"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,228
"2",2,18841348.8261288,0.672571274587046,0.800440773323299,0.00971767609794899,0.000118906303729323,0.354324715097376,1.32801998538392e-06,0.837174673429385,0.0103458522951795,0.00012116402219502,"Malawi","All","All",1,18841350.6633035,228
"3",3,18841348.0453136,1.06785942622213,0.846320994761786,0.017690972546479,0.000427948664564844,0.6856808354578,9.70438722372931e-06,1.61798988203999,0.0199952115285242,0.000444446740252276,"Malawi","All","All",1,18841350.6633035,228
"4",4,18841347.1610224,1.4099238518978,1.00388992982795,0.0259648659462697,0.000904090892521998,1.06156764241444,3.0769154254257e-05,2.50228115013323,0.0309233343361805,0.000956400412332145,"Malawi","All","All",1,18841350.6633035,228
"5",5,18841346.0885135,1.78520346098028,1.23458846902572,0.035486430198005,0.00155729991300506,1.51788432673196,7.00241956866244e-05,3.57479001104466,0.0441774617666589,0.0016763455007125,"Malawi","All","All",1,18841350.6633035,228
"6",6,18841344.7610972,2.23581837316288,1.53397690767098,0.0468877621893253,0.0024142244295951,2.0829754710635,0.000133584815499071,4.90220632333178,0.0605817514821814,0.00264132711480188,"Malawi","All","All",1,18841350.6633035,228
"7",7,18841343.108868,2.79194205218387,1.91137900828691,0.0607673084572598,0.00351385936023437,2.78660464711871,0.000228630499729442,6.55443550590672,0.0810000995766395,0.00390254575557611,"Malawi","All","All",1,18841350.6633035,228
"8",8,18841341.0491467,3.48360174848993,2.3834820958652,0.0778042176175621,0.00490760514621859,3.6639973908802,0.000363797759346316,8.61415685575844,0.106454263009495,0.00552608448244474,"Malawi","All","All",1,18841350.6633035,228
"9",9,18841338.4803415,4.3456603875589,2.97282344141446,0.0988203220334357,0.00666121601111376,4.75844701768368,0.000549608668352963,11.1829619933699,0.138199719178325,0.00759558571420886,"Malawi","All","All",1,18841350.6633035,228
"10",10,18841335.2762541,5.42072368858382,3.70810058977783,0.124830036723525,0.0088578806814502,6.1237382108169,0.000798981735833965,14.3870493883194,0.177796039682333,0.0102162004647367,"Malawi","All","All",1,18841350.6633035,228
"11",11,18841331.2796509,6.76163455872139,4.62530896742605,0.157093166405424,0.0116022953582021,7.82688576976299,0.00112785796869205,18.3836526156427,0.227186331846984,0.013519725660927,"Malawi","All","All",1,18841350.6633035,228
"12",12,18841326.294463,8.43420584420544,5.7694162392825,0.197177639508658,0.015025837666917,9.95145894636362,0.00155597659294989,23.3688404836201,0.288793634344305,0.0176710968684037,"Malawi","All","All",1,18841350.6633035,228
"13",13,18841320.0761744,10.5204844536466,7.19652905048539,0.247036318778689,0.0192930322362984,12.6016784404299,0.00210783457561219,29.5871291301525,0.365639705883897,0.0228764851183106,"Malawi","All","All",1,18841350.6633035,228
"14",14,18841312.3197225,13.1228239275001,8.97665642115201,0.309103490192237,0.0246097277786071,15.9075735823975,0.00281389382075981,37.3435810428412,0.46149454851543,0.0293935262978764,"Malawi","All","All",1,18841350.6633035,228
"15",15,18841302.644649,16.3688703577897,11.1971137461377,0.386413200100506,0.0312331528931584,20.0313119740095,0.00371206098266842,47.0186544919133,0.581059922265497,0.0375438927303607,"Malawi","All","All",1,18841350.6633035,228
"16",16,18841290.5763713,20.4178484085457,13.966818171364,0.48274847587057,0.039484609758516,25.1751829813223,0.00484955183934652,59.0869321987004,0.730200808950329,0.0477291564208777,"Malawi","All","All",1,18841350.6633035,228
"17",17,18841277.8861888,23.5305616553971,17.0500566338446,0.601342157031701,0.0497563493384721,31.5391127803081,0.00628514653195058,71.777114722452,0.914701765579318,0.0604414983128627,"Malawi","All","All",1,18841350.6633035,228
"18",18,18841262.5888507,27.6575475797449,20.3919178893458,0.742029758958175,0.0624491124218134,39.2124177699895,0.00809067048488795,87.0744527809451,1.13710902170335,0.0762037669862319,"Malawi","All","All",1,18841350.6633035,228
"19",19,18841244.3607406,32.7072241654364,24.2420146821599,0.90673038587563,0.077956439831426,48.358286608662,0.0103506334064545,105.302562915372,1.40212686668098,0.0955531751446036,"Malawi","All","All",1,18841350.6633035,228
"20",20,18841222.7150707,38.7506873797933,28.7669176739228,1.09936765482732,0.0967202495185178,59.2213769426334,0.0131629226147086,126.94823282331,1.71683282467025,0.119098055407617,"Malawi","All","All",1,18841350.6633035,228
"21",21,18841197.0377077,45.9366012320296,34.1178030433175,1.32515583613714,0.119264239670074,72.1101304665418,0.0166409565933882,152.625595774289,2.09015595530581,0.147554924600459,"Malawi","All","All",1,18841350.6633035,228
"22",22,18841166.5872523,54.464291084717,40.4573193932442,1.59045373829182,0.146216722686659,87.3968535464008,0.0209167035939043,183.076051188934,2.53287572754178,0.181776449547105,"Malawi","All","All",1,18841350.6633035,228
"23",23,18841130.4798665,64.5783395172657,47.9723983034014,1.90284212886453,0.17833190852847,105.525380714654,0.02614441038395,219.183436983098,3.05784264949995,0.222779069526228,"Malawi","All","All",1,18841350.6633035,228
"24",24,18841087.6659113,76.571699896375,56.8825454863306,2.27130448278177,0.216513048094959,127.022824282478,0.0325050257891623,261.997392221849,3.68031799293048,0.271773659953092,"Malawi","All","All",1,18841350.6633035,228
"25",25,18841036.9001985,90.7927919290597,67.4472666972445,2.70647369152603,0.261839365143029,152.514521876884,0.0402114473896581,312.763105007247,4.41840637561378,0.330201384015645,"Malawi","All","All",1,18841350.6633035,228
"26",26,18840976.7061925,107.655074220657,79.9739697025854,3.22093416758139,0.315597717041015,182.742020516222,0.0495146861027303,372.957111010189,5.29357634595331,0.3997758336113,"Malawi","All","All",1,18841350.6633035,228
"27",27,18840905.3328309,127.648992281957,94.8270926945318,3.82958805542603,0.379320565464804,218.584767811205,0.0607112258335729,444.330472634419,6.33128832140699,0.482533511917505,"Malawi","All","All",1,18841350.6633035,228
"28",28,18840820.704089,151.35603357896,112.438666315464,4.55008319887332,0.45483036055212,261.085449464752,0.0741515806531188,528.959214499254,7.56172808891322,0.580892765292781,"Malawi","All","All",1,18841350.6633035,228
"29",29,18840720.358262,179.465704785,133.320970567913,5.40332840543389,0.544293024741695,311.480494124122,0.0902505671209163,629.305041474331,9.0206898970393,0.697724730718317,"Malawi","All","All",1,18841350.6633035,228
"30",30,18840601.3768063,212.79547746285,158.081316507514,6.4140973498163,0.650280682722291,371.235825867183,0.109499317002902,748.286497187088,10.7506114636639,0.836436488131479,"Malawi","All","All",1,18841350.6633035,228
"31",31,18840460.2992593,252.314525569286,187.439826705994,7.61174982495338,0.775846850151489,442.089615661982,0.132479633408797,889.364044245774,12.8018115787099,1.00107065549153,"Malawi","All","All",1,18841350.6633035,228
"32",32,18840293.0226696,299.171958805861,222.250273755361,9.03108512415557,0.924615233466915,526.10282011187,0.159880928334557,1056.64063395905,15.2339531573624,1.19642298349059,"Malawi","All","All",1,18841350.6633035,228
"33",33,18840094.6824177,354.73021082458,263.524837452217,10.7133528667512,1.10088509643048,625.71907931668,0.192520290560345,1254.98088584722,18.1177772181298,1.42818183880123,"Malawi","All","All",1,18841350.6633035,228
"34",34,18839859.5110318,420.604347575532,312.463667803813,12.707449088383,1.3097563665832,743.835684632724,0.231366277069472,1490.1522717441,21.5371572864517,1.70309375745708,"Malawi","All","All",1,18841350.6633035,228
"35",35,18839580.6706309,498.709079352163,370.489595830765,15.0713377831565,1.55727786596498,883.887814699696,0.277567106376265,1768.99267263812,25.5915379365817,2.02915960602371,"Malawi","All","All",1,18841350.6633035,228
"36",36,18839250.0543121,591.314495218883,439.289249926322,17.8737361121992,1.85062308381092,1049.94840302203,0.332484077145248,2099.60899144039,30.3988258472679,2.41586716807369,"Malawi","All","All",1,18841350.6633035,228
"37",37,18838858.0512383,701.111296890713,520.862346686331,21.1961041097387,2.19829876241643,1246.84628764268,0.397731174111978,2491.61206526599,36.0988100100528,2.87446706263692,"Malawi","All","All",1,18841350.6633035,228
"38",38,18838393.2678288,831.288859478314,617.579518274197,25.1350101187178,2.61039200070036,1480.3064728621,0.47522202086728,2956.39547475489,42.8572221177775,3.41829967048415,"Malawi","All","All",1,18841350.6633035,228
