time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,inci_all,hosp_all,crits_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Adults_Population,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Elderly_Population,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,Pediatrics_Population,start_day,start_date
31,607.76703,0,0,0,0,0,0,0,0,0,6432.94273,1,0,0,0,0,0,0,0,0,6886.21859,0,0,0,0,0,0,0,0,0,13926.92835,1,0,0,0,0,0,0,0,0, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
32,607.7496552746333,0.015156609415260397,0.0020188845638309675,1.915843875912353e-5,2.9377365745733103e-7,1.7977466665102367e-4,4.508453929455088e-9,0.017374725366612897,2.0397309454454654e-5,3.0134513789959507e-7,6432.847268663776,0.8348901259199297,0.22567963762562843,7.246107539849055e-4,8.470737041381557e-6,0.0341584331380879,5.8046292344069365e-8,0.095461336220965,7.887909921471012e-4,8.747034806792244e-6,6886.163025324691,0.048643576118958996,0.006307813022837446,1.0626495063624542e-7,3.320082507215689e-10,6.131795612176002e-4,8.50673088541065e-12,0.05556467530847966,1.1307525026838504e-7,3.4051498160697944e-10,13926.7599492631,0.8986903114541491,0.23400633521229683,7.438754576946653e-4,8.764842707089609e-6,0.03495138736595652,6.256325300440986e-8,0.16840073689605756,8.093013768518242e-4,9.048720459673445e-6, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
33,607.7303773307867,0.028194227909512683,0.007022093347431747,1.2969842470452868e-4,4.009799145713119e-6,0.0013025137151938385,1.2601724019821186e-7,0.036652669213228704,1.4705330376438443e-4,4.22143202130162e-6,6432.734663635834,0.7256825799393299,0.3618904516356094,0.002292663172121855,5.5038360928951796e-5,0.11814484414909804,7.869049130863484e-7,0.2080663641620017,0.002723983130329102,5.878399325612421e-5,6886.092844760695,0.09789281896625952,0.023237932811294326,7.520083155856728e-7,4.69480826044327e-9,0.004613730580598389,2.4481358833912863e-10,0.12574523930608966,8.508007525613211e-7,4.9396218487823985e-9,13926.557885727316,0.8517696268151022,0.3921504777943355,0.0024231136051419693,5.905285488292536e-5,0.12406108844489026,9.131669668728993e-7,0.37046427268132004,0.0028718872348460476,6.301036489927461e-5, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
34,607.7094456708039,0.03942734743238715,0.013779339790750227,3.710926337138312e-4,1.7341487835136614e-5,0.003988368199655581,8.396517827113789e-7,0.05758432919612463,4.481829851944359e-4,1.8751595856774925e-5,6432.606488104863,0.6571364882255889,0.4426623389848992,0.0041143964069700265,1.5161080259848474e-4,0.23217366983141466,3.390881555396569e-6,0.336241895133027,0.005345249521079395,1.6775124772760595e-4,6886.008832154754,0.14692041365492642,0.048183523352983135,2.2476905283892443e-6,2.1028174027930214e-8,0.014651637841220057,1.6787488232704837e-9,0.2097578452465808,2.701828985413258e-6,2.2706922851200708e-8,13926.324765930422,0.8434842493129024,0.5046252021286326,0.004487736731212247,1.689733186076493e-4,0.2508136758722903,4.232212086931219e-6,0.6035840695757324,0.005796134335259244,1.8652555050723208e-4, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
35,607.6869214994431,0.049254107059509444,0.02145743903811961,7.47825884940849e-4,4.6886803534046916e-5,0.008599131166877614,3.1106038294763524e-6,0.08010850055681105,9.620601975310519e-4,5.211073981620354e-5,6432.46354716636,0.6184583566460876,0.49040123616870646,0.005887874752174876,2.949338150050754e-4,0.3641312712181881,9.161037577911622e-6,0.47918283363774034,0.00837186787942507,3.385399457225513e-4,6885.911531176233,0.1953133290778458,0.07903644773275699,4.725908629086752e-6,5.884550371671222e-8,0.03270425580383582,6.3972268995065674e-9,0.30705882376579824,6.030763241411128e-6,6.524273061621878e-8,13926.061999842037,0.8630257927834428,0.590895122939583,0.006640426545744812,3.4187946404283905e-4,0.40543465818890156,1.227803863428748e-5,0.8663501579603496,0.009339958840197534,3.90715928269371e-4, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
36,607.6627519320155,0.05807184009837716,0.029530307921259928,0.0012461274245855534,9.8133269473209e-5,0.015323300028362827,8.359242341595466e-6,0.1042780679844003,0.0017072806859924556,1.1217174938048526e-4,6432.30609236159,0.602016757021334,0.5196894646868757,0.007481470697950545,4.754722194899525e-4,0.506955266454,1.920732772376044e-5,0.6366376384073743,0.011641013342804667,5.668982437074654e-4,6885.8012533139945,0.24296310840961025,0.11415139071465409,8.20300148782878e-6,1.273552828415952e-7,0.06021383885338913,1.7670939186440978e-8,0.4173366860053633,1.1103525928389503e-5,1.4502622202803616e-7,13925.770097607601,0.9030517055293213,0.6633711633227898,0.008735801124023928,5.73732844246003e-4,0.582492405335752,2.7584241004542348e-5,1.158252392397138,0.013359397554725512,6.792150193099787e-4, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
37,607.6368163354875,0.06623730351472716,0.037696560916340716,0.0018448565882914828,1.7487990392216777e-4,0.024241710427640704,1.8353161295109707e-5,0.1302136645122174,0.0026905259323080828,2.0570213344341673e-4,6432.133963682168,0.602432017312462,0.5398992330242428,0.008859425563921424,6.823225234137203e-4,0.6568589558804839,3.4363525182591666e-5,0.8087663178297071,0.015066044256008885,8.458913722784312e-4,6885.678087301069,0.28998175128548326,0.1522952163335768,1.2625244605142217e-5,2.3441623438241325e-7,0.09821283180495378,3.984490716756121e-8,0.5405026989297604,1.8110467436141705e-5,2.7426114154997445e-7,13925.448867318724,0.9586510721126724,0.7298910102741603,0.010716907396818048,8.574368435702705e-4,0.7793134981130784,5.2756531384868936e-005,1.4794826812716848,0.01777468065575311,0.0010518677668633978, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
38,607.6089533938101,0.07405317614811675,0.04581141687474741,0.002522003283305485,2.7922751784152644e-4,0.03537570233165121,3.5080034182729885e-5,0.15807660618984512,0.00391214590803551,3.381407942960553e-4,6431.94668011426,0.6159383070085233,0.5569580465189268,0.01003646640165969,9.05638800384133e-4,0.8121562384297788,5.5188578586084284e-5,0.9960498857378594,0.01860896605039813,0.0011683339756270537,6885.541908563189,0.3366364410936793,0.1925907771810744,1.7902329753560072e-5,3.860939026654105e-7,0.14743585197168366,7.814055949533544e-8,0.676681436810653,2.718701899677498e-5,4.6423446216074606e-7,13925.097542071258,1.0266279242503193,0.7953602405747486,0.012576372014718736,0.0011852524121283249,0.9949677927331136,9.03467533283095e-5,1.8308079287383574,0.022548298977430416,0.0015069390043852698, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
39,607.5785595533081,0.08213484567808475,0.053881760817504794,0.0032585925628627406,4.1182745817530225e-4,0.04872279742771573,6.0622747429562154e-5,0.18847044669177285,0.00537022415928525,5.136370704506843e-4,6431.740670396821,0.6424122572172679,0.5748633614353147,0.011051537981055468,0.0011376434811166392,0.9725127977098696,8.200535090847651e-5,1.202059603175533,0.022262932755391564,0.0015279852978415825,6885.3903029571775,0.3851389552819117,0.2346964566001806,2.3934078042206423e-5,5.865635122551683e-7,0.20842697189296788,1.3840648095343227e-7,0.8282870428230957,3.843347790637843e-5,7.249699932086005e-7,13924.709532907307,1.1096860581772643,0.8634415788530001,0.014334064621960414,0.0015500575028041966,1.2296625670305532,1.427665048189921e-4,2.2188170926904016,0.02767159039258319,0.0020423473382854755, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
40,607.5457265598623,0.09033446167647544,0.06196618272836957,0.004041243451369148,5.723500981775998e-4,0.06429212337575396,9.707880742710484e-5,0.2213034401375728,0.007064506227116673,7.353838794458239e-4,6431.516960282746,0.6777264557213986,0.5960783417818093,0.01195351077241346,0.0013729136097195406,1.1385235282204842,1.1496714480113759e-4,1.4257697172506263,0.026042378783536296,0.0019201520968207162,6885.224192464658,0.43421845435290907,0.27845598829371354,3.0635500077264856e-5,8.3844904233256e-7,0.2816913918222129,2.2692480075131065e-7,0.9943975353427561,5.1942976938942265e-5,1.065373843083871e-6,13924.286879307267,1.2022793717507831,0.9365005128038923,0.016025389723859872,0.001946102156939473,1.484507043418451,2.1227287702899373e-4,2.6414706927309552,0.03315882798759191,0.002656601350109624, 95,Sub-Saharan Africa,Malawi,Lilongwe City,Area 37,21067,MW21067,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 6433.94273,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  607.76703,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  6886.21859,31,2020-04-03
