time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,inci_all,hosp_all,crits_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Adults_Population,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Elderly_Population,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,Pediatrics_Population,start_day,start_date
30,10234.13561,0,0,0,0,0,0,0,0,0,45303.16567,1,0,0,0,0,0,0,0,0,66357.74413,0,0,0,0,0,0,0,0,0,121895.04541,1,0,0,0,0,0,0,0,0, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
31,10234.095193624717,0.03525328461858569,0.004699189624359862,4.874154268161274e-5,8.935869431671578e-7,4.1425219076307715e-4,1.3720124026124087e-8,0.040416375283457456,5.189475379790232e-5,9.166160837064609e-7,45303.0728837722,0.8325420057216244,0.22538120880850493,7.846851712857452e-4,9.69738381589299e-6,0.03406856615426395,6.456667253776621e-8,0.09278622780616763,8.541999547143082e-4,1.0013806145756454e-5,66357.67030647192,0.06461706666337738,0.008390137024862498,1.4153082020224943e-7,4.424683435741967e-10,8.161823381036907e-4,1.1337626199497626e-11,0.07382352801096974,1.5060693959772324e-7,4.538059697736941e-10,121894.83838386883,0.9324123570035875,0.23847053545772728,8.335682447875601e-4,1.0591413227403722e-5,0.035299000683130716,7.82981341900898e-8,0.2070261311005948,9.062453154518082e-4,1.093087603543269e-5, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
32,10234.04928823742,0.06650708240948572,0.016460162073823,3.310366794487379e-4,1.2210445075320811e-5,0.003010887329073793,3.8364706588704045e-7,0.08632176258397248,3.7525652184884997e-4,1.2854394224831511e-5,45302.96089287881,0.7233825078791506,0.361090131246018,0.0024807703108714278,6.296911227987706e-5,0.11775986793162864,8.747238781123381e-7,0.2047771212038266,0.002947653501143269,6.725587751991045e-5,66357.57493773845,0.13191242886542362,0.031121798979335955,1.0043846895290925e-6,6.260554050057969e-9,0.006157022692381444,3.2622461240113295e-10,0.1691922615086092,1.1361202627782738e-6,6.5867786624591005e-9,121894.58511885468,0.9218020191540599,0.408672092299177,0.002812811375009695,7.518581790924793e-5,0.12692777795308388,1.2586971686117797e-6,0.46029114529640824,0.0033240461432548973,8.011685852340442e-5, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
33,10233.999457287076,0.09340137437429992,0.032479089349306094,9.519771843901936e-4,5.300423383126297e-5,0.009264704504614658,2.5632831487574193e-6,0.13615271292959094,0.0011491154296767038,5.730668822324698e-5,45302.833404026904,0.654808675505835,0.4414893897406459,0.004449772130168984,1.733904143617256e-4,0.23134097805366227,3.7672806960207436e-6,0.3322659731253699,0.0057815936513644665,1.9185275241062063e-4,66357.46071551814,0.19886404344262923,0.06490031472510843,3.0175418270555104e-6,2.8146293653481766e-8,0.019647075724562788,2.24311068134723e-9,0.28341448182353185,3.6253299137520897e-6,3.0389404334829005e-8,121894.29357683212,0.9470740933227642,0.5388687938150604,0.005404766856386234,2.2642279448664205e-4,0.2602527582828397,6.33280695545951e-6,0.7518331678784926,0.006934334410954922,2.491898300382024e-4, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
34,10233.945844600386,0.11690168440077386,0.0507386865255854,0.0019253305974139031,1.4381211826974033e-4,0.020046363120292884,9.522856844797793e-6,0.18976539961918062,0.002475038459751151,1.5979617265561523e-4,45302.69121540921,0.6160536138265946,0.4889311930218935,0.006365752819495045,3.3718138791595997e-4,0.36275667420516966,1.0175551910006949e-5,0.4744545908129785,0.009052604553482205,3.870487841508791e-4,66357.32837685452,0.2649230190523831,0.106813518148742,6.368375841542321e-6,7.904874174089839e-8,0.04401015224025341,8.572472188688696e-9,0.4157531454384339,8.120800120134063e-6,8.762121392958707e-8,121893.96543686412,0.9978783172797516,0.6464833976962209,0.008297451792750491,4.810725549274412e-4,0.42681318956571596,1.970698122699343e-5,1.079973135870593,0.01153576381335349,5.469325780204239e-4, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
35,10233.888322170429,0.13796709121652523,0.0699647182976353,0.003216272519229285,3.017950993542464e-4,0.03581229727667314,2.56551666978998e-5,0.24728782957611514,0.004402600540250611,3.448571327819499e-4,45302.534574840865,0.5995001684924557,0.5179730724739505,0.008086439412431097,5.434385609712638e-4,0.5049707107848719,2.1329437695481542e-5,0.6310951591623757,0.012584563927089554,6.479678808976432e-4,66357.17834433707,0.32994991455502504,0.1545925468701515,1.1082975381349758e-5,1.715540877741588e-7,0.08123192319912804,2.3741303757748337e-8,0.5657856628950774,1.4988883211987903e-5,1.9529539153190714e-7,121893.60124134835,1.067417174264006,0.7425303376417374,0.011313794907041732,8.454052144132844e-4,0.6220149312606731,4.7008345697139095e-5,1.4441686516335681,0.017002153350552152,9.930203090711249e-4, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
36,10233.826600322278,0.15745721107948804,0.08942639458195593,0.004770041946152276,5.389013581235488e-4,0.05676068682658579,5.6441936625581534e-5,0.30900967772893123,0.006949795177901524,6.336387882215603e-4,45302.36332064347,0.5997789553234291,0.5379667029565619,0.009573415865840798,7.796844317472177e-4,0.6542124454102879,3.815257752966866e-5,0.8023493565653964,0.016283860619946675,9.666590271187384e-4,66357.01073843379,0.39410257434802765,0.20653851962669326,1.708991164405869e-5,3.1644064978631214e-7,0.13273301220615566,5.364704896481516e-8,0.7333915661802192,2.4491665619081235e-5,3.700876987511273e-7,121893.20065939953,1.1513387407509448,0.8339316171652111,0.014360547723637134,0.0013189022305205528,0.8437061444430294,9.464816120421501e-5,1.8447506004745469,0.02325814746346728,0.0016006679030390498, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
37,10233.760293573523,0.17610035101891527,0.10877115197853197,0.006529267970984332,8.617676812746022e-4,0.08294583412132962,1.0805371174037408e-4,0.3753164264827763,0.010117711810609808,0.0010431351462278637,45302.176974665315,0.6131281735471177,0.5548275590164226,0.010842793198256808,0.0010346608274036159,0.8088008861952589,6.126192973561365e-5,0.9886953347141951,0.020109441643450503,0.001334887581810643,66356.8253927337,0.45774871848642185,0.26144288869829363,2.4266594743456833e-5,5.220343558694636e-7,0.19952076506875693,1.0538474829699705e-7,0.9187372662673199,3.681497682678604e-5,6.274191041664606e-7,121892.76266097254,1.2469772430524548,0.9250415996932482,0.017396327763984597,0.0018969505430340874,1.0912674853853455,1.6942102622428474e-4,2.282749027464291,0.0302639684308871,0.002378650147142673, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
38,10233.68895721978,0.1944948732807763,0.12789802185096738,0.008443211882293609,0.0012725355637885562,0.11435715650995823,1.8698113675649113e-4,0.4466527802245405,0.013900456305790815,0.0015863822074752311,45301.97480310913,0.636943231987983,0.5722209900091653,0.0119361328769706,0.0012994668497880702,0.9683760525947723,9.101659163788603e-5,1.190866890910317,0.024053295929669587,0.0017455124775141414,66356.62187131547,0.521398882967646,0.31850853052775874,3.2471405541392976e-5,7.941063603689222e-7,0.2823178185596461,1.8692913216140247e-7,1.1222586844960847,5.2092115391999465e-5,9.810354925303242e-7,121892.28563164438,1.3528369882364053,1.0186275423878914,0.020411816164805602,0.0025727965199369954,1.3650510276643766,2.781846575265386e-4,2.7597783556309423,0.0380058443508524,0.0033328757204819028, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
39,10233.611031824401,0.21406508869371804,0.1469866786476945,0.010473333699212314,0.001770015265607983,0.15098331472735574,2.997445686277628e-4,0.5245781756022161,0.018293045186503067,0.0022731346094038624,45301.75279129649,0.6721364991499903,0.5927191027857818,0.012904123613255748,0.001567860468433363,1.13342353537567,1.2758215998102523e-4,1.412878703553112,0.02812841430681843,0.0021931032248507162,66356.39636414687,0.5883880173809408,0.37763030951582494,4.157146216946563e-5,1.1361038769873942e-6,0.38170451177154346,3.068294191721341e-7,1.3477658530637744,7.043012809265621e-5,1.4429332961595283e-6,121891.76018726776,1.4745896052246492,1.1173360909493013,0.02341902877463753,0.0033390118379183335,1.6661113618745693,4.276335580279601e-4,3.2852227322191023,0.04649188962141415,0.004467680767550738, 16,Sub-Saharan Africa,Malawi,Dowa,TA Mkukula,20405,MW20405,0.1440529,0.003529529,0.2040522,0.02939432,0.02450161,0.000720208,45304.16567,0.2906929,0.03251866,0.5957723,0.1731868,0.1118660,0.01937372,10234.13561,0.05,9.22e-06,1,0.2217238,0.000184494,4.09e-05, 66357.74413,30,2020-04-02
