"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,678
"2",2,18841348.9412358,0.592785961226307,0.747069831903614,0.0126005589688053,9.50844521252559e-05,0.36951478451027,1.46094036859868e-06,0.72206768200149,0.0131720048092322,9.75741458094376e-05,"Malawi","All","All",1,18841350.6633035,678
"3",3,18841348.3251657,0.911981990058959,0.717839703081745,0.0223422563996552,0.000335184603691905,0.685628177518672,1.0532668494658e-05,1.33813784433122,0.0244103964884079,0.000353134082529212,"Malawi","All","All",1,18841350.6633035,678
"4",4,18841347.6889347,1.14726800105943,0.782008666920859,0.0316510288663745,0.000689486873810771,1.0127187996003,3.2817298402032e-05,1.97436880061917,0.0360165630583925,0.000745413195185418,"Malawi","All","All",1,18841350.6633035,678
"5",5,18841346.9759512,1.37151211829489,0.893344651223756,0.0415470224074749,0.00115178700477793,1.37972354826034,7.31782923256119e-05,2.68735230548357,0.0490228550874232,0.00127649540228565,"Malawi","All","All",1,18841350.6633035,678
"6",6,18841346.1535847,1.61497790582525,1.03694225983273,0.0525513617621351,0.00172647184876535,1.80338432574944,0.000136468122181602,3.5097187931405,0.0640245193000983,0.00195903700281991,"Malawi","All","All",1,18841350.6633035,678
"7",7,18841345.1960554,1.89277958372398,1.20982106218464,0.0650240770417325,0.00242353701138841,2.29697196686262,0.000227867675329625,4.46724809449969,0.081491833383148,0.00281186272562786,"Malawi","All","All",1,18841350.6633035,678
"8",8,18841344.0777814,2.21511206636243,1.41382678833701,0.0792928519629647,0.00325697508707579,2.87368037695903,0.000353091691463085,5.58552215039998,0.101891465241546,0.00385870406456711,"Malawi","All","All",1,18841350.6633035,678
"9",9,18841342.770529,2.5911383299007,1.65308512114007,0.0957052252653753,0.00424445313546336,3.5480827971563,0.000518555861352677,6.89277448245925,0.125738453281661,0.00512816151990859,"Malawi","All","All",1,18841350.6633035,678
"10",10,18841341.241903,3.03055431195524,1.93314767388745,0.114653299825466,0.00540751594858385,4.33690620462821,0.000731542401433057,8.42140054864637,0.153623758488286,0.00665419003310243,"Malawi","All","All",1,18841350.6633035,678
