time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,inci_all,hosp_all,crits_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Adults_Population,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Elderly_Population,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,Pediatrics_Population,start_day,start_date
48,3247.35733,0,0,0,0,0,0,0,0,0,14762.49391,1,0,0,0,0,0,0,0,0,22457.81327,0,0,0,0,0,0,0,0,0,40467.664509999995,1,0,0,0,0,0,0,0,0,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
49,3247.322892391332,0.030025134090222363,0.004015390094310238,4.225749256779011e-5,7.971168970946974e-7,3.5401762093830737e-4,1.2252585256841874e-8,0.03443760866752105,4.4993364808283064e-5,8.176767026095059e-7,14762.413045146692,0.8220842475248636,0.22404638811815789,7.75812327972886e-4,9.500911128169106e-6,0.033948840779450276,6.364757487457136e-8,0.08086485330914739,8.446170352735945e-4,9.811035225776267e-6,22457.746763614126,0.05816697849547476,0.007597747732203072,1.2060740042152477e-7,3.777038554970863e-10,7.415386503294707e-4,9.692447614926219e-12,0.06650638587280402,1.2835532648376503e-7,3.873963031120125e-10,40467.48270115215,0.9102763601105608,0.23565952594467118,8.181904279410976e-4,1.0298405729119301e-5,0.03504439705071805,7.590985257902815e-8,0.18180884784947246,8.897387554083612e-4,1.0629099324688884e-5,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
50,3247.285601903112,0.055048681021310865,0.013835243501334742,2.8413982539858947e-4,1.082408303257802e-5,0.0025488673796076828,3.4107703723946064e-7,0.07172809688772169,3.2227117976611633e-4,1.1396409395073202e-5,14762.320540067823,0.6984572528451217,0.3556367969123483,0.0024398425562712238,6.147784815603928e-5,0.11677370180697635,8.60209121875764e-7,0.17336993217799515,0.0029003803441904788,6.566923452387636e-5,22457.6658308644,0.11438835366717875,0.027536413003232386,8.430232035805608e-7,5.289314367785745e-9,0.005513520342377268,2.767384108448975e-10,0.14743913560204477,9.543442591531737e-7,5.5660527786306445e-9,40467.27197283533,0.8678942875336113,0.39700845341691543,0.0027248254048733937,7.230722050298509e-5,0.1248360895289613,1.2015628975260696e-6,0.3925371646677616,0.0032236058682157485,7.707120997172819e-5,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
51,3247.2462269274224,0.07565545539489484,0.02684363749692965,8.065078754824327e-4,4.653509395367695e-5,0.007748674539552339,2.2621768581428308e-6,0.11110307257767107,9.749109154174973e-4,5.0331020712688566e-5,14762.218439943705,0.6138671095886628,0.42914244140489477,0.004344717614737271,1.685029685425519e-4,0.22794359109433085,3.693624599916431e-6,0.2754700562957676,0.005652642149416575,1.865002292112587e-4,22457.572146979106,0.16769781963755848,0.056126840929806535,2.487079246176286e-6,2.3450896589400646e-8,0.01729584791635632,1.8821776159067215e-9,0.24112302089604165,2.9937407302824338e-6,2.5333074205307363e-8,40467.03681385023,0.857220384621116,0.512112919831631,0.00515371256946588,2.1506151339281825e-4,0.25298811355023954,5.957683635675168e-6,0.6276961497694803,0.006630546805564355,2.3685658299815257e-4,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
52,3247.205145362702,0.09262044901144448,0.04124976929486905,0.0016102369791144839,1.2497196598794497e-4,0.016570872218639968,8.337828162674346e-6,0.15218463729821854,0.0020751939958794695,1.3896281949739143e-4,14762.108095980519,0.5574475085923167,0.46721470465598575,0.00615731712523295,3.258319020069053e-4,0.3546587189473113,9.93825854563964e-6,0.3858140194813987,0.008781973176893533,3.742562680464119e-4,22457.46706080533,0.21765182561230653,0.09042872667058069,5.157909176820694e-6,6.492932172323139e-8,0.03812341244048508,7.1118942045974306e-9,0.34620919467376493,6.598733495377272e-6,7.204121592782881e-8,40466.78030214855,0.8677197832160677,0.5988932006214355,0.007772712013524254,4.508687973165735e-4,0.4093530036064364,1.8283198602518584e-5,0.8842078514533822,0.010863765906268379,5.132911287597312e-4,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
53,3247.1625006832755,0.10672762795976642,0.05590425555785202,0.002654647190320836,2.5957921171834746e-4,0.029260926192471254,2.2280612874821595e-5,0.19482931672500362,0.0036482686185255785,2.9696602093897914e-4,14761.990382375598,0.5214456424311186,0.4845957193713958,0.007730786447085977,5.215553713320102e-4,0.4892131806576991,2.0740125654360887e-5,0.5035276244042852,0.012097159528594355,6.226120536249837e-4,22457.351642555583,0.2641587890317026,0.12817091611820502,8.824224209258204e-6,1.3896551669522407e-7,0.06928875660421063,1.9473935161576956e-8,0.4616274444177792,1.1993013246394226e-5,1.58439451856801e-7,40466.50452561446,0.8923320594225876,0.6686708910474528,0.01039425786161607,7.812735485670529e-4,0.587762863454381,4.304021246434406e-5,1.159984385547068,0.01575742116036633,9.197365140158197e-4,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
54,3247.118301382411,0.11868188301910461,0.07012902442531817,0.003882557244499259,4.5865541907399115e-4,0.045827880444062385,4.861703747267636e-5,0.23902861758953106,0.005690133584145122,5.40234678813174e-4,14761.8658412892,0.5003214074665127,0.4907423586292389,0.009023292811756201,7.42221369864808e-4,0.6272025193301942,3.691119360147615e-5,0.6280687108011677,0.015489775328275395,9.220719082367635e-4,22457.22672070169,0.30735941244514536,0.16765624831644133,1.3375754396985419e-5,2.5282472975790693e-7,0.11151996545429962,4.35159995173914e-8,0.5865492983110125,1.9302568982491388e-5,2.963407292752984e-7,40466.2108633733,0.9263627029307626,0.7285276313709984,0.012919225810652446,0.001201129613668557,0.7845503652285563,8.55717470736699e-5,1.4536466267017112,0.02119921148140301,0.0014626029277792127,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
55,3247.07248185705,0.1290763985197077,0.08357544942220882,0.005235232242065182,7.253867173845248e-4,0.0661433779245897,9.229812461955799e-5,0.2848481429505754,0.008180511650024643,8.802627253274226e-4,14761.734779644341,0.4901144016172832,0.49160145221023427,0.010048392784368095,9.756121768317173e-4,0.7663315666448794,5.8930225419074554e-5,0.7591303556590152,0.01890405415280076,0.0012627508936782347,22457.092913685774,0.34754147895004667,0.20766495255613698,1.8663600781458376e-5,4.1135818533002334e-7,0.16513072320943914,8.45449981868216e-8,0.7203563142195877,2.858166445179528e-5,4.959031835168449e-7,40465.90017518716,0.9667322790870376,0.7828418541885801,0.015302288627214736,0.001701410252401572,0.9976056677789082,1.5131289503681936e-4,1.7643348128291783,0.0271131474672772,0.0021435095221891743,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
56,3247.024938856161,0.13838913859543567,0.09611384571345133,0.0066604317257318805,0.001058661971406904,0.09001072021178444,1.5834562142296734e-4,0.3323911438392332,0.011091638834671857,0.0013243655035459518,14761.597335291606,0.48799450149935925,0.49081218477703653,0.010845328847414834,0.0012118997574363263,0.9056238015115571,8.699200045412648e-5,0.8965747083932576,0.022316970353566234,0.0016357700414658934,22456.950658996713,0.3850780805027151,0.24736409638096504,2.4527557210434475e-5,6.170086378255552e-7,0.23014353350926695,1.4832189867268074e-7,0.862611003280694,3.98341679403992e-5,7.65330536498236e-7,40465.57293314448,1.01146172059751,0.8342901268714529,0.01753028813035715,0.002271178737481056,1.2257780552326085,2.454859437757665e-4,2.0915768555131846,0.03344844335617849,0.0029609008755483433,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
57,3246.975552463143,0.14699345064025002,0.10775165205726536,0.008115964746477604,0.0014541800253468774,0.11721071667415293,2.515727135729374e-4,0.3817775368570657,0.01439395619191474,0.0018763183704772657,14761.45352297389,0.4919412657597116,0.49051682348292186,0.011461906165692346,0.0014439075402927378,1.044902049958949,1.210732002854702e-4,1.0403870261078525,0.025725203048308696,0.0020338391607344717,22456.80024001445,0.42038311169409864,0.2862265663823356,3.081365247919523e-5,8.700735002062504e-7,0.3063883829687914,2.407754014502558e-7,1.0130299855466063,5.303063051232535e-5,1.1108489016565063e-6,40465.229315451485,1.0593178280940603,0.8844950419225228,0.019608684564649145,0.0028989576391398215,1.4685011496018934,3.7288668925985786e-4,2.4351945485115243,0.04017218987073576,0.003911268380113394,176,Sub-Saharan Africa,Malawi,Salima,TA Mwanza,20508,MW20508,0.1425925,0.003467362,0.2052326,0.02926464,0.02431657,0.000711616,14763.49391,0.2988724,0.03386503,0.5959485,0.1781126,0.1133093,0.02018181, 3247.35733,0.05,8.65e-06,1,0.2274507,0.000173065,3.94e-05, 22457.81327,48,2020-04-20
