time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Population
2,14738.62045,1,0,0,0,0,0,0,0,0,1639.224887,0,0,0,0,0,0,0,0,0,16854.00354,0,0,0,0,0,0,0,0,0,33232.848877
3,14738.465604989984,0.8869193909541324,0.2323843600720664,7.559821102449155e-4,9.010010602773644e-6,0.03477620611966164,6.074462258136249e-8,0.1548450100113311,8.22591066008003e-4,9.303119650832167e-6,1639.2078188185208,0.014923869021721896,0.0019533493003409345,1.8594140975772897e-5,2.897591164095772e-7,1.7207482496333788e-4,4.432061025332386e-9,0.01706818147917937,1.9790237631984662e-5,2.972020304068696e-7,16853.860501329378,0.12530116547457237,0.016169273249421193,2.8743118405281603e-7,8.970652878474566e-10,0.001567943551956971,2.2969562594206516e-11,0.14303867062716957,3.058318810616493e-7,9.20034850441663e-10,33232.848877
4,14738.305798896752,0.8060181877545393,0.3835309611783141,0.0024411098169773095,5.943627098670931e-5,0.12260057518492969,8.33039249048044e-7,0.31465110324499657,0.0028954446999291798,6.345590813165678e-5,1639.190397517294,0.026421917705962483,0.006688016654790057,1.260617721260385e-4,3.990349136159854e-6,0.0012493709284286268,1.2529512032428897e-7,0.034489482705563686,1.4296783725648935e-4,4.200761582993029e-6,16853.70521653916,0.22986286299209208,0.05688914297493764,1.991866288149695e-6,1.2578901963543763e-8,0.01156944977301375,6.593044213231117e-10,0.298323460844538,2.2566304158470275e-6,1.323820638486689e-8,33232.848877
5,16755.816506676096,1.7668095908112418,0.48268010041524334,0.004466414296946505,1.6611108772096323e-4,0.2451474770793144,3.6302101206807026e-6,0.4992733239005881,0.005781162247479663,1.836278223306798e-4,1859.8743662651848,0.03732144446607985,0.013021116169342074,3.5697407751767395e-4,1.7132024254786918e-5,0.0037892355178237537,8.325601422738077e-7,0.05450673481516041,4.3154919410818226e-4,1.8530171415013105e-5,19151.171740330832,0.33514588839675574,0.11356223252757103,5.754224352387342e-6,5.489506819251142e-8,0.03558573468900409,4.441562441508273e-9,0.4842996691743137,6.940956965067732e-6,5.933663063401971e-8,37769.900692999996
6,16755.47743722624,1.6237099237590877,0.7812861463910621,0.00727316105031958,3.367654204734479e-4,0.4257268003120011,9.976824596386328e-6,0.8383427737575407,0.010029082511268729,3.8490614328556887e-4,1859.8376409542204,0.0601012056989223,0.022049892586481056,7.337534188404153e-4,4.634528551328153e-5,0.008297775906781766,3.0728828660158176e-6,0.09123204577940483,9.410454996870685e-4,5.150568453079794e-5,19150.836012082233,0.5451615033009585,0.1959291947542624,1.2045701638764466e-5,1.5082269473373885e-7,0.07892500659205443,1.660678119970403e-8,0.8200279177783899,1.539429115743332e-5,1.6742947593344287e-7,37769.900692999996
7,33420.64542264464,2.5608557263891027,0.9810268977118541,0.01087925823466677,5.951746689428481e-4,0.6753884529471914,2.1845406676559227e-5,1.2287673553584348,0.01589567103316871,7.005829076324297e-4,3681.950578568701,0.08190227958033383,0.034360027714873106,0.001310927452939703,9.985611984742424e-5,0.0156560069955963,8.333435576179114e-6,0.13333743129916653,0.0017692109219192805,1.1385075058191208e-4,38120.09546279471,0.7575144744575915,0.3103021865663518,2.1863744560683074e-5,3.296771039062133e-7,0.15056830525885725,4.559305810727793e-8,1.218407205297523,2.9369147800952896e-5,3.7527016201349123e-007,75228.271976
8,44079.35751394453,3.42412146816271,1.3533969730623137,0.015415614048443807,9.546428530961686e-4,1.007415682715128,4.167462820102606e-5,1.8013460554698921,0.023691484704044606,0.0011557266159364936,4847.377889451395,0.11543127214490867,0.05056467341948113,0.002130772563995015,1.8769366853153764e-4,0.026752348638659638,1.8788170018079958e-5,0.19508554860559407,0.003013535229088163,2.1924531502604482e-4,50252.90975749147,1.0772004259162598,0.4629516353851253,3.605236613696625e-5,6.280682410266061e-7,0.2598836628053634,1.0399474442024377e-7,1.8000725085358709,5.069362584590325e-5,7.320629854468499e-7,99187.44166499999
9,135812.42586855523,6.256203013995085,1.842943952861928,0.021503088908162764,0.001445632403700638,1.4618833176127424,7.243899260997185e-5,2.584051444774229,0.034358494409074625,0.0017951481105884504,26186.245152752108,0.16031964824270284,0.07255923911939789,0.003268595896326408,3.219949784683365e-4,0.04289534514136172,3.7424512316739236e-5,0.279402247890574,0.004818626082876236,3.848433397737271e-4,188143.9376920286,1.5065521133356914,0.6713354462062541,5.599950122359562e-5,1.0910112150952996e-6,0.4204031119041332,2.0944573250511856e-7,2.5983479714042494,8.200864017560398e-5,1.3004569476004181e-6,350155.07051499997
10,151399.5938836307,8.818502597688727,2.876301245822188,0.030927253658467792,0.0021273127802656196,2.1358897719059993,1.1818743228328385e-4,3.8638663692879307,0.0502418733648419,0.0026975577067483154,28018.021427778738,0.2571517357255791,0.10707246871113993,0.004879062337374146,5.196446473313268e-4,0.06629502773199751,6.828210042993247e-5,0.43598622125385206,0.007434397384798948,6.343133702132544e-4,206262.69751829546,2.2943972187592867,0.9812297686427844,8.409464702284813e-5,1.7793111994724188e-6,0.6532084570769826,3.860874574349837e-7,3.928921704524734,1.274026201609962e-4,2.165398656907402e-6,385698.54160399997
11,199243.16676389167,12.022557081091364,4.240997300172501,0.045493306859698206,0.0031246166995792394,3.151668450325884,1.8535312992789754e-4,5.464026108278953,0.07424801057662433,0.00401903250292719,38159.53120550208,0.36172622737554555,0.1581564509086855,0.007282526502565471,8.111348024360255e-4,0.1010780597912033,1.1709853076038144e-4,0.6291714979111964,0.011338538851637844,0.0010077827873055476,275252.89460639656,3.173653249592239,1.4224142588430007,1.2455349267043197e-4,2.786991358910217e-6,0.9935680868943495,6.675288093259516e-7,5.589763603342427,1.9364389603515554e-4,3.4545201682361693e-6,512681.275537
12,213959.90198316667,13.973525090651584,6.027041056333132,0.06629981984984687,0.004588416465357076,4.615388473357543,2.8397663003914853e-4,7.6871268332875,0.10888945577132605,0.005959123865182969,39773.20049086241,0.5148523674915728,0.22895499464697777,0.010768942249261202,0.001242538968960364,0.1518278013344614,1.9249288954173896e-4,0.9078391375807754,0.017054957960493278,0.0015657988204075025,292019.9127009371,4.4220986877550486,2.0208713568564343,1.8138197439645514e-4,4.245380331025977e-6,1.4809922892838618,1.101559095214955e-6,7.924149062809167,2.88320762921274e-4,5.346939426240933e-6,545786.53429
13,232791.3692171325,13.941097221662144,7.855406275419931,0.0931866890786548,0.006675490422697366,6.588879032828236,4.2815803201637267e-4,10.485672867443675,0.15559986826199257,0.008743006152159269,44633.18441119547,0.6875482209653919,0.32278574457174486,0.015696340100163596,0.0018748860710977836,0.2244385631813789,3.070496247384239e-4,1.2526508045145155,0.02525705890098546,0.0023905223890599626,321267.9836719508,5.902258161684707,2.811208597282126,2.596588577826863e-4,6.323732104445805e-6,2.166523552825562,1.7546474272931895e-6,10.880258049029708,4.2122644841746643e-4,8.078379531738995e-6,598733.155882
14,251519.25084773859,14.264176091463092,9.269467350051501,0.12355776384628961,0.009476245360710008,9.016089466076812,6.353445856569187e-4,13.683402261384057,0.21302544152035907,0.012545719880864208,49467.97486086443,0.8722327063766503,0.4377669625344472,0.022341500403311867,0.0027822453157823994,0.3248922918398154,4.784290856156229e-4,1.6604941355556229,0.03661901768492821,0.0035856776371299896,350357.51139829576,7.462476396984899,3.7833649142892476,3.638810847504001e-4,9.22985327585799e-6,3.1045045649528644,2.7169583257780975e-6,14.350721704123362,6.028173167831219e-4,1.1946811601636087e-5,651393.431725
