time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,inci_all,hosp_all,crits_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Adults_Population,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Elderly_Population,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,Pediatrics_Population,start_day,start_date
34,225.39512,0,0,0,0,0,0,0,0,0,2385.07757,1,0,0,0,0,0,0,0,0,2553.80758,0,0,0,0,0,0,0,0,0,5164.28027,1,0,0,0,0,0,0,0,0,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
35,225.38263208903106,0.010882577624790226,0.0014606189549762553,1.3914040625301476e-5,2.138406990119571e-7,1.305832213046995e-4,3.2864569419984905e-9,0.012487910968852437,1.4815859154620063e-5,2.1935996234480704e-7,2385.0096228682883,0.8107654634099969,0.22258866464410695,7.182658737330992e-4,8.416939555586819e-6,0.03386626308834394,5.7756718519499417e-8,0.06794713171245514,7.820412662640517e-4,8.691858962493988e-6,2553.7684575019316,0.034186649368561375,0.004495416665734777,7.629327846822657e-8,2.3943800381019257e-10,4.4035549632629676e-4,6.152918840483016e-12,0.03912249806949184,8.120509692124008e-8,2.4559092265067555e-10,5164.160712459251,0.8558346904033485,0.228544700264818,7.322562076368689e-4,8.631019692602586e-6,0.03443720180597493,6.104932838033839e-8,0.11955754075079943,7.96938330515593e-4,8.911464515761446e-6,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
36,225.36940248465234,0.019696495680144345,0.004990500796167165,9.299252116195144e-5,2.8903631988558476e-6,9.345448360571901e-4,9.115086474286103e-8,0.02571751534759426,1.0550452204192694e-4,3.0434416156468226e-6,2384.9340538347974,0.6751362226678238,0.35017885166166596,0.0022468129020731323,5.426480862394167e-5,0.11589923468818523,7.784751308864106e-7,0.14351616520350322,0.0026721626053015464,5.7970315563416024e-5,2553.722475408629,0.06581454600098924,0.01605073103340022,5.272936142391641e-7,3.323492199757329e-9,0.003238783545415804,1.7441809767006922e-10,0.0851045913713298,5.972518201877123e-7,3.4979102974273985e-9,5164.025931728079,0.7606472643489574,0.37122008349123337,0.002340332716849323,5.7158495314997273e-5,0.12007256306965823,8.698004137269417e-7,0.25433827192242725,0.002778264379163661,6.1017255089360275e-5,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
37,225.35577816791263,0.026658023532292123,0.009586817722623068,2.6209438210870344e-4,1.2361201137611631e-5,0.002821933158944812,6.020902003061656e-7,0.03934183208730663,3.170699214202349e-4,1.3372349138107666e-5,2384.852983152963,0.5779641710837333,0.417618628980994,0.0039741513377482855,1.480835017736623e-4,0.22487847986686763,3.3322663710667317e-6,0.22458684703748835,0.0051770761695894415,1.6394494123686654e-4,2553.6709095530646,0.09441560110818498,0.03220617460757722,1.5372035465899839e-6,1.45990585099327e-8,0.010047118240772087,1.1774544111704146e-9,0.13667044693659378,1.8527338050120467e-6,1.5776512921103113e-8,5163.87967087394,0.6990377957242104,0.4594116213111943,0.004237782923403579,1.6045930196978387e-4,0.23774753126658452,3.935534025784068e-6,0.40059912606138876,0.005495998824814688,1.7733306688789532e-4,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
38,225.34195205972284,0.03206219206500912,0.014561787373554354,5.190486239226433e-4,3.300043602426757e-5,0.005989702577465591,2.2092011336926884e-6,0.05316794027710968,6.699707106503595e-4,3.67105600354058e-5,2384.767866542733,0.5084360131094263,0.4479361353029886,0.0055854936014418976,2.848710277687609e-4,0.34745200994800013,8.93427830458547e-6,0.3097034572679305,0.007987732632791927,3.273977944480516e-4,2553.6147858992895,0.11985440357987313,0.05104300137438373,3.1483090176495485e-6,4.0030857363810564e-8,0.021893503002229742,4.4149505988539025e-9,0.19279410071131217,4.037225176902839e-6,4.444580796266448e-8,5163.7246045017455,0.6603526087543086,0.5135409240509267,0.00610769053438219,3.1791149465039225e-4,0.37533521552769544,1.1147894388877013e-5,0.5556654982563524,0.00866174056861919,3.6415280029142007e-4,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
39,225.32751022443585,0.03665894993289201,0.019533485123466178,8.483735461662696e-4,6.810139828810624e-5,0.010494990943519522,5.874619728025457e-6,0.06760977556406006,0.0011689073211785211,7.796721239477497e-5,2384.676430731231,0.46167855954005027,0.4565432634782555,0.006943033134123482,4.532472994143228e-4,0.47550259440574527,1.8570910245697162e-5,0.4011392687678351,0.010917276062663935,5.416440047906792e-4,2553.552683364955,0.1441665359807968,0.0713724010416623,5.320157110025766e-6,8.482893716308363e-8,0.03935228104361939,1.1993953875780436e-8,0.2548966350460796,7.256614930803049e-6,9.682289103886409e-8,5163.556624320622,0.6425040454537391,0.547449149643384,0.0077967268373997775,5.214335266395921e-4,0.5253498663928842,2.44575239275984e-5,0.7236456793779749,0.01209343999877326,6.197080400764931e-4,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
40,225.31293320752394,0.04023054642635971,0.024272880596689042,0.0012308776395674583,1.1955105454228209e-4,0.016320183013738804,1.2753745098834695e-5,0.08218679247599603,0.0018104229550727456,1.4096964572507387e-4,2384.5820397285274,0.4291009042515657,0.45333080648103874,0.008010801107840778,6.40589026874961e-4,0.6044142654820033,3.2905122026490886e-5,0.49553027147135,0.013860270114735965,7.972159416931356e-4,2553.487004040269,0.16553581009451104,0.09230312352119885,7.977648340788271e-6,1.528843323934222e-7,0.06272886899102212,2.659334693495341e-8,0.32057595973275216,1.1567201927355787e-5,1.7947767932837563e-7,5163.38197697632,0.6348672607724365,0.5699068105989267,0.009249656395749024,7.602929657496365e-4,0.6834633174867641,4.5685460472260535e-5,0.8982930236800981,0.015682260271736068,9.383650650975379e-4,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
41,225.29822658054465,0.04302733721342173,0.028616539936180938,0.0016463337503067475,1.8787610737627675e-4,0.023391241366610034,2.409108137909847e-5,0.09689341945527472,0.002585048141254709,2.2833457814008565e-4,2384.4851492054427,0.4067858304240536,0.44422492491177423,0.008804280712854783,8.355515429286756e-4,0.7317179253320911,5.22816324051127e-5,0.5924207945561074,0.016760997443849724,0.0010844097838638776,2553.418268505074,0.1842431014316193,0.11299019930380533,1.1019651977481369e-5,2.465821569831371e-7,0.09206687667257739,5.128570076380832e-8,0.38931149492783734,1.697700913242028e-5,2.978678577469454e-7,5163.201644291062,0.6340562690690946,0.5858316641517605,0.010461634115139012,0.0010236742324619354,0.8471760433712785,7.642399948497498e-5,1.0786257089392195,0.019363022594236855,0.0013130422298617101,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
42,225.28338105202974,0.045250165747015625,0.03249738914534026,0.0020761403250026157,2.724219411461119e-4,0.03160170599776295,4.112481389779388e-5,0.11173894797016524,0.003480038823306127,3.414867977446428e-4,2384.3860726739026,0.39191272335073996,0.4328540724922568,0.009362151816367034,0.0010290488935523262,0.8562625536026144,7.677594070216632e-5,0.6914973260962327,0.01959410775899248,0.0013944989506821037,2553.346892730743,0.20059014120605495,0.1328717038897726,1.433515340048145e-5,3.667636513664811e-7,0.1272106329014849,8.93444188829023e-8,0.4606872692587832,2.345731480546912e-5,4.5610807024938345e-7,5163.016346456676,0.6377530303038106,0.5982231655273696,0.011452627294770132,0.0013018375983498045,1.0150748925018622,1.179900990188431e-4,1.2639235433251812,0.023097603897104076,0.0017364418564969957,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
43,225.26838094212775,0.04705538105741425,0.03590901529795507,0.0025049587258344553,3.716377102983984e-4,0.04083305588556808,6.500919508062365e-5,0.12673905787215076,0.004481649846088088,4.8081390613450995e-4,2384.285022729251,0.38244894354880427,0.42135225798351583,0.009730501639637464,0.0012144550638951341,0.9776948552422182,1.0625726973331375e-4,0.7925472707478042,0.02235250328706891,0.0017202349337261265,2553.27320455483,0.21488000547800978,0.15160085871909015,1.781696816485225e-5,5.128792073527807e-7,0.16787610706848033,1.4405894749509393e-7,0.5343754451719,3.095573126180975e-5,6.569381548478748e-7,5162.826608226209,0.6443843300842282,0.608862132000561,0.012253277333636771,0.0015866056534008853,1.1864040181962667,1.714105237614325e-4,1.453661773791855,0.026865108864418806,0.0022017057780154845,119,Sub-Saharan Africa,Malawi,Lilongwe City,Area 6,21036,MW21036,0.1362886,0.003081066,0.2100860,0.02863234,0.02260692,0.000647289, 2386.07757,0.2432418,0.02490310,0.5954521,0.1448389,0.1023800,0.01482860,  225.39512,0.05,9.22e-06,1,0.2217794,0.000184376,4.09e-05,  2553.80758,34,2020-04-06
