"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,79782.48698,0,1,0,0,0,0,0,0,0,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"2",2,79782.3092101352,0.14595512098724,0.708592396442521,0.00995473754215059,0.000131772439324462,0.313134140687053,1.69673696509304e-06,0.177769864835255,0.0106279658001867,0.000134643675009052,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"3",3,79782.1786006336,0.206844766811034,0.54083673117806,0.0161045738230574,0.000446135580195767,0.544135200648195,1.19583121093551e-05,0.308379366352652,0.0184364658478567,0.000466371558524888,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"4",4,79782.0758763242,0.225504943294648,0.438126209208541,0.0199726407566362,0.00086033350719942,0.72660368107025,3.58679333707456e-05,0.411103675770645,0.0245778563197538,0.000921029591710623,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"5",5,79781.990816758,0.223737336981552,0.370296807171952,0.022397745981208,0.00132426103683238,0.878330976727641,7.6114093845529e-05,0.496163241993031,0.0296631630707253,0.00145306208663888,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"6",6,79781.9178714019,0.212584923160294,0.32176410905929,0.0238594568355475,0.00180632427711442,1.00895987758876,0.00013390720427256,0.569108598125279,0.0340242231582619,0.00203292342078895,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"7",7,79781.853908565,0.197598690249376,0.284414777950849,0.0246459752929337,0.00228588417897943,1.12391659741019,0.000209509888974994,0.633071434971304,0.0378482639058624,0.00264041896066637,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"8",8,79781.797062035,0.181528378516709,0.253972139924825,0.0249409949334639,0.00274913265532753,1.22642476096495,0.000302557998791593,0.689917964994066,0.0412468563146486,0.00326112440222792,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"9",9,79781.7461385613,0.165697810537746,0.228136056836295,0.0248690442277474,0.00318676135885201,1.31853949994518,0.000412265835422142,0.740841438741241,0.0442913385042751,0.00388440183144955,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
"10",10,79781.7003115895,0.150709514582949,0.205627715731739,0.0245195379593919,0.00359257884981203,1.40168149856629,0.000537564769949765,0.786668410460132,0.0470311257484175,0.00450225146378337,"Malawi","Zomba","TA Chikowi","116",79783.48698,54
