"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,109236.0454,0,1,0,0,0,0,0,0,0,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"2",2,109235.867629473,0.145955668565574,0.708592496439393,0.00862838455260748,0.000102711038675876,0.314489946054176,1.32044914730388e-06,0.177770527099574,0.00921191295372901,0.000104949045263882,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"3",3,109235.737019381,0.206845628295948,0.540837031922495,0.0139588284251025,0.000347743825158738,0.546382080153824,9.30630054028527e-06,0.308380618923068,0.0159800230264041,0.000363516914157772,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"4",4,109235.634294513,0.225505992751111,0.438126723396094,0.017311524215537,0.000670593664248772,0.729462739264139,2.79134534496754e-05,0.41110548674458,0.0213031488706535,0.000717903697234082,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"5",5,109235.5492344,0.223738505732513,0.370297513868808,0.0194135178639702,0.00103220572244727,0.881624623105451,5.92341730572581e-05,0.496165600466247,0.0257109041529723,0.00113260070532707,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"6",6,109235.476288498,0.212586171151366,0.321764977569996,0.0206804794448258,0.00140795392328264,1.01256770906823,0.000104210439735088,0.569111501597432,0.0294909121908906,0.00158457840832421,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"7",7,109235.412325117,0.197599991491812,0.284415777243102,0.0213622108986651,0.00178175101459628,1.12775210533736,0.000163046640078266,0.633074882625613,0.0328054540937176,0.00205809596539764,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"8",8,109235.355478045,0.181529714061065,0.253973241893686,0.0216179303761038,0.002142834179814,1.23042277465995,0.000235459387926407,0.689921954558544,0.0357512349942538,0.00254191025363563,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"9",9,109235.304554035,0.165699165273013,0.228137237006169,0.0215555740642113,0.00248394795127681,1.32264920376785,0.00032083723548479,0.740845965298001,0.0383900877462741,0.00302772947301029,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"10",10,109235.258726534,0.150710875836081,0.205628953055053,0.0212526430277911,0.00280026635322597,1.40586237939258,0.000418348549974162,0.786673466214701,0.0407648433617928,0.00350931812764425,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"11",11,109235.217377181,0.136805087116389,0.185702209508264,0.0207674469748885,0.00308871869861745,1.48113233860417,0.000527017761201763,0.828022818663531,0.0429075446687402,0.00398195205332404,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"12",12,109235.180012614,0.124043141860456,0.167891996864915,0.0201453852315367,0.00334754048627327,1.5493135399753,0.000645781284481092,0.865387385702957,0.044843757226687,0.004442064097448,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"13",13,109235.14622016,0.112400668755989,0.151885039492375,0.0194226100596381,0.00357595617976094,1.61112203599871,0.000773529591249337,0.899179840077721,0.0465948653223635,0.00488699820267285,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"14",14,109235.115643535,0.101814744883415,0.137453032896026,0.0186282784700446,0.00377394524104236,1.66717732424172,0.000909139070182008,0.929756464802426,0.0481793231545078,0.0053148294414187,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
"15",15,109235.018920862,0.149555353214137,0.134710806640902,0.0178248762928074,0.00394228797459075,1.71939431636652,0.0010514978941445,1.0264791383831,0.0496534775658866,0.00572445370143809,"Malawi","Nkhotakota","TA Mwadzama","201",109237.0454,54
