"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start","age","tot_pop"
"27",27,2005.35856054291,46.5650526002737,35.3469309218997,6.15397558942478,1.09201233548957,88.3091351721143,0.23575283789334,176.702859457095,11.1355665235317,1.48754158553021,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"28",28,1980.68487039796,52.2512054545418,39.8816479871928,7.01220558174984,1.26392336689252,101.687997851954,0.279569359704928,201.376549602036,12.8156883462166,1.73296484340895,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"29",29,1953.25016163762,58.4185402545475,44.8660021707721,7.9697860493704,1.45826550566715,116.768463713833,0.330200668192963,228.811258362383,14.7085685204338,2.01225257034193,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"30",30,1922.89032743571,65.0490465402244,50.3074432588575,9.03413369041428,1.67741179105406,133.714531075667,0.388526208077352,259.171092564294,16.8345119191352,2.32925327502166,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"31",31,1889.47004949597,72.1062090905177,56.2022746359776,10.2118821689143,1.92384715036196,152.691641509203,0.455515949059622,292.591370504034,19.213923695228,2.68807923054848,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"32",32,1852.89400190014,79.5317043467463,62.5326873269611,11.508435110726,2.20012469821245,173.862232717144,0.532233900075456,329.167418099866,21.866735673961,3.09306866963684,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"33",33,1813.11850887981,87.2427462196348,69.2637877117482,12.9274510073539,2.50880761166374,197.380278926467,0.619839643326389,368.942911120194,24.8117052227637,3.54873023342773,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"34",34,1770.16259478848,95.1305222417409,76.3410302871039,14.470287409126,2.85239670468736,223.385001295509,0.719587273357884,411.898825211525,28.065610939598,4.05966876602645,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"35",35,1724.11863778524,103.0598338514,83.688066729087,16.1353839485469,3.23323857713327,251.993437634742,0.832821473857141,457.942782214766,31.6423060361467,4.63048688139965,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"36",36,1675.16037020666,110.870964664396,91.2054906346421,17.9176623077351,3.65341865278488,283.292543680131,0.960969853649559,506.901049793339,35.5517170428323,5.26566514331339,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"37",37,1623.54746783074,118.38381759009,98.7709994733017,19.8079696581436,4.11463897879999,317.330995529424,1.10553093949956,558.513952169258,39.7988105516458,5.96941971995406,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"38",38,1569.62561814237,125.404357438176,106.241376810203,21.7926277519454,4.618086081977,354.111296306508,1.26805746881923,612.435801857628,44.3826059047086,6.74554220989609,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"39",39,1513.82118521256,131.733812817659,113.455987559255,23.8531608031516,5.16429295929845,393.582845888973,1.45013475910351,668.240234787439,49.2953193675667,7.59722534243086,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"40",40,1456.63023228768,137.179368709443,120.242774403922,25.9662394607024,5.75300285903342,435.636448581539,1.65335369767911,725.431187712318,54.5217001650332,8.52688144280173,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"41",41,1398.60186217608,141.566319283061,126.425743740928,28.1039321304179,6.38304440171323,480.101239463379,1.87927880442156,783.45955782392,60.0386841591637,9.53596397109046,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"42",42,1340.31735077235,144.749555715962,131.834159483402,30.2342701119999,7.0522297491618,526.744441999926,2.1294121671937,841.744069227645,65.8154153382138,10.6248051847058,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"43",43,1282.36654962534,146.62382213645,136.311999248333,32.3221425443935,7.75728743445096,575.274464430064,2.40515458097194,899.694870374662,71.8136974779728,11.7924837703442,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"44",44,1225.32314713129,147.131610646795,139.727234875095,34.3305026084919,8.4938340878734,625.347326447547,2.70776420291171,956.738272868714,77.9888733616424,13.0367272043885,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"45",45,1169.7218791307,146.266580200043,141.980492611182,36.2217668494072,9.25639734858607,676.575988419595,3.0383154404839,1012.3395408693,84.2910698432068,14.3538656900072,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"46",46,1116.03880658645,144.073618592437,143.01075998273,37.95940860546,10.0384901981002,728.54267629145,3.39765974337151,1066.02261341355,90.6668199191448,15.7388407100928,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
"47",47,1100.8873323143,110.628440527418,137.351928468119,39.4253698151714,10.8319281687905,780.150037389915,3.78638331629274,1081.1740876857,96.9739503613851,17.1844512893699,"Malawi","Ntchisi","TA Kasakula",153,2183.06142,1,"Elderly",22903.683496
