"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,15943.21714,0,1,0,0,0,0,0,0,0,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"2",2,15942.7458733899,0.387700287676153,0.753983710662838,0.0100945440790649,0.000140626580294517,0.319345634307665,1.80682986558807e-06,0.471266610135882,0.0107702953716224,0.000143678508096828,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"3",3,15942.3581588671,0.584629353303038,0.673611812551347,0.0172283117175894,0.000489072111778972,0.583009641602702,1.29416346861741e-05,0.858981132921141,0.019631335681128,0.000510931909128089,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"4",4,15941.9918722246,0.701944299811577,0.666406192233431,0.0230725622114688,0.000981123288336703,0.832823839335572,3.97585006004378e-05,1.22526777538099,0.0280028494229675,0.00104827962423288,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"5",5,15941.619187065,0.787596430925011,0.692780802574967,0.0283718307711471,0.00158580012319413,1.08753113894355,8.69316440374648e-05,1.59795293498191,0.0365207992602661,0.00173263691529696,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"6",6,15941.226926073,0.862392682663604,0.735889078237075,0.0334712420794332,0.00228727069654705,1.35601534887914,0.000158304486861772,1.99021392704266,0.0454863819570977,0.00255466381079956,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"7",7,15940.8081125614,0.935489952064363,0.788669953756663,0.0385433585374459,0.00307700104930549,1.642989888129,0.00025728505333065,2.40902743859011,0.0550590969925399,0.00351158286707025,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"8",8,15940.3583332983,1.0110533808049,0.848283132393055,0.0436859128627447,0.00395031462793683,1.9514469173182,0.000387043727182084,2.85880670173401,0.0653398685078628,0.00460407264588539,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"9",9,15939.8741657381,1.0911223221356,0.913715932135102,0.0489641041685687,0.0049048550617718,2.28371642451133,0.000550623873028527,3.3429742618854,0.0764069902952136,0.00583491734307301,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
"10",10,15939.3524946523,1.17684143659797,0.984757582312589,0.0544289779555094,0.00593987905169311,2.64192645877861,0.00075101300010784,3.86464534769648,0.0883317454324467,0.00720841988034507,"Malawi","Nsanje","TA Ngabu","215",15944.21714,54
