"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,66039.56258,0,1,0,0,0,0,0,0,0,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"2",2,66039.0912848861,0.387724084574183,0.75398785996598,0.00974927761795805,0.000113508654306317,0.319718930887578,1.45223865774023e-06,0.471295113938663,0.0104019154139987,0.000115972058424656,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"3",3,66038.7035348218,0.58467530241253,0.673625978096808,0.0166391342550385,0.000394762202942204,0.583699599358461,1.04018482865139e-05,0.859045178174065,0.0189599706210388,0.000412406655367955,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"4",4,66038.3372010648,0.702015059105303,0.6664346037818,0.0222837094800066,0.000791932288568169,0.833821674539236,3.1956001081028e-05,1.22537893519599,0.0270453913730012,0.000846138630100997,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"5",5,66037.9644526335,0.787697613367902,0.692827722573623,0.0274021040440129,0.00128001592190387,1.08885003887026,6.98717711451618e-05,1.59812736654884,0.0352724376372341,0.00139853804488773,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"6",6,66037.5721074574,0.862532066969192,0.735959579570131,0.0323276717058008,0.0018462375925726,1.3576797482321,0.000127238598901375,1.9904725426687,0.0439320598981588,0.00206206994689998,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"7",7,66037.1531835165,0.935677280792012,0.78877030631716,0.037227114138104,0.0024837130361298,1.64503127316507,0.000206796111317095,2.40939648355979,0.0531783705150255,0.00283449724749879,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"8",8,66036.7032613432,1.01130048964642,0.848421064551804,0.0421948731816084,0.0031886723070205,1.95390246406956,0.000311093094011925,2.85931865685042,0.0631089262289246,0.00371637345647771,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"9",9,66036.2189109879,1.09144344883631,0.913900881570322,0.0472939818615446,0.00395921918291665,2.28662890421523,0.000442576434797017,3.34366901210113,0.0737994467188419,0.00470995295959158,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"10",10,66035.697008398,1.17725363912986,0.985000986318954,0.0525738173269856,0.00479476062893471,2.64534475027603,0.000603648360697261,3.86557160204146,0.0853189032045017,0.00581871757281883,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"11",11,66035.1344323829,1.26951480784439,1.06187536916793,0.0580779401880639,0.00569573061140858,3.03218706054606,0.000796708729759077,4.4281476170876,0.0977362072466344,0.00704717209490338,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"12",12,66034.5279235,1.36887777488139,1.14485238694467,0.0638476822409837,0.00666344676105065,3.4493910191522,0.00102419002786824,5.03465650000816,0.111123325913551,0.00840076033493529,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"13",13,66033.8740110243,1.47596063216648,1.23435649822458,0.0699238772235694,0.00770003525060031,3.89933934362464,0.00128858927802106,5.68856897576789,0.125556894384858,0.00988584411707386,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"14",14,66033.1689778279,1.59139343339954,1.33087411255355,0.0763477789733905,0.00880836162756708,4.38458599163191,0.00159249390472588,6.39360217209068,0.14111899176663,0.0115096779865707,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"15",15,66032.4088258727,1.71583867670582,1.43494345054468,0.0831616314519076,0.00999201721807753,4.90787974146536,0.00193860993036921,7.15375412731621,0.157897903762086,0.0132804434425626,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"16",16,66031.5892447361,1.85000515275171,1.54715012118136,0.0904091485962414,0.0112553098410408,5.47218574149422,0.00232979007751718,7.97333526394209,0.175988818528456,0.0152072873216232,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"17",17,66030.7055862795,1.99465437209771,1.66812827075918,0.0981358843339862,0.0126032527097336,6.08070288034509,0.00276906025388962,8.85699372049958,0.195494387057698,0.0173003556252931,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"18",18,66029.7528452154,2.15060570310234,1.79856124597023,0.106389552130858,0.0140415463586959,6.7368770952887,0.00325964180278633,9.80973478465362,0.216525153417131,0.0195708131899397,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"19",19,66028.7256250273,2.31874109585629,1.93918705717149,0.115220365263803,0.0155766044052258,7.44442487031368,0.00380497966311248,10.8369549726736,0.239200308809041,0.0220309172155539,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"20",20,66027.6181083212,2.50001110546925,2.09080120659355,0.124681389084313,0.0172155634323968,8.2073536457878,0.0044087684032494,11.9444716787706,0.263648347967637,0.0246940713095153,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"21",21,66026.4240240568,2.69544058794893,2.25426077043976,0.134828891229993,0.0189663041303947,9.02998441042229,0.00507497908114372,13.1385559432525,0.290007794747916,0.027574892190174,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"22",22,66025.1366126249,2.90613347596885,2.43049003594346,0.145722688517022,0.0208374794901068,9.91697580785878,0.00580788731864884,14.4259673750969,0.318427975673416,0.030689285502398,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"23",23,66023.7485876073,3.13327964614777,2.62048503092028,0.157426529217571,0.0228385482790312,10.8733505359063,0.00661210227240536,15.8139923927434,0.349069867153668,0.0340545284362224,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"24",24,66022.2520942075,3.37816176007818,2.82531906138178,0.170008491048474,0.0249798156581473,11.9045240668448,0.00749259750487444,17.3104857925162,0.382107016737617,0.0376893627096512,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"25",25,66020.6386673275,3.64216144644438,3.04614900287606,0.183541365957838,0.0272724778664759,13.0163336376707,0.00845474170215541,18.9239126725177,0.417726472593529,0.0416140913592532,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"26",26,66018.8991822032,3.92676762150656,3.28422165749357,0.198103115331749,0.0297286762537225,14.2150723924377,0.0095043338161883,20.6633977968395,0.456129878250404,0.0458506923838375,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"27",27,66017.0238039142,4.23358495930934,3.54088028124242,0.213777326095729,0.0323615553803585,15.5075243254453,0.0106476383801275,22.5387760858533,0.49753459277692,0.0504229367493151,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"28",28,66015.0019326708,4.56434221350656,3.8175724967223,0.23065369023907,0.0351853287888261,16.90100217624,0.0118914237193996,24.5606473292162,0.542174905194721,0.0553565189765754,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"29",29,66012.8221467023,4.92090136554292,4.11585807437413,0.248828504297204,0.0382153488734235,18.4033870033459,0.0132430012892515,26.7404332977229,0.590303302668588,0.0606791937388885,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"30",30,66010.4721329451,5.30526931622062,4.43741776589273,0.268405276099538,0.0414681926373855,20.023176231196,0.0147102728569517,29.0904470549032,0.642192010252185,0.0664209416532319,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"31",31,66007.9386225466,5.71960791045071,4.78406234922126,0.289495274752308,0.0449617442315369,21.7695284004022,0.0163017744192693,31.6239574534773,0.698134424592282,0.0726141263153092,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"32",32,66005.2073184975,6.1662451834517,5.15774275007837,0.312218144767781,0.0487152884877625,23.6523134104282,0.018026725343241,34.3552615025571,0.758446723514092,0.0792936711895436,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"33",33,66002.2628139459,6.64768915131599,5.56056034571979,0.336702607955438,0.0527496159600192,25.6821692499034,0.0198950833262811,37.2997660541809,0.823469683678595,0.0864972578778533,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"34",34,65999.0885074624,7.16664114591149,5.99477857571472,0.363087177057767,0.0570871343917179,27.8705609030169,0.0219176015995444,40.4740725376922,0.893570567563004,0.0942655346199837,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"35",35,65995.6665118668,7.72600952004764,6.4628360310474,0.391520914628664,0.0617519901465221,30.229843786698,0.0241058906955137,43.8960681332637,0.969145155322983,0.102642342499458,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"36",36,65991.9775546981,8.32892669773726,6.96735860565719,0.422164280814471,0.0667701989740618,32.7733330336743,0.0264724850678323,47.5850253019252,1.05061996440917,0.111674959215215,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"37",37,65988.0008740465,8.97876507427865,7.51117409321087,0.455189998534304,0.0721697858589745,35.5153760880583,0.0290309135859023,51.561705953527,1.13845457468788,0.121414358509264,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"38",38,65983.7141022323,9.67915534649133,8.09732783824177,0.490784023719885,0.0779809411219417,38.4714338400418,0.0317957781027421,55.8484777677195,1.2331442271466,0.131915499540845,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"39",39,65979.0931453869,10.4340058495938,8.72909849541415,0.529146552027654,0.0842361821180802,41.6581646992425,0.0347828347663225,60.4694346131625,1.33522251676011,0.143237626511652,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"40",40,65974.1120528276,11.2475227287698,9.410015827608,0.570493101469552,0.0909705300975862,45.0935159018186,0.0380090826812199,65.4505271724447,1.44526431676673,0.155444595921513,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"41",41,65968.7428740039,12.1242327156014,10.1438794036285,0.615055704115162,0.0982217035329089,48.7968236083184,0.0414928609436812,70.81970599614,1.56388898461386,0.168605234494254,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"42",42,65962.9555079337,13.0690065271636,10.9347787083581,0.663084153563045,0.106030322782185,52.7889184032021,0.0452539512508724,76.60707206632,1.69176374067848,0.182793717895194,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"43",43,65956.7175427596,14.0870836871392,11.7871145333604,0.714847332666359,0.114440128739949,57.0922378709309,0.0493136875887432,82.8450372404255,1.8296072735277,0.198089975443252,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"44",44,65949.9940785913,15.1841002061247,12.7056221500977,0.770634682127859,0.123498224349378,61.7309510684177,0.0536950775973101,89.5685014087147,1.97819372617426,0.214580137492743,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"45",45,65942.7475372544,16.3661178566569,13.69539642989,0.830757772464232,0.133255335028272,66.7310924180449,0.0584229335396502,96.8150427456239,2.13835698381533,0.232357018019519,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"46",46,65934.93747295,17.6396531069677,14.7619167664893,0.89555186638675,0.143766068675418,72.1206952382335,0.0635240032908965,104.625107050044,2.31099494981709,0.251520596821405,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"47",47,65926.5203507154,19.0117110816443,15.9110759192476,0.965377749069694,0.155089219981859,77.9299481906276,0.0690271240198019,113.042229284591,2.49707455553565,0.272178584516512,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"48",48,65917.4493184159,20.4898201178091,17.1492097206219,1.04062360734992,0.167288084897208,84.1913566721232,0.0749633813198842,122.113261584121,2.69763692823825,0.294447006940608,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"49",49,65907.6739620152,22.0820684962713,18.4831289345903,1.12170704392124,0.180430799209974,90.9399164298617,0.0813662809626777,131.888617984817,2.91380295021111,0.318450835069136,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"50",50,65897.1400432809,23.797143844216,19.9201529277705,1.20907723756753,0.194590702020248,98.2133000736625,0.088271933928526,142.422536719165,3.14677923073496,0.344324662354027,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"51",51,65885.7892198542,25.6443747096034,21.468145552203,1.30321724469156,0.209846725086454,106.052056659076,0.0957192551947733,153.773360145856,3.39786449629014,0.372213431270983,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"52",52,65873.5587466413,27.6337741917975,23.1355535253605,1.40464644844706,0.226283809942662,114.499825205804,0.103750177392382,166.003833358744,3.66845642657759,0.402273212858341,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"53",53,65860.3811555253,29.7760867756809,24.9314468463035,1.51392318788933,0.243993356304446,123.603564427045,0.112409881510851,179.181424474734,3.96005900937717,0.434672046463192,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"54",54,65846.1839235822,32.082836359802,26.8655603504358,1.63164747847512,0.263073688335626,133.413791502965,0.12174703780084,193.378656417814,4.27429018461433,0.469590814646542,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"55",55,65830.8890932706,34.5663798479937,28.9483416369889,1.75846411429827,0.283630591627773,143.984856454206,0.131814084322248,208.673486729437,4.61289062746124,0.507224252658494,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"56",56,65814.4129068685,37.2399586685225,31.190996151221,1.89506565614953,0.305777831727377,155.375207326398,0.142667497485322,225.149673131504,4.9777322369869,0.547781925879022,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"57",57,65796.6653995973,40.1177554377041,33.6055367304818,2.04219575470436,0.329637733880475,167.647686649748,0.154368096219348,242.897180402739,5.37082762544472,0.591489325518022,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"58",58,65777.5499580637,43.2149536109818,36.2048378024278,2.20065274125118,0.355341816473358,180.869854589276,0.166981375864939,262.012621936275,5.79434046101549,0.638589068430991,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"59",59,65756.9628562248,46.5477994634401,39.002691019749,2.37129339749351,0.383031460703447,195.114330570036,0.180577863814546,282.599723775237,6.25059640111755,0.68934217005597,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"60",60,65734.7928081928,50.1336610917336,42.0138576612069,2.55503658806611,0.412858559445423,210.459124440083,0.195233466658298,304.769771807194,6.74209369026199,0.744029282136398,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"61",61,65710.9203934537,53.9911017765025,45.2541361585672,2.75286790827546,0.44498635749722,226.988064422983,0.211029922499198,328.642186546325,7.27151685406601,0.802952300220542,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"62",62,65685.2175624755,58.1399409767471,48.7404188364471,2.96584366280352,0.479590182375954,244.791168667507,0.228055198643655,354.345017524524,7.84174858685355,0.86643576905213,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"63",63,65657.5470765944,62.6013226913635,52.4907539802757,3.19509538073653,0.516858276928656,263.965069127921,0.246403948407513,382.015503405633,8.45588331285818,0.934828490052244,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"64",64,65627.7618979741,67.3977856210027,56.524414167626,3.4418346980553,0.556992715554775,284.613476805126,0.266178018543431,411.800682025908,9.11724206864244,1.00850529828099,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"65",65,65595.7045888594,72.5533297497151,60.8619610865873,3.70735814291612,0.600210318228632,306.847644882268,0.287486960872515,443.857991140588,9.82938731606021,1.0878688443307,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"66",66,65561.2066359923,78.0934904207031,65.5253138800438,3.99305252555714,0.646743686051501,330.78689487545,0.310448619926276,478.355944007731,10.5961397693441,1.17335162668364,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"67",67,65524.0878140838,84.0453996737112,70.5378148637957,4.30039994151637,0.696842197607148,356.559119533769,0.335189705875772,515.474765916275,11.4215944744776,1.26541795991607,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"68",68,65484.1554845007,90.437852114159,75.9242973142124,4.63098328158642,0.750773117613708,384.301343231167,0.361846440543787,555.407095499282,12.3101387248987,1.36456617916794,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"69",69,65441.2038687672,97.3013679208422,81.7111511468624,4.98649190177136,0.808822765769006,414.160312246724,0.390565250872839,598.358711232842,13.2664709289555,1.47133098530454,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"70",70,65395.013330606,104.6682463205,87.9263857957034,5.36872714804492,0.871297698554397,446.293088948777,0.421503482500532,644.54924939408,14.2956195970306,1.58628583714427,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"71",71,65345.349650702,112.572613004542,94.5996880718794,5.77960790647297,0.938525926845803,480.867664237997,0.454830150261091,694.212929297998,15.4029629080287,1.71004544213075,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"72",72,65291.9632472654,121.050460933472,101.762479926161,6.22117647478038,1.01085825825749,518.063630359133,0.490726782858804,747.599332734663,16.5942501982037,1.84326853147977,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"73",73,65234.5884374109,130.139678523679,109.447964001897,6.69560403755113,1.08866961113762,558.072838141994,0.529388272908895,804.974142589168,17.8756229453235,1.98666061608254,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"74",74,65172.9426935957,139.880064253131,117.69116237088,7.20519607393915,1.17236038205938,601.100079538027,0.571023786294008,866.619886404332,19.2536365526166,2.14097689652051,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"75",75,65106.7259183774,150.313321243773,126.528946601897,7.75239747268322,1.26235784143038,647.363780742929,0.615857719891217,932.836661622605,20.7352824599973,2.30702528324841,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"76",76,65035.6196961316,161.483033966504,136.000054474129,8.33979762981423,1.35911764106191,697.096749382394,0.664130774547559,1003.94288386845,22.328011968194,2.48566972423102,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"77",77,64959.2866682936,173.434626042351,146.145080832895,8.97013449946817,1.46312516859829,750.546844195472,0.716100967597577,1080.27591170638,24.0397575770548,2.67783327688622,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"78",78,64877.3699209044,186.215277511732,157.006461308255,9.64629823542208,1.57489698598135,807.977680298573,0.7720447556414,1162.19265909561,25.8789554400241,2.8845014510961,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"79",79,64789.4924269456,199.873806595447,168.628435210391,10.3713340857003,1.69498228331768,869.669336647972,0.832258231584355,1250.07015305441,27.8545678672602,3.10672569358913,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"80",80,64695.2565872312,214.460535349942,181.056960201809,11.1484444230436,1.82396425368938,935.919030194685,0.897058345645371,1344.30599276882,29.9761047485268,3.34562683392365,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"81",81,64594.2438817002,230.027092330797,194.339607585255,11.9809893838527,1.9624614375658,1007.04176336494,0.96678419740073,1445.31869829981,32.2536440915821,3.60239862056826,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"82",82,64486.0146759934,246.626153373156,208.525438768137,12.8724857618722,2.11112895047166,1083.37089882005,1.04179833290979,1553.5479040066,34.6978502068411,3.87831114885897,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"83",83,64370.1081663934,264.31115207702,223.664808984799,13.8266046426625,2.2706596124046,1165.25870017487,1.12248811487824,1669.45441360663,37.3199907771239,4.17471431459802,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"84",84,64246.0425130875,283.135917784196,239.809125658845,14.8471668844547,2.44178495959287,1253.07680447062,1.20926715485225,1793.52006691257,40.1319517037925,4.49304125521455,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"85",85,64113.3152265086,303.154219488053,257.01057533687,15.9381357332793,2.62527604772925,1347.21657013872,1.30257674673364,1926.24735349139,43.1462479262942,4.8348115846423,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"86",86,63971.4038002518,324.419252555733,275.321771606264,17.1036070071143,2.82194401886486,1448.08931723092,1.4028873293724,2068.15877974827,46.37603075828,5.20163444118069,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"87",87,63819.7666427769,346.983044930909,294.795327214094,18.3477961664484,3.03264038643347,1556.12642855479,1.5106999704649,2219.79593722314,49.8350907272868,5.59521128962667,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"88",88,63657.8443671256,370.895746516953,315.483368922852,19.6750213547962,3.2582569928807,1671.77927122945,1.62654785752273,2381.71821287446,53.5378546094366,6.0173384080053,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"89",89,63485.061461748,396.204827922747,337.436965209675,21.0896824520584,3.49972556005151,1795.51891933306,1.75099777439222,2554.50111825198,57.4993760472792,6.46990894254851,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"90",90,63300.8283449929,422.954204599789,360.705463941091,22.5962362147288,3.75801678410448,1927.83566193532,1.88465153205862,2738.73423500709,61.7353192548927,6.95491442965462,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"91",91,63104.544013196,451.183188297179,385.335716130097,24.1991647842161,4.03413884152481,2069.23821132464,2.02814742635214,2935.01856680401,66.2619330338326,7.47444577457968,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"92",92,62895.5991880309,480.925343543809,411.371215946158,25.9029387445086,4.32913524738627,2220.25259689849,2.18216158873183,3143.96339196909,71.0960146725104,8.03069340100772,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"93",93,62673.3798668077,512.207320662557,438.851143536157,27.7119761779541,4.64408209980106,2381.42078153105,2.34740918483799,3366.18271319236,76.2548649362479,8.62594652858181,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"94",94,62437.271631122,545.047479475852,467.809305860083,29.6305932045154,4.98008441258523,2553.29884036034,2.52464556466126,3602.29094887803,81.7562289478369,9.26259145657873,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"95",95,62186.6646001594,579.45440357463,498.272981885635,31.6629470695767,5.33827156449166,2736.45470848554,2.7146672607725,3852.89797984065,87.6182231947028,9.94310870641998,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"96",96,61920.9589722063,615.425428408633,530.261594653034,33.8129734206142,5.71979171680848,2931.46550680921,2.91831278545034,4118.60360779375,93.8592489996605,10.670068791422,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"97",97,61639.5713011337,652.945020289588,563.785344525888,36.0843147632127,6.12580510906524,3138.91433097413,3.13646320448084,4399.99127886637,100.497888725657,11.4461264858276,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"98",98,61341.9413257921,691.983086688382,598.843843653374,38.4802420068277,6.55747634019414,3359.3865630911,3.37004242806021,4697.62125420794,107.552786660357,12.2740135994198,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"99",99,61027.53963866,732.493350809639,635.424491915129,41.0035676015385,7.01596500783235,3593.46554878793,3.6200172179621,5012.02294134003,115.042509543583,13.1565296289817,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
"100",100,60695.8759155472,774.411671945389,673.500926675961,43.6565509547827,7.50241511763289,3841.72770295027,3.8873968088051,5343.68666445285,122.98538876915,14.0965305251711,"Malawi","Thyolo","TA Nchilamwela","211",66040.56258,54
