"","Day","State","People"
"208",208,"Critical",171.366166240204
"209",209,"Critical",177.759188804326
"210",210,"Critical",184.24604299048
"211",211,"Critical",190.687450338221
"212",212,"Critical",196.915582869189
"213",213,"Critical",202.780665429397
"214",214,"Critical",208.167666953
"215",215,"Critical",212.998530790494
"216",216,"Critical",217.228101421721
"217",217,"Critical",220.837906028998
"218",218,"Critical",223.829790692106
"219",219,"Critical",226.22027228556
"220",220,"Critical",228.035887749216
"221",221,"Critical",229.309544829335
"222",222,"Critical",230.077759928944
"223",223,"Critical",230.378631109544
"224",224,"Critical",230.250395322629
"225",225,"Critical",229.730436366508
"226",226,"Critical",228.854632562641
"227",227,"Critical",227.656955338303
"228",228,"Critical",226.169249515077
"229",229,"Critical",224.421142442017
"230",230,"Critical",222.440042237397
"231",231,"Critical",220.251195689418
"232",232,"Critical",217.877784284952
"233",233,"Critical",215.341042847392
"234",234,"Critical",212.660389776799
"235",235,"Critical",209.853561237531
"236",236,"Critical",206.936744104309
"237",237,"Critical",203.924704273304
"238",238,"Critical",200.830908237896
"239",239,"Critical",197.667636747803
"240",240,"Critical",194.446090013023
"241",241,"Critical",191.176484354041
"242",242,"Critical",187.868140492393
"243",243,"Critical",184.529563861984
"244",244,"Critical",181.168517432119
"245",245,"Critical",177.792087590476
"246",246,"Critical",174.406743654774
"247",247,"Critical",171.018391577539
"248",248,"Critical",167.632422388017
"249",249,"Critical",164.253755884886
"250",250,"Critical",160.886880057581
"251",251,"Critical",157.535886675635
"252",252,"Critical",154.204503446686
"253",253,"Critical",150.896123105941
"254",254,"Critical",147.613829763896
"255",255,"Critical",144.360422805462
"256",256,"Critical",141.138438602545
"257",257,"Critical",137.950170273775
"258",258,"Critical",134.797685699333
"259",259,"Critical",131.682843975653
"260",260,"Critical",128.607310473959
"261",261,"Critical",125.572570648099
"262",262,"Critical",122.579942720533
"263",263,"Critical",119.630589360737
"264",264,"Critical",116.725528457205
"265",265,"Critical",113.86564307279
"266",266,"Critical",111.051690662893
"267",267,"Critical",108.284311627055
"268",268,"Critical",105.564037256574
"269",269,"Critical",102.891297133754
"270",270,"Critical",100.266426032238
"271",271,"Critical",97.6896703624142
"272",272,"Critical",95.161194201093
"273",273,"Critical",92.6810849403915
"274",274,"Critical",90.249358587042
"275",275,"Critical",87.865964740011
"276",276,"Critical",85.5307912714049
"277",277,"Critical",83.2436687330513
"278",278,"Critical",81.004374508857
"279",279,"Critical",78.8126367310254
"280",280,"Critical",76.6681379764179
"281",281,"Critical",74.5705187577623
"282",282,"Critical",72.5193808230004
"283",283,"Critical",70.5142902748197
"284",284,"Critical",68.5547805213058
"285",285,"Critical",66.6403550676701
"286",286,"Critical",64.7704901581316
"287",287,"Critical",62.9446372762567
"288",288,"Critical",61.1622255113719
"289",289,"Critical",59.4226637980469
"290",290,"Critical",57.7253430351037
"291",291,"Critical",56.0696380901184
"292",292,"Critical",54.4549096949508
"293",293,"Critical",52.8805062374491
"294",294,"Critical",51.345765454135
"295",295,"Critical",49.8500160283658
"296",296,"Critical",48.3925790981947
"297",297,"Critical",46.9727696779053
"298",298,"Critical",45.5898979969764
"299",299,"Critical",44.2432707600331
"300",300,"Critical",42.9321923311631
"301",301,"Critical",41.6559658458169
"302",302,"Critical",40.4189213849441
"303",303,"Critical",39.2261515344197
"304",304,"Critical",38.0817069040294
"305",305,"Critical",36.9880305386146
"306",306,"Critical",35.9459744202246
"307",307,"Critical",34.9550543212222
"308",308,"Critical",34.0137706996463
"309",309,"Critical",33.1199154524209
"310",310,"Critical",32.2708324742149
"311",311,"Critical",31.463624020452
"312",312,"Critical",30.6953059907254
"313",313,"Critical",29.962919617184
"314",314,"Critical",29.2636080454806
"315",315,"Critical",28.5946657503086
"316",316,"Critical",27.9535675808229
"317",317,"Critical",27.3573772001968
"318",318,"Critical",26.8380174207108
"319",319,"Critical",26.4189473111783
"320",320,"Critical",26.1160287395151
"321",321,"Critical",25.9388366737618
"322",322,"Critical",25.8920794844338
"323",323,"Critical",25.9769306360811
"324",324,"Critical",26.1921726623199
"325",325,"Critical",26.5351201759336
"326",326,"Critical",27.0023278586628
"327",327,"Critical",27.5901095705376
"328",328,"Critical",28.2949025083223
"329",329,"Critical",29.1135107432473
"330",330,"Critical",30.0432589847149
"331",331,"Critical",31.0820823198088
"332",332,"Critical",32.228572322747
"333",333,"Critical",33.4819950362764
"334",334,"Critical",34.8422922134081
"335",335,"Critical",36.3100739445669
"336",336,"Critical",37.8866083229699
"337",337,"Critical",39.5738120017527
"338",338,"Critical",41.3742442361327
"339",339,"Critical",43.2911061563111
"340",340,"Critical",45.328246473606
"341",341,"Critical",47.4901744964568
"342",342,"Critical",49.7820811576866
"343",343,"Critical",52.2098686803325
"344",344,"Critical",54.7801895008899
"345",345,"Critical",57.5004951009229
"346",346,"Critical",60.3790954532638
"347",347,"Critical",63.4252298554289
"348",348,"Critical",66.6491499920558
"349",349,"Critical",70.0622161341628
"350",350,"Critical",73.6770074414782
"351",351,"Critical",77.5074473815294
"352",352,"Critical",81.5689453126302
"353",353,"Critical",85.8785552944198
"354",354,"Critical",90.4551531858823
"355",355,"Critical",95.2493750020927
"356",356,"Critical",100.194516837941
"357",357,"Critical",105.229467950452
"358",358,"Critical",110.307379869762
"359",359,"Critical",115.397418163222
"360",360,"Critical",120.483453562778
"361",361,"Critical",125.561652343515
"362",362,"Critical",130.637909867592
"363",363,"Critical",135.725538733505
"364",364,"Critical",140.843353153936
"365",365,"Critical",146.014161929776
"366",366,"Critical",151.263626688871
"367",367,"Critical",156.619423530848
"368",368,"Critical",162.110645407573
"369",369,"Critical",167.767389303307
"370",370,"Critical",173.620481432767
"371",371,"Critical",179.701302816001
"372",372,"Critical",186.041685690237
"373",373,"Critical",192.673857962048
"374",374,"Critical",199.630418304423
"375",375,"Critical",206.944328718798
"376",376,"Critical",214.648914610135
"377",377,"Critical",222.751445604702
"378",378,"Critical",231.252294853403
"379",379,"Critical",240.153500546069
"380",380,"Critical",249.461945533013
"381",381,"Critical",259.189936497398
"382",382,"Critical",269.354634574283
"383",383,"Critical",279.977070590574
"384",384,"Critical",291.081095313005
"385",385,"Critical",302.692415706459
"386",386,"Critical",314.837767904499
"387",387,"Critical",327.544230015146
"388",388,"Critical",340.838657726721
"389",389,"Critical",354.747219281707
"390",390,"Critical",369.295006492418
"391",391,"Critical",384.505701313661
"392",392,"Critical",400.401281181237
"393",393,"Critical",417.001749987695
"394",394,"Critical",434.324884832729
"395",395,"Critical",452.385991447241
"396",396,"Critical",471.197663459671
"397",397,"Critical",490.769542511436
"398",398,"Critical",511.108077708934
"399",399,"Critical",532.216284093048
"400",400,"Critical",554.09350077365
"401",401,"Critical",576.735150164957
"402",402,"Critical",600.132500405167
"403",403,"Critical",624.272433578365
"404",404,"Critical",649.137222798117
"405",405,"Critical",674.704321573971
"406",406,"Critical",700.946169172926
"407",407,"Critical",727.830015912986
"408",408,"Critical",755.317772487337
"409",409,"Critical",783.365887516204
"410",410,"Critical",811.925257557877
"411",411,"Critical",840.941173779063
"412",412,"Critical",870.353309385033
"413",413,"Critical",900.095751739032
"414",414,"Critical",930.097082855099
"415",415,"Critical",960.280511625452
"416",416,"Critical",990.56406074015
"417",417,"Critical",1020.86081077022
"418",418,"Critical",1051.07920331425
"419",419,"Critical",1081.12340445222
"420",420,"Critical",1110.89372900979
"421",421,"Critical",1140.28712531574
"422",422,"Critical",1169.19771923949
"423",423,"Critical",1197.51741533436
"424",424,"Critical",1225.13655189794
"425",425,"Critical",1251.94460570852
"426",426,"Critical",1277.83094112649
"427",427,"Critical",1302.68559718418
"428",428,"Critical",1326.40010525206
"429",429,"Critical",1348.86832889254
"430",430,"Critical",1369.98731662319
"431",431,"Critical",1389.65815753987
"432",432,"Critical",1407.78682912522
"433",433,"Critical",1424.28502611763
"434",434,"Critical",1439.07095906358
"435",435,"Critical",1452.07011114199
