"","Day","State","People"
"1117",140,"Infected",542.834726758726
"1118",140,"New Infections",274.830984144134
"1119",140,"Recovered",1136.05963006853
"1120",140,"Susceptible",18809048.5785284
"1121",141,"Critical",0.804606464531082
"1122",141,"Dead",0.203072182048489
"1123",141,"Exposed",852.061914732288
"1124",141,"Hospitalized",4.62704894102472
"1125",141,"Infected",605.939345979428
"1126",141,"New Infections",306.561276514549
"1127",141,"Recovered",1290.55963511539
"1128",141,"Susceptible",18808742.0172518
"1129",142,"Critical",0.902259994449611
"1130",142,"Dead",0.238920570795551
"1131",142,"Exposed",950.529576831329
"1132",142,"Hospitalized",5.15857425316617
"1133",142,"Infected",676.260079979137
"1134",142,"New Infections",341.913923694569
"1135",142,"Recovered",1463.0201354804
"1136",142,"Susceptible",18808400.1033281
"1137",143,"Critical",1.01060703736556
"1138",143,"Dead",0.279319703289192
"1139",143,"Exposed",1060.2430585488
"1140",143,"Hospitalized",5.75216597956392
"1141",143,"Infected",754.62279344384
"1142",143,"New Infections",381.293361083718
"1143",143,"Recovered",1655.49496348014
"1144",143,"Susceptible",18808018.8099671
"1145",144,"Critical",1.13096474355262
"1146",144,"Dead",0.324754753464571
"1147",144,"Exposed",1182.46365243411
"1148",144,"Hospitalized",6.41480641277432
"1149",144,"Infected",841.942869275435
"1150",144,"New Infections",425.147182345037
"1151",144,"Recovered",1870.2730429187
"1152",144,"Susceptible",18807593.6627847
"1153",145,"Critical",1.26478871736221
"1154",145,"Dead",0.375770648906833
"1155",145,"Exposed",1318.58727885749
"1156",145,"Hospitalized",7.15425086146677
"1157",145,"Infected",939.234521703777
"1158",145,"New Infections",473.970384599544
"1159",145,"Recovered",2109.90386434858
"1160",145,"Susceptible",18807119.6924001
"1161",146,"Critical",1.41368873429619
"1162",146,"Dead",0.432978718723299
"1163",146,"Exposed",1470.1579984727
"1164",146,"Hospitalized",7.97911413113476
"1165",146,"Infected",1047.62102385608
"1166",146,"New Infections",528.309942522664
"1167",146,"Recovered",2377.2256137473
"1168",146,"Susceptible",18806591.3824576
"1169",147,"Critical",1.57944630748676
"1170",147,"Dead",0.497064001825246
"1171",147,"Exposed",1638.88258699508
"1172",147,"Hospitalized",8.89896322448137
"1173",147,"Infected",1168.34587386727
"1174",147,"New Infections",588.769731363193
"1175",147,"Recovered",2675.39621462729
"1176",147,"Susceptible",18806002.6127262
"1177",148,"Critical",1.7640341519409
"1178",148,"Dead",0.568793314398972
"1179",148,"Exposed",1826.64623412846
"1180",148,"Hospitalized",9.9244172956136
"1181",148,"Infected",1302.78493489537
"1182",148,"New Infections",656.01581531451
"1183",148,"Recovered",3007.92755055217
"1184",148,"Susceptible",18805346.5969109
"1185",149,"Critical",1.96963763108142
"1186",149,"Dead",0.649024176573789
"1187",149,"Exposed",2035.52942337876
"1188",149,"Hospitalized",11.067255795453
"1189",149,"Infected",1452.45959196878
"1190",149,"New Infections",730.782113808901
"1191",149,"Recovered",3378.7231451962
"1192",149,"Susceptible",18804615.8147971
"1193",150,"Critical",2.19867830022417
"1194",150,"Dead",0.738714701057796
"1195",150,"Exposed",2206.78530733444
"1196",150,"Hospitalized",12.3405356660147
"1197",150,"Infected",1619.05097253822
"1198",150,"New Infections",752.835719788333
"1199",150,"Recovered",3792.11958939522
"1200",150,"Susceptible",18803862.9790773
"1201",151,"Critical",2.45383968628438
"1202",151,"Dead",0.838934550755622
"1203",151,"Exposed",2401.38786743442
"1204",151,"Hospitalized",13.7587183736257
"1205",151,"Infected",1786.97506836221
"1206",151,"New Infections",825.11264854033
"1207",151,"Recovered",4252.93201806822
"1208",151,"Susceptible",18803037.8664288
"1209",152,"Critical",2.73809546284796
"1210",152,"Dead",0.950877077978708
"1211",152,"Exposed",2617.82730996405
"1212",152,"Hospitalized",15.2893026383749
"1213",152,"Infected",1962.52158255839
"1214",152,"New Infections",902.550262482717
"1215",152,"Recovered",4761.56954125659
"1216",152,"Susceptible",18802135.3161663
"1217",153,"Critical",3.05265465678136
"1218",153,"Dead",1.07587276464779
"1219",153,"Exposed",2856.02912350435
"1220",153,"Hospitalized",16.9254034407947
"1221",153,"Infected",2149.75179057581
"1222",153,"New Infections",986.152474277983
"1223",153,"Recovered",5320.21433829383
"1224",153,"Susceptible",18801149.163692
"1225",154,"Critical",3.398283586104
"1226",154,"Dead",1.21530852335648
"1227",154,"Exposed",3116.76732837749
"1228",154,"Hospitalized",18.673151594643
"1229",154,"Infected",2351.54531447147
"1230",154,"New Infections",1076.74652669039
"1231",154,"Recovered",5932.19632337354
"1232",154,"Susceptible",18800072.4171653
"1233",155,"Critical",3.77592119082705
"1234",155,"Dead",1.3706075477081
"1235",155,"Exposed",3401.34456418543
"1236",155,"Hospitalized",20.5451548820477
"1237",155,"Infected",2570.18017580611
"1238",155,"New Infections",1175.08218766344
"1239",155,"Recovered",6601.66147397792
"1240",155,"Susceptible",18798897.3349777
"1241",156,"Critical",4.18693658077429
"1242",156,"Dead",1.54323735997998
"1243",156,"Exposed",3711.41930416002
"1244",156,"Hospitalized",22.5572072114215
"1245",156,"Infected",2807.65571558053
"1246",156,"New Infections",1281.88747357082
"1247",156,"Recovered",7333.40297026812
"1248",156,"Susceptible",18797615.4475041
"1249",157,"Critical",4.63321311530303
"1250",157,"Dead",1.73472967756242
"1251",157,"Exposed",4048.91419521352
"1252",157,"Hospitalized",24.7267186456752
"1253",157,"Infected",3065.87388400432
"1254",157,"New Infections",1397.9004075882
"1255",157,"Recovered",8132.78303809267
"1256",157,"Susceptible",18796217.5470965
"1257",158,"Critical",5.11715466506487
"1258",158,"Dead",1.94670415993125
"1259",158,"Exposed",4415.96911723984
"1260",158,"Hospitalized",27.072042208569
"1261",158,"Infected",3346.74254463068
"1262",158,"New Infections",1523.88755038702
"1263",158,"Recovered",9005.70576623199
"1264",158,"Susceptible",18794693.6595461
"1265",159,"Critical",5.64166233757043
"1266",159,"Dead",2.18089247815033
"1267",159,"Exposed",4814.91885856664
"1268",159,"Hospitalized",29.6122564183295
"1269",159,"Infected",3652.23585139593
"1270",159,"New Infections",1660.65520465703
"1271",159,"Recovered",9958.61901259648
"1272",159,"Susceptible",18793033.0043415
"1273",160,"Critical",6.21010496195831
"1274",160,"Dead",2.43916136011546
"1275",160,"Exposed",5248.28428219877
"1276",160,"Hospitalized",32.3671702647969
"1277",160,"Infected",3984.43099663404
"1278",160,"New Infections",1809.05652745543
"1279",160,"Recovered",10998.5333458288
"1280",160,"Susceptible",18791223.947814
"1281",161,"Critical",6.82629369405071
"1282",161,"Dead",2.72353433187694
"1283",161,"Exposed",5718.77079727286
"1284",161,"Hospitalized",35.3574293349452
"1285",161,"Infected",4345.53193572792
"1286",161,"New Infections",1969.99631148753
"1287",161,"Recovered",12133.0513823744
"1288",161,"Susceptible",18789253.9515025
"1289",162,"Critical",7.49446459799417
"1290",162,"Dead",3.03621235031741
"1291",162,"Exposed",6229.27066357176
"1292",162,"Hospitalized",38.6046616067128
"1293",162,"Infected",4737.88589656169
"1294",162,"New Infections",2144.43438143937
"1295",162,"Recovered",13370.403855487
"1296",162,"Susceptible",18787109.5171211
"1297",163,"Critical",8.2192699397121
"1298",163,"Dead",3.37959369964124
"1299",163,"Exposed",6782.86714215878
"1300",163,"Hospitalized",42.1316329495166
"1301",163,"Infected",5163.99583041925
"1302",163,"New Infections",2333.38809853017
"1303",163,"Recovered",14719.4903835387
"1304",163,"Susceptible",18784776.1290226
"1305",164,"Critical",9.00577755102934
"1306",164,"Dead",3.75629355850047
"1307",164,"Exposed",7382.83931205747
"1308",164,"Hospitalized",45.9623986343063
"1309",164,"Infected",5626.53049137879
"1310",164,"New Infections",2537.93421245345
"1311",164,"Recovered",16189.923791979
"1312",164,"Susceptible",18782238.1948101
"1313",165,"Critical",9.85947711803872
"1314",165,"Dead",4.16916361602931
"1315",165,"Exposed",8032.66680438831
"1316",165,"Hospitalized",50.122445266977
"1317",165,"Infected",6128.3330120745
"1318",165,"New Infections",2759.21015502807
"1319",165,"Recovered",17792.0773177233
"1320",165,"Susceptible",18779478.9846551
"1321",166,"Critical",10.7862921537743
"1322",166,"Dead",4.62131206346912
"1323",166,"Exposed",8736.03392859482
"1324",166,"Hospitalized",54.6388213633316
"1325",166,"Infected",6672.42838185111
"1326",166,"New Infections",2998.41478489822
"1327",166,"Recovered",19537.1342690588
"1328",166,"Susceptible",18776480.5698702
"1329",167,"Critical",11.7925964969752
"1330",167,"Dead",5.11612423228654
"1331",167,"Exposed",9496.83277289752
"1332",167,"Hospitalized",59.540256351614
"1333",167,"Infected",7262.02996722463
"1334",167,"New Infections",3256.80854068295
"1335",167,"Recovered",21437.1398285653
"1336",167,"Susceptible",18773223.7613295
"1337",168,"Critical",12.8852343176338
"1338",168,"Dead",5.65728409773806
"1339",168,"Exposed",10319.1649046922
"1340",168,"Hospitalized",64.8572682230349
"1341",168,"Infected",7900.54505519826
"1342",168,"New Infections",3535.71292676446
"1343",168,"Recovered",23505.0547260039
"1344",168,"Susceptible",18769688.0484027
"1345",169,"Critical",14.0715427502372
"1346",169,"Dead",6.24879682132482
"1347",169,"Exposed",11207.3413059068
"1348",169,"Hospitalized",70.6222599316758
"1349",169,"Infected",8591.57929860184
"1350",169,"New Infections",3836.50923407504
"1351",169,"Recovered",25754.8105025959
"1352",169,"Susceptible",18765851.5391687
"1353",170,"Critical",15.3593763931603
"1354",170,"Dead",6.89501246656572
"1355",170,"Exposed",12165.8801710183
"1356",170,"Hospitalized",76.8696042722585
"1357",170,"Infected",9338.93987286491
"1358",170,"New Infections",4160.63638428694
"1359",170,"Recovered",28201.3660538795
"1360",170,"Susceptible",18761690.9027844
"1361",171,"Critical",16.7571329994045
"1362",171,"Dead",7.60065098894627
"1363",171,"Exposed",13199.5021826299
"1364",171,"Hospitalized",83.6357164891542
"1365",171,"Infected",10146.6371017164
"1366",171,"New Infections",4509.58777823571
"1367",171,"Recovered",30860.7650843065
"1368",171,"Susceptible",18757181.3150061
"1369",172,"Critical",18.2737797391916
"1370",172,"Dead",8.37082857135617
"1371",172,"Exposed",14313.1228685864
"1372",172,"Hospitalized",90.9591133683629
"1373",172,"Infected",11018.884268564
"1374",172,"New Infections",4884.90702762206
"1375",172,"Recovered",33750.1940379232
"1376",172,"Susceptible",18752296.4079785
"1377",173,"Critical",19.9188794414528
"1378",173,"Dead",9.21108534935289
"1379",173,"Exposed",15511.8416404003
"1380",173,"Hospitalized",98.8804570745384
"1381",173,"Infected",11960.095298083
"1382",173,"New Infections",5288.18245264227
"1383",173,"Recovered",36888.0399890461
"1384",173,"Susceptible",18747008.2255259
"1385",174,"Critical",21.7026162229384
"1386",174,"Dead",10.1274145448448
"1387",174,"Exposed",16800.927118109
"1388",174,"Hospitalized",107.442581539043
"1389",174,"Infected",12974.8799683313
"1390",174,"New Infections",5721.04023654077
"1391",174,"Recovered",40293.9478871884
"1392",174,"Susceptible",18741287.1852893
"1393",175,"Critical",23.6358198947851
"1394",175,"Dead",11.1262930011041
"1395",175,"Exposed",18185.7983624272
"1396",175,"Hospitalized",116.690498797244
"1397",175,"Infected",14068.0362979324
"1398",175,"New Infections",6185.13614000671
"1399",175,"Recovered",43988.8764538896
"1400",175,"Susceptible",18735102.0491493
"1401",176,"Critical",25.7299885012448
"1402",176,"Dead",12.2147130854126
"1403",176,"Exposed",19672.0016600898
"1404",176,"Hospitalized",126.671382325702
"1405",176,"Infected",15244.5397461074
"1406",176,"New Infections",6682.14569212343
"1407",176,"Recovered",47995.1519279562
"1408",176,"Susceptible",18728419.9034572
"1409",177,"Critical",27.9973082980923
"1410",177,"Dead",13.4002158973029
"1411",177,"Exposed",21265.1825396073
"1412",177,"Hospitalized",137.434524152502
"1413",177,"Infected",16509.5288656531
"1414",177,"New Infections",7213.75278802092
"1415",177,"Recovered",52336.5187524783
"1416",177,"Susceptible",18721206.1506692
"1417",178,"Critical",30.4506704230639
"1418",178,"Dead",14.6909256896639
"1419",178,"Exposed",22971.0527276873
"1420",178,"Hospitalized",149.031262313421
"1421",178,"Infected",17868.2870595702
"1422",178,"New Infections",7781.63663404358
"1423",178,"Recovered",57038.1861944465
"1424",178,"Susceptible",18713424.5140351
"1425",179,"Critical",33.1036834513299
"1426",179,"Dead",16.0955853764532
"1427",179,"Exposed",24795.3517857633
"1428",179,"Hospitalized",161.514875104823
"1429",179,"Infected",19326.2201090616
"1430",179,"New Infections",8387.45698683554
"1431",179,"Recovered",62126.8697882082
"1432",179,"Susceptible",18705037.0570483
"1433",180,"Critical",35.9706809688944
"1434",180,"Dead",17.6235929641142
"1435",180,"Exposed",25626.3387364607
"1436",180,"Hospitalized",174.940438536069
"1437",180,"Infected",20888.8291611104
"1438",180,"New Infections",7915.37318228558
"1439",180,"Recovered",67630.8263992111
"1440",180,"Susceptible",18697121.683866
"1441",181,"Critical",39.0667232387713
"1442",181,"Dead",19.2850387038473
"1443",181,"Exposed",26625.5104312744
"1444",181,"Hospitalized",189.364643397121
"1445",181,"Infected",22242.4033268498
"1446",181,"New Infections",8320.98276969571
"1447",181,"Recovered",73579.8816154831
"1448",181,"Susceptible",18688800.7010963
"1449",182,"Critical",42.4075919808234
"1450",182,"Dead",21.0907427186091
"1451",182,"Exposed",27734.686279204
"1452",182,"Hospitalized",203.956267551929
"1453",182,"Infected",23494.719643652
"1454",182,"New Infections",8716.46455018672
"1455",182,"Recovered",79915.1158040264
"1456",182,"Susceptible",18680084.2365461
"1457",183,"Critical",45.9709330421444
"1458",183,"Dead",23.0522928121463
"1459",183,"Exposed",28921.2725167811
"1460",183,"Hospitalized",218.392123150527
"1461",183,"Infected",24706.1386835926
"1462",183,"New Infections",9110.78232527388
"1463",183,"Recovered",86607.9321050291
"1464",183,"Susceptible",18670973.4542209
"1465",184,"Critical",49.7231549714806
"1466",184,"Dead",25.1802672908556
"1467",184,"Exposed",30166.9271754178
"1468",184,"Hospitalized",232.597997346038
"1469",184,"Infected",25910.4626371365
"1470",184,"New Infections",9508.87538598023
"1471",184,"Recovered",93646.7428082252
"1472",184,"Susceptible",18661464.5788349
"1473",185,"Critical",53.6316813443669
"1474",185,"Dead",27.4837104994736
"1475",185,"Exposed",31461.2260473791
"1476",185,"Hospitalized",246.612460603841
"1477",185,"Infected",27126.5953635758
"1478",185,"New Infections",9913.42093069979
"1479",185,"Recovered",101029.505707685
"1480",185,"Susceptible",18651551.1579042
"1481",186,"Critical",57.6697396034787
"1482",186,"Dead",29.9701791267617
"1483",186,"Exposed",32798.1213777092
"1484",186,"Hospitalized",260.51719425481
"1485",186,"Infected",28365.0612744724
"1486",186,"New Infections",10325.8170671416
"1487",186,"Recovered",108759.532273063
"1488",186,"Susceptible",18641225.340837
"1489",187,"Critical",61.8175167288312
"1490",187,"Dead",32.6460117610283
"1491",187,"Exposed",34173.9601095787
"1492",187,"Hospitalized",274.402885255957
"1493",187,"Infected",29631.6498766638
"1494",187,"New Infections",10746.730563443
"1495",187,"Recovered",116843.126201684
"1496",187,"Susceptible",18630478.6102736
"1497",188,"Critical",66.0616849712721
"1498",188,"Dead",35.5166525129359
"1499",188,"Exposed",35586.3730467195
"1500",188,"Hospitalized",288.35379128461
"1501",188,"Infected",30929.4528016516
"1502",188,"New Infections",11176.4015496415
"1503",188,"Recovered",125288.246174174
"1504",188,"Susceptible",18619302.2087239
"1505",189,"Critical",70.3943144665157
"1506",189,"Dead",38.5869527900904
"1507",189,"Exposed",37033.6503580809
"1508",189,"Hospitalized",302.441832789412
"1509",189,"Infected",32260.0014444301
"1510",189,"New Infections",11614.8124777345
"1511",189,"Recovered",134103.741726491
"1512",189,"Susceptible",18607687.3962462
"1513",190,"Critical",74.811664195228
"1514",190,"Dead",41.861422646258
"1515",190,"Exposed",38514.3886427073
"1516",190,"Hospitalized",316.725326658677
"1517",190,"Infected",33623.9011354085
"1518",190,"New Infections",12061.7812546591
"1519",190,"Recovered",143298.909692091
"1520",190,"Susceptible",18595625.6149916
"1521",191,"Critical",79.3130685583156
"1522",191,"Dead",45.3444260064384
"1523",191,"Exposed",40027.289603744
"1524",191,"Hospitalized",331.249799883936
"1525",191,"Infected",35021.1832817483
"1526",191,"New Infections",12517.0120128144
"1527",191,"Recovered",152883.229716581
"1528",191,"Susceptible",18583108.6029787
"1529",192,"Critical",83.8999981334471
"1530",192,"Dead",49.0403241823421
"1531",192,"Exposed",41571.043358668
"1532",192,"Hospitalized",346.049578399589
"1533",192,"Infected",36451.4993751774
"1534",192,"New Infections",12980.1222245729
"1535",192,"Recovered",162866.199486534
"1536",192,"Susceptible",18570128.4807542
"1537",193,"Critical",88.5753065530879
"1538",193,"Dead",52.953575750019
"1539",193,"Exposed",43144.2590207393
"1540",193,"Hospitalized",361.14951729489
"1541",193,"Infected",37914.226229066
"1542",193,"New Infections",13450.6566335682
"1543",193,"Recovered",173257.22510526
"1544",193,"Susceptible",18556677.8241206
"1545",194,"Critical",93.3426463679578
"1546",194,"Dead",57.0888014182251
"1547",194,"Exposed",44745.4217418073
"1548",194,"Hospitalized",376.566590055737
"1549",194,"Infected",39408.5213138956
"1550",194,"New Infections",13928.0938821775
"1551",194,"Recovered",184065.541543296
"1552",194,"Susceptible",18542749.7302384
"1553",195,"Critical",98.2060266196877
"1554",195,"Dead",61.4508217204747
"1555",195,"Exposed",46372.8646689679
"1556",195,"Hospitalized",392.311233232342
"1557",195,"Infected",40933.3500091094
"1558",195,"New Infections",14411.8491518899
"1559",195,"Recovered",195300.149029081
"1560",195,"Susceptible",18528337.8810865
"1561",196,"Critical",103.169483752865
"1562",196,"Dead",66.0446740967747
"1563",196,"Exposed",48024.749453202
"1564",196,"Hospitalized",408.388429545887
"1565",196,"Infected",42487.4970563374
"1566",196,"New Infections",14901.2747029029
"1567",196,"Recovered",206969.757394698
"1568",196,"Susceptible",18513436.6063836
"1569",197,"Critical",108.236840307389
"1570",197,"Dead",70.8756146135159
"1571",197,"Exposed",49699.0518529831
"1572",197,"Hospitalized",424.798550895032
"1573",197,"Infected",44069.5691713094
"1574",197,"New Infections",15395.6594001316
"1575",197,"Recovered",219082.733861657
"1576",197,"Susceptible",18498040.9469835
"1577",198,"Critical",113.411529962154
"1578",198,"Dead",75.9491083833209
"1579",198,"Exposed",51393.5506031499
"1580",198,"Hospitalized",441.537996742671
"1581",198,"Infected",45677.9927962532
"1582",198,"New Infections",15894.2278652189
"1583",198,"Recovered",231647.051722493
"1584",198,"Susceptible",18482146.7191183
"1585",199,"Critical",118.696471722765
"1586",199,"Dead",81.2708117519856
"1587",199,"Exposed",53105.8186297302
"1588",199,"Hospitalized",458.599665602518
"1589",199,"Infected",47311.0093141424
"1590",199,"New Infections",16396.1396421641
"1591",199,"Recovered",244670.238506198
"1592",199,"Susceptible",18465750.5794761
"1593",200,"Critical",124.093979835546
"1594",200,"Dead",86.8465485210982
"1595",200,"Exposed",54833.2161984126
"1596",200,"Hospitalized",475.973294404563
"1597",200,"Infected",48966.6691202517
"1598",200,"New Infections",16900.4886209212
"1599",200,"Recovered",258159.322878644
"1600",200,"Susceptible",18448850.0908552
"1601",201,"Critical",129.605699196839
"1602",201,"Dead",92.6822818522785
"1603",201,"Exposed",56572.8858635377
"1604",201,"Hospitalized",493.645695733792
"1605",201,"Infected",50642.8254299738
"1606",201,"New Infections",17406.3028803382
"1607",201,"Recovered",272120.779930113
"1608",201,"Susceptible",18431443.7879749
"1609",202,"Critical",135.232558605984
"1610",202,"Dead",98.7840830241617
"1611",202,"Exposed",58321.7492342767
"1612",202,"Hospitalized",511.600917906021
"1613",202,"Infected",52337.1284126864
"1614",202,"New Infections",17912.5450621991
"1615",202,"Recovered",286560.474756107
"1616",202,"Susceptible",18413531.2429127
"1617",203,"Critical",140.974736248271
"1618",203,"Dead",105.158097858012
"1619",203,"Exposed",60076.5056504388
"1620",203,"Hospitalized",529.820348261182
"1621",203,"Infected",54047.0200777078
"1622",203,"New Infections",18418.1133569045
"1623",203,"Recovered",301483.604408997
"1624",203,"Susceptible",18395113.1295558
"1625",204,"Critical",146.83163337802
"1626",204,"Dead",111.81051136703
"1627",204,"Exposed",61833.6328933429
"1628",204,"Hospitalized",548.282776154738
"1629",204,"Infected",55769.7302430679
"1630",204,"New Infections",18921.8431601942
"1631",204,"Recovered",316894.638422395
"1632",204,"Susceptible",18376191.2863956
"1633",205,"Critical",152.801853388667
"1634",205,"Dead",118.747510996961
"1635",205,"Exposed",63589.390065083
"1636",205,"Hospitalized",566.964428932034
"1637",205,"Infected",57502.2738591648
"1638",205,"New Infections",19422.5094446476
"1639",205,"Recovered",332797.258206788
"1640",205,"Susceptible",18356768.7769509
"1641",206,"Critical",158.883184383169
"1642",206,"Dead",125.975248694525
"1643",206,"Exposed",65339.8227623933
"1644",206,"Hospitalized",585.838991605044
"1645",206,"Infected",59241.4499197377
"1646",206,"New Infections",19918.829876931
"1647",206,"Recovered",349194.29569447
"1648",206,"Susceptible",18336849.947074
"1649",207,"Critical",165.072584058122
"1650",207,"Dead",133.499801952029
"1651",207,"Exposed",67080.7706549278
"1652",207,"Hospitalized",604.877618912697
"1653",207,"Infected",60983.8421622388
"1654",207,"New Infections",20409.4687004582
"1655",207,"Recovered",366087.671679653
"1656",207,"Susceptible",18316440.4783735
"1657",208,"Critical",171.366166240204
"1658",208,"Dead",141.327133920879
"1659",208,"Exposed",65120.8702508561
"1660",208,"Hospitalized",624.048946830082
"1661",208,"Infected",62725.8217333205
"1662",208,"New Infections",17206.0340879308
"1663",208,"Recovered",383478.334358505
"1664",208,"Susceptible",18299234.4442856
"1665",209,"Critical",177.759188804326
"1666",209,"Dead",149.463052655511
"1667",209,"Exposed",63634.0672208421
"1668",209,"Hospitalized",643.319109305321
"1669",209,"Infected",63410.1213104436
"1670",209,"New Infections",17119.1599174079
"1671",209,"Recovered",401366.19862503
"1672",209,"Susceptible",18282115.2843682
"1673",210,"Critical",184.24604299048
"1674",210,"Dead",157.913169536381
"1675",210,"Exposed",62408.4622867334
"1676",210,"Hospitalized",659.705932105962
"1677",210,"Infected",63474.1058563357
"1678",210,"New Infections",16955.5571471702
"1679",210,"Recovered",419452.052366549
"1680",210,"Susceptible",18265159.727221
"1681",211,"Critical",190.687450338221
"1682",211,"Dead",166.682856921278
"1683",211,"Exposed",61323.9131797758
"1684",211,"Hospitalized",672.195734272708
"1685",211,"Infected",63169.6362647163
"1686",211,"New Infections",16746.4401356543
"1687",211,"Recovered",437559.810303881
"1688",211,"Susceptible",18248413.2870854
"1689",212,"Critical",196.915582869189
"1690",212,"Dead",175.77076544672
"1691",212,"Exposed",60312.6733291922
"1692",212,"Hospitalized",680.732512019407
"1693",212,"Infected",62642.2868113488
"1694",212,"New Infections",16509.878218302
"1695",212,"Recovered",455584.425007331
"1696",212,"Susceptible",18231903.4088671
"1697",213,"Critical",202.780665429397
"1698",213,"Dead",185.1674205844
"1699",213,"Exposed",59336.9103133601
"1700",213,"Hospitalized",685.681392678437
"1701",213,"Infected",61976.6829586384
"1702",213,"New Infections",16256.4293811693
"1703",213,"Recovered",473462.010638686
"1704",213,"Susceptible",18215646.9794859
"1705",214,"Critical",208.167666953
"1706",214,"Dead",194.856073707674
"1707",214,"Exposed",58375.8606031765
"1708",214,"Hospitalized",687.552978682869
"1709",214,"Infected",61222.4622020904
"1710",214,"New Infections",15992.3532534441
"1711",214,"Recovered",491152.68711821
"1712",214,"Susceptible",18199654.6262324
"1713",215,"Critical",212.998530790494
"1714",215,"Dead",204.814363545233
"1715",215,"Exposed",57418.4870342854
"1716",215,"Hospitalized",686.869161715038
"1717",215,"Infected",60409.1474587303
"1718",215,"New Infections",15721.443762981
"1719",215,"Recovered",508630.713856735
"1720",215,"Susceptible",18183933.1824695
"1721",216,"Critical",217.228101421721
"1722",216,"Dead",215.016089556722
"1723",216,"Exposed",56459.2798552318
"1724",216,"Hospitalized",684.104042966026
"1725",216,"Infected",59554.6730508915
"1726",216,"New Infections",15446.0748471476
"1727",216,"Recovered",525878.804112882
"1728",216,"Susceptible",18168487.1076223
"1729",217,"Critical",220.837906028998
"1730",217,"Dead",225.432792451107
"1731",217,"Exposed",55495.8545096619
"1732",217,"Hospitalized",679.663445440631
"1733",217,"Infected",58670.2749941044
"1734",217,"New Infections",15167.7974863418
"1735",217,"Recovered",542884.839091604
"1736",217,"Susceptible",18153319.310136
"1737",218,"Critical",223.829790692106
"1738",218,"Dead",236.035037767083
"1739",218,"Exposed",54527.5769288578
"1740",218,"Hospitalized",673.883213991402
"1741",218,"Infected",57763.2977119281
"1742",218,"New Infections",14887.6808663838
"1743",218,"Recovered",559639.960922439
"1744",218,"Susceptible",18138431.6292696
"1745",219,"Critical",226.22027228556
"1746",219,"Dead",246.793394962445
"1747",219,"Exposed",53554.776797362
"1748",219,"Hospitalized",667.035787093467
"1749",219,"Infected",56838.8060586978
"1750",219,"New Infections",14606.5075780429
"1751",219,"Recovered",576137.458873317
"1752",219,"Susceptible",18123825.1216915
"1753",220,"Critical",228.035887749216
"1754",220,"Dead",257.67914604715
"1755",220,"Exposed",52578.2975043807
"1756",220,"Hospitalized",659.339636202857
"1757",220,"Infected",55900.5119830921
"1758",220,"New Infections",14324.8855215663
"1759",220,"Recovered",592372.112547812
"1760",220,"Susceptible",18109500.23617
"1761",221,"Critical",229.309544829335
"1762",221,"Dead",268.664771432348
"1763",221,"Exposed",51599.2390331891
"1764",221,"Hospitalized",650.968941745644
"1765",221,"Infected",54951.3078453682
"1766",221,"New Infections",14043.3122593682
"1767",221,"Recovered",608339.798828088
"1768",221,"Susceptible",18095456.9239106
"1769",222,"Critical",230.077759928944
"1770",222,"Dead",279.724260917903
"1771",222,"Exposed",50618.8115047277
"1772",222,"Hospitalized",642.062347659637
"1773",222,"Infected",53993.5738980736
"1774",222,"New Infections",13762.2122100495
"1775",222,"Recovered",624037.251403394
"1776",222,"Susceptible",18081694.7117006
"1777",223,"Critical",230.378631109544
"1778",223,"Dead",290.833292278407
"1779",223,"Exposed",49638.2522403544
"1780",223,"Hospitalized",632.730393445535
"1781",223,"Infected",53029.3560704391
"1782",223,"New Infections",13481.9583228686
"1783",223,"Recovered",639461.908869943
"1784",223,"Susceptible",18068212.7533777
"1785",224,"Critical",230.250395322629
"1786",224,"Dead",301.969312630802
"1787",224,"Exposed",48658.7793207972
"1788",224,"Hospitalized",623.061591267034
"1789",224,"Infected",52060.4692608746
"1790",224,"New Infections",13202.8848775836
"1791",224,"Recovered",654611.814494262
"1792",224,"Susceptible",18055009.8685001
"1793",225,"Critical",229.730436366508
"1794",225,"Dead",313.11155053696
"1795",225,"Exposed",47681.5661339103
"1796",225,"Hospitalized",613.127277860332
"1797",225,"Infected",51088.557848452
"1798",225,"New Infections",12925.2952043862
"1799",225,"Recovered",669485.546332414
"1800",225,"Susceptible",18042084.5732957
"1801",226,"Critical",228.854632562641
"1802",226,"Dead",324.240980400465
"1803",226,"Exposed",46707.7280020612
"1804",226,"Hospitalized",602.985427144979
"1805",226,"Infected",50115.1316433238
"1806",226,"New Infections",12649.4664914629
"1807",226,"Recovered",684082.16538551
"1808",226,"Susceptible",18029435.1068043
"1809",227,"Critical",227.656955338303
"1810",227,"Dead",335.340255402533
"1811",227,"Exposed",45738.3157637394
"1812",227,"Hospitalized",592.683613899007
"1813",227,"Infected",49141.5877448467
"1814",227,"New Infections",12375.6529184693
"1815",227,"Recovered",698401.174656247
"1816",227,"Susceptible",18017059.4538858
"1817",228,"Critical",226.169249515077
"1818",228,"Dead",346.393620972476
"1819",228,"Exposed",44774.313355837
"1820",228,"Hospitalized",582.261300594589
"1821",228,"Infected",48169.2243207008
"1822",228,"New Infections",12104.087823377
"1823",228,"Recovered",712442.48496523
"1824",228,"Susceptible",18004955.3660624
"1825",229,"Critical",224.421142442017
"1826",229,"Dead",357.38681747892
