"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34847.12886,26393.5942536124,26345.9023947048,47.6918589075811,148.342952123111,26.9290241049199,660.176567615833,81.9518364130218
"2","Balaka",138,179251.2618,135764.624822888,135262.806015674,501.818807214469,954.229494366611,279.076483214579,4245.38105671235,849.262756955898
"3","Balaka",220,217589.8511,164802.031696277,164181.970436847,620.061259429532,1182.10089022417,344.964336179447,5260.73285182906,1049.84160008867
"4","Blantyre",114,54548.75617,41315.5923991094,41168.3795378816,147.212861227754,291.216628364665,81.8884581735161,1296.45804911054,249.265324446284
"5","Blantyre",149,105171.5563,79657.2258300349,79430.0963930458,227.129436989161,525.901097437572,126.979515694385,2339.89461210507,386.405404138488
"6","Blantyre",163,85350.42568,64644.7250604494,64434.2585112302,210.46654921917,449.081640720037,117.320531107597,1998.49097009325,357.089525171274
"7","Blantyre",164,47367.23431,35876.3090908906,35757.5745110183,118.734579872311,241.209049039598,66.0545644036476,1073.82087752862,201.066588337869
"8","Blantyre",169,35948.44414,27227.7394940698,27133.6633230092,94.0761710606154,190.498468017234,52.3600431170566,847.937973074684,159.389833816235
"9","Blantyre",173,26232.61879,19868.9895436659,19803.7943629145,65.1951807513603,138.76368909374,36.3609348082576,617.513850704961,110.651948132242
"10","Blantyre",176,19610.98127,14853.7716551547,14796.2100591689,57.561595985785,109.930668828398,31.9945555507059,489.128967948552,97.3567492354215
"11","Blantyre",230,82992.84979,62859.1005091883,62651.3399333222,207.760575866144,434.587270314719,115.744854740967,1934.87327019369,352.313129179643
"12","Blantyre City",3,884444.9143,669878.921767253,668694.512760749,1184.4090065038,3840.26998244861,669.925303400832,17097.307669884,2039.16687165582
"13","Chikwawa",6,4472.555945,3388.49841720834,3380.0967766054,8.40164060294365,21.5930722242193,4.71512220191473,95.922639916483,14.3317322778531
"14","Chikwawa",16,2116.493098,1603.47262767,1597.59181789997,5.88080977003114,11.3982812848814,3.27268006882487,50.6750778380293,9.95055818292498
"15","Chikwawa",22,38585.86983,29225.3234990179,29130.4482367385,94.8752622794234,199.920763515766,52.8567110049384,889.400740575017,160.836862340748
"16","Chikwawa",113,133729.5536,101287.038567116,100964.072331463,322.966235653102,670.070348962767,179.81734474603,2981.26031932242,547.224832461168
"17","Chikwawa",157,40760.76933,30872.583879773,30781.0555029167,91.5283768562522,200.324116792168,51.0682953988528,891.765855602947,155.434177771915
"18","Chikwawa",177,73293.12488,55512.5540711862,55311.9811897708,200.572881415412,389.481490112645,111.515976205831,1733.53660673435,339.456648470667
"19","Chikwawa",185,41452.35073,31396.3873764093,31301.8267716091,94.5606048001653,207.732422880203,52.7404242352331,924.640093187455,160.54706982537
