"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34847.12886,26393.5942536124,26345.9023947048,47.6918589075811,148.342952123111,26.9290241049199,660.176567615833,81.9518364130218
"2","Balaka",138,179251.2618,135764.624822888,135262.806015674,501.818807214469,954.229494366611,279.076483214579,4245.38105671235,849.262756955898
"3","Balaka",220,217589.8511,164802.031696277,164181.970436847,620.061259429532,1182.10089022417,344.964336179447,5260.73285182906,1049.84160008867
"4","Blantyre",114,54548.75617,41311.9897055945,41164.7901974489,147.19950814563,291.158973660592,81.8564209922717,1296.34502638447,249.243593963858
"5","Blantyre",149,105171.5563,79653.6305238573,79426.5124035466,227.118120310734,525.656525961015,126.940912759589,2339.78905512687,386.387972649479
"6","Blantyre",163,85350.42568,64641.0998240259,64430.6459772256,210.453846800292,449.012967592687,117.302268241814,1998.37894339879,357.069508268691
"7","Blantyre",164,47367.23431,35872.7117388972,35753.9894560632,118.722282834038,241.143292750577,66.024698997016,1073.71322442871,201.046430926788
"8","Blantyre",169,35948.44414,27224.1400117993,27130.076552095,94.0634597043361,190.403718281143,52.334974013909,847.82589102308,159.368765361016
"9","Blantyre",173,26232.61879,19865.3783644083,19800.19519855,65.1831658582971,138.553098590894,36.3196625521662,617.401626650519,110.631838766847
"10","Blantyre",176,19610.98127,14850.1654650217,14792.6179724309,57.5474925908123,109.720669423517,31.9485395386525,489.010224710478,97.3331144536379
"11","Blantyre",230,82992.84979,62855.5155129609,62647.7676631821,207.747849778806,434.571952564173,115.706570271894,1934.76296604829,352.293044331467
"12","Blantyre City",3,884444.9143,669129.724892757,667946.641906756,1183.08298600054,3816.08911883287,666.178075822054,17078.185991915,2036.88626156444
"13","Chikwawa",6,4472.555945,3016.1082987317,3008.62998809306,7.47831063863795,9.99917843913935,2.47786217894364,85.380907812087,12.7566996968465
"14","Chikwawa",16,2116.493098,1599.86700250949,1593.99942156284,5.8675809466511,11.2479748923988,3.23576721594865,50.5611283394315,9.92818305958126
"15","Chikwawa",22,38585.86983,29221.7209596031,29126.8576781565,94.8632814466406,199.740760985701,52.8208024513509,889.291120986237,160.817039021527
"16","Chikwawa",113,133729.5536,101283.401565711,100960.448610373,322.952955338149,669.957399555661,179.79424182363,2981.1533530368,547.205198234337
"17","Chikwawa",157,40760.76933,30868.9864977171,30777.469068633,91.5174290841175,200.21587856191,51.0321466027424,891.661957840483,155.416068458439
"18","Chikwawa",177,73293.12488,55508.9397483728,55308.3807270027,200.559021370058,389.42561773492,111.497298956532,1733.42378187751,339.434555382725
"19","Chikwawa",185,41452.35073,31392.7892649202,31298.2397910956,94.5494738245988,207.64868473235,52.7194880003456,924.53414169529,160.528673255461
