"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34847.12886,2.22209664547115,2.21808101272251,0.00401563274863775,0.0189724391763965,0.00266292385665671,0.0555807460200011,0.00689958493665146
"2","Balaka",138,179251.2618,2.22219773636529,2.21397940605543,0.00821833030986401,0.0237189210603803,0.00536492525940281,0.0694882277430843,0.0139007057953363
"3","Balaka",220,217589.8511,2.2222020361694,2.21383603639133,0.00836599977806887,0.0242129994769261,0.00546348513669762,0.0709358113633257,0.01415609024411
"4","Blantyre",114,54548.75617,9.58173043658775,9.54758946282231,0.0341409737654386,0.0914170089541469,0.0215676600601602,0.300668846683402,0.0578085173453032
"5","Blantyre",149,105171.5563,9.58276630219861,9.5554426093868,0.0273236928118117,0.0855815110162319,0.0173422914061568,0.281489380818468,0.0464845798581066
"6","Blantyre",163,85350.42568,9.58249941085345,9.55130124830215,0.0311981625512976,0.0900681034455654,0.0197480317000752,0.296242863897658,0.0529325502029841
"7","Blantyre",164,47367.23431,9.58140660104368,9.54969640641753,0.0317101946261507,0.0871963739055532,0.0200344257738284,0.286782968531208,0.0536984093741125
"8","Blantyre",169,35948.44414,9.58064166208611,9.54753900944533,0.0331026526407796,0.0907209904851874,0.020925192106628,0.298364462336427,0.0560846000280495
"9","Blantyre",173,26232.61879,9.57943217822463,9.54799962840782,0.0314325498168127,0.0905306137365372,0.0199051185722093,0.297721835768018,0.0533486027748808
"10","Blantyre",176,19610.98127,9.57793973427049,9.54082312458056,0.0371166096899283,0.095912131606103,0.023424102510578,0.315397858388187,0.062777124686106
"11","Blantyre",230,82992.84979,9.58246066735815,9.55078890368054,0.0316717636776094,0.0896778742848368,0.0200373003804169,0.29495883338618,0.0537078428703156
"12","Blantyre City",3,884444.9143,2218.0066630594,2214.08501791778,3.92164514161617,15.8485452623513,2.41172825752088,56.6101441386934,6.75179582400709
"13","Chikwawa",6,4472.555945,889.132234767576,886.927668423549,2.20456634402673,7.54892729099875,1.41157408170225,25.1698247095598,3.76060531207205
"14","Chikwawa",16,2116.493098,9.52938405337115,9.49443459488293,0.0349494584882227,0.0917883971119694,0.0220981096404273,0.301160288015186,0.0591358335523378
"15","Chikwawa",22,38585.86983,9.58084942267236,9.5497467409851,0.031102681687261,0.0886540253247737,0.0196722091864042,0.291569554565153,0.0527266620894042
"16","Chikwawa",113,133729.5536,9.58298812237319,9.55243156124082,0.0305565611323661,0.0857551483472081,0.019315561199283,0.282063554570896,0.0517741373986137
"17","Chikwawa",157,40760.76933,9.58101020521468,9.55260524096468,0.02840496425,0.0841476939647726,0.0179972279902978,0.276750976862258,0.0482375056926689
"18","Chikwawa",177,73293.12488,9.58226994256118,9.54764814458307,0.0346217979781127,0.0909783057231367,0.0218607721118376,0.299233496801166,0.0585951283288435
"19","Chikwawa",185,41452.35073,9.5810568213013,9.55220028889318,0.0288565324081211,0.0857943246690734,0.018279161285251,0.282167153458595,0.0489932353382992
"20","Chiradzulu",8,1934.802158,2.21996432968929,2.21457534996198,0.00538897972731074,0.0215234240662116,0.00354743653330881,0.0630077718513186,0.00918734593385744
"21","Chiradzulu",125,23022.41322,2.2220320999801,2.21329885218175,0.00873324779835449,0.0252463843117346,0.00570263371333066,0.0739589545081191,0.0147752208998476
"22","Chiradzulu",137,104595.7659,2.22218030473863,2.2130259012493,0.00915440348932833,0.0257709863485658,0.00597539008296482,0.0754996164022479,0.0154823861252153
"23","Chiradzulu",168,74443.66329,2.22216337514318,2.21460208571316,0.00756128943002489,0.0238234907552374,0.00495019788161902,0.0697937560890046,0.0128260430014209
"24","Chiradzulu",194,71774.06211,2.22216118590787,2.21424670081567,0.00791448509219897,0.0243508525474377,0.0051758378651407,0.071338671706706,0.0134106738793319
