"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34847.12886,24924.6647355439,24879.6223758824,45.0423596615445,103.011605472986,19.9196432080162,623.434383699434,77.3908015251208
"2","Balaka",138,179251.2618,134211.663216256,133715.307287982,496.355928273996,888.152474026554,262.986576886314,4196.80489614532,839.545806515591
"3","Balaka",220,217589.8511,163245.496335537,162630.917550935,614.578784601692,1114.4881540178,328.490264876784,5211.02545811376,1039.92250613994
"4","Blantyre",114,54548.75617,39809.7753912581,39667.9279461544,141.847445103651,230.58591518192,67.5140271215117,1249.20643096439,240.180425835981
"5","Blantyre",149,105171.5563,78118.7424330811,77895.9996951846,222.742737896489,465.273504486133,114.763079860529,2294.70236364589,378.942448781478
"6","Blantyre",163,85350.42568,63114.5241286622,62909.0394952472,205.484633415048,386.428013715456,103.649090256883,1951.18482372848,348.636882854386
"7","Blantyre",164,47367.23431,34380.5389717134,34266.754720782,113.784250931412,184.411389956647,52.9076306722001,1029.05068717095,192.683635814146
"8","Blantyre",169,35948.44414,25755.7352848046,25666.7451245747,88.9901602299221,133.781087418374,39.1000992219918,802.096185043008,150.772794351649
"9","Blantyre",173,26232.61879,18432.2584116228,18371.7775151064,60.4808965163571,85.6407809830596,24.3674821588605,572.861284678002,102.650680764946
"10","Blantyre",176,19610.98127,13459.1510597771,13406.9939327245,52.1571270525649,57.7356521565094,18.7162547649448,443.204650588838,88.2159243182153
"11","Blantyre",230,82992.84979,61330.1470309641,61127.4398973955,202.707133568568,372.458854682189,101.89451362893,1887.81037449773,343.743639742279
"12","Blantyre City",3,884444.9143,668307.020841258,667125.392058523,1181.62878273526,3786.94751291575,661.950298780622,17057.1881129174,2034.3818801739
"13","Chikwawa",6,4472.555945,2432.89257783511,2426.86187135433,6.03070648077754,16.2306425844336,3.03986113775916,68.871226096625,10.289439675033
"14","Chikwawa",16,2116.493098,1176.06600005613,1171.75273523639,4.31326481973757,10.7330856452441,2.7279230695968,37.1676053843083,7.29822714805287
"15","Chikwawa",22,38585.86983,27746.642560468,27656.5675964296,90.0749640384077,143.727678030732,40.2477815707148,844.400728155878,152.699179883704
"16","Chikwawa",113,133729.5536,99740.8608449761,99422.8247303434,318.036114632677,608.405531521065,166.053504422215,2935.7504629014,538.871276955077
