"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34847.12886,26393.5942536124,26345.9023947048,47.6918589075811,148.342952123111,26.9290241049199,660.176567615833,81.9518364130218
"2","Balaka",138,179251.2618,135764.624822888,135262.806015674,501.818807214469,954.229494366611,279.076483214579,4245.38105671235,849.262756955898
"3","Balaka",220,217589.8511,164802.031696277,164181.970436847,620.061259429532,1182.10089022417,344.964336179447,5260.73285182906,1049.84160008867
"4","Blantyre",114,54548.75617,41310.0578810135,41162.8647946239,147.193086389612,291.078984189183,81.8506353455607,1296.28438223389,249.231934140448
"5","Blantyre",149,105171.5563,79651.6765153369,79424.5630139368,227.113501400093,525.717471426492,126.933349386124,2339.73160917765,386.37848616803
"6","Blantyre",163,85350.42568,64639.1808968696,64428.7324931543,210.4484037153,448.643816791617,117.262811647134,1998.31957735462,357.058900788228
"7","Blantyre",164,47367.23431,35870.7791357137,35752.0628989549,118.716236758796,241.062116888178,66.0170538674521,1073.65536146214,201.0355964362
"8","Blantyre",169,35948.44414,27222.2040730936,27128.1470568723,94.0570162212512,190.276153854991,52.31816914516,847.765588157421,159.357430026915
"9","Blantyre",173,26232.61879,19863.4500432568,19798.2730565705,65.176986686284,138.560702262556,36.3128939862362,617.341687963088,110.621098390476
"10","Blantyre",176,19610.98127,14848.2336375101,14790.6935161932,57.5401213169114,109.697939023387,31.9359821822645,488.946603929891,97.3204513074241
"11","Blantyre",230,82992.84979,62853.5570605432,62645.8148995223,207.742161020925,434.562205389296,115.717051882623,1934.70264152638,352.282060105574
"12","Blantyre City",3,884444.9143,668735.772953488,667553.385288456,1182.38766503226,3799.66662845317,664.235439987333,17068.1311097418,2035.68703283995
"13","Chikwawa",6,4472.555945,3063.29615502164,3055.70084007822,7.59531494341468,13.4310090261027,3.32268332898279,86.7167157514352,12.956281804143
"14","Chikwawa",16,2116.493098,1598.00395501993,1592.14320240215,5.8607526177765,11.1641546672201,3.21854272282686,50.5022495897886,9.91662162844504
"15","Chikwawa",22,38585.86983,29219.7925450055,29124.9352683296,94.8572766759429,199.681259748093,52.802488054379,889.232421181844,160.806423909601
"16","Chikwawa",113,133729.5536,101281.51091942,100958.562487298,322.94843212197,669.64262967638,179.729067885811,2981.09762868391,547.194969801656
"17","Chikwawa",157,40760.76933,30867.0528226373,30775.5408736994,91.5119489378719,200.185796880223,51.030637528552,891.606090473394,155.406330819119
"18","Chikwawa",177,73293.12488,55507.0195931421,55306.4667931344,200.552800007702,389.213557515038,111.475501214702,1733.36378150044,339.422806280426
"19","Chikwawa",185,41452.35073,31390.85158847,31296.3076876604,94.5439008095814,207.518661361016,52.70459538282,924.47706289082,160.51876255559
