"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"97","Machinga",83,57149,38158.6084438422,38041.2234749429,117.384968899348,201.338345844935,57.6038301680103
"98","Machinga",87,33914,22644.8202264327,22573.8624032667,70.9578231659889,121.687662938067,34.8559739961189
"99","Machinga",98,39617,26452.6519826284,26376.8568025644,75.7951800640153,132.615765670647,37.2228396212934
"100","Machinga",104,60159,40168.3669301735,40029.2127916557,139.154138517834,223.51149372747,68.2167658462467
"101","Machinga",158,177282,118370.363522873,117965.457942205,404.90558066788,647.550950986172,198.407484294622
"102","Machinga",225,74401,49677.6282355138,49508.8443272295,168.783908284303,270.079194376735,82.7206546986017
"103","Mangochi",15,3883,2593.38002341456,2584.02881306927,9.3512103452874,15.1403055675109,4.58836441271628
"104","Mangochi",23,58764,39236.9366849564,39168.8958247447,68.040860211713,173.294098491561,33.8575709237689
"105","Mangochi",25,19823,13236.37671386,13212.7189146579,23.6577992020815,61.8498265290731,11.7859981244405
"106","Mangochi",53,167100,111571.906859529,111186.694286109,385.212573420104,612.721851049664,188.655633029878
"107","Mangochi",78,123245,82290.3087942251,82006.3322592327,283.976534992423,451.313809772719,139.078688971221
"108","Mangochi",97,50224,33534.8481409947,33425.3051458138,109.542995180932,180.723291710305,53.7012043594023
"109","Mangochi",122,170805,114045.710969243,113675.007808587,370.703160655914,620.595225208604,181.829656139301
"110","Mangochi",133,113488,75775.6454347358,75485.2980931573,290.347341578495,437.215812240241,142.054753239439
"111","Mangochi",155,75930,50698.5126747188,50521.8219585408,176.690716177959,283.325249679892,86.5381870730113
"112","Mangochi",175,106239,70935.5808076118,70693.9804666098,241.600341001948,387.855642752863,118.398727654185
"113","Mangochi",197,165365,110413.480664091,110083.170415492,330.310248598981,575.536010537344,162.216551357704
"114","Mchinji",24,26808,17900.2035566348,17871.0277507732,29.1758058616285,82.165796893882,14.5686627876655
"115","Mchinji",54,81940,54711.3584194051,54566.3341094664,145.024309938663,279.938358817554,71.3396081104869
"116","Mchinji",74,137172,91589.2446632618,91304.4059610335,284.838702228264,508.221818796012,139.888347391152
"117","Mchinji",79,121121,80872.1360979835,80645.7146102278,226.421487755647,425.96511381829,111.322968052007
"118","Mchinji",187,130951,87435.5649800664,87201.1584238849,234.406556181508,451.67876098263,115.329833383341
"119","Mchinji",192,55619,37137.0409310535,37033.1562245521,103.884706501354,197.704291923278,51.0876069645307
"120","Mchinji",239,142016,94823.5388043588,94566.7848494521,256.753954906723,499.890590658437,126.435800268497
"121","Mulanje",26,22847,15255.4714003379,15222.8965547756,32.574845562253,76.7090993728981,16.1494171665541
"122","Mulanje",27,138470,92455.9066682568,92112.7455409549,343.161127301868,548.28727368113,168.245331820113
"123","Mulanje",58,119514,79799.1589523288,79513.9641591333,285.194793195533,468.81244447947,139.912501220327
"124","Mulanje",68,100417,67048.2588335159,66851.0592400124,197.199593503465,354.729539599915,96.9566512565016
"125","Mulanje",118,108315,72321.6845968628,72033.8938600624,287.790736800431,446.630503762342,141.034313819136
"126","Mulanje",171,234365,156484.178051154,155941.430609073,542.747442080645,905.899348583526,266.304807342427
"127","Mulanje",223,63829,42618.7821516513,42438.1001495589,180.682002092424,268.901065287895,88.4290153748401
"128","Mwanza",29,21691,14483.6202797747,14461.1628910622,22.4573887124596,65.0195509095028,11.2374022501927
"129","Mwanza",145,46568,31093.7795251649,30998.3731157445,95.4064094204174,168.204422234222,46.8581636088411
"130","Mwanza",221,65092,43462.0874625571,43331.9684730874,130.118989469739,233.766283240305,63.9310486060026
"131","Mzimba",30,31467,21010.9752276844,20966.631626294,44.3436013903721,103.60677031472,21.9789141736099
"132","Mzimba",57,22405,14960.3520329383,14905.1514189427,55.2006139955969,89.657617525994,27.0560280324897
"133","Mzimba",64,86851,57990.3786509222,57773.7515411489,216.627109773295,346.238449044373,106.036013203375
"134","Mzimba",66,55693,37186.4500657789,37084.1328342741,102.317231504792,194.522600793259,50.2849599619349
"135","Mzimba",123,200635,133962.930059329,133446.389517508,516.540541820534,800.513766779833,252.719436106118
"136","Mzimba",170,178416,119127.522423191,118658.837799071,468.684624120178,731.332129249291,229.321707878592
"137","Mzimba",172,100057,66807.8898318389,66560.9454052251,246.944426613818,400.053451358342,120.959052709327
"138","Mzimba",196,64069,42779.0296961439,42661.1027707345,117.926925409421,227.709272002489,58.0168081728234
"139","Mzimba",199,210743,140711.938244107,140235.064302508,476.873941599436,816.078026024685,233.883807985317
"140","Mzimba",207,103567,69151.5069662929,68930.8179210224,220.689045270486,387.103832988738,108.324869163382
"141","Mzimba",208,49601,33118.8766539492,33000.8028846951,118.073769254092,195.832754763816,57.8825396959363
"142","Mzuzu City",5,203815,136086.181866861,135845.370044137,240.811822724371,642.27144544232,119.980133041751
"143","Neno",31,1,1,1,0,0,0
"144","Neno",130,32254,21536.4470933508,21471.4649951362,64.9820982146468,113.622458039819,31.89301844949
"145","Neno",190,37729,25192.0505877189,25115.1896612271,76.8609264918247,135.97421565561,37.7595889645623
"146","Neno",216,35362,23611.6381963184,23537.511060148,74.1271361704141,130.662902879106,36.4130084324546
"147","Neno",231,57118,38137.9100294273,38029.6004906088,108.309538818514,206.781591101751,53.3057232304817
"148","Nkhata Bay",32,1,1,1,0,0,0
"149","Nkhata Bay",55,7426,4959.00908015167,4938.6238310888,20.3852490628733,30.0194772135706,9.97091629653025
"150","Nkhata Bay",73,31827,21251.3427482757,21179.0147330005,72.328015275227,122.701616740224,35.4563696022593
"151","Nkhata Bay",80,1,1,1,0,0,0
"152","Nkhata Bay",82,1,1,1,0,0,0
"153","Nkhata Bay",102,5566,3717.10476229356,3706.24062049467,10.8641417988938,19.9211051574296,5.3401549058762
"154","Nkhata Bay",107,20321,13568.8831834859,13525.6682429093,43.2149405766056,73.70750344129,21.1977013650232
"155","Nkhata Bay",108,1,1,1,0,0,0
"156","Nkhata Bay",132,25445,16990.1330850976,16931.9069276704,58.2261574272348,95.9611013031029,28.5341880027899
"157","Nkhata Bay",135,56944,38021.7318142716,37899.6188941036,122.112920167994,214.287799908237,59.9168481815471
"158","Nkhata Bay",181,13615,9091.3484774476,9052.97086176515,38.37761568245,55.6424631562323,18.7573087552688
"159","Nkhata Bay",183,1,1,1,0,0,0
"160","Nkhata Bay",235,34749,23202.343447868,23125.5490585212,76.7943893468142,130.943926438132,37.6549687864277
"161","Nkhotakota",33,37379,24958.3608645782,24889.3097541237,69.0511104544589,133.802689397904,34.027542197201
"162","Nkhotakota",34,4762,3180.2801942194,3171.39430017045,8.88589404894786,15.9731823811891,4.36414351868499
"163","Nkhotakota",60,26662,17802.7207601159,17748.5419559763,54.1788041396371,94.8694175485536,26.5852510191907
"164","Nkhotakota",84,28796,19227.5715887709,19167.4263927107,60.1451960601779,102.568246084347,29.4922830666374
"165","Nkhotakota",94,36676,24488.9764850223,24413.3224787844,75.6540062378706,131.776319642868,37.1553350976856
"166","Nkhotakota",146,137628,91893.7117732806,91686.971853455,206.739919825581,451.741939014108,102.079561980714
"167","Nkhotakota",180,75853,50647.1004715116,50489.5582626598,157.542208851794,270.823378771089,77.2790112622922
"168","Nkhotakota",201,103416,69050.6635380956,68842.9169654577,207.746572637859,364.825312185431,101.983237320079
"169","Nsanje",28,8422,5624.03066437374,5605.09363659959,18.9370277741543,30.722162016621,9.28025118302441
"170","Nsanje",35,30549,20398.0385538365,20337.543025801,60.4955280355254,110.490771798792,29.7505585502996
"171","Nsanje",71,10263,6853.24958389759,6827.82455072212,25.4250331754704,38.8558696450641,12.442596657749
"172","Nsanje",76,67203,44871.5732313154,44716.8087411213,154.764490194109,251.344623543842,75.890121975279
"173","Nsanje",120,15455,10319.8950102894,10278.2929956756,41.6020146138232,61.5589891215516,20.3459842838431
"174","Nsanje",179,21112,14097.027381779,14038.709889136,58.3174926430184,86.0630944448763,28.5125363438221
"175","Nsanje",191,87576,58474.4566622401,58254.6332328545,219.823429385586,339.157849549847,107.608223439565
"176","Nsanje",212,40275,26891.9932058849,26793.7625769294,98.230628955549,153.326323614043,48.0901027443178
"177","Nsanje",215,16978,11336.7965411629,11289.9733241042,46.8232170587289,68.8676206334165,22.903760456843
"178","Nsanje",224,5447,3637.6495408084,3626.07682419799,11.5727166104122,19.7897981892144,5.67784832751081
"179","Nsanje",233,51323,34268.6406397896,34139.8736778689,128.766961920659,198.56989998147,63.0347784086134
"180","Ntcheu",36,22268,14868.8781063228,14844.2030671941,24.6750391286648,68.3209651099199,12.3230202524492
"181","Ntcheu",43,24610,16432.6101126415,16373.2646120896,59.3455005519436,97.7244523100531,29.120979276607
"182","Ntcheu",56,160435,107121.764001297,106759.965851577,361.798149719725,613.335374017998,177.575772714215
"183","Ntcheu",72,130258,86972.8526610012,86641.5998985515,331.252762449678,527.191858261616,162.375280809537
"184","Ntcheu",111,39594,26437.2951480374,26345.920681388,91.3744666494167,155.7221350723,44.8503019562459
"185","Ntcheu",166,62432,41686.0346228116,41533.0109999873,153.023622824283,250.171894989137,75.0630515127655
"186","Ntcheu",184,37563,25081.2151635843,25006.1418696072,75.0732939770613,134.253699837242,36.8875593967252
"187","Ntcheu",195,76324,50961.5824987994,50828.0597071572,133.522791642243,256.080414058847,65.719137424284
"188","Ntcheu",217,79638,53174.3419740459,52978.2592801849,196.082693860978,320.37934931211,96.1643612534125
"189","Ntcheu",228,83109,55491.8810992906,55300.1678925597,191.713206730903,319.195372460176,94.0947196033072
"190","Ntchisi",37,11814,7888.83778156286,7874.1862685881,14.6515129747606,38.0336546406592,7.29281920695929
"191","Ntchisi",48,95273,63613.6787605373,63418.0646789906,195.614081546729,347.402943775226,96.0624849783703
"192","Ntchisi",101,28307,18901.0668041644,18843.0192890659,58.0475150985529,102.236696002865,28.5156941249467
"193","Ntchisi",115,41072,27424.1476586847,27340.2304996612,83.9171590234841,145.613551666666,41.1617718488453
"194","Ntchisi",143,138197,92273.6270636987,91985.7761093762,287.850954322471,515.032563187825,141.439095609135
"195","Ntchisi",153,22545,15053.8287460893,15002.9138232776,50.9149228116581,84.2517665712905,24.9724237683967
"196","Phalombe",38,1,1,1,0,0,0
"197","Phalombe",127,1,1,1,0,0,0
"198","Phalombe",188,322559,215370.474747338,214666.309034736,704.165712602066,1192.05730090449,345.595730563618
"199","Phalombe",209,156135,104250.692333947,103894.678129767,356.014204180013,583.530071513797,174.634795342585
"200","Rumphi",39,27139,18121.2093766884,18083.6647607029,37.5446159854553,88.7135895875942,18.6103969542519
"201","Rumphi",44,3749,2503.90924789702,2495.02797257578,8.88127532124055,14.3481979486348,4.35258049019714
"202","Rumphi",59,13425,8964.48718246961,8934.77865301509,29.7085294545243,49.9942678880868,14.5661446716917
"203","Rumphi",90,18564,12395.7548004296,12357.0188673601,38.7359330695025,68.7780111825324,19.0277632285353
"204","Rumphi",92,29434,19653.5583470629,19592.091162042,61.4671850208526,108.33253710648,30.1550896211364
"205","Rumphi",93,32285,21557.1454537262,21493.7882878168,63.3571659093947,117.689816806019,31.1456678052656
"206","Rumphi",117,93235,62252.9059384729,62060.6874180722,192.218520400661,345.069913041621,94.3941334647277
"207","Rumphi",156,14221,9495.96995791175,9464.2760032839,31.6939546278513,54.4754850075673,15.544921089861
"208","Rumphi",203,10817,7223.14949112552,7195.66012836523,27.4893627602947,43.8618012603192,13.4634421489274
"209","Rumphi",238,1,1,1,0,0,0
"210","Salima",40,41183,27498.2611471167,27444.6287140552,53.6324330614992,131.568119705181,26.6650194028092
"211","Salima",61,24081,16079.4033366624,16023.7007578046,55.7025788578405,89.9146797679656,27.279145197548
"212","Salima",62,40689,27168.4175295191,27082.3273590982,86.0901704209143,146.471136578703,42.2166460319126
"213","Salima",88,1,1,1,0,0,0
"214","Salima",95,24316,16236.3108261874,16185.3703874836,50.9404387037603,88.6423117960924,25.022797889413
"215","Salima",152,86326,57639.8414893803,57464.1657142405,175.67577513979,308.893756277774,86.271331276092
"216","Salima",159,91656,61198.6367121364,61010.9496522031,187.687059933321,331.271134601123,92.2090730792082
"217","Salima",162,15668,10462.1211281418,10433.0354565811,29.0856715607134,54.5639249285554,14.3099841295897
"218","Salima",174,70268,46918.0586727099,46783.8075066535,134.251166056403,242.182684841228,65.9560678629598
"219","Salima",213,54300,36256.3564770592,36132.4159986494,123.940478409759,199.448864582057,60.7078415002692
"220","Salima",226,29673,19813.1366811047,19743.9394785056,69.1972025991138,108.651801302225,33.8700318769661
"221","Thyolo",20,16779,11203.9250945595,11173.3800395903,30.5450549691883,60.1911820519989,15.0607865427368
"222","Thyolo",67,72531,48429.04593857,48238.9624440058,190.08349456419,303.760508239578,93.1787697850784
"223","Thyolo",75,61921,41344.8415738529,41175.9004372114,168.941136641456,253.171368246084,82.6317436455322
"224","Thyolo",85,76942,51374.2155332821,51196.843734658,177.371798624065,299.039283590617,86.9880969723732
"225","Thyolo",105,22823,15239.4471605842,15178.938723922,60.5084366621628,91.7946924535802,29.6212509113933
"226","Thyolo",109,140878,94063.7064921137,93771.1278194307,292.57867268297,529.960974097385,143.858718961906
"227","Thyolo",112,55804,37260.5637530754,37106.3362184352,154.227534640191,232.793112398503,75.4537627959863
"228","Thyolo",119,170413,113783.975317775,113391.80891041,392.166407364873,663.120956848851,192.500342708407
"229","Thyolo",151,76081,50799.3340122331,50599.5569908313,199.777021401799,311.936755474796,97.8230875352832
"230","Thyolo",211,85507,57092.9956507358,56905.8036102045,187.192040531322,334.534859916766,91.9605224121407
"231","Thyolo",219,52721,35202.0724113754,35060.5663613052,141.506050070203,212.132751419778,69.238633382861
"232","Thyolo",234,49050,32750.9789021738,32633.7996874889,117.179214684889,194.348595136654,57.4777381969158
"233","Thyolo",240,12171,8127.20479369502,8111.71806768047,15.4867260145479,39.5616402202026,7.70147111514562
"234","Zomba",77,207200,138346.310507006,137863.018741148,483.291765858096,805.551377441582,237.083497446909
"235","Zomba",116,88013,58766.2251565573,58542.6186010818,223.606555475528,357.338773482592,109.599801951541
"236","Zomba",165,111041,74141.8085463285,73903.1294740607,238.679072267791,406.609689702803,117.163139018646
"237","Zomba",178,68558,45776.3006517939,45634.2644014137,142.036250380247,252.51303764902,69.8129682111518
"238","Zomba",193,201558,134579.207585005,134092.880757619,486.326827385596,790.812900241125,238.503414930848
"239","Zomba",202,179254,119687.016426035,119307.545652827,379.470773207704,652.965087834218,186.422922132715
"240","Zomba",241,7274,4857.52125704246,4845.20037183767,12.3208852047896,24.3068513284942,6.07935620769766
"241","Zomba City",4,134297,89669.6538399057,89513.5442989259,156.109540979773,426.91215462759,77.8543209191973
