"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,736
"2",2,18841348.8629595,0.653994752705744,0.843283439077033,0.00779672645299583,0.000116338202086367,0.295150830988478,1.87346252727475e-06,0.800343960888864,0.00828540638168921,0.000119553295532801,"Malawi","All","All",1,18841350.6633035,736
"3",3,18841348.0923324,1.07055107304374,0.905541339502937,0.0144446934249048,0.000421249725273115,0.5799989917923,1.37714881740593e-05,1.57097111897733,0.016263175630588,0.000444883302529907,"Malawi","All","All",1,18841350.6633035,736
"4",4,18841347.2109141,1.44187307756895,1.08187142942275,0.0214353630866494,0.000891812610369923,0.906273884507974,4.37932150646295e-05,2.45238936041176,0.0253878886340214,0.00096696718469565,"Malawi","All","All",1,18841350.6633035,736
"5",5,18841346.1340284,1.85189602250242,1.34095047399081,0.0295537973423985,0.00153693085899002,1.30523805220842,9.97990709098686e-05,3.52927507597394,0.0365361416888534,0.00170819840993976,"Malawi","All","All",1,18841350.6633035,736
"6",6,18841344.7897838,2.34675162346572,1.6813150685301,0.0393744949439448,0.00238317064337837,1.8035048068483,0.000190506863054063,4.87351967129449,0.0504521772184581,0.00271010398631353,"Malawi","All","All",1,18841350.6633035,736
"7",7,18841343.100709,2.96209574240566,2.11544466992308,0.0514629420948464,0.00347074966433683,2.42979424096759,0.000326199301437174,6.56259454435696,0.0679380037708658,0.00403054801685972,"Malawi","All","All",1,18841350.6633035,736
"8",8,18841340.9741264,3.73438840540767,2.66446250126195,0.0664701080877072,0.00485371509701769,3.21848300241062,0.000519355315733925,8.6891770875807,0.0899530475433431,0.00574499306371147,"Malawi","All","All",1,18841350.6633035,736
"9",9,18841338.2951137,4.70638244821996,3.35702054009663,0.0851914117710468,0.00660215765836723,4.21220794762397,0.000785342209868282,11.3681898475798,0.117687024241482,0.00794990203830309,"Malawi","All","All",1,18841350.6633035,736
"10",10,18841334.9195626,5.93074592870667,4.22998933979783,0.108618266566836,0.00880575985541148,5.46443833836637,0.00114324256220095,14.7437408758553,0.152631788224023,0.0107677055126661,"Malawi","All","All",1,18841350.6633035,736
"11",11,18841330.666145,7.4733940170737,5.33011833193505,0.137994556398956,0.0115785739387346,7.04245610013303,0.00161687674708094,18.9971584562266,0.196664511271454,0.0143533344463773,"Malawi","All","All",1,18841350.6633035,736
"12",12,18841325.3064797,9.41721120417268,6.71642294252997,0.174884413034908,0.015065156425062,9.03100403355181,0.00223607741320007,24.3568238271276,0.252149475221576,0.0189025418716527,"Malawi","All","All",1,18841350.6633035,736
"13",13,18841318.5528192,11.8665763970992,8.46330996430626,0.221256562457314,0.0194483701036278,11.5368547553185,0.00303829099415615,31.1104843402791,0.32206554360188,0.0246624532899505,"Malawi","All","All",1,18841350.6633035,736
"14",14,18841310.0426284,14.9529781642395,10.6645441223983,0.279589747398476,0.0249592101572295,14.6945332604541,0.00407058282249466,39.6206750874702,0.410165814265752,0.0319448338167558,"Malawi","All","All",1,18841350.6633035,736
"15",15,18841299.3189862,18.8421306341069,13.4383090514003,0.353006605648482,0.031889320148611,18.6735894731268,0.00539218254933838,50.3443172669804,0.521180512860856,0.0411429724229207,"Malawi","All","All",1,18841350.6633035,736
"16",16,18841285.806236,23.7427915558252,16.9335086483825,0.445440122431145,0.0406065748754912,23.68764289891,0.00707764655703377,63.8570674469813,0.661069324385782,0.0527526918809868,"Malawi","All","All",1,18841350.6633035,736
"17",17,18841271.4379114,27.7079012968182,20.9357055650142,0.560605550191521,0.0515657483627954,29.9603931723342,0.00922078419082906,78.2253921169119,0.83606446040822,0.0673897546566572,"Malawi","All","All",1,18841350.6633035,736
"18",18,18841253.8776191,32.9821662422023,25.398702380677,0.699494502414462,0.0652473741179965,37.6281362999904,0.0119376008920531,95.7856844002944,1.04993548650626,0.0857337739447422,"Malawi","All","All",1,18841350.6633035,736
"19",19,18841232.6522441,39.5236552242784,30.6267704483651,0.864894739705074,0.0821415561603736,46.8982309222082,0.0153665503169657,117.011059441034,1.30844470368907,0.108512457365551,"Malawi","All","All",1,18841350.6633035,736
"20",20,18841207.0885355,47.4675539798086,36.8580382437265,1.0615723230522,0.102808980299679,58.065124059201,0.0196704277551976,142.574768013843,1.61979197007566,0.136565867583819,"Malawi","All","All",1,18841350.6633035,736
"21",21,18841176.3357911,57.0497004987896,44.328376488265,1.29579395526846,0.127922735092472,71.5006780659646,0.0250407136964685,173.327512457077,1.99433845652285,0.170895697362841,"Malawi","All","All",1,18841350.6633035,736
"22",22,18841139.3549451,68.5825980701961,53.3014341704438,1.57528614179481,0.15830051184382,87.6590359345193,0.0317035838890538,210.308358412687,2.44473958550159,0.212707783569942,"Malawi","All","All",1,18841350.6633035,736
"23",23,18841094.8902492,82.4534006287832,64.0863542744516,1.90939717085912,0.194936486412413,107.089038372615,0.0399274181966854,254.773054351318,2.9862900023635,0.263456875108898,"Malawi","All","All",1,18841350.6633035,736
"24",24,18841041.4295537,99.1320487310536,77.0516585453808,2.30937281274479,0.239036778274637,130.45160114326,0.0500318081793822,308.233749818893,3.63740740109591,0.324897550106958,"Malawi","All","All",1,18841350.6633035,736
"25",25,18840977.1537441,119.185339501113,92.6392107849462,2.7887235219359,0.292061592691837,158.541825524183,0.0623984625120369,372.509559387382,4.4202484833008,0.399145073129417,"Malawi","All","All",1,18841350.6633035,736
