"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,519
"2",2,18841348.9989778,0.545523278187786,0.657827373248634,0.0119803091119263,0.000132111092627081,0.44886086983598,1.74824826315825e-06,0.664325689725217,0.0128435008089115,0.000135114214673953,"Malawi","All","All",1,18841350.6633035,519
"3",3,18841348.4971578,0.788949233860261,0.568008929339187,0.0195826210359124,0.000442880134284752,0.78914988079427,1.2141877431317e-05,1.16614568704135,0.0225452568008976,0.00046373732063112,"Malawi","All","All",1,18841350.6633035,519
"4",4,18841348.0260862,0.931869474017285,0.569284092728266,0.0257067936981748,0.000867987279281105,1.10945247447216,3.64968570507426e-05,1.63721731905221,0.0316525505933892,0.000930681187440706,"Malawi","All","All",1,18841350.6633035,519
"5",5,18841347.5371881,1.04524350310676,0.605562133908365,0.0314057252695909,0.00138313799389348,1.44244226416934,7.85868102431363e-05,2.1261153512582,0.0411044849166107,0.00151813357055612,"Malawi","All","All",1,18841350.6633035,519
"6",6,18841347.0107203,1.1544185711758,0.657539272145202,0.0370863292957007,0.00197891768219989,1.80141850039,0.000141595054443417,2.65258318574334,0.051282761778294,0.00222214814247725,"Malawi","All","All",1,18841350.6633035,519
"7",7,18841346.4367525,1.26884693512711,0.718802879841302,0.0429297284889491,0.00265194471929732,2.19309102197962,0.000228479647189767,3.22655098980346,0.0623793625720184,0.00304442459769719,"Malawi","All","All",1,18841350.6633035,519
"8",8,18841345.8084914,1.39248302767638,0.787477976255057,0.0490386567101761,0.00340173057543944,2.62206860954827,0.000342131384892217,3.85481213215021,0.0745256245468826,0.00398944018542387,"Malawi","All","All",1,18841350.6633035,519
"9",9,18841345.1199194,1.52742160480016,0.86331177094377,0.0554894081107763,0.00422954859489953,3.09244635001847,0.000485457863721385,4.54338414033179,0.0878378855295682,0.00506346288733269,"Malawi","All","All",1,18841350.6633035,519
"10",10,18841344.364938,1.67517625636743,0.946657413053011,0.0623504495310597,0.00513801520139387,3.60838190279164,0.000661440641173494,5.2983654775857,0.102434048115588,0.00627423081451101,"Malawi","All","All",1,18841350.6633035,519
"11",11,18841343.5370334,1.83713319032948,1.03812262420056,0.0696893751144612,0.00613093249814074,4.174320824915,0.000873182580547451,6.1262701296382,0.118440048288647,0.0076308761353502,"Malawi","All","All",1,18841350.6633035,519
"12",12,18841342.6291225,2.01471701837781,1.13845085650851,0.0775757839331414,0.00721322763751579,4.79510012821152,0.00112395110443893,7.03418096577292,0.135992820378781,0.00914393874558754,"Malawi","All","All",1,18841350.6633035,519
"13",13,18841341.6334649,2.20945535054877,1.24848391305845,0.0860827060608219,0.008390929785864,5.47600853087306,0.00141721828880199,8.02983864861576,0.155242015975922,0.0108254121062656,"Malawi","All","All",1,18841350.6633035,519
"14",14,18841340.5415787,2.42301174371167,1.36915446455412,0.0952876139595515,0.0096711894289846,6.2228431117564,0.00175670402536939,9.12172482743609,0.176351612328381,0.0126888366931582,"Malawi","All","All",1,18841350.6633035,519
"15",15,18841339.3441555,2.65720800885197,1.50149003041879,0.105273315372944,0.0110623198941871,7.0419679248165,0.00214642178681424,10.3191480211412,0.199501572743963,0.0147494201337284,"Malawi","All","All",1,18841350.6633035,519
"16",16,18841338.0309936,2.91404026058237,1.64661651107523,0.116128718697541,0.0125738125858007,7.94035992021228,0.00259071868361418,11.6323099418368,0.22488914889032,0.0170241212518879,"Malawi","All","All",1,18841350.6633035,519
"17",17,18841336.8145235,3.00851201198207,1.77554649257299,0.127782446082544,0.0142155102978874,8.91962920826717,0.00309431241191181,12.8487799816146,0.252557617990225,0.0195308868493475,"Malawi","All","All",1,18841350.6633035,519
"18",18,18841335.5162548,3.14080725522619,1.88167501466732,0.139741371713199,0.015990231006789,9.96517259211609,0.00366219033045079,14.14704865506,0.282086589851962,0.0222811021336108,"Malawi","All","All",1,18841350.6633035,519
"19",19,18841334.145168,3.2918262254152,1.98245260438818,0.151779344705149,0.0178929431140498,11.0698851084437,0.00429927633717149,15.5181355024035,0.313271804924396,0.0252781937250989,"Malawi","All","All",1,18841350.6633035,519
"20",20,18841332.7023796,3.45484593909047,2.08439717510203,0.163863894793075,0.0199167043729142,12.2328899728634,0.0050102564251125,16.960923942647,0.346087867057883,0.0285232689254545,"Malawi","All","All",1,18841350.6633035,519
"21",21,18841331.1860276,3.62767261143066,2.19004443477152,0.176029387786125,0.0220551519428225,13.4556747481225,0.00579956217691777,18.4772758962305,0.380577125804811,0.032017577419078,"Malawi","All","All",1,18841350.6633035,519
