"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,118456.0334,0,1,0,0,0,0,0,0,0,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"2",2,118455.855629333,0.145955783760403,0.708592517893195,0.00884503523116303,0.000100321816208113,0.314275720276135,1.2876093960748e-06,0.1777706665865,0.00944321548408021,0.000102507763203208,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"3",3,118455.725019117,0.206845809844883,0.540837095467674,0.0143093219601298,0.000339654753397538,0.546039926066362,9.07485159243305e-06,0.30838088294404,0.0163812668883888,0.000355060935295469,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"4",4,118455.622294131,0.225506213948922,0.438126831916799,0.0177462016338118,0.000654994607281423,0.729044407158521,2.72192423916725e-05,0.411105868507726,0.0218380523704398,0.000701204134251501,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"5",5,118455.537233902,0.223738752118287,0.370297662926535,0.0199009755697184,0.00100819502946563,0.881162751023668,5.77610126682826e-05,0.496166097680342,0.0263564836841676,0.00110625466809578,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"6",6,118455.464287886,0.212586434261109,0.321765160719039,0.0211997508222362,0.00137520279055255,1.01208394641763,0.000101618716455538,0.569112113727021,0.0302314060321098,0.00154771871701175,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"7",7,118455.40032439,0.197600265837318,0.284415987952883,0.0218986015239576,0.00174030485623301,1.12726145766598,0.000158991658220494,0.633075609494589,0.0336291751752373,0.00201022160163093,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"8",8,118455.343477204,0.181529995643279,0.253973474244032,0.0221607435592028,0.00209298877082359,1.22993598996809,0.000229603500711639,0.68992279568614,0.0366489243508011,0.00248278173441484,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"9",9,118455.29255308,0.165699450904737,0.228137485838588,0.0220968232244004,0.00242616783941476,1.32217413383561,0.000312858003973821,0.740846919646719,0.0393540389149882,0.00295730019660543,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"10",10,118455.246725468,0.150711162841815,0.205629213936908,0.0217862875121118,0.00273512834398347,1.40540479528572,0.000407944219039209,0.786674532139574,0.041788425272231,0.00342768653942197,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"11",11,118455.205376006,0.136805373211495,0.185702478632568,0.0212889101945889,0.00301687102360884,1.48069645005581,0.000513910839175744,0.82802399395725,0.0439849307695253,0.00388932648880475,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"12",12,118455.168011332,0.124043425087497,0.167892270968293,0.0206512305050117,0.00326967241878062,1.54890234795982,0.000629720731971629,0.865388667671375,0.0459697628538692,0.00433873586767965,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"13",13,118455.134218774,0.112400947451803,0.151885315781215,0.0199103084358319,0.00349277502957556,1.61073758696436,0.000754291963636451,0.899181225626426,0.0477648427172515,0.00477332040021509,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"14",14,118455.103642183,0.101814844826163,0.137453308588573,0.0190960332211447,0.00368615906328264,1.66682094272017,0.00088652881252076,0.929757817231853,0.0493890890636519,0.00519120011043767,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"15",15,118455.075967984,0.092207124252096,0.12441767763938,0.0182326614290581,0.00385036535499116,1.71769884132022,0.00102534560054953,0.957432015596289,0.0508591589529033,0.00559107270093623,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"16",16,118455.05091702,0.0834966331540411,0.1126311675732,0.0173398673827054,0.00398635817792925,1.76385926857797,0.00116968524000981,0.98248298010585,0.0521898813947381,0.00597210784968616,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"17",17,118455.028238599,0.0756042102121263,0.10196782511711,0.0164336221470803,0.0040954075953377,1.80574180389452,0.00131853167953669,1.00516140064571,0.0533945731035025,0.00633385069120775,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"18",18,118455.0077069,0.0684554028636036,0.0923173341736263,0.0155267813051217,0.00417900475927247,1.84374365714733,0.00147091978160754,1.02569310003056,0.0544852298573179,0.00667615388418014,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"19",19,118454.989118398,0.0619813133729453,0.0835820687557609,0.0146295570528789,0.00423879159988013,1.87822392829175,0.00162594285345746,1.04428160192667,0.055472662904448,0.00699912008579105,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"20",20,118454.972288684,0.0561188700582677,0.0756742155549295,0.0137500343409113,0.00427649677451507,1.90950894414679,0.00178275535545833,1.06111131623087,0.0563666681693549,0.00730304249881141,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"21",21,118454.957051185,0.0508105785380835,0.0685149788680827,0.0128944410987545,0.0042938946187242,1.93789434512329,0.00194057664463048,1.07634881489156,0.0571760940231582,0.0075883701778599,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"22",22,118454.94325521,0.0460042015345461,0.0620332985850953,0.0120674799408566,0.00429276472505765,1.96364835358533,0.00209869180162078,1.09014479017251,0.0579089453058764,0.00785566901215664,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"23",23,118454.930763699,0.0416521652416979,0.0561646063068453,0.0112726454327127,0.00427486399490491,1.98701557140823,0.00225644811017357,1.10263630049456,0.0585725026251185,0.00810558780063239,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"24",24,118454.919454085,0.0377118356333278,0.0508512491408617,0.0105122395058898,0.00424190190785125,2.00821542512841,0.00241326348042502,1.11394591479676,0.0591732769037493,0.00833884782133197,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
"25",25,118454.909214506,0.0341442719887606,0.0460406422090583,0.00978779947046981,0.00419552309397989,2.02744864344644,0.00256861378657817,1.12418549399529,0.0597172102512747,0.00855620390715753,"Malawi","Dowa","TA Mkukula","81",118457.0334,62
