"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,49600,0,1,0,0,0,0,0,0
"2",1,49599.2625480479,0.607725000693176,0.794512268531024,0.010024834519484,0.000123205274834909,0.0608092744411409,1.57422339124863e-06,0.0106900230554858,0.000125869806489857
"3",2,49598.5978062506,0.965679778519556,0.799131316202413,0.0179059037423604,0.000438618668300116,0.116566426908853,1.14362688099622e-05,0.0203261838504801,0.000457975705190838
"4",3,49597.8832322154,1.25287815074059,0.901682528339562,0.0255517196401054,0.000910582001925414,0.17718366664351,3.58814487238753e-05,0.0306848615717244,0.000971314968086159
"5",4,49597.0557908081,1.54336991752364,1.06249566566727,0.0338442724742942,0.00153555463887536,0.2478427596978,8.05609537628435e-05,0.0426798847483768,0.00167191216770336
"6",5,49596.0720986763,1.87187761374291,1.270507321187,0.0432975567223269,0.00232542412838616,0.332187251217258,0.000151309372217245,0.0569402604780878,0.00258153048165497
"7",6,49594.8924310588,2.25926180486186,1.52651853788183,0.0543167802072959,0.00330158335360032,0.433607724792604,0.000254585306809513,0.0740420241475618,0.00373249462874058
"8",7,49593.4737730065,2.72257740542881,1.83692778408296,0.0673051191290778,0.00449326683410979,0.555805204724737,0.000397783663042306,0.0946089956662957,0.0051665557509748
"9",8,49591.7661866535,3.27925608587331,2.21152868423344,0.0827132343670751,0.00593766539820872,0.703091060489336,0.000589523964117416,0.119365480743083,0.0069354940878811
"10",9,49589.7102658097,3.94908666323616,2.66291609591623,0.101068373287955,0.00768088938285304,0.880601958982824,0.000839959644057206,0.149173229560231,0.00910260568621326
"11",10,49587.2347682239,4.75542973801861,3.20656016065233,0.122997721842404,0.00977945908797959,1.09450308138245,0.00116113380239022,0.185065847732383,0.0117447950049137
"12",11,49584.2540431928,5.72622170342463,3.86120136020035,0.149251887338599,0.0123022333262795,1.35221066530125,0.00156739763184117,0.228286213766942,0.0149552116958987
"13",12,49580.665036801,6.89501196197256,4.64944091256893,0.18073143882917,0.0153327933771862,1.66265198219614,0.00207590896516983,0.280330077489898,0.0188464783987878
"14",13,49576.3437448613,8.30213637599976,5.59849356158242,0.21851800703138,0.0189723334231346,2.03657385126913,0.00270722623733468,0.342997748114219,0.0235545865179525
"15",14,49571.1409489967,9.99610631864027,6.74111192412085,0.263911548405629,0.0233431699916952,2.48691404121851,0.00348602304441385,0.418456296479861,0.0292436151275988
"16",15,49564.8770977927,12.0352635463506,8.11670574582019,0.31847502978641,0.0285929828625652,3.02924782117874,0.00444194634730744,0.509314328338749,0.0361114244749676
"17",16,49557.3362224143,14.4897433713989,9.77267155007704,0.38408757649302,0.0348998756531189,3.68231965429841,0.00561063728895973,0.618711007472364,0.0443964444018571
"18",17,49548.2585656497,17.4438453333959,11.7660047864097,0.463008902803557,0.0424785318839476,4.46868857929456,0.0070349703633096,0.750424103638127,0.0543859278284272
"19",18,49537.3318264146,20.9988371670833,14.1652173325096,0.557955920909056,0.0515875618126887,5.41549670816804,0.0087665302701737,0.908998637978235,0.0664257973126766
"20",19,49524.1806081091,25.2763295520056,17.052638982321,0.672195269292529,0.0625383896623521,6.55539805899247,0.0108673986262529,1.09990236007591,0.080932556467116
"21",20,49508.3538431864,30.4222752123378,20.527163492566,0.8096537814984,0.0757059066178263,7.92766945804719,0.0134122960953999,1.32971167622444,0.0984075687265193
