"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,30417857,0,1,0,0,0,0,0,0
"2",1,30417856.2625269,0.607742813936922,0.794515240019656,0.0101738586651612,0.000100892082874606,0.0608123277294351,1.28219192338937e-06,0.0108489351373483,0.000103074051830974
"3",2,30417855.5977517,0.965720030027151,0.799142635311157,0.018172152217691,0.000359182931888756,0.116628387906294,9.31475612302152e-06,0.0206284138499129,0.000375034309772069
"4",3,30417854.8831228,1.25295186039843,0.901708380156529,0.0259318192225405,0.000745673995872466,0.177348629200713,2.92252265169952e-05,0.0311412896596693,0.00079540799890249
"5",4,30417854.0555915,1.54349584002776,1.06254504673795,0.0343480328782834,0.00125746864912549,0.248153705971865,6.56165869800282e-05,0.0433150670220303,0.00136913161720503
"6",5,30417853.0717552,1.87208482551909,1.27059400442692,0.0439425364610509,0.00190430579307531,0.332691172821801,0.000123241324720785,0.0577882422809352,0.00211403160695475
"7",6,30417851.8918603,2.25959419913995,1.52666355048558,0.0551267267262533,0.00270371043686977,0.434358861679101,0.000207360376304756,0.0751456267581189,0.0030565857713843
"8",7,30417850.4728494,2.72310059828844,1.83716292160423,0.0683100237193662,0.00367963247440383,0.556867884910686,0.000323997586514945,0.096020637395485,0.00423099507684882
"9",8,30417848.7647218,3.28006764612233,2.21190164252344,0.0839501633248379,0.00486254231214594,0.704542822694345,0.000480174694155777,0.121148834643794,0.00567967916753342
"10",9,30417846.7079783,3.95033108361643,2.66349798878201,0.102582790149917,0.00629022213973371,0.882537368564484,0.000684163479120903,0.151405508021829,0.00745449672709554
"11",10,30417844.2312399,4.75732032111388,3.20745652297861,0.124845242927728,0.00800899015812792,1.09703861049025,0.000945775868976116,0.187840712898196,0.0096184633954364
"12",11,30417841.2486549,5.72907244444549,3.86256822516288,0.151500511508986,0.0100752852492308,1.35549106129483,0.00127670525185141,0.231717410267938,0.0122479172672274
"13",12,30417837.6568752,6.89928398776906,4.65150824527713,0.183464354127358,0.0125576270181135,1.66685868778131,0.00169093327616156,0.284555955162861,0.0154351712051974
"14",13,30417833.3314657,8.3085055872522,5.60159949921924,0.221837128541811,0.0155389944938494,2.04193628966861,0.00220521477412709,0.348186911642859,0.0192917167591332
"15",14,30417828.1225783,10.0055617717337,6.74575248230777,0.267941996180444,0.0191197166753129,2.49372482613258,0.00283966134783278,0.424814692724688,0.0239521078287306
"16",15,30417821.849743,12.0492503952198,8.12360727299608,0.323370835297001,0.0234209698543556,3.0378834633059,0.00361844271939623,0.517094195909161,0.029578651508791
"17",16,30417814.2956516,14.5103705643651,9.78289613249057,0.390039002172079,0.0285889577883448,3.69326899947427,0.00457062172142754,0.628222248514829,0.0363670092060261
"18",17,30417805.1985955,17.4741875122125,11.7811032059433,0.470251913461893,0.0348000047433249,4.4825921078151,0.00573116860251309,0.76204885149687,0.0445530157756675
"19",18,30417794.243437,21.0433710862766,14.1874511171336,0.566784502207407,0.0422666464191664,5.43320099079445,0.0071421711220083,0.923210014654072,0.0544208297243445
"20",19,30417781.0506504,25.3415705480609,17.0853031957668,0.682977679533827,0.0512450202531849,6.57803239220977,0.00885430103561759,1.11728896531772,0.0663128191042245
"21",20,30417765.1631691,30.517698237028,20.5750542368093,0.822854062649881,0.0620437461113982,7.95675318956886,0.010928573958991,1.3510096543741,0.0806414370505678
"22",21,30417746.0306092,36.7510630446289,24.7776019274105,0.991256739392926,0.075034584782594,9.61712965324691,0.0134384595944811,1.63246884740011,0.0979034713522881
"23",22,30417722.9901586,44.2576075275359,29.8385333885846,1.1940174637855,0.0906653386407784,11.6166860534572,0.0164724354912213,1.97141727513518,0.118697290973325
"24",23,30417695.2436182,53.2973868250597,35.9331689335214,1.43815862842138,0.109475364115136,14.0246973789173,0.0201370556933995,2.379597405319,0.143743580592052
"25",24,30417661.8297798,64.183542256324,43.2726539372185,1.73213609876547,0.132114255435234,16.9245868688268,0.0245606441008547,2.87114980921873,0.173910309519569
"26",25,30417621.5911003,77.2931913053054,52.111245506328,2.0861325745394,0.159364340958331,20.416818414166,0.0298977445502337,3.46310345950946,0.210242800948624
