"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,2494523,0,1,0,0,0,0,0,0
"2",1,2494522.26252726,0.607742488252638,0.794515185691286,0.0101016196870361,0.000108959907810345,0.0608136673279954,1.38610773403031e-06,0.0107719028199215,0.000111316357698041
"3",2,2494521.59775271,0.965719294090216,0.799142428359928,0.0180431205132164,0.000387904944808198,0.116608662294009,1.00696744521221e-05,0.0204819415298393,0.000405023876222604
"4",3,2494520.88312478,1.25295051271156,0.901707907494033,0.0257476868977846,0.000805301666673368,0.177290674998794,3.1593796255445e-05,0.0309201673530696,0.000859012641520596
"5",4,2494520.05559515,1.54349353765455,1.06254414386576,0.0341041346045436,0.00135802176441491,0.248041202171385,7.09345051938363e-05,0.0430074973861829,0.00147861383867727
"6",5,2494519.07176144,1.87208103676469,1.2705924195037,0.0436305003363493,0.00205658282565199,0.332506632794453,0.000133229450695502,0.0573778918426422,0.00228307930671298
"7",6,2494517.89187073,2.25958812132518,1.52666089900748,0.0547352567448782,0.00291991111668422,0.434082488459582,0.000224165935198307,0.07461200575538,0.0033010039999102
"8",7,2494516.47286634,2.72309103140764,1.8371586221269,0.0678249122618267,0.00397387148637212,0.556476688889957,0.000350255993713261,0.095338752644553,0.00456932354019682
"9",8,2494514.7647486,3.28005280566539,2.21189482277882,0.083353945818577,0.00525137060679151,0.704009754567031,0.000519090421078804,0.120288461297178,0.00613384931636399
"10",9,2494512.70802013,3.95030832658644,2.66348734813036,0.101854188545138,0.00679321146808157,0.881830353209607,0.000739611349844229,0.150330193044518,0.00805058637444033
"11",10,2494510.2313044,4.7572857454089,3.20744013105105,0.123958438720518,0.0086494154287008,1.0961194137067,0.0010224258618013,0.186506527690544,0.0103875886226518
"12",11,2494507.24875349,5.72902030508707,3.86254322758234,0.150424246384796,0.0108809334964508,1.35431393423141,0.00138017495270455,0.230071429460791,0.0132272973702354
"13",12,2494503.65702453,6.89920584631582,4.65147043460947,0.18216083474464,0.0135617629503785,1.66536873147253,0.00182797328666464,0.282534415128044,0.0166694055529837
"14",13,2494499.3316903,8.30838907235987,5.60154268788394,0.220260700411165,0.0167815160221979,2.04006747287006,0.00238393339785794,0.345712987475924,0.0208343175828127
"15",14,2494494.12291439,10.0053887755747,6.74566759184027,0.266037539252171,0.0206485412543164,2.49139757387501,0.00306979654222948,0.42179581402313,0.0258673431840585
"16",15,2494487.85024354,12.048994451395,8.12348100584104,0.321071823273338,0.0252937000019538,3.03500171256554,0.0039116908423595,0.513418804741402,0.0319437627783729
"17",16,2494480.29639399,14.5099930352182,9.78270903882054,0.387265158004193,0.0308748801589232,3.68971659689439,0.00494103388002927,0.623755888085124,0.0392748756613256
"18",17,2494471.19969313,17.4736320421409,11.7808268760482,0.466906370319167,0.0375824954380591,4.47822837942197,0.00619562910722455,0.75662943596341,0.0481153632343292
"19",18,2494460.24505513,21.0425555757203,14.1870441027047,0.562750369123816,0.0456460618783311,5.42785528177547,0.00772097387087401,0.916642114246423,0.0587720892167884
"20",19,2494447.05303023,25.3403754316105,17.0847050742297,0.678113875415048,0.0553421768805669,6.57149728717771,0.00957184452793606,1.10933688436133,0.0716147734537929
"21",20,2494431.16666203,30.5159494979917,20.574177004355,0.816990262460444,0.0670041069274089,7.9487760727286,0.0118141986382031,1.34138904741286,0.0870888134554294
"22",21,2494412.03572681,36.7485076300129,24.7763174588307,0.984187238921522,0.0810332937586788,9.60740214162827,0.014527455759867,1.62083655873154,0.105730668034426
"23",22,2494388.99764554,44.2538775383825,29.8366552885234,1.18549370869518,0.0979132799341587,11.6048306659528,0.0178072575217437,1.95735899351827,0.128186475124612
"24",23,2494361.25455733,53.2919475216616,35.9304262191845,1.42788010502496,0.118226452071825,14.0102506169661,0.0217687840179547,2.36261264809431,0.155234433049786
"25",24,2494327.84574538,64.17561689514,43.2686526519557,1.71973920728761,0.142674204474413,16.9069775976274,0.0265507451128794,2.85063362830211,0.187811749560888
"26",25,2494287.61438008,77.2816518055494,52.1054131980377,2.07117698814877,0.172101213936358,20.395339995166,0.0323201891630313,3.43832409110317,0.227047091701651
"27",26,2494239.16751419,93.0637161852768,62.7466111279274,2.49436236782423,0.20752467046581,24.5961515915983,0.0392782914386642,4.14603726385885,0.274299657126066
