"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,14645471,0,1,0,0,0,0,0,0
"2",1,14645470.2625269,0.607742782603248,0.794515234792793,0.00925625961253808,9.54105995414123e-05,0.0609387110889832,1.21252362649089e-06,0.00987044969492514,9.74740217690338e-05
"3",2,14645469.5977518,0.965719959223578,0.799142615400639,0.016533172227871,0.00033966846347168,0.116772396929668,8.80863593599006e-06,0.0187678990946287,0.000354658633385276
"4",3,14645468.883123,1.25295173073913,0.901708334682257,0.0235929802650501,0.000705161399805148,0.177442488753769,2.76372646067245e-05,0.0283325989330464,0.000752193346114693
"5",4,14645468.0555919,1.54349561851919,1.06254495987372,0.0312501194882414,0.00118915015236223,0.248142352321185,6.20512887270989e-05,0.0394084001840525,0.00129474645219072
"6",5,14645467.0717558,1.87208446100743,1.27059385194335,0.0399792760136008,0.00180084449938517,0.332520492753514,0.000116544967197296,0.052576211808196,0.00199917587254636
"7",6,14645465.8918613,2.25959361440018,1.52666329538994,0.0501547417007955,0.00255681730259795,0.433970132773046,0.000196093381196398,0.0683680995761839,0.00289052085493294
"8",7,14645464.4728511,2.72309967786899,1.83716250795632,0.062149009846413,0.00347971723775403,0.556194416963937,0.000306393066771078,0.0873603508711818,0.00400112420298922
"9",8,14645462.7647244,3.28006621833673,2.21190098640306,0.0763785316909359,0.00459835922411938,0.703507220620437,0.000454084232353733,0.110222183811552,0.0053711008662454
"10",9,14645460.7079823,3.95032889418334,2.66349696505555,0.0933306401722376,0.00594847270102748,0.881048759877908,0.000646989204957615,0.137749942775137,0.00704949199448599
"11",10,14645458.2312461,4.7573169946134,3.20745494592634,0.113585189941317,0.00757385933735303,1.09498952598773,0.000894386773150367,0.170898974966118,0.00909588951267437
"12",11,14645455.2486644,5.72906742815383,3.86256582016623,0.137836353428314,0.00952789159679601,1.35275377835874,0.00120733495376018,0.210818330028845,0.0115824839571799
"13",12,14645451.6568896,6.89927646982225,4.65150460753947,0.166917292059504,0.0118753662776452,1.66328087826316,0.0015990556867791,0.258891235578871,0.0145965726733124
"14",13,14645447.3314873,8.3084943773967,5.60159403343263,0.20182911605927,0.0146947539588638,2.03733581179063,0.00208539340850724,0.316783148138335,0.018243589642093
"15",14,14645442.1226106,10.0055451277984,6.74574431502895,0.243775642272506,0.0180809324742641,2.48788347179545,0.00268536692564327,0.386499652439602,0.0226507781107802
"16",15,14645435.8497912,12.0492257708342,8.12359512485566,0.294205165423447,0.0221484941847571,3.03053943861744,0.00342183265345678,0.470456183848595,0.0279716265362297
"17",16,14645428.295723,14.5103342421207,9.78287813219432,0.354860278982079,0.0270356989812958,3.6841078896778,0.00432227423088504,0.571561224312083,0.0343911653219355
"18",17,14645419.1987011,17.4741340699792,11.7810766201376,0.427838450409519,0.0329092905356139,4.47123599308676,0.00541976170505397,0.693317510337938,0.0421324153690536
"19",18,14645408.2435926,21.0432926249541,14.1874119579666,0.515664308137066,0.0399702561798758,5.419195346141,0.0067540958631823,0.839942883890392,0.0514640953324458
"20",19,14645395.0508793,25.3414555636921,17.08524564977,0.621377399088403,0.0484608155057822,6.56083029426696,0.00837319501748785,1.01651695586539,0.0627099701926038
"21",20,14645379.1635051,30.5175299864139,20.5749698367357,0.748637473129679,0.0586728183039894,7.93569627868724,0.0103347592208229,1.22915715169671,0.0762600812879516
"22",21,14645360.0311015,36.7508171796166,24.7774783455891,0.901850723708822,0.0709578235908604,9.59142518765687,0.0127082657952708,1.48522985842288,0.092584221249085
"23",22,14645336.990879,44.2572486490736,29.8383526905554,1.08632280107291,0.0857392988113246,11.5853792194304,0.0155773842774547,1.79360620105702,0.112248242855018
"24",23,14645309.2446707,53.29686347955,35.9329050455553,1.30844255038906,0.1035272886978,13.986637868046,0.0190428782505949,2.16496932615447,0.135933666109089
"25",24,14645275.831316,64.1827797020158,43.2722689522811,1.57590291851015,0.124936082731151,16.8783885089495,0.0232260979085753,2.61218408276341,0.164461289200049
"26",25,14645235.5933402,77.2920809894755,52.110684340806,1.89796781852878,0.150705487516795,20.3608103935587,0.0282731881706912,3.15074304873641,0.198819622072646
"27",26,14645187.1368597,93.0788924288232,62.7542884187864,2.28579313299723,0.181726446085508,24.5545454002893,0.0343601545288883,3.79930328333053,0.240199126576367
"28",27,14645128.783389,112.089981689337,75.5717962429905,2.75281192046024,0.219071917685475,29.6048704218597,0.0416989616417523,4.58033150384268,0.290033474590838
"29",28,14645058.5116036,134.98382691857,91.0071905442724,3.31520109880642,0.264034039475497,35.6867385501567,0.0505448850925255,5.52088375926572,0.350049220634756
"30",29,14644973.8874179,162.553400016287,109.595067012158,3.99244119420304,0.318168829766402,43.0108327432048,0.0612053482709656,6.65354161412642,0.422325543344946
