"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,11530576,0,1,0,0,0,0,0,0
"2",1,11530575.2625269,0.607742766278936,0.794515232069686,0.00853084290531734,8.17342528953174e-05,0.0610480899897738,1.03506122821891e-06,0.00909689866965129,8.35019000438462e-05
"3",2,11530574.5977519,0.965719922336118,0.799142605027597,0.0152374609637714,0.000290979704361365,0.116920395399779,7.51942256862263e-06,0.0172970514046501,0.000303821153253119
"4",3,11530573.8831231,1.25295166318883,0.901708310990934,0.0217439889200344,0.0006040821480972,0.177588532356934,2.35923328408349e-05,0.0261121617917154,0.000644372440822207
"5",4,11530573.055592,1.54349550311699,1.06254491461893,0.028801034831928,0.00101869497633167,0.248256087111166,5.29695928385168e-05,0.0363199478016841,0.00110915489038029
"6",5,11530572.0717561,1.87208427110306,1.270593772502,0.0368460833949351,0.00154270781606705,0.332573672082547,9.94876910220218e-05,0.0484557922247162,0.00171260997118053
"7",6,11530570.8918618,2.25959330976074,1.52666316248946,0.046224092941384,0.00219031793697038,0.433932991747308,0.000167393565852809,0.0630100624641504,0.00247618774959098
"8",7,11530569.4728519,2.72309919834622,1.83716229245282,0.0572783641291964,0.00298092750083733,0.556033685373754,0.000261550019828539,0.0805138817854885,0.00342759493861116
"9",8,11530567.7647257,3.28006547448497,2.21190064457559,0.0703927104625309,0.00393922102745192,0.703184658614302,0.000387625413599165,0.101584021045135,0.00460119631776873
"10",9,11530565.7079844,3.95032775352649,2.66349643171165,0.0860162719751679,0.00509580640981413,0.880519763192273,0.00055229721350983,0.126954414238416,0.00603900336085924
"11",10,11530563.2312493,4.75731526156436,3.20745412430932,0.104683459243425,0.00648820667246496,1.09420159837846,0.000763486182058913,0.157505536799458,0.00779206593785345
"12",11,11530560.2486694,5.72906481475344,3.86256456720469,0.12703404118964,0.00816214372541224,1.3516447589809,0.00103063190477519,0.19429638566488,0.00992222660552707
"13",12,11530556.6568971,6.89927255310417,4.6515027123416,0.153835882665852,0.0101731262079638,1.66177684027607,0.00136502118144109,0.238601782535405,0.0125042692681747
