"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,2172577,0,1,0,0,0,0,0,0
"2",1,2172576.26252732,0.607742435679276,0.794515176921366,0.0102922971565945,0.000106088004427102,0.0607914689082024,1.34720842680535e-06,0.0109752325084657,0.000108382344348239
"3",2,2172575.59775287,0.965719175292133,0.799142394952971,0.0183837009951991,0.00037768076448778,0.116593402429168,9.78708213062081e-06,0.0208685570189167,0.000394348484787736
"4",3,2172574.8831251,1.25295029516226,0.901707831194839,0.026233697664135,0.000784075971133249,0.177302025817853,3.07071572766169e-05,0.0315038134351014,0.000836371262197794
"5",4,2172574.05559574,1.54349316599588,1.06254399812033,0.0347478799375192,0.00132222776093339,0.248096269068888,6.8943819638391e-05,0.0438193017476122,0.00143964133597105
"6",5,2172573.07176245,1.87208042516848,1.27059216365881,0.0444540626203882,0.00200237649169464,0.332622905996895,0.000129490536391537,0.0584609483444553,0.00222290310149111
"7",6,2172571.89187242,2.25958714022009,1.52666047099506,0.0557684281720785,0.00284294956175736,0.434279327626948,0.000217875001821869,0.0760203680268283,0.0032139978008804
"8",7,2172570.47286907,2.72308948708473,1.83715792808813,0.0691051575012652,0.00386913005820581,0.556776306091892,0.00034042649682126,0.0971383446762206,0.00444888749315756
"9",8,2172568.76475293,3.28005041006356,2.21189372190922,0.0849273071299388,0.0051129572710137,0.704438080680036,0.000504522786715184,0.122558991258853,0.00597217604344162
"10",9,2172566.70802688,3.95030465306592,2.66348563047663,0.103776745324569,0.00661415865780379,0.882417952141643,0.000718855048888426,0.153167771269924,0.00783839226810494
"11",10,2172564.23131481,4.7572801640834,3.20743748500768,0.126298212543139,0.00842143703675307,1.09690252724242,0.000993732682140302,0.190026940937324,0.0101137962279587
"12",11,2172561.24876939,5.72901188859179,3.86253919238901,0.153263554629865,0.010594136745899,1.35533571256675,0.00134144191531795,0.234414129429118,0.0128786561097657
"13",12,2172557.65704862,6.89919323250753,4.65146433109424,0.185599151842074,0.0132043044519789,1.6666806984745,0.00177667321828661,0.287867339970554,0.0162300369299126
"14",13,2172553.33172655,8.30837026425067,5.60153351723951,0.224418114767873,0.0163391900915455,2.04173127708104,0.00231703078904734,0.352238371966142,0.0202851691487151
"15",14,2172548.12296864,10.0053608502072,6.74565388861561,0.27105892490878,0.0201042859061527,2.49348708594351,0.0029836456964913,0.429757190746245,0.0251855319077259
"16",15,2172541.85032433,12.0489531366037,8.12346062354875,0.327131870177728,0.0246270033294862,3.0376055397273,0.00380191274161756,0.523109439075799,0.0311017848155697
"17",16,2172534.29651383,14.5099320942231,9.7826788378955,0.394574425866652,0.0300610676307368,3.69294109222051,0.00480236770902228,0.63552892337651,0.0382396565792336
"18",17,2172525.19987031,17.4735423782714,11.7807822706697,0.475718586357561,0.0365918720866516,4.48220124944475,0.00602175299297486,0.770910118309396,0.0468471139721066
"19",18,2172514.24531633,21.042423936986,14.1869784024586,0.573371209254884,0.0444428809164889,5.43272990328107,0.00750428889175528,0.933942499255332,0.057222929824683
"20",19,2172501.05341438,25.3401825188013,17.0846085260666,0.690911544756923,0.0538833976599583,6.57745787254521,0.00930321420365047,1.13027355382185,0.0697270750877671
"21",20,2172485.16722585,30.5156672233284,20.5740354034253,0.832408232680562,0.0652378996999877,7.95604384305443,0.0114826349901761,1.3667044365164,0.0847932018593463
"22",21,2172466.03655289,36.7480951494308,24.7761101245659,1.00275956867366,0.078897240438179,9.6162426876505,0.0141197412926349,1.65142460954256,0.102943620700695
"23",22,2172442.99885403,44.2532754725815,29.8363521356291,1.20786349043183,0.0953322067626679,11.6155627149698,0.0173074896432122,1.9942960431789,0.124807426508183
"24",23,2172415.25632303,53.2910695656741,35.9299835105248,1.45482165972954,0.115109819455721,14.0232564481336,0.0211578262397746,2.40719459760933,0.151142288092752
"25",24,2172381.84832237,64.1743376900607,43.2680068040521,1.75218477662683,0.138912963133486,16.9227153825015,0.0258055660226772,2.90442065541698,0.182860684314075
"26",25,2172341.6181376,77.2797892980644,52.1044718220068,2.11024884573834,0.167564018020169,20.4143583579883,0.0314130661295588,3.5031944469162,0.22106149490078
"27",26,2172293.17298865,93.061005988298,62.7452400648789,2.54141142953107,0.202053315566091,24.6191067107027,0.0381758514126621,4.22425197503699,0.267068036508112
