"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,19658021,0,1,0,0,0,0,0,0
"2",1,19658020.2625269,0.607742798011787,0.794515237363137,0.00855084981393118,8.4553747937774e-05,0.0610425963855329,1.0747260697646e-06,0.00911823311654998,8.6382371630806e-05
"3",2,19658019.5977518,0.965719994041697,0.799142625191766,0.0152731966308121,0.000301017306527808,0.116907367201716,7.80757626596618e-06,0.0173376173182083,0.000314301732528777
"4",3,19658018.8831229,1.25295179449993,0.901708357044527,0.0217949842709417,0.000624920499362446,0.177565664542425,2.44964206835257e-05,0.0261734016067248,0.000666600641415931
"5",4,19658018.0555917,1.54349572744747,1.06254500258977,0.0288685812586069,0.00105383577452094,0.248220739005284,5.49994544553794e-05,0.0364051280282566,0.00114741618384605
"6",5,19658017.0717555,1.87208464025841,1.27059392692813,0.0369324984594134,0.00159592492499296,0.332522781670074,0.000103300185473896,0.04856943518402,0.00177168800729497
"7",6,19658015.8918608,2.25959390194975,1.52666342083488,0.0463325034647225,0.00226587497747444,0.433862974145482,0.000173808300881071,0.0631578408273692,0.00256160612793064
"8",7,19658014.4728503,2.7231001304912,1.83716271137036,0.057412702431312,0.00308375740322648,0.555940312538466,0.000271572952979709,0.0807027143221384,0.00354583304294193
"9",8,19658012.7647231,3.28006692045951,2.2119013090545,0.0705578095623496,0.00407510825876198,0.703062916480713,0.000402479722897942,0.101822273733108,0.00475991900073766
"10",9,19658010.7079803,3.95032997085113,2.66349746847963,0.0862180190725192,0.00527159131720977,0.88036368168971,0.000573461968672805,0.127252175401756,0.00624732473660799
"11",10,19658008.231243,4.75731863044129,3.20745572145193,0.104928996103644,0.00671202404374948,1.09400404876334,0.000792743990698504,0.157874961316673,0.00806086118903013
"12",11,19658005.2486597,5.72906989494717,3.86256700283872,0.127332011826543,0.00844370564181494,1.35139721199472,0.00107012711789572,0.194752114427241,0.0102645043154423
"13",12,19658001.6568825,6.89928016682013,4.65150639642013,0.154196734623317,0.010524059682711,1.66146907734338,0.00141733068439977,0.239161449753149,0.0129356178864887
"14",13,19657997.3314767,8.30849988991343,5.60159672126777,0.18644798308911,0.0130226275938718,2.03496832041414,0.00184839848887385,0.292641503669615,0.0161676385562089
"15",14,19657992.1225947,10.005553312557,6.74574833133959,0.225197835278816,0.0160234911008473,2.48484010059457,0.00238018795187763,0.357045021139815,0.0200733305949483
"16",15,19657985.8497675,12.0492378800269,8.12360109877928,0.271784217033615,0.019628203180063,3.02667615389698,0.0030329579818756,0.434603365212923,0.0247887170837062
"17",16,19657978.2956879,14.5103521038042,9.78288698395072,0.327816926651806,0.0239592912724738,3.67925188159859,0.00383106885689491,0.528003373496904,0.0304777739616388
"18",17,19657969.1986492,17.4741603505151,11.7810896938688,0.395233594630151,0.0291645255268403,4.46517974468167,0.00480383240592028,0.640480854345251,0.0373381448350093
"19",18,19657958.2435161,21.0433312087657,14.1874312147204,0.47636646297593,0.0354220233121497,5.41168950860746,0.00598652629814268,0.775932229495301,0.0456079712813287
"20",19,19657945.0507667,25.3415121079062,17.0852739483499,0.57402345669193,0.042946442660186,6.55157511883015,0.00742162323450237,0.939050022975345,0.0555741777353572
"21",20,19657929.1633399,30.5176127245739,20.5750113409519,0.691585447256868,0.0519964247107936,7.92433131629662,0.00916026604410895,1.13548549398194,0.0675824237797494
"22",21,19657910.0308594,36.7509380850258,24.77753911763,0.833122876448909,0.0628835260075626,9.57751691545657,0.0112640364471901,1.37204369780344,0.0820490459535137
"23",22,19657886.9905247,44.2574251293412,29.8384415497663,1.00353711425264,0.0759830297892352,11.5684061701611,0.0138070955774814,1.65691977729352,0.0994755110970248
"24",23,19657859.2441532,53.2971208371328,35.9330348137875,1.20873020266985,0.0917469460225665,13.9659727669192,0.0168787560698214,1.99998283958699,0.120465792737565
"25",24,19657825.8305606,64.1831546913318,43.272458270434,1.45580893916141,0.110719668988226,16.8532768199375,0.0205865777617211,2.41311747978638,0.145747295946017
"26",25,19657785.5922387,77.2926269914621,52.1109602963735,1.75333142100958,0.133556829805968,20.3303445813448,0.025060097649877,2.91063583910961,0.176196056304211
"27",26,19657737.1352549,93.0796869731336,62.7546903487139,2.11160361029681,0.161048001582374,24.51763406702,0.0304553201354488,3.50977348556719,0.212867085110098
"28",27,19657678.7810523,112.091137316477,75.5723812823804,2.54303522007092,0.194144066955064,29.5602012991984,0.0369601226971895,4.23128547035869,0.257030934560548
"29",28,19657608.5082034,134.985506986541,91.0080416543611,3.06257088509204,0.233990153424059,35.6327342208148,0.0448007723841894,5.10016665389621,0.310217720757383
"30",29,19657523.8824726,162.555841627174,109.596304618436,3.68820732915467,0.281965253106057,42.9455977140303,0.0542497587579291,6.14651664589371,0.374270071047008
"31",30,19657421.9725975,195.756979589191,131.981077346371,4.44161531537091,0.339730044890424,51.7521141704066,0.065635239477379,7.40658142660976,0.451407017639814
"32",31,19657299.2486598,235.73888538191,158.937624248858,5.34889233399179,0.409284336995909,62.3573479044192,0.0793524083857062,8.92401038054268,0.544300782726151
"33",32,19657151.4601907,283.886081199236,191.399598185138,6.44146266214572,0.4930363236406,75.1286444478195,0.0958771728316851,10.7513641079127,0.656169306819596
"34",33,19656973.4885018,341.865947512826,230.49124974005,7.75717052445775,0.5938861511403,90.5083972482496,0.115782685850031,12.9519412305931,0.790887944010751
"35",34,19656759.1700948,411.686061168252,277.566357875468,9.34158534266528,0.715326133649757,109.029318269277,0.139759150974417,15.6019632207313,0.953123375179242
"36",35,19656501.0830989,495.76382448592,334.255012693504,11.2495819176626,0.861561782970478,131.332907142172,0.168637757488292,18.7932170352217,1.14849536312492
"37",36,19656190.2904815,597.009887519016,402.520147388607,13.5472392058472,1.03765755075078,158.191663405096,0.203419489872548,22.6362331352767,1.38377151343421
"38",37,19655816.0318255,718.92863364708,484.725013009569,16.3141216257081,1.2497115664844,190.535751509112,0.245309692001358,27.2641008024813,1.66710082272744
"39",38,19655365.3506168,865.739255023457,583.715164665221,19.646036088673,1.50506726370404,229.485254552854,0.295759911420255,32.8370828315968,2.00829650200712
"40",39,19654822.6471833,1042.52098795198,702.916736659574,23.6583399112841,1.81256728437561,276.38887298028,0.356518112668776,39.5481523302359,2.41917531795941
"41",40,19654169.1396252,1255.3888029472,846.454295690006,28.4899336549849,2.18285937295367,332.870601392721,0.429689215946555,47.6296713224243,2.9139664922704
"42",41,19653382.2162398,1511.70325027557,1019.29350104357,34.3080533924398,2.62876476500297,400.885829356439,0.517807959202872,57.3614169842009,3.50980406355305
"43",42,19652434.6562803,1820.32357345632,1227.41199224559,41.3140430533375,3.16572129393428,482.788879654898,0.623926598842724,69.0802445611041,4.22731921498084
"44",43,19651293.6925889,2191.91240064845,1478.00448317498,49.7503030787323,3.81231657518525,581.414299638421,0.751720491392692,83.1917180815007,5.09135310344158
