"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,65091,0,1,0,0,0,0,0,0
"2",1,65090.2625430004,0.607729246896495,0.794512976856348,0.00911998444594184,0.000103689193966561,0.0609482134409875,1.32196110855058e-06,0.00972513240987495,0.000105931655779893
"3",2,65089.5977932507,0.965689373328103,0.799134014367174,0.016289716269452,0.000369140331304017,0.116760132677466,9.60366011581607e-06,0.0184915404511702,0.000385431159331136
"4",3,65088.8832061276,1.25289572082245,0.901688690655707,0.0232454554149235,0.000766344017033261,0.177385125598184,3.01316269976346e-05,0.0279152802567358,0.000817456733193152
"5",4,65088.0557433016,1.54339993310164,1.06250743654858,0.0307895982772529,0.00129232114302439,0.24801787391973,6.76515076647055e-05,0.0388277169489143,0.00140707937726531
"6",5,65087.0720167945,1.87192700502589,1.27052798345245,0.0393897688349913,0.00195707727819236,0.332305094284937,0.000127062988354332,0.0518011125554867,0.00217261606933338
"7",6,65085.892295012,2.25934103313322,1.52655310326799,0.049414635830215,0.0027786182022278,0.433636322961735,0.000213789822068862,0.0673595545046261,0.00314127298001783
"8",7,65084.4735528734,2.72270210848487,1.83698383061277,0.0612310379409837,0.00378155002912129,0.555709385378359,0.000334042099316858,0.0860706253374227,0.00434819048996254
"9",8,65082.765837513,3.27944951511396,2.21161757898135,0.0752490392785117,0.00499717613706996,0.702831033906675,0.000495058400107829,0.108593358481723,0.00583695088568434
"10",9,65080.7097206052,3.94938324977572,2.66305478600064,0.0919484169264507,0.00646430840981561,0.880132118904893,0.000705365580835918,0.135711877551677,0.00766083028117199
"11",10,65078.2339273099,4.75588030492808,3.20677379422184,0.111899923656592,0.00823052250552587,1.09377083408455,0.000975077606204063,0.168366725749618,0.00988456079969718
"12",11,65075.2527590715,5.72690105714625,3.86152711542647,0.13578667784272,0.0103537822385898,1.35115522844494,0.00131624705029834,0.207688941455949,0.0125865512119836
"13",12,65071.6630918651,6.89602994668537,4.64993357748318,0.164428347208105,0.0129044478263012,1.66120316393734,0.00174328393461666,0.255039773052078,0.0158616056639166
