"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,23310718,0,1,0,0,0,0,0,0
"2",1,23310717.2625269,0.60774280506625,0.794515238539915,0.00852725329340173,8.84043912220003e-05,0.0610418017956724,1.12596537001471e-06,0.00909307087176656,9.03162918566172e-05
"3",2,23310716.5977517,0.965720009982419,0.79914262967442,0.0152310494627785,0.000314725868446481,0.116896475064962,8.17981507122594e-06,0.0172897732734806,0.00032861527751909
"4",3,23310715.8831228,1.25295182369144,0.901708367282607,0.0217348399501561,0.000653379865044544,0.177537369077106,2.56643271119419e-05,0.0261011748198776,0.00069695815315095
"5",4,23310715.0555916,1.54349577731793,1.06254502214639,0.0287889171030484,0.00110182827746262,0.248167985766269,5.7621642353399e-05,0.0363046664001151,0.00119967041143668
"6",5,23310714.0717553,1.87208472232459,1.2705939612583,0.0368305817290836,0.00166860459455276,0.332437959147198,0.000108225188948686,0.0484354057789758,0.00185237206462142
"7",6,23310712.8918606,2.2595940335981,1.52666347826712,0.0462046473106206,0.00236906470385822,0.433737441908597,0.000182094893151942,0.0629835544113511,0.00267826368195214
"8",7,23310711.4728499,2.7231003377145,1.83716280449908,0.0572542705085116,0.00322419415045555,0.5557640294094,0.00028452063401533,0.0804800126672141,0.00370731307686481
"9",8,23310709.7647225,3.28006724191126,2.21190145677349,0.0703631040115543,0.00426069192790856,0.702824071319959,0.000421668597668373,0.101541292767908,0.00497668948960057
"10",9,23310707.7079794,3.95033046378026,2.66349769896148,0.0859800998855406,0.00551166381002125,0.880048281735796,0.000600802701842718,0.126901021214527,0.00653183290005075
"11",10,23310705.2312416,4.75731937936987,3.2074560765096,0.104639445351522,0.00701769505127611,1.09359543891193,0.000830539354746515,0.157439304934738,0.00842795931135137
"12",11,23310702.2486576,5.72907102431551,3.86256754429986,0.126980642365375,0.00882823891516421,1.35087550387062,0.00112114718103008,0.19421469819331,0.0107319582159473
"13",12,23310698.6568793,6.89928185941137,4.65150721542069,0.153771235967236,0.0110033341131516,1.66081046673491,0.00148490425534476,0.238501490599295,0.0135247166207698
"14",13,23310694.3314718,8.30850241370145,5.60159795183547,0.185933493546342,0.0136156890820163,2.03414426944394,0.00193652394065871,0.291833974015853,0.0169039264023593
"15",14,23310689.1225875,10.0055570597745,6.74575017012157,0.224576425609031,0.0167532147515218,2.48381635583959,0.00249366736754414,0.356059782362485,0.0209874872695733
"16",15,23310682.8497567,12.0492434239643,8.12360383381298,0.271034267806573,0.0205220889835474,3.02541156647428,0.00317755932846541,0.433404123621502,0.0259176169974742
"17",16,23310675.2956718,14.5103602813995,9.78289103653966,0.32691237887253,0.0250504193373562,3.67769699116432,0.00401372152865753,0.526546424587052,0.0318657592600357
"18",17,23310666.1986254,17.4741723825082,11.7810956794008,0.394143046338195,0.0304927057100376,4.46327507648909,0.00503286330303905,0.638713569573865,0.0390385587169509
"19",18,23310655.243481,21.0433488735626,14.1874400310216,0.475052082133225,0.0370351773383647,5.40936352837366,0.00627194426584919,0.773791235730892,0.0476850024053666
