"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,86790566,0,1,0,0,0,0,0,0
"2",1,86790565.2625269,0.607742832834827,0.794515243172073,0.00919270089287727,9.84508786446426e-05,0.0609439993678947,1.25378129803575e-06,0.00980267359731161,0.000100580052260206
"3",2,86790564.5977517,0.965720072730071,0.799142647319551,0.0164196462798723,0.000350492073308264,0.116769863410843,9.10836109855439e-06,0.0186390282538777,0.000365959908218908
"4",3,86790563.8831227,1.25295193859831,0.901708407582887,0.0234309781674633,0.000727631528361802,0.177422668703735,2.85776582120951e-05,0.0281380519855231,0.000776162158029927
"5",4,86790563.0555914,1.54349597362361,1.06254509912735,0.0310355401254376,0.00122704270829647,0.248096595791024,6.41626643956193e-05,0.0391378016404476,0.00133600385833871
"6",5,86790562.0717549,1.87208504536272,1.27059409639253,0.0397047590815445,0.00185822887461551,0.332439717057921,0.00012051056219876,0.0522151976828941,0.00206288012426515
"7",6,86790560.8918598,2.25959455180719,1.5266637043384,0.049810357216889,0.00263829100470804,0.433844156438895,0.000202765717581869,0.0678986529612038,0.00298262810456153
"8",7,86790559.4728485,2.72310115341027,1.83716317108284,0.0617222707163823,0.00359059950649917,0.556011483762758,0.000316818500620084,0.0867604985678256,0.00412862124402196
"9",8,86790557.7647203,3.2800685072461,2.21190203824166,0.0758540921880202,0.0047448875342319,0.703253555863471,0.000469535064686923,0.109465358633212,0.00554225281067977
"10",9,86790555.707976,3.950332404104,2.66349860621026,0.0926898096917154,0.00613802311592882,0.880708089687903,0.000669003906722478,0.13680411124181,0.00727412673235236
"11",10,86790553.2312362,4.75732232738816,3.20745747412797,0.11280529838218,0.00781520376372297,1.09454252256283,0.000924819546036574,0.169725546407801,0.00938573395081675
"12",11,86790550.2486493,5.7290754698649,3.86256967566104,0.13688996723002,0.00983150280609099,1.35217740484889,0.00124841627496478,0.209370827845365,0.0119515655299965
"13",12,86790546.6568667,6.89928852198472,4.65151043926476,0.165771261297476,0.0122537820126435,1.66254760852088,0.00165346594554471,0.257113691188941,0.0150617008027886
"14",13,86790542.3314527,8.30851234812983,5.60160279573822,0.200443423372238,0.0151630127516183,2.03641269885812,0.00215635214935988,0.314608165898485,0.0188249337816051
"15",14,86790537.1225589,10.0055718100124,6.74575740814916,0.242102014108985,0.0186570966127775,2.48673103379275,0.00277674087422693,0.383846078303609,0.0233725628714655
"16",15,86790530.8497141,12.049265246669,8.12361459977365,0.292185397904813,0.0228542781340646,3.02911032588531,0.00353826631639007,0.467226297190977,0.0288629682441328
