"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,145651,0,1,0,0,0,0,0,0
"2",1,145650.262534061,0.607736766885736,0.794514231292046,0.0102066921582758,0.000128492428997093,0.0607800192737107,1.64223251944436e-06,0.0108839474085636,0.000131271304263906
"3",2,145649.597770228,0.965706365773395,0.799138792808265,0.0182307748636634,0.000457441827436651,0.11652289343887,1.19303433894242e-05,0.0206949624706792,0.000477629551024461
"4",3,145648.883159926,1.25292683780604,0.901699604170322,0.0260154187076653,0.000949661254128891,0.177133970850317,3.74316589815881e-05,0.0312416939365302,0.00101300058647563
"5",4,145648.055659166,1.54345309196015,1.06252828306426,0.0344586614041979,0.0016014604711691,0.247792774292011,8.40416259266881e-05,0.0434546084092059,0.00174367005044929
"6",5,145647.071871777,1.87201448038515,1.27056457723949,0.0440838932317857,0.00242524074328084,0.332142582257491,0.000157847119435356,0.0579742155601681,0.00269233900795592
"7",6,145645.892054062,2.2594813544381,1.5266143209701,0.0553037823156863,0.00344331846358452,0.433574748533198,0.000265586152405451,0.0753871415314172,0.0038927254637438
"8",7,145644.473162992,2.72292297525295,1.83708309467205,0.0685289846991654,0.00468619104473381,0.555791853592241,0.000414973741941587,0.0963287372205397,0.00538838166281294
"9",8,145642.76521913,3.27979211521367,2.21177502399314,0.0842185855155732,0.00619265796171762,0.70310767419329,0.000615002811672916,0.12153677083094,0.00723332429985377
"10",9,145640.708754935,3.94990857901067,2.66330043210782,0.102909767455211,0.00801082739858948,0.880662393464345,0.000876267041746656,0.15188910833134,0.00949358747099201
"11",10,145638.232437825,4.7566784052066,3.20715219172306,0.125241643566632,0.0101996737783007,1.094626257499,0.00121133228653611,0.18843882436606,0.0122494086916527
"12",11,145635.250484452,5.72810447400537,3.8621041310902,0.15197924891411,0.0128310536072788,1.35242277460419,0.00163517350797347,0.232452408515102,0.0155979840902975
"13",12,145631.65964654,6.89783333021235,4.65080628578778,0.184040683195683,0.0159921983224139,1.66298965043019,0.00216569548412983,0.285454314829367,0.0196568423634009
"14",13,145627.33563539,8.3063426242233,5.6005448205358,0.222528952937887,0.019788738638549,2.03708871461972,0.00282435340134757,0.349279825050267,0.0245679192471507
"15",14,145622.128817015,10.0023504410563,6.74417658142398,0.268770167238842,0.0243483786198236,2.48767933292307,0.00363689962253911,0.426138718959534,0.0305024952198131
