"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,850890,0,1,0,0,0,0,0,0
"2",1,850889.262528075,0.607741802939792,0.794515071372181,0.00979397856518628,9.88752393574106e-05,0.0608643905931048,1.25589162605475e-06,0.0104438484867737,0.000101013590549906
"3",2,850888.59775481,0.965717745514658,0.799141992888199,0.0174936213667163,0.000352002790220724,0.116687059234029,9.1236914690808e-06,0.0198581688781026,0.000367537296644784
"4",3,850887.883128984,1.25294767687995,0.901706912906866,0.0249635408880644,0.000730767687700287,0.177385461712625,2.86257545622397e-05,0.0299784945411815,0.000779507495446709
"5",4,850887.05560282,1.54348869295644,1.06254224402302,0.0330654816788791,0.00123233105525607,0.248145483213644,6.42706409053103e-05,0.0416976929945838,0.00134176183636101
"6",5,850886.071774657,1.87207306440486,1.27058908447803,0.0423016998234593,0.00186623687587354,0.332614993181513,0.000120713340136591,0.0556304122871525,0.00207177014759547
"7",6,850884.891892691,2.25957533230684,1.52665531972351,0.0530682219652769,0.00264965947024397,0.434189792354552,0.000203106851119292,0.0723396159305944,0.00299548053337129
"8",7,850883.472901873,2.72307090068961,1.83714957510955,0.0657591671942832,0.00360606941973496,0.556577518185407,0.000317351415642981,0.0924350521263431,0.00414640965610718
"9",8,850881.764804965,3.28002157831486,2.21188047260849,0.0808151595347807,0.00476532718671654,0.704098071601946,0.000470324675546235,0.116624789704393,0.00556612823511092
"10",9,850879.708108152,3.95026044129035,2.66346495802349,0.0987518126687893,0.00616445842780394,0.881899220374058,0.000670128634937566,0.14575139604554,0.00730545685148615
"11",10,850877.231440167,4.75721299154071,3.20740563918117,0.120182622507832,0.0078488535434361,1.09616069604386,0.000926373796802358,0.180825659381185,0.00942614928455969
"12",11,850874.248960841,5.72891059442393,3.86249062789175,0.145842022813956,0.00987382036968455,1.35431794354634,0.00125051344669303,0.223063295391486,0.0120030143737627
"13",12,850870.657338628,6.89904142340013,4.65139087406773,0.17661147996114,0.0123065046027106,1.66532377852529,0.00165624206714623,0.273927761237412,0.0151265148057159
"14",13,850866.332162905,8.30814390677064,5.60142314708124,0.213550120826038,0.0152282202956739,2.03995928900992,0.00215997025074925,0.335181078886807,0.0189059062246373
"15",14,850861.123621531,10.0050247673787,6.74548896882756,0.25793148929222,0.0187372816927832,2.49120855512006,0.00278139622753455,0.408945070716622,0.0234730421808397
"16",15,850854.851296642,12.0484559147384,8.12321532171168,0.311287714152702,0.0229524292769278,3.03470991895475,0.00354419269818768,0.497775092442651,0.0289869696189248
"17",16,850847.297956118,14.5091986774453,9.78231537059825,0.375462180493361,0.0280169243694875,3.68929441431988,0.00447682450013827,0.604748003799783,0.0356394156815257
"18",17,850838.20200264,17.4724632956083,11.7802454501905,0.45267356044418,0.0341035374692519,4.4776407139463,0.00561354182831797,0.733569171480877,0.043661467161335
"19",18,850827.248459854,21.0408397149833,14.1861877148746,0.545592208659366,0.0414205132557479,5.42705711040721,0.00699556510711957,0.888700219516106,0.0533315529335752
"20",19,850814.058037512,25.3378609183288,17.0834466034715,0.65743288167646,0.0502188068714415,6.57043028078721,0.00867252076981494,1.0755140307363,0.0649851248763897
"21",20,850798.17401113,30.5122702576034,20.5723313093661,0.79206594588054,0.0608007783143555,7.94736394641662,0.0107041641809883,1.30048076295022,0.0790262858073773
"22",21,850779.046494034,36.7431313508087,24.7736150035135,0.954150671513214,0.0735306248450481,9.60554419429046,0.0131624452975451,1.57139088702946,0.0959417390003197
"23",22,850756.013397031,44.2460303756791,29.8327039752799,1.14929672245229,0.0888470048958945,11.6023927295145,0.0161340081944498,1.89762527233477,0.11631766792652
"24",23,850728.27757094,53.2805047862625,35.9246560509794,1.38425797295739,0.10727821317306,14.0070523335423,0.0197231940875842,2.2904795274979,0.140860024471138
"25",24,850694.879332237,64.1589450632643,43.2602350283262,1.66716539265216,0.129460451033689,16.9027744788554,0.0240556550398628,2.76355401229828,0.170418952208144
