"","time","S","E","I","H","C","R","D","hosp","crits"
"1",0,3497115,0,1,0,0,0,0,0,0
"2",1,3497114.26252714,0.607742589964666,0.794515202658173,0.0102547599821923,0.00012428772968591,0.0607779749995941,1.58502899328968e-06,0.0109352045877386,0.000126975670710737
"3",2,3497113.5977524,0.965719523925152,0.799142492991318,0.018316654150251,0.000442473074690375,0.116531959261077,1.15147803189474e-05,0.0207924476473314,0.000462000194094626
"4",3,3497112.88312415,1.25295093359745,0.9017080551077,0.0261380226699402,0.000918586668286114,0.177164227546872,3.61278439333813e-05,0.0313889179216235,0.00097985337965745
"5",4,3497112.05559401,1.54349425669114,1.06254442583493,0.0346211561419888,0.0015490601494271,0.247853899454278,8.11143665736154e-05,0.0436594941128606,0.00168661639258676
"6",5,3497111.07175948,1.8720822200013,1.27059291447895,0.0442919453140975,0.00234589068638987,0.332245124206702,0.000152349307074117,0.0582477480536523,0.00260424933744429
"7",6,3497109.89186747,2.25959001943988,1.52666172707011,0.0555650562244438,0.0033306670240662,0.433730927261001,0.000256336159729373,0.0757431387176905,0.00376536978521451
"8",7,3497108.47286106,2.72309401916392,1.83715996486298,0.0688531614037036,0.00453289259182503,0.556016266911561,0.000400521511435979,0.0967841158009262,0.00521210931686425
"9",8,3497106.76474024,3.28005744036774,2.21189695259894,0.0846176318350611,0.00599010327956527,0.703418086875912,0.000593585525669309,0.122112082662855,0.00699672391107718
"10",9,3497104.70800707,3.9503154336447,2.66349067122582,0.103398364415669,0.00774884215541508,0.88108072123896,0.000845753639830154,0.152609279779061,0.00918309724792154
"11",10,3497102.23128424,4.75729654345045,3.20744525027756,0.125837755405416,0.00986616752010205,1.095179852576,0.00116915518583202,0.189334098681749,0.0118488569230666
"12",11,3497099.24872271,5.72903658826675,3.86255103436275,0.152704846334114,0.0124116049586093,1.35314613871311,0.00157824530877865,0.233559522912275,0.0150880420021375
"13",12,3497095.6569779,6.89923024995008,4.65148224292445,0.184922654585797,0.0154695617708455,1.66392674616474,0.00209030783601846,0.286817967128437,0.0190143702322288
"14",13,3497091.33162015,8.30842545999614,5.60156043010922,0.223600254245357,0.019142257082295,2.03829612581005,0.00272605471548596,0.35095450752428,0.0237651846985712
"15",14,3497086.12280943,10.0054428022347,6.74569410316459,0.270071279132838,0.0235532824133872,2.48923060238228,0.00351034741255359,0.428191021300808,0.0295062377609195
"16",15,3497079.85008724,12.0490743824251,8.12352043905443,0.325940193885229,0.0288519096095926,3.03235952197156,0.00447306387339992,0.52120342205157,0.0364374692068518
"17",16,3497072.29616213,14.510110936939,9.78276746802754,0.393137480149951,0.0352182397851734,3.68650358754481,0.00565013067426705,0.633213818295393,0.0447999055460466
"18",17,3497063.19935034,17.4738055139845,11.7809131734475,0.473986733194935,0.042869476575157,4.47432975644196,0.00708477681461615,0.768102621670933,0.0548840594833376
"19",18,3497052.24454977,21.0428102565856,14.1871712123067,0.571284727995776,0.0520674283123371,5.42313325927281,0.00882902950834926,0.930542409453093,0.0670399687045756
"20",19,3497039.05228701,25.3407486602981,17.0848918654437,0.688398615371328,0.0631276103009057,6.5657865795315,0.0109455268592793,1.12616037156301,0.0816893721411979
"21",20,3497023.1655712,30.5164956172109,20.5744509597286,0.829382524091254,0.0764301823885118,7.94187855308532,0.0135096931459417,1.36173329394494,0.0993403364573229
"22",21,3497004.0341286,36.7493056633103,24.7767185899515,0.999117361745727,0.0924330754080333,9.59908054339887,0.0166123470983186,1.64542140545535,0.12060480568759
"23",22,3496980.99530745,44.2550423717572,29.8372418031846,1.20348024901699,0.111687878090929,11.5948011848159,0.0203628583050354,1.98705163238409,0.146219840883131
"24",23,3496953.25114118,53.2936461384722,35.9312827390406,1.44954795557314,0.134858939092805,13.9981742743081,0.0248929398865953,2.39845786613346,0.177073153869317
"25",24,3496919.84075957,64.1780918441364,43.269902198407,1.74584146059398,0.162746372161678,16.8924502314773,0.0303612130900217,2.89389028692053,0.214233853194314
"26",25,3496879.60711021,77.2852553361227,52.1072345277868,2.10262134584679,0.196313753057335,20.3778807806213,0.0369587068342856,3.49050915902585,0.258989467347104
"27",26,3496831.15692236,93.0689598629867,62.7492638200057,2.53224305060316,0.236721472832049,24.5751900491323,0.0449154778788519,4.20897898342688,0.312890524724089
"28",27,3496772.81259958,112.075535509284,75.5644826683299,3.04958309470852,0.285366934549073,29.6297467413696,0.0545085801317665,5.07418255219423,0.377804264945881
"29",28,3496702.55410838,134.962825315214,90.9965510115665,3.67255531247976,0.343932920172975,35.7166039257981,0.0660716707902107,6.11608367157791,0.455979296136903
"30",29,3496617.94923622,162.522879605675,109.579596312538,4.42272984048452,0.414445762554423,43.0465495876801,0.0800065559628626,7.37076280854663,0.550123346332464
"31",30,3496516.06965574,195.709093241883,131.956791849276,5.32607722108441,0.499345544409426,51.8733917077738,0.0967971117739396,8.88166389175299,0.663497070295345
"32",31,3496393.38970651,235.669336547549,158.902337855073,6.41386847733005,0.60157039573655,62.5027444441696,0.117026036481163,10.7010983628322,0.800026755691042
"33",32,3496245.66509563,283.785095344369,191.348343044312,7.72375077094816,0.724658092792948,75.3025649572299,0.141395001878468,12.892048419129,0.964440095433668
"34",33,3496067.78609436,341.719344694774,230.416818581907,9.30105292654814,0.872868602700314,90.7159099248593,0.170749006633254,15.5303505532948,1.16243003143191
"35",34,3495853.6021979,411.473274622323,277.458295022192,11.2003428855758,1.05133096707198,109.276183715034,0.206105542478126,18.7073051898517,1.40085109914309
