"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",1,4937373,0,1,0,0,0,0,0,0,"Liberia","N/A",4937374
"2",2,4937372.27459848,0.597747716970959,0.792691955281218,0.00982027661911267,0.000103432440926286,0.325036823906655,1.31623021273077e-06,0.0104721571485547,0.000105669737996109,"Liberia","N/A",4937374
"3",3,4937371.62543224,0.945858068216227,0.793033909701746,0.017504193070778,0.000367836726087109,0.617794203399878,9.55612930852943e-06,0.0198735968807024,0.000384080009286381,"Liberia","N/A",4937374
"4",4,4937370.95980552,1.19839840452934,0.885316706484707,0.0248863127922986,0.000762311122214112,0.930800797548777,2.99519332402779e-05,0.0299031138369177,0.000813222711862994,"Liberia","N/A",4937374
"5",5,4937370.2362465,1.41919430179796,1.02226470070015,0.0327290267958421,0.00128168531786679,1.28821664710836,6.71437844840039e-05,0.0413398596447755,0.00139581473901967,"Liberia","N/A",4937374
"6",6,4937369.37872916,1.68144209649992,1.19270345986987,0.0413884945558717,0.00193125887346378,1.70367973529893,0.000125801548706626,0.0546216550985161,0.00214509337868806,"Liberia","N/A",4937374
"7",7,4937368.35171675,2.0015647926774,1.4019784862537,0.0511740975123862,0.00272220264776704,2.19063278649777,0.000210898720968542,0.0701789470678298,0.00308068331922452,"Liberia","N/A",4937374
"8",8,4937367.14647747,2.36830530423652,1.65416250793042,0.0624216053548825,0.00367140973609613,2.76463378264492,0.000327929690069483,0.0885093334445239,0.00422881688843484,"Liberia","N/A",4937374
"9",9,4937365.72660685,2.79709590597693,1.95312752489393,0.0754623386093973,0.00480127487196825,3.44242301101653,0.000483106753453349,0.110147430745185,0.00562244833650259,"Liberia","N/A",4937374
"10",10,4937364.16958448,3.2031251700106,2.28916480695608,0.0905852601361374,0.00613919255673598,4.24071753936074,0.000683562370603302,0.135625990377745,0.00730109575117734,"Liberia","N/A",4937374
"11",11,4937362.2913085,3.74735503369964,2.67127627937058,0.107962294537406,0.00771501246576827,5.17344540584811,0.000937492102959626,0.165387019221495,0.00930853942985635,"Liberia","N/A",4937374
"12",12,4937360.23701612,4.26433593314105,3.09985006798071,0.127911065787128,0.00956183114773591,6.260070755492,0.00125423994225799,0.200050296030396,0.011693758617967,"Liberia","N/A",4937374
"13",13,4937357.77449916,4.95658529912664,3.58675841885195,0.15065467542289,0.0117157366011987,7.51814230345856,0.00164442423168022,0.240172894315759,0.014510890123356,"Liberia","N/A",4937374
"14",14,4937354.86003604,5.80503095469714,4.16531309519037,0.176734972471346,0.014217868231213,8.97654701176226,0.00212006835042914,0.28667653057661,0.0178215104074544,"Liberia","N/A",4937374
"15",15,4937351.47595403,6.77450628277926,4.8497537554586,0.206895783862859,0.0171199437630311,10.6730753261313,0.00269489495492264,0.340767975858115,0.0217006626432189,"Liberia","N/A",4937374
"16",16,4937347.60453253,7.84086820973936,5.64079692916066,0.24186725786894,0.0204852308514577,12.6480651295161,0.00338473125871541,0.403733642841786,0.0262385172097397,"Liberia","N/A",4937374
"17",17,4937343.2794754,8.94450425126058,6.52528658605765,0.282230281246971,0.0243863422009398,14.9399092238965,0.00420793220999063,0.476794838436602,0.0315388861194494,"Liberia","N/A",4937374
"18",18,4937338.24961399,10.2831113434012,7.51980389153736,0.328437941466912,0.0289009147677847,17.5849463315702,0.00518560250932338,0.56110489891874,0.0377152796008988,"Liberia","N/A",4937374
"19",19,4937332.72120442,11.6092684916077,8.62087387970563,0.381114637036674,0.0341130226625776,20.6270837414711,0.00634182700615633,0.658059432437991,0.0448927106236687,"Liberia","N/A",4937374
"20",20,4937326.30610876,13.2507177802964,9.84792911444251,0.440706469672974,0.0401115847147323,24.1067224236229,0.00770388204346137,0.768939103551998,0.0532064617015927,"Liberia","N/A",4937374
"21",21,4937318.94740151,15.1547703565441,11.2512193610821,0.508151447572673,0.046993299241566,28.0821616285076,0.00930241953468666,0.895599871424628,0.0628053325514839,"Liberia","N/A",4937374
"22",22,4937310.5647917,17.3045050134891,12.855006573056,0.584673587316399,0.0548708300060137,32.6249803915398,0.0111719285733517,1.04032243163676,0.073860610683951,"Liberia","N/A",4937374
"23",23,4937300.70183137,20.0027088099838,14.7259040101668,0.67177230145729,0.0638760131376272,37.8205561300372,0.0133513868660576,1.20582821830543,0.0865703856148639,"Liberia","N/A",4937374
"24",24,4937291.39413867,21.3726813884259,16.6276601816581,0.770449025033649,0.0741632043470705,43.7450225004737,0.0158850514901937,1.39453497155913,0.101164240191146,"Liberia","N/A",4937374
"25",25,4937279.96311947,24.0720529363914,18.5947691750747,0.878951403976827,0.0858634326727913,50.3864209891871,0.0188226104960943,1.60601968840777,0.117857662027217,"Liberia","N/A",4937374
"26",26,4937267.16287332,27.0510192771925,20.8412244923315,0.998550475276292,0.099092913292452,57.8250214426611,0.0222181000360676,1.84283696378956,0.136858715677887,"Liberia","N/A",4937374
"27",27,4937252.80924198,30.3733914090195,23.3783863261477,1.1311467043641,0.113995975099221,66.1677073150027,0.0261303134338883,2.10839413926046,0.158411665541326,"Liberia","N/A",4937374
"28",28,4937236.7053875,34.0933810312869,26.2323888958955,1.27863951484315,0.130745236269914,75.5288339659691,0.030623876373809,2.40633319022312,0.182798979008123,"Liberia","N/A",4937374
"29",29,4937218.63446228,38.2646505252586,29.4380815716225,1.44305421586336,0.149541271676079,86.0344398824545,0.0357702742545535,2.74066637436704,0.210342740144459,"Liberia","N/A",4937374
"30",30,4937198.35479758,42.9444465177573,33.0368587657703,1.62661071229171,0.170614125929546,97.8250234155534,0.0416489007488437,3.11586527105066,0.241407945054406,"Liberia","N/A",4937374
"31",31,4937175.5958684,48.1957981657329,37.0761079852275,1.83177074444982,0.194225840197185,111.057880699611,0.04834818841321,3.53693546460893,0.276406950478577,"Liberia","N/A",4937374
"32",32,4937150.0543745,54.0889231659479,41.6094024666747,2.06127767956312,0.220673665604292,125.909381699892,0.055966841354243,4.00948908512514,0.315804782454526,"Liberia","N/A",4937374
"33",33,4937121.3900611,60.7024120848793,46.6970214948207,2.31819620076765,0.250293853586144,142.577400087514,0.0646151986756679,4.53982217734079,0.360125244223487,"Liberia","N/A",4937374
"34",34,4937089.2210516,68.1243903191446,52.4066918136312,2.60595514139632,0.28346610061426,161.284028264725,0.074416775023759,5.13500110875687,0.409957979539389,"Liberia","N/A",4937374
"35",35,4937053.1189887,76.453673364921,58.8144136477026,2.92839149219367,0.32061827274609,182.278404682268,0.0855098639673993,5.80295253578792,0.465965922606154,"Liberia","N/A",4937374
"36",36,4937012.60310449,85.8011518800332,66.005493264907,3.28980377509276,0.362232235874625,205.840164885513,0.0980494895294519,6.55257320829085,0.528894445494303,"Liberia","N/A",4937374
