"","TA","ID","Population","Incidents","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34766,3868.53449686545,3861.32723459635,7.20726226910224,28.4977252388166,4.5541031622609,97.5166829547035,12.3725059930242
"2","Balaka",138,189063,4505.25334140247,4488.72805753316,16.5252838693121,39.7812915580462,10.0489318173153,140.889872853808,27.9539908095854
"3","Balaka",220,260230,4552.7098809667,4535.84776933115,16.8621116355472,40.8465685422593,10.2391174276008,145.029614475808,28.5370820347047
"4","Blantyre",114,59692,4166.35629822082,4151.78944253849,14.5668556823305,37.6082399861087,8.98018979479709,130.731786275126,24.6694707220547
"5","Blantyre",149,106665,4377.26802707888,4365.16271613012,12.1053109487585,36.3531352765196,7.44378890631593,127.898295793609,20.6050791166071
"6","Blantyre",163,108459,4381.97378805376,4367.94860576918,14.025182284575,38.4272208970154,8.59720717059302,135.22756211793,23.8020506779441
"7","Blantyre",164,51202,4092.87671614498,4079.64158341875,13.2351327262344,35.2491521631492,8.1844024414097,122.036183601878,22.4187450966713
"8","Blantyre",169,40760,3967.7371897995,3954.42949243151,13.3076973679888,35.6960059365686,8.27286610550103,122.764693040888,22.5549702371696
"9","Blantyre",173,34131,3856.36202864703,3843.9860368016,12.3759918454265,34.9405449205518,7.73702551418336,119.491702848347,21.0110006570427
"10","Blantyre",176,24477,3613.35900672683,3599.70307772887,13.6559289979644,34.9930911838507,8.57343537807692,118.330331344169,23.1013116880791
"11","Blantyre",230,90288,4326.47136975669,4312.51651349661,13.9548562600852,37.8018569068425,8.56790488522055,132.615411446107,23.6720338197824
"12","Blantyre City",3,979024,4648.77736566762,4640.81610936047,7.96125630715404,33.098005385869,4.90294155412999,118.135994886717,13.7187740709055
"13","Chikwawa",6,10806,2838.72304612255,2831.83312053494,6.88992558761253,24.3432654322131,4.45763680837643,80.0454693556271,11.7582620912644
"14","Chikwawa",7,69743,4232.75024733804,4223.98049727311,8.7697500649282,31.5528642752392,5.44391739333956,110.09405827193,14.9902685860747
"15","Chikwawa",16,1,1,1,0,0,0,0,0
"16","Chikwawa",22,47558,4054.50545512463,4041.54067249705,12.9647826275792,35.6650302873245,8.03686955023961,123.220479345952,21.982347205953
"17","Chikwawa",113,129546,4428.09272294143,4414.35873497174,13.7339879696884,36.7663311762666,8.39285500828372,129.688119875933,23.2770426270403
"18","Chikwawa",157,37372,3914.84986913883,3903.24186410462,11.6080050342085,33.1056770533729,7.24423548730148,113.548184736371,19.7130218902857
"19","Chikwawa",177,95673,4344.93584477007,4329.45329464532,15.4825501247504,38.5598689549621,9.47824643637823,135.42171341948,26.2050252581766
"20","Chikwawa",185,40611,3965.56908481931,3953.72863937334,11.8404454459662,33.9754413074923,7.37504131125043,116.8342467344,20.1055698456167
"21","Chikwawa",214,228307,4534.95196828953,4519.61048055584,15.3414877336925,38.7495146391946,9.32739172624867,137.45275251263,25.9774996053973
"22","Chiradzulu",8,3806,1697.59012398681,1693.51166697825,4.07845700855524,14.7255630752462,2.67972047248482,48.1539585915961,6.95464322237859
"23","Chiradzulu",125,27860,3713.36390959307,3699.08827464416,14.2756349489125,36.2685017171484,8.93812638223591,123.191174482032,24.1581513747882
"24","Chiradzulu",137,117760,4404.20660644238,4386.20297020261,18.0036362397733,42.4213784448444,10.9887456375076,149.452228077507,30.4488060144012
"25","Chiradzulu",168,86460,4312.08247891649,4297.4182277781,14.6642511383899,38.684493040367,9.0074821155986,135.597473976766,24.8734195911218
"26","Chiradzulu",194,88254,4318.96271115704,4303.61522189631,15.347489260733,39.6219225173053,9.41509294188358,138.939341709883,26.005548770009
"27","Chiradzulu",210,50615,4087.01557444154,4071.0215472325,15.9940272090443,39.6220182533949,9.88548903762286,137.131809317424,27.0722546201929
"28","Chiradzulu",218,63598,4194.35286317168,4177.10006646423,17.2527967074473,41.3134765098842,10.6142434701907,143.837370568121,29.1881242024527
"29","Chitipa",9,21215,3494.99027438333,3487.99085659742,6.9994177859092,26.9102807072764,4.4583396474362,90.5508712132502,11.9723633620409
"30","Chitipa",144,28948,3741.63478423648,3729.55093341109,12.0838508253885,32.9999432584354,7.56140609111664,112.235652220253,20.4556281019005
"31","Chitipa",200,107405,4379.22926419421,4365.12370121087,14.1055629833367,37.549739125336,8.6276027181,132.121289976347,23.8837372145796
"32","Chitipa",205,42023,3985.63258587974,3971.06779689956,14.564788980185,37.4661106812017,9.02844241916055,128.972292498731,24.6310710287376
"33","Chitipa",206,29517,3755.77328474492,3742.99166878624,12.7816159586803,33.4606941975115,7.98407651698956,113.877986768287,21.6089677132865
"34","Chitipa",222,36875,3906.42466199022,3893.90768015313,12.5169818370849,33.8300432070376,7.7883919125644,115.983283443698,21.1874614520685
"35","Dedza",10,30623,3782.06448090346,3775.02692801837,7.03755288508625,28.3625648097999,4.4638909910633,96.6473371589325,12.0919801722565
"36","Dedza",45,31902,3810.66690389192,3795.11883708445,15.5480668074743,37.6973954947499,9.6880689149729,128.63248332571,26.2684682806427
"37","Dedza",47,92925,4335.75648776692,4320.0434482465,15.7130395204187,39.0782855231746,9.62102525452097,137.168177474709,26.5907552877272
"38","Dedza",63,46478,4042.16868682388,4028.98481289732,13.1838739265651,35.8690407842338,8.17363774387839,123.843458960681,22.3459932279935
"39","Dedza",136,142408,4449.91735939626,4436.14741067082,13.7699487254373,36.8266638665663,8.41056309748328,130.04766005557,23.3457750235794
"40","Dedza",150,202156,4516.38958411442,4500.56744299234,15.8221411220778,40.3093355214231,9.62634133084814,142.844347191269,26.7902597619898
"41","Dedza",154,109044,4383.47408717153,4370.21584087541,13.2582462961182,35.7538783818381,8.11955988973375,125.829495420704,22.4809172243322
"42","Dedza",227,202433,4516.5992161955,4502.00905297979,14.5901632157071,34.9443107603778,8.85727490506083,123.833755133711,24.6501530017542
"43","Dedza",232,96260,4346.8289628196,4329.74430084814,17.0846619714596,40.158759624979,10.4442849380172,141.052795916678,28.8779166345442
"44","Dowa",11,7260,2401.91049381825,2397.07388256286,4.83661125538743,20.2875002924996,3.17249413499014,66.1298080417397,8.29472901056039
"45","Dowa",41,184981,4501.48533052238,4487.26792258419,14.2174079381865,38.7876051870044,8.66616397024024,137.343144372932,24.1038222352877
"46","Dowa",65,130321,4429.51889905738,4415.39848829432,14.1204107630639,37.7675236104557,8.62596767095105,133.229501401818,23.9248790317953
"47","Dowa",81,113569,4394.60987355241,4381.69673046848,12.9131430839277,36.5351487898548,7.91485765124964,128.651786565307,21.9233614445122
"48","Dowa",86,51609,4096.87481213609,4085.36148828701,11.5133238490763,34.1060896669693,7.14318957642308,118.104473566452,19.5696690376857
"49","Dowa",128,125025,4419.43023067464,4404.14339597897,15.2868346956705,39.46479545118,9.33939134903839,139.144536637012,25.8936085823593
"50","Dowa",131,114142,4395.95720524186,4381.35815560012,14.5990496417432,38.8636611617266,8.9318692424912,136.860636880129,24.7416466378397
"51","Dowa",198,100996,4361.40607285011,4347.09083527224,14.3152375778696,38.5534652166128,8.77145725963594,135.53107752337,24.2657715811994
"52","Karonga",12,61246,4177.86729733712,4169.00511409738,8.8621832397407,31.6343169092822,5.51290498290153,110.036363895882,15.151361725116
"53","Karonga",91,29428,3753.59617134911,3742.58340323107,11.0127681180379,31.7050991981272,6.90104763386769,107.892035826172,18.6764128518584
"54","Karonga",96,34753,3868.28211075797,3857.54768514651,10.7344256114581,31.7925007699507,6.70705441242614,108.789817622928,18.2214520922825
"55","Karonga",161,92690,4334.94571408291,4321.38669501806,13.5590190648451,35.9375204856347,8.30724531728936,126.137821233876,22.9590243472206
"56","Karonga",167,98820,4354.86530859803,4340.0995816477,14.765726950326,38.1032511262558,9.03773094546331,133.896657183194,24.9963193636903
"57","Karonga",236,78123,4276.3298322694,4262.94862495963,13.3812073097741,36.3024163280478,8.22185087381261,126.983642986263,22.6746159249596
"58","Kasungu",13,59620,4165.81116491901,4159.3605435182,6.45062140080616,29.1673149247205,4.05330586943507,101.386791448451,11.1345905460829
"59","Kasungu",14,68484,4225.37577503426,4214.33984146563,11.0359335686337,33.4082276310707,6.81256503070219,116.51885251642,18.7541001167491
"60","Kasungu",49,58040,4153.52470168618,4142.091407715,11.4332939711787,34.5085648874636,7.07418383840502,119.87119639657,19.4235967407573
"61","Kasungu",50,9582,2708.87277358296,2698.19062782825,10.6821457547064,27.7991032044264,6.86938885567144,91.0813665393885,18.0616914698889
"62","Kasungu",69,41315,3975.72198965284,3965.2620447978,10.4599448550388,32.4966578562234,6.52262275528201,111.807830064357,17.788317956283
"63","Kasungu",70,47032,4048.55821530789,4035.46890995738,13.0893053505104,35.7871882955223,8.10681985798839,123.603113893241,22.1686758082742
"64","Kasungu",100,56660,4142.31418149226,4131.0938934678,11.2202880244648,33.991355354853,6.94771783131669,118.001205209945,19.0679176469259
"65","Kasungu",103,45259,4027.62672900987,4014.87608379228,12.7506452175932,35.2203725415253,7.90695052936403,121.509857444272,21.6050921599713
"66","Kasungu",129,90463,4327.09938158214,4313.71480941926,13.3845721628826,36.6455791789687,8.21300753928469,128.563752188254,22.6920232015505
"67","Kasungu",140,69822,4233.19816655014,4219.13695183083,14.0612147193049,37.7552074367165,8.64812470278234,131.738633967109,23.8136913540085
"68","Kasungu",147,65114,4204.41678919838,4192.03574457089,12.3810446274885,35.9658879848508,7.64605826158507,125.290270704958,21.0332278560919
"69","Kasungu",148,56701,4142.65206923327,4131.62423612159,11.0278331116835,33.1635871653006,6.8276445549814,115.129769308514,18.7386287838582
"70","Kasungu",204,32061,3814.09021868459,3803.59915377845,10.4910649061359,32.2154430963935,6.57621154420303,109.945021858606,17.832962155667
"71","Kasungu",229,126014,4421.37592673482,4410.01439656533,11.3615301694944,34.8002430343724,6.96862035376554,122.710562399868,19.3220454045474
"72","Kasungu",237,127310,4423.87496593043,4412.29401705637,11.5809488740655,34.9084249237409,7.09865101510799,123.107902227461,19.6844729529205
"73","Likoma",17,1,1,1,0,0,0,0,0
"74","Likoma",189,1,1,1,0,0,0,0,0
"75","Lilongwe",51,57954,4152.84976095545,4136.92230397613,15.9274569793175,38.6267019683761,9.80326119546974,134.171117264646,26.9160969495929
"76","Lilongwe",89,66477,4213.12240760749,4199.80139825444,13.3210093530535,36.2622644460312,8.20713497597037,126.38496370923,22.5834980071036
"77","Lilongwe",99,45555,4031.21326148468,4020.94334253371,10.2699189509722,32.5094213454751,6.39634697763676,112.178494319501,17.4798449222684
"78","Lilongwe",106,35055,3873.94803226512,3866.07574512533,7.87228713978716,29.1900591444256,4.95768394564489,99.9126450471924,13.4714769087831
"79","Lilongwe",110,172340,4488.68839475636,4473.54949825599,15.1388965003731,38.8323638232709,9.22229086121928,137.408927626362,25.6377017910929
"80","Lilongwe",121,137796,4442.52495676244,4427.95623771451,14.5687190479285,39.2775152857747,8.90516082657768,138.649355816273,24.7116115340481
"81","Lilongwe",124,349655,4585.64625247077,4570.88818916575,14.7580633050203,38.6831016203491,8.9632135078304,137.592843160886,25.014429383222
"82","Lilongwe",126,44053,4012.58571680994,3999.59907373558,12.9866430743574,35.6367309605077,8.05958396044692,122.848461604669,22.0097839403173
"83","Lilongwe",134,175098,4491.6391547812,4477.45705503366,14.1820997475417,38.1235637783913,8.64426935979558,134.921698509153,24.0335952744285
"84","Lilongwe",139,216131,4526.83733886476,4511.71278695768,15.1245519070832,39.0330354328712,9.2007183936511,138.398549810554,25.616406807738
"85","Lilongwe",141,32511,3823.65365949845,3814.52274697687,9.13091252158241,29.9107433318252,5.73709816328245,102.126741796034,15.5625182896006
"86","Lilongwe",142,88406,4319.53837761157,4302.9784620023,16.5599156092696,40.0389633276361,10.1377505297656,140.406448106902,28.002196282252
"87","Lilongwe",160,152146,4464.10815521677,4450.74491384341,13.3632413733574,36.6287256804887,8.15722288499527,129.44436477262,22.6550458099148
"88","Lilongwe",182,129131,4427.31954783649,4413.85243451915,13.4671133173381,37.2141704775633,8.23686163903758,131.262591129155,22.8437308565025
"89","Lilongwe",186,145652,4454.84500482982,4438.27667707715,16.5683277526664,40.9490854182701,10.0982687185111,144.642415701765,28.0358085861773
"90","Lilongwe City",1,1055723,4651.37132236959,4644.30681963905,7.06450273053948,31.8311241622057,4.3665442227381,113.63047571337,12.2192201393684
"91","Machinga",18,118229,4405.2453304712,4390.52426640588,14.7210640653185,37.2453170780784,8.99293955453984,131.223699008858,24.9195884313449
"92","Machinga",19,34828,3869.70070836422,3862.360615899,7.34009246522014,28.3714277679682,4.63062829080558,97.0901290561835,12.5809172720015
