"","TA","ID","Population","Incidents","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"27","Chiradzulu",210,50615,42706.0679918969,42538.9431064764,167.12488542047,387.847926571164,103.712828941857,1432.91853581519,282.883567603114
"28","Chiradzulu",218,63598,53660.3207775788,53439.5976696674,220.723107911365,497.734505762467,136.93008400975,1840.1788539562,373.417344406773
"29","Chitipa",9,21215,17900.1497682679,17864.3011345369,35.8486337310396,125.493170007378,22.4864329253228,463.77072012566,61.318367273835
"30","Chitipa",144,28948,24424.7803933093,24345.8989902477,78.8814030615665,198.316838237112,48.95663717187,732.655995552947,133.530997282826
"31","Chitipa",200,107405,90621.995498024,90330.1006971742,291.894800849798,739.914590558629,181.209931335255,2734.06442633674,494.240377898582
"32","Chitipa",205,42023,35456.6542800471,35327.0842121114,129.570067935684,310.556675420451,80.3359932901428,1147.3526193,219.120892661998
"33","Chitipa",206,29517,24904.8678737967,24820.1118378939,84.7560359028229,204.337551616205,52.5410213855599,755.135094491681,143.290993624981
"34","Chitipa",222,36875,31113.0949624718,31013.4022571425,99.692705329349,249.931917430893,61.8814079988461,923.760016940056,168.749574669357
"35","Dedza",10,30623,25838.0498547717,25789.9711817466,48.0786730250659,178.643860603219,30.2934936012923,660.268678253872,82.6091644167964
"36","Dedza",45,31902,26917.1952874093,26807.3692754886,109.826011920723,245.985287850172,68.037391295135,908.614098636869,185.55111440204
"37","Dedza",47,92925,78404.6445166611,78120.5014215869,284.14309507418,671.022385437389,176.324953742843,2480.44885011014,480.847741737797
"38","Dedza",63,46478,39215.5248543615,39087.6201148716,127.904739489932,325.279725871689,79.489824575976,1201.48034863037,216.792004675722
"39","Dedza",136,142408,120155.358054332,119783.545957864,371.812096467512,950.689407012273,231.125457369387,3511.50861845923,630.375741977058
"40","Dedza",150,202156,170567.037614542,169969.494896781,597.542717760667,1460.21959642171,370.995083407241,5394.69341349396,1011.7672888398
"41","Dedza",154,109044,92004.8584709967,91726.5807764142,278.277694582522,714.541957625994,173.014612267562,2641.0387487103,471.8525914572
"42","Dedza",227,202433,170800.750161425,170249.005215269,551.744946156347,1267.58202378168,341.808990926008,4682.92563965817,932.175830320026
"43","Dedza",232,96260,81218.4843752933,80899.2653878835,319.218987409758,713.389954310382,197.850349557031,2635.50611258703,539.570487167644
"44","Dowa",11,7260,6125.78048729359,6113.44529875073,12.3351885428638,45.6705129715422,7.75787082386798,168.656029762745,21.1546971676674
"45","Dowa",41,184981,156075.858503339,155582.91140688,492.947096458658,1288.97147265,306.3844425324,4761.97245908363,835.729647571044
"46","Dowa",65,130321,109957.113203424,109606.592159275,350.521044148948,894.916464196355,217.759573808937,3307.25112643058,593.904370241389
"47","Dowa",81,113569,95822.7935731012,95541.2274117114,281.566161389763,759.091756261313,175.291826293735,2805.20317892355,478.030541656078
"48","Dowa",86,51609,43544.7446704274,43422.3721871501,122.372483277341,339.66476697412,76.2676091808875,1255.30541738635,208.001533029508
"49","Dowa",128,125025,105488.656320865,105123.770452806,364.885868059024,899.186283280065,226.547145446054,3321.28112424418,618.06202026823
"50","Dowa",131,114142,96306.2637767574,95986.4290178463,319.834758911068,811.42129231578,198.761978625607,2998.33141710143,542.037930818866
"51","Dowa",198,100996,85214.4552041264,84934.759816767,279.695387359371,716.994654970896,173.796406650454,2648.04669457952,474.111896704558
"52","Karonga",12,61246,51675.8410576639,51566.2251371443,109.615920519649,368.362899408642,68.7101951193911,1361.03452950812,187.406469523684
"53","Karonga",91,29428,24829.7750068313,24756.9263196057,72.8486872256021,193.135426390206,45.2993308466529,713.698238264299,123.543159116428
"54","Karonga",96,34753,29322.6816472735,29241.3116400099,81.370007263562,223.226598844747,50.6389868808335,824.657844839851,138.123803684982
"55","Karonga",161,92690,78206.3647202334,77961.7476819559,244.617038277551,615.58325466503,151.885672232682,2275.64105838938,414.201687915834
"56","Karonga",167,98820,83378.4801964332,83095.7748141631,282.70538227007,694.086552452497,175.464384076508,2563.59243942986,478.58084497702
"57","Karonga",236,78123,65915.6459933244,65709.3871330078,206.25886031661,529.637277579749,128.164038914758,1957.33472081352,349.508109763682
"58","Kasungu",13,59620,50303.9371992378,50226.0432095764,77.8939896614059,331.456359036363,49.2856651896091,1224.2885210184,134.454904796355
"59","Kasungu",14,68484,57782.8420236178,57631.9234697183,150.918553899467,431.427976464164,94.0267958891485,1593.41814939021,256.465995468828
"60","Kasungu",49,58040,48970.8263027627,48836.0256479209,134.800654841751,382.675595252167,83.9460697693776,1413.30362986098,229.007806744923
"61","Kasungu",50,9582,8084.94010261649,8053.05801894626,31.88208367023,73.5827996261896,19.7670837942166,271.842738472883,53.907180548324
"62","Kasungu",69,41315,34859.3001175832,34767.5868750488,91.7132425343797,265.402222520914,57.1748939153215,980.33582678586,155.968731177099
"63","Kasungu",70,47032,39682.9588658709,39554.6607569223,128.298108948646,328.026154548786,79.6675757953514,1211.5269247999,217.291836612485
"64","Kasungu",100,56660,47806.4658579799,47676.9724662175,129.493391762354,368.725742956891,80.682911618755,1361.85241897697,220.062919917798
"65","Kasungu",103,45259,38186.9943439933,38066.1021047208,120.892239272529,311.804277246978,75.1157457532782,1152.06709839203,204.843593423242
"66","Kasungu",129,90463,76327.3673464315,76091.2717410323,236.095605399229,613.570786091366,146.768359522451,2267.78538595348,400.273309687174
"67","Kasungu",140,69822,58911.7590697184,58716.0746591382,195.684410580209,496.409057721642,121.482170561819,1833.35491498385,331.405805366708
"68","Kasungu",147,65114,54939.431431041,54777.6473877394,161.784043301586,443.036535622897,100.784473281498,1637.17742120225,274.842775478442
"69","Kasungu",148,56701,47841.0590863993,47713.7051103775,127.353976021829,359.9854701402,79.3400976884601,1329.56618228943,216.401433644242
"70","Kasungu",204,32061,27051.3508839315,26976.9432374339,74.4076464975513,211.116589383092,46.3761873424881,779.782646390699,126.479891382574
"71","Kasungu",229,126014,106323.085726473,106049.869208672,273.216517801435,798.85473002677,170.326406057712,2950.88358518523,464.647097213081
"72","Kasungu",237,127310,107416.571517803,107135.373287622,281.198230180924,809.138003159065,175.221788914313,2989.19587159089,477.960750046701
"73","Likoma",17,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"74","Likoma",189,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"75","Lilongwe",51,57954,48898.2647183567,48710.7248246164,187.539893740301,427.761887206714,116.175753617833,1579.81511190459,316.927052419057
"76","Lilongwe",89,66477,56089.4520632423,55912.1089817265,177.343081515745,455.456839819726,110.244787363553,1682.56762512707,300.65493151777
"77","Lilongwe",99,45555,38436.7410859832,38338.8196444748,97.9214415083714,289.51112133632,61.1153792938314,1069.59752858274,166.666516985135
"78","Lilongwe",106,35055,29577.4918867496,29517.3871806443,60.1047061052834,206.465772346546,37.7107575448726,762.830431307075,102.854373796394
"79","Lilongwe",110,172340,145410.137460449,144919.716027175,490.421433273705,1205.16951462483,304.501247702543,4451.3339529403,830.528077246682
"80","Lilongwe",121,137796,116264.051538824,115882.777758332,381.273780491827,982.009053654104,237.146890285701,3628.55268304515,646.720526080634
"81","Lilongwe",124,349655,295017.635610844,294068.175353426,949.460257418311,2395.71513704043,590.112475950199,8852.03808472251,1609.30377250053
"82","Lilongwe",126,44053,37169.4458728073,37049.1478010963,120.298071711042,307.83497646785,74.7634469713245,1137.97176348766,203.881369920169
"83","Lilongwe",134,175098,147737.17328101,147270.701413692,466.47186731783,1201.57559106403,289.793322851666,4437.78978372012,790.503267846786
"84","Lilongwe",139,216131,182358.338432256,181749.063586818,609.274845438389,1509.49155282882,378.206116765263,5575.22342807581,1031.92693545646
"85","Lilongwe",141,32511,27431.0293923437,27365.5238965604,65.5054957833225,198.376899817169,40.9336620036467,732.660932572159,111.646068039673
"86","Lilongwe",142,88406,74591.7935282438,74305.829221808,285.964306435838,656.254987653427,177.282595131139,2424.60371275866,483.554922062071
"87","Lilongwe",160,152146,128371.679693624,127987.400983667,384.278709956665,1007.67807510256,238.818206103824,3722.3539295791,651.477559053767
"88","Lilongwe",182,129131,108953.085073261,108621.669300619,331.415772642378,874.223585321789,206.112513336788,3230.27604048636,562.1674524806
"89","Lilongwe",186,145652,122892.45942052,122435.40142576,457.057994759965,1080.37565972196,283.520819121966,3990.1415613814,773.402770576624
"90","Lilongwe City",1,1055723,890754.301843312,889401.424253082,1352.87759023046,5888.30125743536,858.067725454385,21760.6439164908,2340.02451121247
"91","Machinga",18,118229,99754.6229327301,99421.2716500576,333.351282672506,804.490506998546,206.896780899989,2971.49639422159,564.291875084465
"92","Machinga",19,34828,29385.9620061708,29330.2223783329,55.7396278378788,199.571071292993,35.0266146544804,737.288761762512,95.5377133337925
"93","Machinga",21,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"94","Machinga",42,33978,28668.7882639824,28573.32264321,95.4656207724118,231.737421198125,59.2627635023322,855.911117337685,161.678116235908
"95","Machinga",46,83265,70254.1369055392,70041.2556019559,212.881303583291,523.710546717304,132.155650081174,1934.20261341552,360.49333498366
"96","Machinga",52,29726,25081.2091190323,25001.0686418364,80.1404771959208,196.543388469791,49.7849754419277,726.432126161075,135.770481830344
"97","Machinga",83,57149,48219.0599305607,48070.7265944481,148.333336112643,371.509251195775,92.1461882579721,1372.08526052778,251.344517780571
"98","Machinga",87,33914,28614.7892546441,28525.124450204,89.6648044401346,224.56008834983,55.7343855207322,829.391768913626,152.055073589132
"99","Machinga",98,39617,33426.6301164296,33330.8522808685,95.7778355610924,244.723176846481,59.5334854912445,903.805002509462,162.392721985712
"100","Machinga",104,60159,50758.7140863411,50582.8720804874,175.842005853711,412.493277979285,109.096783369067,1523.73791885368,297.599902899516
"101","Machinga",158,177282,149579.915123652,149068.251915645,511.663208006814,1195.41619486343,317.290526685821,4415.03203749338,865.607176836894
"102","Machinga",225,74401,62775.2246684358,62561.940540754,213.28412768178,498.309783481891,132.31718998306,1841.43538333226,360.876851578567
"103","Mangochi",15,3883,3276.47520933831,3264.66089385262,11.8143154856854,27.896785919985,7.33353614114349,103.080665604841,19.9930438955226
"104","Mangochi",23,58764,49581.6867122227,49495.7069846819,85.979727540751,319.835215400207,54.1373304615369,1181.25998592007,147.707499793952
"105","Mangochi",25,19823,16725.6649163901,16695.77059848,29.8943179100633,114.121781427263,18.8473212396598,421.558927149302,51.408401682183
"106","Mangochi",53,167100,140988.968127029,140502.190227836,486.777899192608,1130.23873101635,301.871168526565,4175.84368591813,823.242673771173
"107","Mangochi",78,123245,103986.817538867,103627.968198406,358.849340461349,832.800637824389,222.428513107298,3075.82888393794,606.860174493039
"108","Mangochi",97,50224,42376.1661946098,42237.7426422252,138.423552384597,333.381467207129,85.9047171560904,1231.56762752664,234.32420726195
"109","Mangochi",122,170805,144115.003856945,143646.560965771,468.442891174197,1145.05003837106,290.911806011888,4229.54665314155,793.422115856419
"110","Mangochi",133,113488,95754.450730818,95387.5510990742,366.899631743822,806.518532501714,227.260817520701,2980.50493268556,619.752542009538
"111","Mangochi",155,75930,64065.2960214576,63842.0203388222,223.275682635357,522.379562097008,138.443088881196,1931.17294388131,377.552676369989
"112","Mangochi",175,106239,89638.1801025995,89332.8802900784,305.299812521102,715.524687812312,189.389715393981,2643.51437064294,516.58711377803
"113","Mangochi",197,165365,139525.072719704,139107.672833359,417.399886344964,1061.53363875986,259.547149665682,3922.62212638066,707.805463995987
"114","Mchinji",24,26808,22619.191659298,22582.3243016071,36.8673576909453,151.596853607325,23.3037618972958,559.905336952741,63.5572814272359
"115","Mchinji",54,81940,69136.1762367197,68952.9157879508,183.260448768873,516.685191635359,114.109545738022,1908.37320122693,311.231007213234
"116","Mchinji",74,137172,115737.545809209,115377.606815432,359.938993776609,937.313493794937,223.832668534118,3463.65450198943,610.407567226101
"117","Mchinji",79,121121,102194.715812762,101908.596438711,286.119374051091,786.016242442815,178.091029005302,2902.97232530426,485.810630408716
"118","Mchinji",187,130951,110488.657042799,110192.44723519,296.209807609063,833.037573567283,184.49714443428,3078.85515113775,503.175289936885
"119","Mchinji",192,55619,46928.1396220642,46796.8659232804,131.273698783778,364.746280608875,81.7339283208916,1347.34414957733,222.906922759258
"120","Mchinji",239,142016,119824.612761899,119500.163248182,324.449513717271,922.668155864163,202.248951628294,3408.07859699755,551.609060678184
"121","Mulanje",26,22847,19277.1259581295,19235.9637128843,41.162245245175,141.550755652974,25.8252102574343,522.752166807112,70.4473198760575
"122","Mulanje",27,138470,116832.731465836,116399.092736638,433.638729197689,1011.40903306687,269.182221372726,3736.91384326139,734.090779115887
"123","Mulanje",58,119514,100838.827344705,100478.43864521,360.388699494964,865.088649891315,223.821948585325,3195.12321886652,610.495398137413
"124","Mulanje",68,100417,84725.93064395,84476.7381542456,249.192489704434,654.650385462448,155.075055103757,2417.80202369202,423.019200577423
"125","Mulanje",118,108315,91389.7720425953,91026.1033078944,363.668734700849,823.617285196412,225.66130368834,3043.80069661898,615.451356833179
"126","Mulanje",171,234365,197743.037495684,197057.188192958,685.849302726333,1670.01472320476,426.160166929063,6173.87913362332,1162.17886128751
"127","Mulanje",223,63829,53855.224162899,53626.9053143712,228.318848527805,495.709441788449,141.487904803618,1832.54135285879,385.844475427213
"128","Mwanza",29,21691,18301.772628712,18273.395051249,28.3775774629838,119.933536739625,17.9758574636439,443.067192639195,49.0200888833732
"129","Mwanza",145,46568,39291.4611524097,39170.9014205179,120.559731891846,310.361149616936,74.9572158282172,1146.35788708351,204.432326817396
"130","Mwanza",221,65092,54920.8692331245,54756.4443384532,164.424894671344,431.172489932745,102.278274905977,1593.34481631703,278.916338945873
"131","Mzimba",30,31467,26550.1704664117,26494.1364039188,56.0340624928928,191.148427279793,35.1585561456456,706.168769662262,95.8792766165467
"132","Mzimba",57,22405,18904.2032333958,18834.4506158105,69.75261758525,165.481887843971,43.2703785194858,611.157521455766,118.016601440256
"133","Mzimba",64,86851,73279.7706266829,73006.0288732296,273.74175345329,638.793453390105,169.616056690976,2359.60582977796,462.709099623731
"134","Mzimba",66,55693,46990.576603622,46861.2836380192,129.292965602803,358.878573688512,80.4502425327986,1325.65204946805,219.407315891061
"135","Mzimba",123,200635,169283.710527445,168630.978262372,652.732265073172,1477.09457077934,404.299119144676,5457.59645515291,1102.57122947767
"136","Mzimba",170,178416,150536.687904363,149944.429708714,592.258195649317,1350.15322026409,366.7036448808,4986.60245368111,1000.47752869606
"137","Mzimba",172,100057,84422.1847869864,84110.1319384466,312.052848539761,738.26599728923,193.474794317134,2726.63530640716,527.751810855627
"138","Mzimba",196,64069,54057.7210328742,53908.7026494261,149.0183834481,419.81609026424,92.8254527533542,1551.8518097432,253.138402405301
"139","Mzimba",199,210743,177812.271942333,177209.664464751,602.607477582021,1505.89120018226,374.16650849001,5561.73244357226,1020.65424373503
"140","Mzimba",207,103567,87383.7012664649,87104.8262205807,278.875045884176,714.555592584552,173.220549652455,2639.26303714,472.587716833598
"141","Mzimba",208,49601,41850.5169544443,41701.3135557708,149.203398673535,361.322267397955,92.5734852654906,1334.61633382151,252.54178414744
"142","Mzuzu City",5,203815,171966.784538585,171662.479962479,304.304576106479,1185.09986019904,191.945569107879,4377.86574154646,523.483865167963
"143","Neno",31,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"144","Neno",130,32254,27214.1800863087,27132.0665091399,82.1135771688396,209.631766101658,51.0200869338433,774.26369806342,139.149681532688
"145","Neno",190,37729,31833.6444115133,31736.5199762142,97.1244352991216,250.839271439931,60.4046391984757,926.751179262791,164.726150147534
"146","Neno",216,35362,29836.5197448986,29742.8500049691,93.6697399294817,240.991167703864,58.2452955084141,890.517029263618,158.853214998345
"147","Neno",231,57118,48192.9041195797,48056.0389376219,136.865181957787,381.551677778196,85.2714669891351,1409.17699852087,232.591572800693
"148","Nkhata Bay",32,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"149","Nkhata Bay",55,7426,6265.84144313532,6240.08413115872,25.7573119765957,55.3859116359521,15.9400878031806,204.510717416133,43.4731779851919
"150","Nkhata Bay",73,31827,26853.8970587861,26762.5009854441,91.396073341953,226.377890420659,56.7185595339271,836.209354716159,154.680985423773
"151","Nkhata Bay",80,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"152","Nkhata Bay",82,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"153","Nkhata Bay",102,5566,4696.48638127699,4682.75975823751,13.7266230394752,36.7114911985243,8.53805016090802,135.640134300131,23.2802426000946
"154","Nkhata Bay",107,20321,17145.8447565718,17091.2377036761,54.6070528956831,135.936843844434,33.9042817095311,502.328775071915,92.4633662767978
"155","Nkhata Bay",108,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"156","Nkhata Bay",132,25445,21469.1671582214,21395.5910882011,73.5760700203249,176.94570045479,45.646169429195,653.978269273757,124.474222734515
"157","Nkhata Bay",135,56944,48046.0921859125,47891.784393768,154.307792144489,395.393848227322,95.8519362001692,1460.315520494,261.4455622937
"158","Nkhata Bay",181,13615,11487.7384143651,11439.2448340378,48.4935803273395,102.626219964521,30.0007290369311,379.061341015219,81.8309385980713
"159","Nkhata Bay",183,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"160","Nkhata Bay",235,34749,29319.3066969321,29222.2665635557,97.0401333763647,241.630542887041,60.2215273972747,892.64555522929,164.26145279189
"161","Nkhotakota",33,37379,31538.3357368236,31451.0801126245,87.2556241991098,246.774515235881,54.4378929328021,911.863895840056,148.452089666127
"162","Nkhotakota",34,4762,4018.12246810059,4006.89559199715,11.2268761034389,29.4324512433702,6.97680452888258,108.75766498698,19.0209651783345
"163","Nkhotakota",60,26662,22496.0047522029,22427.5429273553,68.4618248475819,175.022430472264,42.5283289630869,646.450276690972,115.98560829138
"164","Nkhotakota",84,28796,24296.5321446191,24220.5308759638,76.0012686552844,189.202410238613,47.1720392093451,698.936712375992,128.668443380087
"165","Nkhotakota",94,36676,30945.1909866703,30849.5917303759,95.5992562943509,242.92538872432,59.450942666267,897.963962463353,162.12236751846
"166","Nkhotakota",146,137628,116122.3033972,115861.054599696,261.24879750372,833.205704118905,163.330308396469,3078.7789640248,445.415311610356
"167","Nkhotakota",180,75853,64000.3406269598,63801.2619687889,199.078658170923,499.347144518681,123.629411527958,1845.98064094695,337.154751807714
"168","Nkhotakota",201,103416,87256.2968484685,86993.7765552603,262.520293208197,673.455647105713,163.077112808004,2487.43392731442,444.920600456863
"169","Nsanje",28,8422,7106.20737003535,7082.27961062113,23.9277594142219,56.6508516809761,14.8406842005588,209.313288349322,40.4652486667182
"170","Nsanje",35,30549,25775.6131618816,25699.1690722065,76.4440896750804,203.753567472672,47.5911120492589,753.111221014729,129.779256288604
"171","Nsanje",71,10263,8659.52517612885,8627.39899658724,32.1261795416091,71.6663202601952,19.8990239541789,264.751144351395,54.2600478270462
"172","Nsanje",76,67203,56702.011790502,56506.4434439747,195.568346527287,463.873525509842,121.395491960601,1713.46544989027,331.079373657122
"173","Nsanje",120,15455,13040.2162993217,12987.6480023207,52.5682970009642,113.56581373016,32.5416203675572,419.405865470079,88.752403200887
"174","Nsanje",179,21112,17813.2403162266,17739.5493480449,73.6909681816803,158.657550575366,45.6215959971337,586.388731850267,124.405901281366
"175","Nsanje",191,87576,73891.4810963574,73613.7002872834,277.780809074006,625.670421650538,172.152074793923,2311.32951906148,469.594064194331
"176","Nsanje",212,40275,33981.8070284859,33857.6788296313,124.128198854565,282.909005894465,76.9125217483364,1044.8425626714,209.830863939798
"177","Nsanje",215,16978,14325.2313382815,14266.0652888454,59.166049436135,126.958569057156,36.6426367441926,469.195935128291,99.9272177680983
"178","Nsanje",224,5447,4596.08120769965,4581.4593628356,14.6218448640471,36.4913981545575,9.07583297491511,134.777847724731,24.7495444675087
"179","Nsanje",233,51323,43303.4279542675,43140.7120854352,162.715868832277,366.19432741765,100.843660829673,1353.21345990453,275.034360874781
"180","Ntcheu",36,22268,18788.6110933934,18757.4312188946,31.1798744988106,126.102326127861,19.7087527682434,465.737014412143,53.7519747065105
"181","Ntcheu",43,24610,20764.6408752683,20689.6504684548,74.9904068134874,180.230513975726,46.5788296077822,666.089769679974,127.027293635627
"182","Ntcheu",56,160435,135365.433761315,134908.243970737,457.189790577576,1131.02768990485,284.079924467289,4181.78275437012,774.721254857363
"183","Ntcheu",72,130258,109903.959529751,109485.369154973,418.590374777636,972.471766797592,259.745652799498,3593.83288027449,708.416373298039
"184","Ntcheu",111,39594,33407.2242499756,33291.759803036,115.46444693963,287.36390688126,71.7327915124957,1061.28561090883,195.668488367191
"185","Ntcheu",166,62432,52676.5241075501,52483.1558994363,193.368208113751,461.267973402048,120.099901173798,1704.87823136043,327.538512101359
"186","Ntcheu",184,37563,31693.5836324357,31598.7181332393,94.8654991963807,247.637163857065,59.0113567377177,914.980036200821,160.925136045879
"187","Ntcheu",195,76324,64397.7233895717,64228.9969705885,168.72641898317,472.064378264616,105.141332801363,1745.37606938075,286.730471437426
"188","Ntcheu",217,79638,67193.9007518422,66946.1202817388,247.780470103401,590.993623062934,153.859403784859,2183.42421211103,419.593414723825
"189","Ntcheu",228,83109,70122.5136174207,69880.2544945341,242.259122886577,589.25501827231,150.490459774021,2176.28397580907,410.500650897715
"190","Ntchisi",37,11814,9968.1639042055,9949.65056988554,18.5133343199656,70.1101738480881,11.6637760440612,259.139177179862,31.8058177393328
"191","Ntchisi",48,95273,80385.7381623182,80138.5494159826,247.188746335617,640.830654594019,153.691606042897,2367.77694990077,419.130632694953
"192","Ntchisi",101,28307,23883.9437244984,23810.5931705845,73.3505539139268,188.651783035904,45.598304819728,696.784633182005,124.394381065271
"193","Ntchisi",115,41072,34654.2715045901,34548.2303468392,106.041157750954,268.650257173679,65.8339758338941,992.282197261815,179.59984484899
"194","Ntchisi",143,138197,116602.390898466,116238.645384528,363.74551393839,950.024479540313,226.297959396648,3510.21365085602,617.137861405195
"195","Ntchisi",153,22545,19022.3264755149,18957.989330247,64.3371452678865,155.49252033652,39.9367897485392,574.250709212067,108.929405131925
"196","Phalombe",38,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"197","Phalombe",127,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"198","Phalombe",188,322559,272155.806707056,271265.977835941,889.828871114605,2199.10849390442,552.882058557667,8124.26369164514,1508.12720100552
"199","Phalombe",209,156135,131737.375398817,131287.49455465,449.880844166778,1076.37975525263,279.357750223892,3977.52194095986,761.925933180204
"200","Rumphi",39,27139,22898.4639048656,22851.0214799003,47.4424249652809,163.706171967157,29.7643138674742,604.592630601472,81.1841246787592
"201","Rumphi",44,3749,3163.413445843,3152.1929327209,11.2205131220989,26.4413650645197,6.95615464241013,97.6408470253653,18.9675087289533
"202","Rumphi",59,13425,11327.4288827339,11289.88950443,37.539378303872,92.2236535342138,23.2909666110289,340.596393961285,63.5373768517992
"203","Rumphi",90,18564,15663.4052092447,15614.4580759959,48.9471332487585,126.890996534161,30.4343430222325,468.631102294239,83.004959173741
"204","Rumphi",92,29434,24834.837597454,24757.1657741879,77.6718232661257,199.759901110513,48.2444433829725,738.180530505236,131.575108514095
"205","Rumphi",93,32285,27240.3359698119,27160.2757098885,80.0602599234274,217.136427556274,49.8246806113815,801.976683976894,135.890166912918
"206","Rumphi",117,93235,78666.2060957755,78423.3081215228,242.897974252712,636.451451818603,151.010602324917,2352.49385626703,411.813047828544
"207","Rumphi",156,14221,11999.0430370619,11958.9947690189,40.0482680429874,100.434193003248,24.8623067261565,371.229141279098,67.7981044747241
"208","Rumphi",203,10817,9126.9545744214,9092.21984004417,34.7347343772292,80.9110685782321,21.5296789232193,298.782294082496,58.7233553940802
"209","Rumphi",238,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"210","Salima",40,41183,34747.926858144,34680.154715035,67.7721431090473,242.734028671033,42.6479849479261,896.578900310762,116.343830287022
"211","Salima",61,24081,20318.3047520069,20247.9176829407,70.3870690661567,165.846004303758,43.6315140529951,612.703254634375,119.00396660017
"212","Salima",62,40689,34331.1165947617,34222.3295432428,108.787051518935,270.24445507277,67.5211210114819,998.110303710541,184.220137802395
"213","Salima",88,1,0.999999999999999,0.999999999999999,0,0,0,0,0
"214","Salima",95,24316,20516.5855593155,20452.2160129527,64.369546362796,163.489997448017,40.0229335867064,604.089032179317,109.154980866943
