"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"68","Kasungu",147,65114,12007.9459266254,11972.5852756799,35.3606509455155,113.199599682972,23.0912385916224
"69","Kasungu",148,56701,11578.3115900399,11547.4898637888,30.8217262510834,102.578430819019,20.2302820658132
"70","Kasungu",204,32061,9585.03596757714,9558.6712963737,26.3646712034382,90.7694192822187,17.6489371513968
"71","Kasungu",229,126014,13698.764587924,13663.5631190163,35.2014689077171,116.817533493318,22.575058475365
"72","Kasungu",237,127310,13720.2010228316,13684.2838805351,35.9171422964616,117.267593198648,23.0153780504649
"73","Likoma",17,1,1,1,0,0,0
"74","Likoma",189,1,1,1,0,0,0
"75","Lilongwe",51,57954,11647.820702946,11603.1477255995,44.6729773464903,119.820214753598,29.1389566205179
"76","Lilongwe",89,66477,12070.1517362584,12031.9884481472,38.1632881112426,114.412332251496,24.8519742215227
"77","Lilongwe",99,45555,10851.1776139196,10823.5331536828,27.6444602368455,97.4356222578915,18.3128505065633
"78","Lilongwe",106,35055,9916.21055616651,9896.0597290884,20.1508270781141,83.6614716995708,13.5356272450594
"79","Lilongwe",110,172340,14292.4285771433,14244.2248307495,48.2037463938268,132.968330282059,30.5511989191046
"80","Lilongwe",121,137796,13881.2966972386,13835.7746768455,45.5220203930678,132.673036046687,29.0511910318841
"81","Lilongwe",124,349655,15218.9059235457,15169.9266598468,48.9792636989409,136.293065642874,30.7057090637874
"82","Lilongwe",126,44053,10735.116606916,10700.3726443706,34.7439625454481,106.245581705537,22.9435913253013
"83","Lilongwe",134,175098,14319.2230442626,14274.0108973003,45.2121469622911,130.654140627158,28.6643856773687
"84","Lilongwe",139,216131,14646.2299242848,14597.2956135997,48.9343106851204,135.166524793752,30.8720716743865
"85","Lilongwe",141,32511,9637.07155218496,9614.05815577825,23.0133964067116,84.5057962078831,15.4390860396258
"86","Lilongwe",142,88406,12866.6303714123,12817.3032686924,49.3271027198795,130.365979233311,31.7626408737659
"87","Lilongwe",160,152146,14071.2740298302,14029.1518802737,42.1221495565267,124.516506383372,26.8025348286685
"88","Lilongwe",182,129131,13749.7395377862,13707.9152920972,41.8242456890448,125.140437565259,26.7361176973832
"89","Lilongwe",186,145652,13989.2089255251,13937.1806735195,52.0282520055972,138.822771939741,33.0782339253503
"90","Lilongwe City",1,1055723,15902.9867643564,15878.8333081852,24.1534561711744,114.339309887465,15.3135657670224
"91","Machinga",18,118229,13561.9212530519,13516.6012091663,45.3200438855704,124.43082121714,28.9782361518107
"92","Machinga",19,34828,9892.29213590416,9873.52832327139,18.7638126327738,81.2168299771561,12.6272523261693
"93","Machinga",21,1,1,1,0,0,0
"94","Machinga",42,33978,9801.06220034662,9768.42515675808,32.6370435885441,95.8660177283652,21.721560886591
"95","Machinga",46,83265,12708.5614927576,12670.0525126652,38.5089800923726,109.345731603217,24.8756292845385
"96","Machinga",52,29726,9300.71984163868,9271.00181143617,29.7180302025076,88.7951504023741,19.8796387560986
"97","Machinga",83,57149,11603.3984545657,11567.703631454,35.6948231117433,105.210401703782,23.3567867297829
"98","Machinga",87,33914,9794.08360843209,9763.39372327122,30.6898851608752,93.0131977620555,20.4540995611229
"99","Machinga",98,39617,10360.4250545613,10330.7391696998,29.6858848614823,91.069759054676,19.6792699366848
"100","Machinga",104,60159,11765.1709582919,11724.4132024596,40.7577558323224,112.219329225528,26.5896262051599
"101","Machinga",158,177282,14339.9118495926,14290.859773451,49.0520761416289,128.517884373974,31.0373489941367
"102","Machinga",225,74401,12398.1325379054,12356.0088351583,42.1237027471125,114.222130307613,27.2780808642511
"103","Mangochi",15,3883,2609.23238160572,2599.82401053196,9.40837107376133,26.8318312251697,6.42787268004319
"104","Mangochi",23,58764,11691.6302582794,11671.3557727224,20.2744855569629,88.6208826740425,13.4371578080494
"105","Mangochi",25,19823,7746.5958272049,7732.75008770868,13.8457394962204,65.5085881978179,9.51356196343352
"106","Mangochi",53,167100,14239.4467170351,14190.2836645635,49.1630524716402,128.301742491653,31.1386945227225
"107","Mangochi",78,123245,13651.7052950131,13604.5944630273,47.110831985753,124.176567598322,30.0608117882577
"108","Mangochi",97,50224,11182.1177241571,11145.5908599417,36.5268642153687,104.302456516886,23.9857622702765
"109","Mangochi",122,170805,14277.2018764537,14230.7941213741,46.4077550796101,127.379417460315,29.423055251661
"110","Mangochi",133,113488,13471.1592267884,13419.5421649312,51.6170618571612,129.359342455332,32.9701444347178
"111","Mangochi",155,75930,12455.5264804285,12412.1173904517,43.4090899767559,117.813418516777,28.0765235771851
"112","Mangochi",175,106239,13319.8706665726,13274.5043500077,45.3663165649495,121.506515867124,29.079699752958
"113","Mangochi",197,165365,14221.2776378647,14178.7336017162,42.54403614846,121.672252119503,27.0251451203577
"114","Mchinji",24,26808,8907.86580024637,8893.34673691112,14.5190633352519,72.9896524345356,9.91636287678021
"115","Mchinji",54,81940,12665.4144776188,12631.8420458424,33.5724317764309,109.334363766662,21.759687670914
"116","Mchinji",74,137172,13872.2886861123,13829.1464400229,43.1422460893839,127.158257253221,27.529972035512
"117","Mchinji",79,121121,13614.4173324799,13576.3004046861,38.1169277937975,119.006834998741,24.4309037055927
"118","Mchinji",187,130951,13778.5733382682,13741.6342649865,36.9390732816913,117.801927409678,23.638928094183
"119","Mchinji",192,55619,11516.5595909038,11484.3439224968,32.2156684069737,105.520319027101,21.1448274003923
"120","Mchinji",239,142016,13940.5095266182,13902.7627609028,37.7467657154068,121.29303222763,24.1269060583249
"121","Mulanje",26,22847,8293.68515563255,8275.97573646843,17.7094191641186,74.9816201541989,12.0621765620115
"122","Mulanje",27,138470,13890.9596494937,13839.4016821568,51.5579673369371,136.040679236867,32.8342669840642
"123","Mulanje",58,119514,13585.5036572283,13536.9503155073,48.5533417210466,132.531137922636,31.0588684036113
"124","Mulanje",68,100417,13185.895839274,13147.1140139489,38.7818253251217,116.661723281322,24.9789358680925
"125","Mulanje",118,108315,13364.8412878592,13311.6583675254,53.1829203338142,137.579393707429,34.0775226372553
"126","Mulanje",171,234365,14758.7413291078,14707.5523076688,51.1890214389994,138.791362946098,32.2663227310818
"127","Mulanje",223,63829,11947.5706580948,11896.9190149626,50.6516431321905,128.750355474823,32.9266800462377
"128","Mwanza",29,21691,8093.53202628207,8080.98270454833,12.5493217337359,65.4848131881966,8.6382872981655
"129","Mwanza",145,46568,10926.6707031285,10893.143914864,33.526788264518,102.743510904704,22.110303851504
"130","Mwanza",221,65092,12006.9266331422,11970.9796845782,35.9469485640051,110.198811172322,23.4396941894133
"131","Mzimba",30,31467,9515.01669776087,9494.93528081865,20.0814169422192,83.2115118265691,13.5408963110587
"132","Mzimba",57,22405,8218.39100966129,8188.06683885708,30.3241708042055,88.66392474262,20.4286995475204
"133","Mzimba",64,86851,12820.3265449478,12772.4353101952,47.8912347525949,128.776301203066,30.8420327776855
"134","Mzimba",66,55693,11520.8354324287,11489.1362472498,31.6991851789068,103.71431169697,20.7919496457615
"135","Mzimba",123,200635,14536.5342300732,14480.4835622145,56.0506678586567,141.766451527447,35.3185582768834
"136","Mzimba",170,178416,14350.4984179863,14294.0390889128,56.459329073513,144.310791071779,35.6666058363027
"137","Mzimba",172,100057,13177.1964841733,13128.4891243024,48.7073598709412,131.969150604588,31.2579512843114
"138","Mzimba",196,64069,11958.9872793117,11926.0204998963,32.966779415401,108.702533060515,21.5387771299418
"139","Mzimba",199,210743,14609.7188942542,14560.2064175991,49.5124766551472,138.039673071414,31.2521251905228
"140","Mzimba",207,103567,13259.8623939397,13217.5450657233,42.3173282164447,124.009001180677,27.1854706725727
"141","Mzimba",208,49601,11140.3690906126,11100.651996,39.7170946125646,114.100985261746,26.088713062165
"142","Mzuzu City",5,203815,14560.2351733592,14534.4700451674,25.7651281917916,112.076469028935,16.5287040346736
"143","Neno",31,1,1,1,0,0,0
"144","Neno",130,32254,9607.46157463821,9578.47289891753,28.9886757206787,89.7724436300432,19.34170117774
"145","Neno",190,37729,10184.5732389853,10153.500110273,31.0731287122887,96.6342207528483,20.6365529055182
"146","Neno",216,35362,9948.2603461654,9917.02845409353,31.2318920718674,97.0884988009988,20.7837432140144
"147","Neno",231,57118,11601.6684507513,11568.7203538593,32.9480968919711,108.100360191121,21.6230428161394
"148","Nkhata Bay",32,1,1,1,0,0,0
"149","Nkhata Bay",55,7426,4278.79841879807,4261.20934524322,17.5890735548466,47.1896585253614,12.0402326123496
"150","Nkhata Bay",73,31827,9557.62806468185,9525.09909213827,32.5289725435762,97.8059242729665,21.686289701602
"151","Nkhata Bay",80,1,1,1,0,0,0
"152","Nkhata Bay",82,1,1,1,0,0,0
"153","Nkhata Bay",102,5566,3463.82131920595,3453.69745941735,10.1238597886049,33.4619449760435,6.95800012612281
"154","Nkhata Bay",107,20321,7842.09696855827,7817.12101596808,24.975952590188,77.0073755265254,16.8846553674996
"155","Nkhata Bay",108,1,1,1,0,0,0
"156","Nkhata Bay",132,25445,8708.01800466803,8678.175126241,29.8428784270292,87.9730050609658,20.033488468277
"157","Nkhata Bay",135,56944,11591.9541892393,11554.7247541597,37.2294350795945,112.290598994672,24.3619439515885
"158","Nkhata Bay",181,13615,6326.8649927163,6300.15718255224,26.7078101640629,70.7081658793334,18.1558993524865
"159","Nkhata Bay",183,1,1,1,0,0,0
"160","Nkhata Bay",235,34749,9883.9286495563,9851.21512840994,32.713521146355,98.4814833328915,21.7432990484768
"161","Nkhotakota",33,37379,10150.7935968743,10122.7098754065,28.0837214677765,95.6993908996563,18.7149919176457
"162","Nkhotakota",34,4762,3071.23792429142,3062.65670059823,8.58122369319065,27.5874655999741,5.88492932538298
"163","Nkhotakota",60,26662,8886.98487919974,8859.93922323434,27.0456559653972,84.5520781971311,18.155859901703
"164","Nkhotakota",84,28796,9180.34779653772,9151.63102006412,28.7167764736046,87.169248550094,19.2169096479796
"165","Nkhotakota",94,36676,10081.7396056068,10050.5939967715,31.1456088353208,95.4853922518344,20.7003429727119
"166","Nkhotakota",146,137628,13878.8975366717,13847.6731704304,31.2243662412827,112.69424335749,20.0299760381213
"167","Nkhotakota",180,75853,12452.6847420989,12413.9495765622,38.7351655366942,112.709809306604,25.0928219253095
"168","Nkhotakota",201,103416,13256.3982210543,13216.5148693043,39.8833517499744,117.02219285742,25.6256419425659
"169","Nsanje",28,8422,4669.57569177282,4653.8524686535,15.7232231193208,46.6290991655256,10.775828574289
"170","Nsanje",35,30549,9403.75271920084,9375.86351573925,27.8892034615874,90.4607076470414,18.677845247428
"171","Nsanje",71,10263,5322.60574949693,5302.85928708037,19.7464624165636,55.2329433444661,13.4982115711609
"172","Nsanje",76,67203,12102.5218529389,12060.7795914134,41.7422615255186,115.494726009619,27.1334028320216
"173","Nsanje",120,15455,6798.14442733369,6770.73944658787,27.4049807458155,73.9198155214934,18.6020028933354
"174","Nsanje",179,21112,7989.22985713283,7956.17949261512,33.0503645177099,88.0043638722241,22.2494945741648
"175","Nsanje",191,87576,12842.0825769347,12793.8052374427,48.2773394920399,125.264754082592,31.0870230924197
"176","Nsanje",212,40275,10419.2720460029,10381.2126962195,38.0593497834175,104.059328703666,25.1414724058097
"177","Nsanje",215,16978,7153.50945085569,7123.96403651464,29.5454143410501,79.0312857151193,20.0217968726572
"178","Nsanje",224,5447,3407.38881542051,3396.54864343469,10.8401719858156,33.3926854358339,7.43515751128742
"179","Nsanje",233,51323,11254.0738402606,11211.7858159335,42.288024327106,112.73681770133,27.7066068623629
"180","Ntcheu",36,22268,8194.74746435012,8181.14820481283,13.5992595372849,67.8069557356614,9.33620024784523
"181","Ntcheu",43,24610,8579.87206752574,8548.8863113279,30.9857561978405,91.4099793246093,20.8469601277894
"182","Ntcheu",56,160435,14167.7964962942,14119.9454917516,47.8510045426203,133.327582765971,30.3955718364252
"183","Ntcheu",72,130258,13767.6760179261,13715.2391744548,52.436843471262,138.155272524744,33.4361876341288
"184","Ntcheu",111,39594,10358.338642539,10322.5374086347,35.8012339043022,106.981729793812,23.7211642526234
"185","Ntcheu",166,62432,11879.9328441309,11836.3232593687,43.6095847622362,121.917327714875,28.4369137478398
"186","Ntcheu",184,37563,10168.608001155,10138.1712385982,30.436762556813,95.6997923997262,20.2204542937033
"187","Ntcheu",195,76324,12470.0452963931,12437.3729285936,32.6723677995226,106.028222015035,21.2339959517488
"188","Ntcheu",217,79638,12587.8373612559,12541.4191558954,46.41820536047,128.079855539832,30.0239604605694
"189","Ntcheu",228,83109,12703.5502004285,12659.6619996836,43.8882007448946,123.223658619253,28.3698860843119
"190","Ntchisi",37,11814,5813.52487274823,5802.72772585941,10.7971468888235,51.1983372175486,7.49390557564881
"191","Ntchisi",48,95273,13056.8616342433,13016.7113618129,40.1502724304434,119.500108316022,25.8687148497243
"192","Ntchisi",101,28307,9115.28952697218,9087.29534197139,27.9941850007932,87.837536227183,18.7761081847473
"193","Ntchisi",115,41072,10488.9518244657,10456.8559080517,32.0959164139663,97.4541488953449,21.229472460933
"194","Ntchisi",143,138197,13887.0596579807,13843.738456191,43.3212017896694,128.013382924522,27.6513441266629
"195","Ntchisi",153,22545,8242.40442306657,8214.52703521225,27.8773878543213,83.0093511224707,18.7904560056895
"196","Phalombe",38,1,1,1,0,0,0
"197","Phalombe",127,1,1,1,0,0,0
"198","Phalombe",188,322559,15137.8957080303,15088.40149726,49.4942107703193,135.092881207228,31.0582722937913
"199","Phalombe",209,156135,14118.8164616789,14070.6009486584,48.2155130205175,129.975958246716,30.6300752613715
"200","Rumphi",39,27139,8954.73798000909,8936.18501119354,18.552968815546,78.2266425400997,12.5730977023307
"201","Rumphi",44,3749,2535.50829697846,2526.51494070333,8.99335627513434,25.5315924450163,6.13504669044744
"202","Rumphi",59,13425,6275.29567933685,6254.49919482954,20.7964845073062,63.9137241425783,14.1832101181173
"203","Rumphi",90,18564,7494.56534865331,7471.14531416372,23.4200344895894,75.418988424005,15.8990810771113
"204","Rumphi",92,29434,9263.38889709854,9234.41732416045,28.9715729380852,90.7989642312036,19.3848281794889
"205","Rumphi",93,32285,9611.05013822841,9582.80293976956,28.2471984588489,92.9269201949101,18.8768918961459
"206","Rumphi",117,93235,13002.6809851831,12962.5325522624,40.1484329206542,120.930941735166,25.8808260814405
"207","Rumphi",156,14221,6487.57843404078,6465.92535052596,21.6530835148174,67.9500799784295,14.7584607984511
"208","Rumphi",203,10817,5503.63816781431,5482.69280111144,20.9453667028739,61.1235473438823,14.3240034967893
"209","Rumphi",238,1,1,1,0,0,0
"210","Salima",40,41183,10498.5214636454,10478.0452117477,20.476251897687,87.8851347391393,13.7265931096575
"211","Salima",61,24081,8496.28389079377,8466.85089768553,29.4329931082422,85.1905589854707,19.7767284828911
"212","Salima",62,40689,10455.6805115121,10422.5489744706,33.131537041503,98.6842885544803,21.9174510893362
"213","Salima",88,1,1,1,0,0,0
"214","Salima",95,24316,8533.64740434649,8506.87360160278,26.7738027437058,83.5045679028201,18.0388285797065
"215","Salima",152,86326,12804.4077292516,12765.3822107803,39.0255184713316,115.474658141888,25.2174297865506
"216","Salima",159,91656,12959.4127417196,12919.6681541644,39.7445875551536,117.787835236328,25.6441035884608
"217","Salima",162,15668,6849.6211585795,6830.57857215737,19.0425864221303,65.1075086735461,12.9986598163697
"218","Salima",174,70268,12233.8190059588,12198.8131936579,35.0058123008527,107.285216080212,22.769129869565
"219","Salima",213,54300,11439.001426274,11399.8977859481,39.103640325864,108.472677636236,25.5814377286855
"220","Salima",226,29673,9293.98168603672,9261.52253471918,32.4591513175378,90.6022254525088,21.6613420652338
"221","Thyolo",20,16779,7108.70411511863,7089.32378434322,19.3803307754067,69.4799699593701,13.2407291111397
"222","Thyolo",67,72531,12325.5012103247,12277.1237394194,48.3774709052991,131.138337919389,31.3594797336418
"223","Thyolo",75,61921,11854.6471635466,11806.2073143157,48.4398492308813,124.193868350864,31.5022284042051
"224","Thyolo",85,76942,12492.5839111528,12449.4526931887,43.131217964102,122.990726399149,27.925606531562
"225","Thyolo",105,22823,8289.6349826723,8256.72086883874,32.9141138335611,89.7836000575721,22.1373535087857
"226","Thyolo",109,140878,13924.8239798924,13881.5117636943,43.3122161981311,129.503957823674,27.6482281649099
"227","Thyolo",112,55804,11527.2379220841,11479.5248018548,47.7131202293223,123.926210498519,31.1524383139134
"228","Thyolo",119,170413,14273.2701151403,14224.0760287536,49.1940863867345,136.392381550597,31.2150516822573
"229","Thyolo",151,76081,12461.1259724713,12412.1204660826,49.0055063886564,129.497371337225,31.6875267985935
"230","Thyolo",211,85507,12779.2853639112,12737.3856361484,41.8997277628326,126.069801763298,27.0900761983582
"231","Thyolo",219,52721,11342.6961904373,11297.1005688488,45.5956215884626,118.019988802853,29.8274497406963
"232","Thyolo",234,49050,11102.8589411072,11063.1341902776,39.7247508296335,114.204828211727,26.1172667789213
"233","Thyolo",240,12171,5919.81511711853,5908.53466303762,11.2804540809097,52.6307581384935,7.81986858968035
"234","Zomba",77,207200,14584.7788475187,14533.8291270347,50.9497204840371,138.423005721575,32.1748193690082
"235","Zomba",116,88013,12855.0362701377,12806.1226135518,48.9136565859193,131.429466303601,31.5307682512421
"236","Zomba",165,111041,13421.8559851012,13378.6480173883,43.2079677129025,122.582967724255,27.7097855171962
"237","Zomba",178,68558,12161.6205988256,12123.8851055069,37.7354933187494,114.140975195884,24.5716014912091
"238","Zomba",193,201558,14543.4748585772,14490.9193084977,52.5555500795213,139.445528901593,33.1923087381901
"239","Zomba",202,179254,14358.2394092287,14312.7162269577,45.5231822710065,128.284358522333,28.8717153259864
"240","Zomba",241,7274,4216.56323955291,4205.8681151776,10.6951243753058,38.4014093020944,7.38611655640318
"241","Zomba City",4,134297,13829.871409511,13805.7944186879,24.076990823057,108.850460257046,15.6107984952153
