"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"1","Balaka",2,34766,8027.28277007489,8012.33053559396,14.9522344809343,15.955010783943,3.77894927603518
"2","Balaka",138,189063,35395.1604394086,35266.3053554295,128.855083979145,51.5178177056958,19.9217652972909
"3","Balaka",220,260230,47561.9777480285,47387.8781119264,174.099636102129,67.2797977492675,25.8438946961318
"4","Blantyre",114,59692,12625.7971397016,12581.6918979969,44.1052417047186,25.1034887387464,9.07895789722626
"5","Blantyre",149,106665,21024.4082898701,20966.4366086312,57.9716812389322,32.3941980303706,10.1209712522737
"6","Blantyre",163,108459,21341.2741793168,21273.175309872,68.0988694447669,34.5768858768834,11.8047653564032
"7","Blantyre",164,51202,11077.4125463038,11041.6128257246,35.7997205792321,22.1763771417454,7.764922781351
"8","Blantyre",169,40760,9149.93668348708,9119.25780365926,30.6788798278229,20.8487593580028,7.22108246122233
"9","Blantyre",173,34131,7907.44524611528,7882.07310150036,25.37214461492,19.4768306730712,6.38513903251138
"10","Blantyre",176,24477,6056.0052882793,6033.11926881245,22.8860194668482,18.3251454999303,6.49267801414964
"11","Blantyre",230,90288,18120.2740451323,18061.9530161316,58.3210290007129,30.6940939654151,10.5999650789731
"12","Blantyre City",3,979024,160886.17537446,160624.351673166,261.823701293649,172.84242470788,39.3075508544646
"13","Chikwawa",6,10806,3247.5944775042,3239.71218434341,7.88229316079311,12.2985897590882,3.00066593748378
"14","Chikwawa",7,69743,14443.2824530538,14413.395106466,29.8873465877559,22.5343683053435,5.90588789819877
"15","Chikwawa",16,1,1,1,0,0,0
"16","Chikwawa",22,47558,10408.1249704855,10374.8600060167,33.264964468754,21.8647758293051,7.41149881733035
"17","Chikwawa",113,129546,25051.1908811609,24973.81527502,77.3756061409295,36.8561388143992,12.8557039253915
"18","Chikwawa",157,37372,8517.17077759153,8491.92257995688,25.248197634646,18.8769055745588,6.14669423434893
"19","Chikwawa",177,95673,19077.4429890597,19009.6261946446,67.8167944150667,32.311270545937,12.1073553187895
"20","Chikwawa",185,40611,9122.19940068129,9094.97083150134,27.2285691799506,19.8225998373865,6.42955706517666
"21","Chikwawa",214,228307,42129.7665564428,41988.6421244371,141.124432005702,57.6986998791067,21.2744490526715
"22","Chiradzulu",8,3806,1528.45053960271,1524.77844016039,3.67209944231557,8.73680872316051,1.85311944846024
"23","Chiradzulu",125,27860,6712.07351421855,6686.27212213768,25.8013920808721,19.3874747245756,6.97913913224181
"24","Chiradzulu",137,117760,22980.8280178813,22887.2159060707,93.6121118106428,40.086424967269,15.8565973343345
"25","Chiradzulu",168,86460,17438.3223374772,17379.1356641706,59.1866733066204,30.6993754930763,10.8870547686091
"26","Chiradzulu",194,88254,17758.0630635412,17695.0886272066,62.974436334641,31.7846215785335,11.50552619279
"27","Chiradzulu",210,50615,10969.8045065014,10926.900275604,42.9042308974241,24.824645531554,9.336700593505
"28","Chiradzulu",218,63598,13333.8385176898,13279.047244519,54.7912731708003,28.3213421515343,11.0354146674343
"29","Chitipa",9,21215,5413.32151229553,5402.48063162487,10.8408806706642,13.8480085370478,3.27751724796698
"30","Chitipa",144,28948,6921.21012031209,6898.86006501944,22.3500552926463,17.7639323583537,5.9619521802571
"31","Chitipa",200,107405,21155.1130134933,21087.1751201153,67.9378933780305,33.5958661850665,11.7786136947328
"32","Chitipa",205,42023,9384.76749712397,9350.48445880491,34.2830383190563,22.0805385997018,7.96298933513299
"33","Chitipa",206,29517,7030.26316542505,7006.34062104596,23.9225443790875,18.0795864473586,6.3272395750337
"34","Chitipa",222,36875,8423.9706988958,8396.98498770671,26.9857111890904,19.2216215855297,6.58038390230795
"35","Dedza",10,30623,7241.64507110355,7228.17181475443,13.4732563491207,15.4373847923118,3.57247985447388
"36","Dedza",45,31902,7485.16890118858,7454.63293505162,30.535966136963,20.6952235883576,7.84122899768291
"37","Dedza",47,92925,18589.2789254522,18522.0628270024,67.2160984498242,32.2267663197381,12.092459010293
"38","Dedza",63,46478,10209.1251386675,10175.8425482002,33.2825904672951,21.8215651562221,7.47349528355123
"39","Dedza",136,142408,27301.4479761505,27217.3755022821,84.0724738683817,39.2349982583296,13.699487247439
"40","Dedza",150,202156,37649.0877311629,37518.283540677,130.804190485943,54.8069461058324,20.0414317627877
