"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"1","Balaka",2,34766,27990.7661845652,27938.6180668336,52.1481177316194,200.073015753996,33.6817267098628
"2","Balaka",138,189063,140822.679493749,140306.141454215,516.5380395337,1174.05303345375,314.241891300402
"3","Balaka",220,260230,190571.388177595,189865.558888874,705.82928872146,1560.38393242121,421.378021086342
"4","Blantyre",114,59692,47091.8635219346,46927.2159672041,164.647554730494,421.128131913848,104.432030570503
"5","Blantyre",149,106665,81887.3928306811,81660.93369226,226.459138421096,669.05937870784,142.319206467044
"6","Blantyre",163,108459,83194.0027652613,82927.7275427398,266.275222521496,717.359696441245,166.724069476221
"7","Blantyre",164,51202,40649.3800995755,40517.9322266012,131.44787297429,345.549774316686,83.5639052829143
"8","Blantyre",169,40760,32638.7144534734,32529.2449719603,109.469481513086,287.280764758382,69.7474184896916
"9","Blantyre",173,34131,27496.029113922,27407.7877536594,88.2413602626043,241.488242752091,56.3611133222544
"10","Blantyre",176,24477,19913.3143373649,19838.0561619231,75.2581754418065,183.019071187957,47.872986345368
"11","Blantyre",230,90288,69893.1971704222,69667.7595260462,225.437644375997,604.497693351154,141.916884343989
"12","Blantyre City",3,979024,677956.93198464,676795.897961955,1161.03402268539,3723.91897604919,642.218204264958
"13","Chikwawa",6,10806,8941.3745034388,8919.67270164327,21.7018017955253,69.6226068097233,13.8311810519515
"14","Chikwawa",7,69743,54648.0138636221,54534.7897439167,113.224119705415,404.384698016919,72.3059981681618
"15","Chikwawa",16,1,1,1,0,0,0
"16","Chikwawa",22,47558,37865.4501494222,37744.3706900797,121.079459342525,327.805767088085,77.109371796843
"17","Chikwawa",113,129546,98458.2991492871,98152.924991682,305.374157605067,795.541236130282,189.649186883976
"18","Chikwawa",157,37372,30016.3479140682,29927.3457994977,89.0021145704727,247.058614790011,56.8592800768496
"19","Chikwawa",177,95673,73850.9742918805,73587.817033701,263.157258179477,647.589963160407,165.053527233508
"20","Chikwawa",185,40611,32523.6456135389,32426.5361086875,97.1095048514209,272.559735819699,61.9867729023546
"21","Chikwawa",214,228307,168348.772165341,167779.257734183,569.514431158301,1331.75502319912,343.085081719374
"22","Chiradzulu",8,3806,3184.71312866144,3177.06186149723,7.65126716420576,24.663786954297,4.82558780130786
"23","Chiradzulu",125,27860,22584.1434775304,22497.3211259012,86.8223516291679,211.157149521514,55.2707451546806
"24","Chiradzulu",137,117760,89947.1775027377,89579.4889728719,367.688529865765,848.611194072533,228.7952487757
"25","Chiradzulu",168,86460,67070.7727740914,66842.6828303232,228.089943768244,596.041529578684,143.796823600103
"26","Chiradzulu",194,88254,68394.4689060455,68151.4282870668,243.040618978742,621.371619782338,152.958142634692
"27","Chiradzulu",210,50615,40201.7299757084,40044.40550537,157.324470338437,384.485625087653,99.9444903868806
"28","Chiradzulu",218,63598,50036.9005560122,49831.0818046477,205.818751364488,488.40584974448,130.295179707706
"29","Chitipa",9,21215,17322.7423858118,17288.0501259263,34.6922598855197,125.493166599683,22.2857365441513
"30","Chitipa",144,28948,23439.8662025111,23364.1656432266,75.7005592845097,198.316754685281,48.2155985099556
"31","Chitipa",200,107405,82426.573657437,82161.0764322623,265.497225174739,695.174181384281,165.928056513247
"32","Chitipa",205,42023,33613.2266021622,33490.3930142314,122.833587930802,309.650767894963,78.0946494084108
"33","Chitipa",206,29517,23886.7815656497,23805.4902723552,81.2912932944725,204.337380766116,51.7116103464071
"34","Chitipa",222,36875,29630.6244705595,29535.6819030622,94.9425674972588,249.640081427039,60.4614072153408
"35","Dedza",10,30623,24754.3181436034,24708.2560461791,46.0620974243176,178.57608616567,29.777625666553
"36","Dedza",45,31902,25755.6429170911,25650.5562050516,105.086712039542,245.888935534272,66.7828868023479
"37","Dedza",47,92925,71833.1004391166,71572.7730101772,260.327428939364,640.378843015346,163.363096062026
"38","Dedza",63,46478,37038.0697314753,36917.2669451933,120.802786281948,323.305835104198,76.9306365721799
"39","Dedza",136,142408,107693.586432747,107360.336389993,333.250042754229,862.612764359573,206.219190095208
"40","Dedza",150,202156,150035.415681812,149509.800818698,525.614863114411,1256.56588476356,318.985564590516
"41","Dedza",154,109044,83619.7804570922,83366.8642507707,252.91620632148,670.512388551506,158.183478183677
"42","Dedza",227,202433,150229.967607092,149744.673336519,485.294270573463,1090.54667847735,293.847979480132
"43","Dedza",232,96260,74281.5500863754,73989.5958418921,291.954244483334,677.910395074477,182.840576033926
"44","Dowa",11,7260,6039.32576501453,6027.1646661649,12.1610988496258,45.6705130057797,7.75667148531942
"45","Dowa",41,184981,137943.762631064,137508.083609395,435.679021668661,1125.00428156748,265.988386384479
"46","Dowa",65,130321,99016.1993478003,98700.555724318,315.643623482265,821.353601523893,195.909211456028
"47","Dowa",81,113569,86908.4656756858,86653.0934181875,255.372257498249,709.088785285502,159.703798892053
"48","Dowa",86,51609,40959.5816240689,40844.4741463765,115.107477692445,336.683333103026,73.426820392779
"49","Dowa",128,125025,95199.2500071025,94869.9552540336,329.294753068935,829.302185148173,204.729211070781
"50","Dowa",131,114142,87324.3267753531,87034.3211832576,290.005592095493,757.471737099779,181.013637033961
"51","Dowa",198,100996,77749.5396793551,77494.346031706,255.193647649128,677.331738414467,160.043319285161
"52","Karonga",12,61246,48264.8834374397,48162.5029143995,102.380523040206,362.052364138716,65.5180433771728
"53","Karonga",91,29428,23816.9051160971,23747.0281126447,69.8770034523767,193.135417085633,44.5888287421054
"54","Karonga",96,34753,27980.6379420326,27902.9920860589,77.6458559736616,223.134061136368,49.5895796176783
"55","Karonga",161,92690,71660.3524574019,71436.2103012739,224.142156127993,587.650436574498,140.745809153551
"56","Karonga",167,98820,76157.4128644165,75899.1914324111,258.221432005386,657.452395453286,161.840881964115
"57","Karonga",236,78123,60896.1853622101,60705.6330642902,190.552297919937,512.567710770286,120.317815291834
"58","Kasungu",13,59620,47037.4653220176,46964.6293563291,72.8359656884807,326.272753491548,47.0885563488885
"59","Kasungu",14,68484,53705.396363875,53565.1273759471,140.268987927919,421.448806942144,89.0916870375195
"60","Kasungu",49,58040,45842.8207989765,45716.6305191572,126.190279819339,377.257303917778,80.340457013306
"61","Kasungu",50,9582,7942.67941842089,7911.35832429039,31.3210941305013,73.5827996195996,19.7474795619733
"62","Kasungu",69,41315,33067.1581092147,32980.1599111407,86.9981980740142,264.636800603443,55.61995906914
