"","TA","ID","Population","Incidents","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"30","Chitipa",144,28948,21927.9538514896,21857.1361114736,70.8177400159496,147.940790754157,39.4147043509582,657.760135474302,119.880772689893
"31","Chitipa",200,107405,81351.1858919439,81089.1525128743,262.033379069596,551.613568022291,145.808347822606,2454.36422130358,443.67860850417
"32","Chitipa",205,42023,31830.9438608531,31714.6233114675,116.320549385582,231.53291304463,64.6471255012547,1030.02715732902,196.71412814461
"33","Chitipa",206,29517,22358.9192482799,22282.8275640368,76.0916842430934,152.468501706679,42.2951467115531,677.939938725264,128.642792722265
"34","Chitipa",222,36875,27931.8496008635,27842.3502559287,89.4993449348325,186.452695742415,49.7937217031195,829.307591973001,151.495302729251
"35","Dedza",10,30623,23196.6028388921,23153.4392922114,43.1635466806585,133.252696203632,24.3790328349013,592.768818971897,74.1639554326572
"36","Dedza",45,31902,24165.3121815251,24066.714247903,98.5979336221145,183.404154772239,54.7538545399975,815.721813262546,166.58127110287
"37","Dedza",47,92925,70384.0337259377,70128.9578064561,255.075919481608,500.483553001318,141.863524938715,2226.70476499377,431.658148369599
"38","Dedza",63,46478,35205.158801182,35090.3342101452,114.824591036777,242.440492129377,63.9677944501004,1078.61125486217,194.621823381402
"39","Dedza",136,142408,107862.403601246,107528.63117469,333.772426556437,708.43398875372,185.9627181639,3152.25027028445,565.882735580417
"40","Dedza",150,202156,153115.460624689,152579.055542897,536.405081792302,1088.41813030093,298.44216103136,4842.73502450561,908.24825634348
"41","Dedza",154,109044,82592.5631613518,82342.7538800378,249.809281314032,532.72114869695,139.189671301939,2370.85479303653,423.581054465519
"42","Dedza",227,202433,153325.285785811,152829.992592066,495.293193745339,944.827098095256,274.967694645638,4203.79249770589,836.800338842898
"43","Dedza",232,96260,72909.9561785879,72623.3928168819,286.563361705987,531.506417327628,159.14524108744,2365.89782093281,484.373241910825
"44","Dowa",11,7260,5501.48754913511,5490.40946920698,11.0780799281302,34.1315720397534,6.25573779318226,151.467890461679,18.9987713919851
"45","Dowa",41,184981,140107.126972371,139664.615233906,442.511738465333,960.865970841696,246.552687536708,4274.75643231004,750.222878717357
"46","Dowa",65,130321,98707.7377200202,98393.077417776,314.660302244189,667.178614395779,175.171700048819,2968.89639326793,533.143833156307
"47","Dowa",81,113569,86019.7829037977,85767.0219620587,252.760941739032,565.942348376998,141.002361023787,2518.22097311894,429.126326689703
"48","Dowa",86,51609,39091.3544244543,38981.4971711234,109.857253330888,253.381600298008,61.3797443924983,1126.92333728888,186.728885669001
"49","Dowa",128,125025,94696.5480724813,94368.9921763979,327.555896083424,669.964705217942,182.321362968104,2981.49458582878,554.830650644024
"50","Dowa",131,114142,86453.7717629137,86166.6573058099,287.114457103818,604.943302759938,159.888939106613,2691.59086720302,486.585417458647
"51","Dowa",198,100996,76497.0169757434,76245.9344299262,251.082545817155,534.374582278767,139.872416006444,2377.15153474811,425.610252719705
"52","Karonga",12,61246,46390.4118167095,46292.0074654716,98.4043512379168,274.62945006429,55.2939993943583,1221.82728005977,168.238448003578
"53","Karonga",91,29428,22291.5096422699,22226.1080348857,65.4016073841765,144.104760118834,36.4663918764304,640.739239739754,110.913752624387
"54","Karonga",96,34753,26324.6610833491,26251.610539599,73.0505437501117,166.451308517898,40.7630737363334,740.342869641759,124.001698190155
"55","Karonga",161,92690,70206.0853934712,69986.4919575602,219.593435910963,459.173674167957,122.202719164743,2042.84972276216,371.830082871396
"56","Karonga",167,98820,74848.9007862537,74595.1160371485,253.784749105243,517.227790645348,141.17066194572,2301.33813576147,429.622249094908
"57","Karonga",236,78123,59173.0391731214,58987.8788334585,185.160339662862,395.037242137109,103.124835197816,1757.11611978245,313.756419446341
"58","Kasungu",13,59620,45158.892321103,45088.9652650438,69.9270560592149,247.102794903346,39.6747101458999,1099.06930890866,120.702968913722
"59","Kasungu",14,68484,51872.472465113,51736.9907524488,135.481712664236,321.593697108396,75.6746547696827,1430.43395221143,230.233142283904
"60","Kasungu",49,58040,43962.1898272214,43841.1763109473,121.013516274096,285.264874102116,67.5738880513478,1268.75381027498,205.585354237656
"61","Kasungu",50,9582,7260.1714776418,7231.54177967568,28.6296979661169,54.9741253158819,15.9318593825259,244.111257633244,48.4079498059739
"62","Kasungu",69,41315,31294.7030360814,31212.3680883597,82.3349477216692,197.77101079489,46.0139293233592,880.089917846273,140.019883041798
"63","Kasungu",70,47032,35624.7488013905,35509.5712044868,115.177596903656,244.415523585587,64.1091014957568,1087.6291385243,195.070310222145
"64","Kasungu",100,56660,42916.9762597493,42800.7270320384,116.249227710853,274.83888672566,64.9268962723126,1222.5665898888,197.555601338197
"65","Kasungu",103,45259,34281.890518548,34173.3610433499,108.52947519809,232.54405297963,60.4500966253375,1034.25364625938,183.895741581858
"66","Kasungu",129,90463,68519.3395951401,68307.3957641097,211.943831030447,457.669602303526,118.099953183134,2035.79872340872,359.326723738065
"67","Kasungu",140,69822,52885.8698644182,52710.2013686849,175.668495733334,369.962600580588,97.7819182796732,1645.82709784124,297.507400447465
"68","Kasungu",147,65114,49320.0429251522,49174.8066964221,145.236228730125,330.378941960116,81.0844635018379,1469.72144765971,246.730938640941
"69","Kasungu",148,56701,42948.0295565942,42833.7009370445,114.328619549678,268.325005061362,63.8469309500526,1193.58243293143,194.268591589912
"70","Kasungu",204,32061,24285.7448681787,24218.9443188579,66.8005493207824,157.408959556087,37.3241407186571,700.061245929105,113.549167522636
"71","Kasungu",229,126014,95445.582171505,95200.3173843059,245.264787199089,595.165842473901,137.057205690187,2648.99010231521,417.110850379304
"72","Kasungu",237,127310,96427.1827498367,96174.7528676075,252.42988222921,602.767830232512,140.971030250366,2683.38239195477,429.062368548707
"73","Likoma",17,1,1,1,0,0,0,0,0
"74","Likoma",189,1,1,1,0,0,0,0,0
"75","Lilongwe",51,57954,43897.0612878191,43728.7025509536,168.358736865511,318.872674418015,93.5160489685161,1418.23521135337,284.51247350664
"76","Lilongwe",89,66477,50352.3774693807,50193.1738168982,159.203652482508,339.59025278869,88.7097066742538,1510.46724596618,269.902629537103
"77","Lilongwe",99,45555,34506.0597831081,34418.1521464683,87.9076366397818,215.884669901234,49.1827906109929,960.216585083368,149.622591218267
"78","Lilongwe",106,35055,26553.3950066444,26499.4355975658,53.9594090786159,153.951871875268,30.3526522157371,684.836220865971,92.3382153613943
"79","Lilongwe",110,172340,130532.847980151,130092.602851666,440.245128484842,897.899068202986,244.948053006202,3995.90639570875,745.554588977431
"80","Lilongwe",121,137796,104369.261256995,104026.99499917,342.266257825078,732.232928543942,190.800123334375,3257.32122698748,580.555577262027
"81","Lilongwe",124,349655,264830.945034549,263978.635148532,852.309886017316,1785.49666379875,474.611828622875,7946.28296409934,1444.63715915909
"82","Lilongwe",126,44053,33368.4666724767,33260.4703854953,107.996286981439,229.722180053141,60.1668847627037,1021.60180156774,183.032287354995
"83","Lilongwe",134,175098,132621.775152813,132203.02932178,418.745831033144,895.349245583928,233.174956394674,3983.7472579744,709.624695891863
"84","Lilongwe",139,216131,163700.095673796,163153.15963408,546.936039716152,1124.80585704399,304.417021978209,5004.78682019313,926.343920131862
"85","Lilongwe",141,32511,24626.56742874,24567.7590089882,58.8084197517694,147.915306571959,32.9495702667261,657.755988707322,100.231726033088
"86","Lilongwe",142,88406,66961.3750420223,66704.6636546445,256.711387377776,489.318768195349,142.666958382052,2176.57721954641,434.089340959697
"87","Lilongwe",160,152146,115237.932230744,114892.969206906,344.963023837832,751.025901130527,192.170576337072,3341.51871312619,584.824682430473
"88","Lilongwe",182,129131,97806.4089849499,97508.8994117266,297.509573223316,651.555472865452,165.795559440652,2899.79581006038,504.653720865945
"89","Lilongwe",186,145652,110319.383506267,109909.086933261,410.296573005761,804.699414895377,228.119432732889,3581.91185447535,694.276258021634
"90","Lilongwe City",1,1055723,799605.806281335,798391.365104998,1214.44117633671,4387.69166997132,690.110404911384,19533.9356668637,2100.57608756084
"91","Machinga",18,118229,89549.2603392355,89250.0124522748,299.247886960732,599.662574227806,166.482671784456,2667.49847189169,506.562187797307
"92","Machinga",19,34828,26381.4606022528,26331.419947525,50.0406547278486,148.811941989328,28.1946972845454,661.906335330412,85.7696753270019
"93","Machinga",21,1,1,1,0,0,0,0,0
"94","Machinga",42,33978,25737.6771639455,25651.9719964737,85.7051674717994,172.798954765989,47.7186057461617,768.402341168536,145.14806562838
"95","Machinga",46,83265,63067.5721590407,62876.467302929,191.104856111749,390.074902288865,106.334127871602,1736.34562001014,323.61709104322
"96","Machinga",52,29726,22517.2137638369,22445.2658673754,71.9478964614962,146.664867313509,40.0745361665819,652.170610795187,121.890972156177
"97","Machinga",83,57149,43287.3485941565,43154.1863811295,133.162213027001,276.923953890117,74.1599837676425,1231.75219640641,225.637699592983
"98","Machinga",87,33914,25689.2036441258,25608.7062001641,80.4974439616769,167.447002056087,44.8785658075544,744.594477495024,136.508912088514
"99","Machinga",98,39617,30008.652792519,29922.6685408442,85.9842516747595,182.433326004608,47.9243844457512,811.388118384566,145.787559003862
"100","Machinga",104,60159,45567.1167837983,45409.2598870107,157.856896787592,307.521345104511,87.8133647828951,1367.89012394251,267.161408156562
"101","Machinga",158,177282,134275.904028974,133816.590772548,459.313256426285,890.852590193166,255.347959936805,3963.31564807193,777.044071233684
"102","Machinga",225,74401,56353.9919435668,56162.5244997567,191.467443810055,371.546702506615,106.455815537623,1653.07627834944,323.963017192834
"103","Mangochi",15,3883,2943.74498963032,2933.13043292469,10.6145567056257,20.9117192018233,5.9230518100008,92.6126930682112,17.9627248905574
"104","Mangochi",23,58764,44510.5447029735,44433.3588567344,77.1858462390844,238.429908894187,43.5854099486251,1060.4424515999,132.600193918521
"105","Mangochi",25,19823,15016.6931025454,14989.8532850572,26.8398174881762,85.127660602616,15.1774200415809,378.48546323578,46.1556652505687
"106","Mangochi",53,167100,126564.063982318,126127.089456275,436.974526042684,842.197016272497,242.824098261391,3748.60355777522,739.014830995159
"107","Mangochi",78,123245,93348.3785279963,93026.241510122,322.137017874309,620.577330589352,179.032052912656,2761.15420953709,544.774949657334
"108","Mangochi",97,50224,38042.3710789119,37918.1040546905,124.267024221368,248.594653964229,69.1451711561947,1105.61565394302,210.359955763775
"109","Mangochi",122,170805,129370.240587426,128949.725261023,420.515326403207,853.034322872111,233.982384774414,3796.81125164524,712.245132596008
"110","Mangochi",133,113488,85958.4455852205,85629.081037693,329.36454752749,601.30336372293,182.804255173541,2675.5891674379,556.349754603058
"111","Mangochi",155,75930,57512.0781571228,57311.6412735086,200.436883614162,389.731893030466,111.390711175068,1733.63390466363,338.932938463814
"112","Mangochi",175,106239,80468.0348600268,80193.967767101,274.067092925761,533.410305234086,152.408232607844,2373.07814942854,463.739333365089
"113","Mangochi",197,165365,125250.005232643,124875.310308408,374.694924235494,791.266069594523,208.790925070365,3521.29142343335,635.388581802552
"114","Mchinji",24,26808,20307.1213054708,20274.022426053,33.0988794178007,112.992868756843,18.7569137964446,502.673383234297,57.0606343173678
"115","Mchinji",54,81940,62064.0261689946,61899.5119928178,164.514176176814,384.984356404592,91.8160952231209,1713.15989338971,279.39423944656
"116","Mchinji",74,137172,103896.646180665,103573.53190418,323.114276484766,698.964245547412,180.08639178923,3109.29425551111,547.957869702793
"117","Mchinji",79,121121,91739.6583330174,91482.8104831798,256.84784983759,585.795104338428,143.328890675207,2605.98297264676,436.109645186921
"118","Mchinji",187,130951,99184.8717722477,98918.9663673309,265.905404916791,621.144630651295,148.417497720653,2763.86609790827,451.696834340451
"119","Mchinji",192,55619,42128.5243950851,42010.676826804,117.847568281138,271.847127443389,65.755840991542,1209.54338559445,200.108928451022
"120","Mchinji",239,142016,107565.51217521,107274.256677267,291.255497943084,687.590785455578,162.72858081128,3059.40250013362,495.17465378349
"121","Mulanje",26,22847,17307.0600346223,17270.1044508611,36.9555837612161,105.544476976554,20.7956615795228,469.328423444341,63.247809713066
"122","Mulanje",27,138470,104879.773561876,104490.499682472,389.273879403925,754.088471413622,216.576703779696,3354.59654879689,658.987201047305
"123","Mulanje",58,119514,90522.5250326344,90199.0058565873,323.519176047106,644.786650321846,180.116439388072,2868.24657939753,548.0387507768
"124","Mulanje",68,100417,76058.483112117,75834.7829740887,223.700138028275,487.89226550831,124.795298505027,2170.46130988177,379.744412153476
"125","Mulanje",118,108315,82040.3926852413,81713.9280875417,326.464597699565,614.030512799883,181.558044723722,2732.4130355208,552.489298004274
"126","Mulanje",171,234365,177510.496922616,176894.821912302,615.675010313768,1245.67852771545,342.819436673782,5542.18427630179,1043.26781782944
"127","Mulanje",223,63829,48346.7738537447,48141.80804533,204.965808414726,369.703215499652,113.812334437652,1645.10432834978,346.379313953778
"128","Mwanza",29,21691,16431.5141050619,16406.0364330565,25.4776720054206,89.4885357110929,14.4722025135537,397.790147064541,44.0107249870636
"129","Mwanza",145,46568,35273.3130756053,35165.0824070474,108.230668557935,231.310127305358,60.3199977914672,1029.12539937955,183.526019537664
"130","Mwanza",221,65092,49303.3801490019,49155.7731815874,147.606967414536,321.532468116684,82.2860507876409,1430.3722117075,250.387848589821
"131","Mzimba",30,31467,23835.8449327893,23785.5394475022,50.3054852870768,142.511584820294,28.2891658868676,633.974433874801,86.0771712438828
"132","Mzimba",57,22405,16972.2981057128,16909.6738208456,62.6242848671491,123.422568230711,34.8412495914942,548.70059934438,105.955956802444
"133","Mzimba",64,86851,65783.5969432109,65537.857680128,245.739263082937,476.149392443601,136.504733014241,2118.22932225762,415.376148901376
"134","Mzimba",66,55693,42184.5718370705,42068.5024310828,116.069405987691,267.47584321032,64.7243179971921,1190.06975776038,196.967229355628
"135","Mzimba",123,200635,151963.427695447,151377.47982643,585.947869017193,1101.01906115031,325.208412543387,4899.20183034643,989.76152413103
"136","Mzimba",170,178416,135134.824352086,134603.161897349,531.662454737024,1006.219599722,295.14287802039,4476.40808495201,898.115648854612
"137","Mzimba",172,100057,75785.8375462608,75505.7075536592,280.129992601621,550.196064692324,155.689235257462,2447.7018798714,473.763064866569
"138","Mzimba",196,64069,48528.5531224493,48394.7767389502,133.776383499121,313.094764468379,74.6709351062029,1393.12426706346,227.246731358233
"139","Mzimba",199,210743,159619.223983704,159078.272934734,540.951048970278,1122.27896565509,301.106886077589,4992.67799182634,916.224940998242
"140","Mzimba",207,103567,78444.2743131518,78193.9284268642,250.345886287584,532.629155141283,139.432176309537,2369.26418420071,424.241591546843
"141","Mzimba",208,49601,37570.5049687407,37436.5604595702,133.944509170494,269.37711832234,74.5167045171727,1198.12640928874,226.714579589739
"142","Mzuzu City",5,203815,154372.014630503,154098.84496463,273.169665873039,883.328211928119,154.420562045498,3929.94470518986,469.923649015885
"143","Neno",31,1,1,1,0,0,0,0,0
"144","Neno",130,32254,24431.9100026662,24358.1913935242,73.7186091419958,156.304166896114,41.0646671005161,695.106041428137,124.923568724837
"145","Neno",190,37729,28578.6700028529,28491.4764941267,87.1935087262045,187.091119373484,48.6130112456637,831.99132924306,147.88298271318
"146","Neno",216,35362,26785.9091430825,26701.8165902271,84.0925528553536,179.693469237594,46.8748079764239,799.466842703884,142.611397732736
"147","Neno",231,57118,43263.8691132422,43141.0021199349,122.866993307337,284.408929162193,68.6266665713185,1265.05032928999,208.802759391078
"148","Nkhata Bay",32,1,1,1,0,0,0,0,0
"149","Nkhata Bay",55,7426,5627.21579896937,5604.08371790564,23.1320810637346,41.3747438140479,12.8537657324717,183.666623323543,39.0423147821478
"150","Nkhata Bay",73,31827,24108.5008958225,24026.4486600978,82.052235724684,168.783977969475,45.6435306017807,750.719865144101,138.867244025401
"151","Nkhata Bay",80,1,1,1,0,0,0,0,0
"152","Nkhata Bay",82,1,1,1,0,0,0,0,0
"153","Nkhata Bay",102,5566,4218.45200633339,4206.12255500216,12.3294513312259,27.4719663669021,6.88899524665954,121.833930780764,20.91065067234
"154","Nkhata Bay",107,20321,15393.879753668,15344.852458097,49.0272955710008,101.390897955595,27.2923577000959,451.000745102619,83.0154455706066
"155","Nkhata Bay",108,1,1,1,0,0,0,0,0
"156","Nkhata Bay",132,25445,19274.7859294925,19208.7301307366,66.0557987559188,132.065018917485,36.744867245692,587.134612657103,111.751610083593
"157","Nkhata Bay",135,56944,43132.0778132896,42993.5521748079,138.525638481654,294.723134637827,77.1388021104631,1310.95870239408,234.705671672445
"158","Nkhata Bay",181,13615,10314.7598480113,10271.2178022435,43.5420457677871,76.5786617985737,24.1641036244894,340.356522702568,73.4754265263067
"159","Nkhata Bay",183,1,1,1,0,0,0,0,0
"160","Nkhata Bay",235,34749,26321.6301563656,26234.5116409908,87.1185153747889,180.174434004557,48.4768463370638,801.379323525142,147.466966197808
"161","Nkhotakota",33,37379,28313.5938331492,28235.2599510482,78.3338821010101,184.075980280712,43.8084584285822,818.627342763188,133.27311262726
"162","Nkhotakota",34,4762,3609.5014648291,3599.41630044874,10.0851643803636,22.0453846033235,5.63183179880558,97.697607329116,17.0866374083718
"163","Nkhotakota",60,26662,20196.5457571444,20135.0818492433,61.4639079011496,130.472477514839,34.2312159195985,580.372503357979,104.129985344171
"164","Nkhotakota",84,28796,21812.834537851,21744.602451456,68.2320863949791,141.13203121449,37.9791244184565,627.48834976098,115.515393272763
"165","Nkhotakota",94,36676,27781.1256103654,27695.3011306706,85.8244796947999,181.233863870781,47.8361006469347,806.149480450742,145.545776676739
"166","Nkhotakota",146,137628,104242.029436823,104007.508562015,234.520874807839,621.292552956132,131.409601890492,2763.79436196352,399.845634046955
"167","Nkhotakota",180,75853,57453.742281781,57275.0273936215,178.714888159525,372.535653047533,99.4712927758857,1657.15518031816,302.667173822811
"168","Nkhotakota",201,103416,78329.9200693551,78094.255780402,235.664288953105,501.990328454414,131.26924231634,2232.96779444574,399.404929311334
"169","Nsanje",28,8422,6381.58657172158,6360.09872885095,21.4878428706342,42.33866142883,11.9618709365902,187.96958781209,36.3390025190505
"170","Nsanje",35,30549,23140.5494816281,23071.9203394465,68.6291421816441,151.996413490907,38.3002770235007,676.119996314596,116.511808395756
"171","Nsanje",71,10263,7775.9589536932,7747.11073777948,28.84821591372,53.5128509447225,16.0291821720254,237.737519046755,48.7236766638448
"172","Nsanje",76,67203,50902.2496732711,50726.6850270926,175.564646178462,345.83577437253,97.68969284106,1538.20373195233,297.214938395424
"173","Nsanje",120,15455,11708.3748438764,11661.1755254371,47.1993184393163,84.6919019832814,26.2021719320976,376.57052399882,79.6878196780892
"174","Nsanje",179,21112,15992.9801800187,15926.8193826439,66.1607973747606,118.419300416445,36.7242328060337,526.468132712965,111.693385272619
"175","Nsanje",191,87576,66332.7212537321,66083.3561530191,249.365100713047,466.437107671104,138.542456255692,2074.89110324175,421.55674381193
"176","Nsanje",212,40275,30507.023814413,30395.5882492719,111.435565141055,210.856718107883,61.9185319168102,938.003000179094,188.374772369989
"177","Nsanje",215,16978,12861.8984920224,12808.7762981742,53.1221938482114,94.7806875757705,29.508113242621,421.267227614974,89.7195794778877
"178","Nsanje",224,5447,4128.32023702813,4115.18651395315,13.1337230749759,27.3045782908127,7.3246994133112,121.06098459381,22.2306875504074
"179","Nsanje",233,51323,38874.7518080617,38728.6770231337,146.074784927972,273.150306787666,81.1609928728168,1214.81923919539,246.906377249651
"180","Ntcheu",36,22268,16868.5348380948,16840.5413482189,27.9934898759473,94.0596900365946,15.8691133688102,418.141661145454,48.2588656218317
"181","Ntcheu",43,24610,18642.3586977472,18575.032801882,67.3258958651776,134.508536862342,37.4963760711556,598.011036482681,114.044272989102
"182","Ntcheu",56,160435,121516.033287149,121105.619145178,410.414141970844,843.816813250101,228.55829723628,3753.93952752059,695.458590807988
"183","Ntcheu",72,130258,98660.0056248027,98284.2400206041,375.765604198585,724.986253992471,208.945911091512,3226.158309071,635.940358145652
"184","Ntcheu",111,39594,29991.2187800098,29887.560977726,103.657802283845,214.221382820581,57.7445562909702,952.76544704885,175.66070139488
"185","Ntcheu",166,62432,47288.678482582,47115.0883106608,173.59017192122,343.896942028124,96.6256485917934,1530.50034922988,294.037308903491
"186","Ntcheu",184,37563,28452.9408266226,28367.7752475698,85.1655790528266,184.710564974495,47.4903813202386,821.42408164075,144.470673522308
"187","Ntcheu",195,76324,57810.4936744302,57659.0262484085,151.467426021744,352.246928534754,84.5972094758024,1566.84191483112,257.400871244235
"188","Ntcheu",217,79638,60320.4953973733,60098.0609164583,222.434480915027,440.625632204696,123.801532946116,1960.07715995873,376.672322358326
"189","Ntcheu",228,83109,62949.4128457959,62731.9353414747,217.47750432121,438.913643102659,121.086947058597,1953.66354414146,368.508965474993
"190","Ntchisi",37,11814,8950.68657522115,8934.06294688826,16.6236283328888,52.363765210361,9.39378643579446,232.688143637603,28.5593122860947
"191","Ntchisi",48,95273,72162.4085217317,71940.5067846114,221.901737120258,477.561706472199,123.634205080809,2125.5572377776,376.254253989756
"192","Ntchisi",101,28307,21442.4680145868,21376.6155361224,65.852478464384,140.689424147353,36.7155007465479,625.557587273607,111.678480241769
"193","Ntchisi",115,41072,31110.6291148732,31015.4314106835,95.1977041897121,200.17604593293,52.9888090345539,890.814380970813,161.234500682464
"194","Ntchisi",143,138197,104673.003234165,104346.471898599,326.531335566251,708.347026433327,182.072567769261,3151.08980223383,553.999561015911
"195","Ntchisi",153,22545,17078.3342033576,17020.5720121808,57.7621911768359,115.962157337619,32.1577349528698,515.564988414014,97.7973324087735
"196","Phalombe",38,1,1,1,0,0,0,0,0
"197","Phalombe",127,1,1,1,0,0,0,0,0
"198","Phalombe",188,322559,244308.537766885,243509.757153637,798.780613247587,1639.28966914112,444.904301189147,7292.98047089342,1353.81403681754
"199","Phalombe",209,156135,118259.206057075,117855.352937099,403.85311997627,802.639944018023,224.779291411606,3570.57809493651,683.972605898624
"200","Rumphi",39,27139,20557.8245227163,20515.2315766789,42.5929460374275,122.010508379972,23.9557810397027,542.79227024664,72.8856309388543
"201","Rumphi",44,3749,2842.25171287584,2832.17034884125,10.0813640345952,19.8066033310172,5.62028602703487,87.7279778507895,17.0418552926522
"202","Rumphi",59,13425,10170.8558998456,10137.1494331232,33.7064667224357,68.7924467653938,18.7613191269728,305.820224428977,57.0499723219454
"203","Rumphi",90,18564,14063.1243939605,14019.1780356335,43.9463583270366,94.6620151900411,24.5075019067222,420.75253743941,74.5246037265319
"204","Rumphi",92,29434,22296.0551383468,22226.3234467658,69.7316915810386,149.047907821908,38.8371840149618,662.718801624812,118.124624850827
"205","Rumphi",93,32285,24455.3895181401,24383.5143099343,71.8752082058505,161.900146095431,40.1029935209259,719.985693787234,121.997282537555
"206","Rumphi",117,93235,70618.8612643081,70400.8111147345,218.050149573619,474.646820367557,121.494462414621,2111.83995673953,369.685662215088
"207","Rumphi",156,14221,10773.7441543916,10737.7854709081,35.9586834835369,75.019792230521,20.024756939155,333.320563865176,60.8748072272567
"208","Rumphi",203,10817,8195.55931138,8164.36921705956,31.1900943204381,60.4096672615765,17.3515804919139,268.291903117559,52.7307042223076
"209","Rumphi",238,1,1,1,0,0,0,0,0
"210","Salima",40,41183,31194.7003096026,31133.8583585073,60.8419510952703,180.862034143243,34.3249168003345,804.897230689168,104.446833149137
"211","Salima",61,24081,18241.6999397839,18178.5066863598,63.193253424091,123.703763882161,35.1232979131356,550.082748546787,106.841327412982
"212","Salima",62,40689,30820.5654410365,30722.9024830414,97.6629579950863,201.389733795302,54.3567347406995,896.04787103498,165.382585137081
"213","Salima",88,1,1,1,0,0,0,0,0
"214","Salima",95,24316,18419.6882580868,18361.8976007408,57.7906573460125,121.9773176286,32.2186765398106,542.348122267833,97.9987977861425
"215","Salima",152,86326,65385.9780030571,65186.6933757313,199.284627325851,424.777060778366,111.049843452326,1889.80338695348,337.932256723145
"216","Salima",159,91656,69422.9026482611,69209.9929578528,212.909690408289,455.747381789735,118.689297745586,2027.39652804266,361.126422120535
