"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"1","Balaka",2,34766,959.62183640074,957.834015642749,1.78782075799136,7.16986340869934,1.13032555928959
"2","Balaka",138,189063,992.774769701955,989.133268610604,3.64150109135144,9.09852573368855,2.25200184955136
"3","Balaka",220,260230,994.909575000129,991.224675932411,3.68489906771761,9.28129907482509,2.27879559114184
"4","Blantyre",114,59692,976.242626377141,972.829383609461,3.41324276767991,9.02842372199519,2.12113889921008
"5","Blantyre",149,106665,986.804988020834,984.075984176258,2.7290038445758,8.46736684084422,1.7005260931147
"6","Blantyre",163,108459,987.028537312178,983.869400383846,3.15913692833228,8.94431108997984,1.96260605190977
"7","Blantyre",164,51202,972.337456316801,969.193209316944,3.14424699985695,8.5562795544922,1.95606543029669
"8","Blantyre",169,40760,965.396360301741,962.158443566662,3.23791673507858,8.83624347238916,2.01860459402907
"9","Blantyre",173,34131,958.895963154519,955.818635722253,3.07732743226643,8.80877906324359,1.92442421915146
"10","Blantyre",176,24477,943.563625471786,939.99762555616,3.5659999156264,9.20802173995892,2.22936701980253
"11","Blantyre",230,90288,984.344840201724,981.169876209962,3.1749639917622,8.86809901541269,1.97274254163607
"12","Blantyre City",3,979024,999.106168360032,997.395150667537,1.7110176924946,7.42438454197852,1.0763492405226
"13","Chikwawa",6,10806,881.541858531174,879.402249375002,2.1396091561719,7.55662782464652,1.3669846285826
"14","Chikwawa",7,69743,979.668526239911,977.638770725837,2.02975551407347,7.50137207400109,1.27216197998223
"15","Chikwawa",16,1,1,1,0,0,0
"16","Chikwawa",22,47558,970.248272753848,967.145783896705,3.10248885714296,8.70852262529661,1.93287083655782
"17","Chikwawa",113,129546,989.213393696415,986.145290620052,3.06810307636281,8.50096060954136,1.90259137656994
"18","Chikwawa",157,37372,962.349647503742,959.496163982349,2.85348352139327,8.26564550298158,1.78363465689847
"19","Chikwawa",177,95673,985.244582102123,981.73380559488,3.510776507243,9.02272339511863,2.17609955423249
"20","Chikwawa",185,40611,965.272712228782,962.390588961177,2.8821232676055,8.41325977710122,1.80019227199185
"21","Chikwawa",214,228307,994.116502669699,990.75346237605,3.36304029364914,8.82624710387521,2.08124264386901
"22","Chiradzulu",8,3806,730.032957047763,728.279054269341,1.75390277842249,6.57729273209774,1.15281374426012
"23","Chiradzulu",125,27860,950.072708491582,946.420254400429,3.65245409115337,9.37212159192232,2.28106304531432
"24","Chiradzulu",137,117760,988.087306871325,984.048176532993,4.03913033833185,9.84222501851383,2.50007437163886
"25","Chiradzulu",168,86460,983.638900504242,980.293804951327,3.34509555291535,9.09345276452575,2.07861665278206
"26","Chiradzulu",194,88254,983.977084650851,980.480509475309,3.49657517554168,9.30483775140664,2.17034542999541
"27","Chiradzulu",210,50615,972.020539027507,968.216657510029,3.80388151747842,9.62636196846815,2.36487243107568
"28","Chiradzulu",218,63598,977.698551688345,973.676945741558,4.0216059467874,9.87699632607785,2.49582045195817
"29","Chitipa",9,21215,935.472208373873,933.598737972569,1.87347040130416,7.24184983642237,1.18628018650803
"30","Chitipa",144,28948,951.862323275755,948.788222509622,3.07410076613287,8.48502077743438,1.91974580909499
"31","Chitipa",200,107405,986.898044658,983.719231276844,3.17881338115614,8.74357024602896,1.97037359650948
"32","Chitipa",205,42023,966.412483033012,962.880899619689,3.5315834133235,9.247914236639,2.1963334713602
"33","Chitipa",206,29517,952.74837297741,949.50598774173,3.24238523568037,8.58221137424327,2.02184836471288
"34","Chitipa",222,36875,961.857556855832,958.775568938226,3.08198791760596,8.45819364043263,1.92039942488385
"35","Dedza",10,30623,954.381566341819,952.605681557034,1.77588478478479,7.24145720623481,1.12505552510663
"36","Dedza",45,31902,956.1367261951,952.235551382622,3.90117481247754,9.57760450880559,2.42925491430948
"37","Dedza",47,92925,984.797281688212,981.228317722443,3.5689639657689,9.15568196613481,2.21202356172569
"38","Dedza",63,46478,969.56979528282,966.407461649654,3.16233363316586,8.77515135256448,1.96975881035755
"39","Dedza",136,142408,990.233753812228,987.169546778082,3.06420703414549,8.48848206464852,1.90037043909069
"40","Dedza",150,202156,993.279137496137,989.799410501027,3.47972699510956,9.20506415468939,2.15377528798313
"41","Dedza",154,109044,987.101084675494,984.11550084556,2.98558382993447,8.32025498090863,1.85314330763521
"42","Dedza",227,202433,993.289484774807,990.080819344654,3.20866543015275,7.97968356939659,1.98164762694405
"43","Dedza",232,96260,985.336915557874,981.464173303078,3.8727422547961,9.39439427013794,2.39719048526689
"44","Dowa",11,7260,834.586428678395,832.905862257228,1.68056642116671,7.08478863722131,1.08959293987831
"45","Dowa",41,184981,992.603343897621,989.46832385731,3.13502004031069,8.87590087671374,1.94319421886175
"46","Dowa",65,130321,989.281677039113,986.128047036134,3.15363000297871,8.73068423416247,1.95501905123274
"47","Dowa",81,113569,987.631973813143,984.729911192866,2.90206262027669,8.48832824735669,1.80335699605609
"48","Dowa",86,51609,972.552209914831,969.81907573164,2.73313418319145,8.27375582674473,1.70610881616133
"49","Dowa",128,125025,988.806277266812,985.385990627808,3.42028663900404,9.13622240930493,2.11993185741912
"50","Dowa",131,114142,987.696389342191,984.416232596929,3.28015674526146,9.02756189292352,2.03466068009306
"51","Dowa",198,100996,986.041800438394,982.80536190075,3.23643853764441,9.00071921540726,2.00871535567849
"52","Karonga",12,61246,976.843598042148,974.771496087155,2.0721019549925,7.58135427645878,1.29978625525579
"53","Karonga",91,29428,952.611812073838,949.816920842367,2.79489123147051,8.13501236572723,1.74827722766635
"54","Karonga",96,34753,959.608217598618,956.945318987084,2.66289861153454,7.99916239016208,1.66476296117581
"55","Karonga",161,92690,984.757864200254,981.677698590516,3.08016560973797,8.42078117704625,1.91020564593239
"56","Karonga",167,98820,985.726038006431,982.38380798259,3.34223002384056,8.90364715613914,2.07178171094261
"57","Karonga",236,78123,981.866229537136,978.793838927736,3.07239060939962,8.57673307792089,1.9080249968083
"58","Kasungu",13,59620,976.213535418087,974.701900901526,1.51163451656147,7.00261485850734,0.957481002230769
"59","Kasungu",14,68484,979.29257094075,976.734832085386,2.55773885536363,7.95095863440244,1.59388225401918
"60","Kasungu",49,58040,975.569621655352,972.88419780067,2.68542385468215,8.30014242449709,1.67434120277667
"61","Kasungu",50,9582,868.673406133709,865.247886837105,3.42551929660437,8.91436872747348,2.17432883564426
"62","Kasungu",69,41315,965.849792631482,963.308685474077,2.5411071574053,8.03397638278773,1.58939428777272
"63","Kasungu",70,47032,969.921587556408,966.785755194502,3.13583236190609,8.74642434933743,1.95160136240339
"64","Kasungu",100,56660,974.977638086736,972.336715771894,2.64092231484226,8.18945498499918,1.64734553529481
"65","Kasungu",103,45259,968.765792078424,965.698877046755,3.06691503166881,8.63607970296036,1.9100788740296
"66","Kasungu",129,90463,984.374735939099,981.329870642651,3.04486529644779,8.59608342218297,1.89084180727772
"67","Kasungu",140,69822,979.691627769011,976.437432277163,3.2541954918475,8.97533846874843,2.02079239891895
"68","Kasungu",147,65114,978.218634019743,975.338004144952,2.88062987479115,8.585853488214,1.79495265708763
"69","Kasungu",148,56701,974.996285867122,972.400823785134,2.59546208198758,7.98962518534923,1.61878964101821
"70","Kasungu",204,32061,956.34584933802,953.715317327759,2.63053201026067,8.18005744266494,1.64796229828568
