"","TA","ID","Population","Incidences","Recovered","Deaths","Peak_Hospital","Peak_Crit"
"25","Chiradzulu",168,86460,61977.3954127403,61766.6267057125,210.768707027815,401.681070734899,111.178507126969
"26","Chiradzulu",194,88254,63263.3074903656,63038.5005283098,224.806962055833,419.503563945643,118.476924643598
"27","Chiradzulu",210,50615,36284.3936480379,36142.3991905431,141.994457494839,251.093003062171,74.7593965051232
"28","Chiradzulu",218,63598,45590.3565417736,45402.8279412983,187.528600475322,322.436245825291,98.6872162673589
"29","Chitipa",9,21215,15211.0322225151,15180.5690855937,30.4631369213873,81.3448900270907,16.2175295115492
"30","Chitipa",144,28948,20753.8969906185,20686.8709435857,67.0260470327488,128.438075728145,35.3112390920422
"31","Chitipa",200,107405,76990.3966763612,76742.4094698338,247.987206527378,478.911179602909,130.574059592973
"32","Chitipa",205,42023,30125.8078218565,30015.7183917015,110.089430155,201.050176556834,57.9254596412092
"33","Chitipa",206,29517,21161.7544367256,21089.7369343642,72.0175023613835,132.397569371676,37.8918393823564
"34","Chitipa",222,36875,26435.8194000124,26351.1136420869,84.7057579254707,161.877873736238,44.6133013699118
"35","Dedza",10,30623,21954.5138074082,21913.6615033885,40.8523040197356,115.756403448638,21.8405306613285
"36","Dedza",45,31902,22871.2689826207,22777.9509315517,93.3180510690086,159.199582866066,49.0559992262402
"37","Dedza",47,92925,66611.3856930607,66369.9820792191,241.403613841567,434.544422108047,127.057886112206
"38","Dedza",63,46478,33319.0654975329,33210.3925601881,108.672937344783,210.434174880176,57.2986180358724
"39","Dedza",136,142408,102079.851195492,101763.972468696,315.878726795921,614.802365407092,166.523681275469
"40","Dedza",150,202156,144906.071043723,144398.42570205,507.645341672526,944.769130172347,267.252144897909
"41","Dedza",154,109044,78165.1741031883,77928.7558983323,236.41820485598,462.545392854452,124.640041001377
"42","Dedza",227,202433,145104.69171321,144635.95386973,468.737843480055,820.108480235835,246.225653543156
"43","Dedza",232,96260,69001.8528795586,68730.6498293933,271.203050165306,461.592678512293,142.531914060237
"44","Dowa",11,7260,5208.34083790835,5197.85305340795,10.4877845003964,29.673088353795,5.61115576130453
"45","Dowa",41,184981,132595.369045834,132176.582316735,418.786729099226,833.563280823916,220.778744259957
"46","Dowa",65,130321,93416.1595347602,93118.3677210534,297.791813706836,579.208287392692,156.924802767288
"47","Dowa",81,113569,81408.6120212952,81169.4005717848,239.211449510378,491.223432543406,126.30713859543
"48","Dowa",86,51609,36996.8741361816,36892.9029391146,103.971197066974,219.921413908882,54.9612493207267
"49","Dowa",128,125025,89620.0504312996,89310.054177034,309.996254265571,581.563520117757,163.268568148069
"50","Dowa",131,114142,81819.3595693686,81547.6360809757,271.723488392885,525.080507161899,143.222258550864
"51","Dowa",198,100996,72396.526383169,72158.9026891795,237.623693989461,463.77495352535,125.279735949197
"52","Karonga",12,61246,43904.4832136262,43811.352069772,93.1311438542036,238.430142690485,49.5304129086249
"53","Karonga",91,29428,21097.9607089283,21036.0608847084,61.8998242199175,125.130732792593,32.6699257150107
"54","Karonga",96,34753,24914.8097329672,24845.6715065871,69.1382263801073,144.55447489175,36.5129543940414
"55","Karonga",161,92690,66442.9446888434,66235.1217611096,207.822927733783,398.665282899331,109.448891267164
"56","Karonga",167,98820,70836.8138616674,70596.6326104484,240.181251219004,448.828436340855,126.447858727171
"57","Karonga",236,78123,56001.6029764334,55826.3664873514,175.236489082048,342.813147718322,92.360585409302
"58","Kasungu",13,59620,42738.9989921964,42672.8190622489,66.1799299475467,214.398556457327,35.5311641478157
"59","Kasungu",14,68484,49092.5425688252,48964.3215430285,128.221025796701,279.066669026217,67.7751629133774
"60","Kasungu",49,58040,41606.4937425518,41491.9646882038,114.529054347999,247.606384159712,60.5098867087414
"61","Kasungu",50,9582,6872.71176418913,6845.60997167501,27.1017925141239,47.7846911536908,14.2853276108705
"62","Kasungu",69,41315,29618.3283665439,29540.4038857321,77.9244808118357,171.741679204097,41.2283469663195
"63","Kasungu",70,47032,33716.1521920863,33607.1452386943,109.00695339204,212.236075119992,57.4345356951013
"64","Kasungu",100,56660,40617.3281946543,40507.3080261306,110.020168523735,238.636852801312,58.1589277818701
"65","Kasungu",103,45259,32445.3068014379,32342.5915772002,102.715224237744,201.870435070837,54.1320398656387
"66","Kasungu",129,90463,64846.6713284433,64646.0877888319,200.583539611445,397.256043154641,105.774801976311
"67","Kasungu",140,69822,50051.5993654928,49885.3453351283,166.254030364457,321.169959531688,87.5842723651602
"68","Kasungu",147,65114,46676.995182087,46539.5421258506,137.453056236398,286.836665152384,72.6238226971943
"69","Kasungu",148,56701,40646.7163441515,40538.5138737623,108.202470389185,232.978685127504,57.1909794613777
"70","Kasungu",204,32061,22985.2405712758,22922.0171993844,63.2233718914174,136.634289263419,33.4397653477009
"71","Kasungu",229,126014,90328.9849911678,90096.8682370765,232.116754091274,516.635381973781,122.750882693125
"72","Kasungu",237,127310,91257.9335028752,91019.0358376275,238.897665247716,523.323769502045,126.277401008579
"73","Likoma",17,1,1,1,0,0,0
"74","Likoma",189,1,1,1,0,0,0
"75","Lilongwe",51,57954,41544.8371244865,41385.4998935625,159.337230924018,276.783532694271,83.7418571664427
"76","Lilongwe",89,66477,47653.9744374517,47503.3025717515,150.671865700241,294.717801541011,79.4351523635515
"77","Lilongwe",99,45555,32657.4730083549,32574.2748324508,83.198175904125,187.40313037687,44.0428195801262
"78","Lilongwe",106,35055,25131.2774095561,25080.207899903,51.0695096531341,133.705501395246,27.1871083465571
"79","Lilongwe",110,172340,123534.534348442,123117.892283616,416.642064826193,779.67173269586,219.431329664801
"80","Lilongwe",121,137796,98774.058290509,98450.140826674,323.917463834947,635.553175344933,170.849621911825
"81","Lilongwe",124,349655,250630.49638308,249823.888076456,806.608306624452,1549.62381218032,425.127608005296
"82","Lilongwe",126,44053,31580.8785804742,31478.6677832521,102.210797222075,199.444273571641,53.8911457739958
"83","Lilongwe",134,175098,125511.399971334,125115.104763945,396.295207388712,777.292521438935,208.840796077926
"84","Lilongwe",139,216131,154923.142068483,154405.530600235,517.611468248191,976.335641289322,272.637879579667
"85","Lilongwe",141,32511,23307.7926003969,23252.1334250203,55.6591753766382,128.405897666434,29.5196952163643
"86","Lilongwe",142,88406,63372.262373073,63129.3106556896,242.951717383407,424.617827178688,127.776921622235
"87","Lilongwe",160,152146,109059.848860847,108733.379846166,326.46901468076,652.007325127933,172.128490555619
"88","Lilongwe",182,129131,92563.1376966552,92281.5772224699,281.560474185318,565.66070598889,148.535040168874
"89","Lilongwe",186,145652,104405.075951741,104016.775706231,388.30024550989,698.645805440567,204.337303504593
"90","Lilongwe City",1,1055723,756726.530265752,755577.214225431,1149.31604032149,3809.40837200015,618.003843622675
"91","Machinga",18,118229,84748.8111821023,84465.6050231605,283.206158941776,520.522150850243,149.102269411622
"92","Machinga",19,34828,24968.5741467936,24921.2134717254,47.3606750681777,129.237204880013,25.2548396700301
"93","Machinga",21,1,1,1,0,0,0
"94","Machinga",42,33978,24359.304653431,24278.1893978582,81.1152555728122,150.048295975626,42.7464731501066
"95","Machinga",46,83265,59687.2982081788,59506.4361276909,180.862080487909,338.845674302411,95.2500042854266
"96","Machinga",52,29726,21311.5618760036,21243.4663270936,68.0955489100238,127.367688691754,35.9023663364672
"97","Machinga",83,57149,40967.8323145761,40841.8054890562,126.026825519923,240.419090381958,66.4218347696056
"98","Machinga",87,33914,24313.4292901345,24237.2428533505,76.186436783999,145.399377635411,40.2025726779227
"99","Machinga",98,39617,28401.2406245872,28319.8621165973,81.3785079898543,158.4003031348,42.9215972736815
"100","Machinga",104,60159,43125.3443979029,42975.9464677692,149.39793013365,266.86320625658,78.6484556057558
"101","Machinga",158,177282,127076.881619535,126642.193840295,434.687779239972,773.25630458761,228.661470025926
"102","Machinga",225,74401,53333.7368712601,53152.5310022829,181.205868977244,322.577139843031,95.3444732698267
"103","Mangochi",15,3883,2787.75559144327,2777.70350139202,10.0520900512494,18.2121636634878,5.32112825662007
"104","Mangochi",23,58764,42125.4426196308,42052.3927860106,73.0498336201777,206.917905149222,39.0285582596122
"105","Mangochi",25,19823,14213.2783869891,14187.8745386131,25.4038483759541,73.9412636302681,13.6009747102291
"106","Mangochi",53,167100,119778.596100808,119365.049063302,413.547037506255,731.260280391846,217.508981528501
"107","Mangochi",78,123245,88344.1793345045,88039.3113740458,304.867960458665,538.691598113009,160.302484935366
"108","Mangochi",97,50224,36004.1244827645,35886.5154795011,117.609003263359,215.821023131058,61.9302936481427
"109","Mangochi",122,170805,122434.327887566,122036.357615737,397.970271828823,740.803033823071,209.632475531968
"110","Mangochi",133,113488,81350.5846280728,81038.8758985323,311.708729540516,521.915626216582,163.753184841316
"111","Mangochi",155,75930,54429.7022953107,54240.0078858707,189.694409439995,338.19968583592,99.7538640635853
"112","Mangochi",175,106239,76154.6385067277,75895.2624706173,259.376036110373,463.079688324632,136.489484694723
"113","Mangochi",197,165365,118534.973385977,118180.367001057,354.606384920013,686.818547690517,187.002576127173
"114","Mchinji",24,26808,19219.9853256874,19188.6583857021,31.3269399853012,98.1817909036252,16.806861849986
"115","Mchinji",54,81940,58737.5671751922,58581.8705038162,155.696671376022,334.341718099922,82.2426676887872
"116","Mchinji",74,137172,98326.8291889579,98021.0368212197,305.792367738215,606.688505228949,161.262479968035
"117","Mchinji",79,121121,86821.7377394355,86578.6588298729,243.078909562612,508.494935447132,128.348173619697
"118","Mchinji",187,130951,93867.7311065411,93616.0804670602,251.650639480861,539.235734024834,132.952841574033
"119","Mchinji",192,55619,39871.1663499665,39759.6333685994,111.532981367054,236.098024566642,58.9159619970299
"120","Mchinji",239,142016,101798.923464492,101523.282185549,275.64127894302,596.723057262585,145.71283852721
"121","Mulanje",26,22847,16380.8176042587,16345.8398165572,34.9777877015056,91.6836951453158,18.6347321715107
"122","Mulanje",27,138470,99257.2111340388,98888.8060803046,368.405053734223,654.509120263136,193.922772285099
"123","Mulanje",58,119514,85669.8727891686,85363.6965532078,306.176235960754,559.696392057319,161.303097475136
"124","Mulanje",68,100417,71981.5074399923,71769.7983427573,211.709097235015,423.418079117145,111.776938755297
"125","Mulanje",118,108315,77642.6449231877,77333.680357936,308.964565251681,533.124961421405,162.583692831492
"126","Mulanje",171,234365,167992.896367911,167410.232095794,582.66427211742,1080.89767581507,306.970838534914
"127","Mulanje",223,63829,45755.9285866131,45561.9466517644,193.981934848732,321.096518755637,101.969536662855
"128","Mwanza",29,21691,15552.2197332537,15528.105439991,24.1142932627216,77.6879040456162,12.9645560069562
"129","Mwanza",145,46568,33383.5663421412,33281.1340685876,102.432273553601,200.78494866799,54.0326068515809
"130","Mwanza",221,65092,46661.226003323,46521.5292537564,139.696749566615,279.157879832104,73.700439971161
"131","Mzimba",30,31467,22559.4752189848,22511.863508994,47.6117099908056,123.761550075821,25.3458609904186
"132","Mzimba",57,22405,16064.0012761029,16004.7284200118,59.2728560910626,107.170134405818,31.2175380191853
"133","Mzimba",64,86851,62257.6533827403,62025.085535024,232.567847716249,413.135896379431,122.256194528776
"134","Mzimba",66,55693,39924.2082885744,39814.3581972427,109.850091331735,232.297495571369,57.9907305448913
"135","Mzimba",123,200635,143815.839261918,143261.307273162,554.531988756,955.841762065379,291.256931160941
"136","Mzimba",170,178416,127889.692451195,127386.534615572,503.157835623486,873.316803358866,264.273870373961
"137","Mzimba",172,100057,71723.4940241946,71458.3798279032,265.114196291445,477.477575289196,139.449180410542
"138","Mzimba",196,64069,45927.9652140855,45801.3577512748,126.607462810744,271.912055409429,66.8970459496117
"139","Mzimba",199,210743,151061.076945159,150549.129554186,511.947390972612,973.625350391788,269.634234310874
"140","Mzimba",207,103567,74239.3666730572,74002.4402715432,236.926401513975,462.333548205067,124.878023868657
"141","Mzimba",208,49601,35557.5705616102,35430.8024686153,126.768092994895,233.889536375423,66.7505133993947
"142","Mzuzu City",5,203815,146095.286652341,145836.763114846,258.523537495127,766.628733255478,138.263587108647
"143","Neno",31,1,1,1,0,0,0
"144","Neno",130,32254,23123.5805391441,23053.8095643533,69.7709747907823,135.681220217069,36.7906634564228
"145","Neno",190,37729,27047.9522242264,26965.428935729,82.5232884974213,162.438031023964,43.5505355715234
"146","Neno",216,35362,25351.3322189714,25271.7434244218,79.5887945495688,156.06885083703,41.9848404420658
"147","Neno",231,57118,40945.6110447406,40829.3277778365,116.28326690406,246.919102653224,61.4663252106177
"148","Nkhata Bay",32,1,1,1,0,0,0
"149","Nkhata Bay",55,7426,5327.32776978049,5305.42845372669,21.8993160538016,35.9870387688666,11.5306172436348
"150","Nkhata Bay",73,31827,22817.5110821399,22739.8526750282,77.6584071117085,146.520937509312,40.8939449633539
"151","Nkhata Bay",80,1,1,1,0,0,0
"152","Nkhata Bay",82,1,1,1,0,0,0
"153","Nkhata Bay",102,5566,3994.10983191967,3982.4360751641,11.6737567555708,23.895652627219,6.18176972902391
"154","Nkhata Bay",107,20321,14570.2296897741,14523.8256017183,46.4040880558173,88.1235055437215,24.4622677256053
"155","Nkhata Bay",108,1,1,1,0,0,0
"156","Nkhata Bay",132,25445,18243.0176720046,18180.4978029431,62.5198690614956,114.660003862651,32.9206409715576
"157","Nkhata Bay",135,56944,40820.8922378908,40689.7893474439,131.102890446918,255.884522862208,69.0931787122874
"158","Nkhata Bay",181,13615,9763.49711993998,9722.28213849854,41.2149814414431,66.5421094981259,21.6646184307276
"159","Nkhata Bay",183,1,1,1,0,0,0
"160","Nkhata Bay",235,34749,24911.9447161025,24829.4919348434,82.4527812590729,156.472337522423,43.4224914762297
"161","Nkhotakota",33,37379,26797.0784982241,26722.9402883356,74.138209888521,159.817549298268,39.2480962736993
"162","Nkhotakota",34,4762,3417.81299297398,3408.26341775432,9.54957521966207,19.1897663399337,5.05490350219374
"163","Nkhotakota",60,26662,19115.3354129945,19057.1619402686,58.1734727258578,113.360676756181,30.6720491160014
"164","Nkhotakota",84,28796,20644.9486292937,20580.3697731389,64.5788561547963,122.519549099955,34.0250315911741
"165","Nkhotakota",94,36676,26293.1672680063,26211.9395522926,81.2277157137143,157.345293445379,42.8603617843486
"166","Nkhotakota",146,137628,98653.6811175066,98431.7327622018,221.948355304781,539.263440344623,117.670392060869
"167","Nkhotakota",180,75853,54374.4993054782,54205.3626749337,169.136630544536,323.286082659536,89.0794115770022
"168","Nkhotakota",201,103416,74131.1339275985,73908.1021593905,223.03176820801,435.733532851309,117.567462148121
"169","Nsanje",28,8422,6041.24468978049,6020.90283363497,20.3418561455171,36.8112802730412,10.7277967117835
"170","Nsanje",35,30549,21901.472224599,21836.5178795697,64.9543450292926,132.035713239563,34.3122867492885
"171","Nsanje",71,10263,7360.84161206645,7333.53345004343,27.3081620230196,46.5091192701344,14.3723865707066
"172","Nsanje",76,67203,48174.3546628674,48008.198678807,166.155984060353,300.075168085296,87.4822438023018
"173","Nsanje",120,15455,11082.3723979536,11037.6966485691,44.6757493845079,73.6027228455077,23.4910538674569
"174","Nsanje",179,21112,15137.2037518279,15074.5831864003,62.6205654275524,102.85717419502,32.9046910445334
"175","Nsanje",191,87576,62777.3404952811,62541.341169109,235.99932617215,404.718123897645,124.082168424467
"176","Nsanje",212,40275,28872.8767105563,28767.4103329666,105.466377589658,183.079979143933,55.4554057495373
"177","Nsanje",215,16978,12174.0304121275,12123.7492503627,50.2811617648461,82.3010589026437,26.4395098248746
"178","Nsanje",224,5447,3908.81251190046,3896.37712463529,12.4353872651733,23.7554585466005,6.57156075146111
"179","Nsanje",233,51323,36791.8724644708,36653.6242563519,138.24820811889,237.092199707538,72.6745104684855
"180","Ntcheu",36,22268,15965.8021279335,15939.306731589,26.4953963445237,81.6632371295669,14.2181386720003
"181","Ntcheu",43,24610,17644.4991487789,17580.7769706776,63.722178101303,116.767015730229,33.5903243550593
"182","Ntcheu",56,160435,115001.291128051,114612.880203294,388.410924757136,732.210761310761,204.637736503888
"183","Ntcheu",72,130258,93370.9622670843,93015.3410106964,355.621256387927,629.394043233271,187.181401505879
"184","Ntcheu",111,39594,28384.7544817862,28286.6490579068,98.1054238793539,186.001325691874,51.716935632491
"185","Ntcheu",166,62432,44754.588502852,44590.3006260577,164.287876794343,298.715211441449,86.5671958135912
"186","Ntcheu",184,37563,26928.966150854,26848.362146451,80.6040044029891,160.370123701792,42.5457653576302
"187","Ntcheu",195,76324,54712.1126723548,54568.7632179993,143.349454355458,305.63271974758,75.7608764541829
"188","Ntcheu",217,79638,57087.5152686383,56877.0025482177,210.512720420622,382.4929300739,110.885276048795
"189","Ntcheu",228,83109,59575.4839219991,59369.6626645378,205.821257461273,381.259556585739,108.46464664513
"190","Ntchisi",37,11814,8472.5717476806,8456.83609637152,15.7356513090832,45.4963000518247,8.42263021787896
"191","Ntchisi",48,95273,68294.3893658475,68084.3819170353,210.007448812197,414.749284066521,110.729099133687
"192","Ntchisi",101,28307,20294.4404150109,20232.1136723145,62.3267426963526,122.111195179285,32.892646469657
"193","Ntchisi",115,41072,29444.1502823357,29354.0519605582,90.098321777516,173.815903034763,47.473303729797
"194","Ntchisi",143,138197,99061.4878271375,98752.4618312431,309.025995894443,614.812395523939,163.030411898423
"195","Ntchisi",153,22545,16164.3506848813,16109.679761177,54.6709237043233,100.705236212921,28.8140919509933
"196","Phalombe",38,1,1,1,0,0,0
"197","Phalombe",127,1,1,1,0,0,0
"198","Phalombe",188,322559,231208.631827644,230452.682132181,755.949695463122,1422.85826631776,398.425319909939
"199","Phalombe",209,156135,111919.119238087,111536.917414545,382.201823542114,696.657026916817,201.280022404647
"200","Rumphi",39,27139,19457.2507481123,19416.9380378849,40.3127102274347,106.008431143899,21.465724056869
"201","Rumphi",44,3749,2691.7056474739,2682.15826491491,9.54738255899444,17.2621973354154,5.04847767843333
"202","Rumphi",59,13425,9627.30612910479,9595.4009999017,31.9051292030853,59.778824688173,16.8208405251822
"203","Rumphi",90,18564,13310.8445964002,13269.2490643345,41.5955320657222,82.2233193476749,21.9593394963483
"204","Rumphi",92,29434,21102.2614504407,21036.2633910262,65.9980594145312,129.423276956834,34.7938932477166
"205","Rumphi",93,32285,23145.8006782286,23077.7743962029,68.0262820256859,140.539761997422,35.929013152184
"206","Rumphi",117,93235,66833.5892564395,66627.2269112061,206.362345233406,412.125395055334,108.814341246479
"207","Rumphi",156,14221,10197.8570398515,10163.8204499885,34.0365898630363,65.1771925475363,17.9471168218366
"208","Rumphi",203,10817,7757.94027994544,7728.41564611364,29.5246338317995,52.4962583954753,15.556165647477
"209","Rumphi",238,1,1,1,0,0,0
"210","Salima",40,41183,29523.712918076,29466.1300512246,57.5828668513531,157.059702351325,30.7534634055841
"211","Salima",61,24081,17265.3261027537,17205.5152232106,59.8108795431121,107.443515085942,31.468376880003
"212","Salima",62,40689,29169.6241942928,29077.192673155,92.4315211377801,174.860758565794,48.6913094122183
"213","Salima",88,1,1,1,0,0,0
"214","Salima",95,24316,17433.7694062184,17379.0720101214,54.6973960969874,105.919430111869,28.8611100233273
"215","Salima",152,86326,61881.3508593692,61692.7477050869,188.603154282342,368.627605399872,99.4577060053788
"216","Salima",159,91656,65701.8197751279,65500.3220952043,201.497679923578,395.644472308094,106.302794056513
"217","Salima",162,15668,11235.0475143554,11203.8130337318,31.2344806235606,65.2535087422722,16.5205076684898
"218","Salima",174,70268,50371.2796618223,50227.1474423074,144.132219514906,289.140228707929,76.0677277216012
"219","Salima",213,54300,38925.7212592813,38792.65568031,133.065578971267,238.200784420355,70.0019944067864
"220","Salima",226,29673,21273.5682142852,21199.2704617217,74.2977525635359,129.811558911398,39.0765243739574
"221","Thyolo",20,16779,12031.3881530672,11998.5871989271,32.800954140061,71.9492878987542,17.3824167072115
"222","Thyolo",67,72531,51993.3577986054,51789.2843899063,204.073408699092,362.750292774943,107.426752753327
"223","Thyolo",75,61921,44388.3172453752,44206.9399947078,181.377250667354,302.291368000992,95.2893708100009
"224","Thyolo",85,76942,55155.0869596143,54964.6615049152,190.425454699068,356.857960805109,100.291075726813
"225","Thyolo",105,22823,16363.6169517208,16298.644978883,64.9719728378252,109.71475837464,34.1796802067515
"226","Thyolo",109,140878,100983.165175452,100669.063940275,314.101235177147,632.620780154271,165.781716643755
"227","Thyolo",112,55804,40003.7708583956,39838.1887241149,165.58213428075,277.998165859129,87.0173775185897
"228","Thyolo",119,170413,122153.349408106,121732.337126919,421.012281186665,791.549212944628,221.939994078526
"229","Thyolo",151,76081,54537.9283753093,54323.4486657529,214.47970955639,372.331652971837,112.765256819517
"230","Thyolo",211,85507,61294.3055465316,61093.3385502101,200.966996321535,399.315038540156,105.999140082355
"231","Thyolo",219,52721,37793.9279331463,37642.0030693176,151.924863828704,253.239056252249,79.8288184034113
"232","Thyolo",234,49050,35162.6308486765,35036.8230087395,125.807839936996,232.139506120219,66.2822426707234
"233","Thyolo",240,12171,8728.46087198611,8711.8284267882,16.6324451979053,47.3307297811124,8.89703641155992
"234","Zomba",77,207200,148521.515011955,148002.677587101,518.837424853749,961.174437703462,273.267451818162
"235","Zomba",116,88013,63090.5598372289,62850.4990730957,240.060764133221,426.451829224549,126.375369192326
"236","Zomba",165,111041,79596.621703387,79340.3823220844,256.239381302551,485.209268479257,135.05530104882
"237","Zomba",178,68558,49145.5883165732,48993.0977067094,152.490609863784,301.418772603156,80.4940071886557
"238","Zomba",193,201558,144477.418245912,143955.322275447,522.095970464679,944.161397055754,274.865473514625
"239","Zomba",202,179254,128490.377548858,128082.995397178,407.382151679809,779.633329517539,214.827384002661
"240","Zomba",241,7274,5218.37789309655,5205.14171073867,13.2361823578841,29.1266039242051,7.03099175548698
"241","Zomba City",4,134297,96266.0439556869,96098.4504583835,167.593497303355,509.641159398215,89.764121640542
