time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Population
10,13739.62045,1,0,0,0,0,0,0,0,0,1639.224887,0,0,0,0,0,0,0,0,0,16854.00354,0,0,0,0,0,0,0,0,0,33232.848877
11,14758.144182206443,1.9019802731934756,0.2339450447730852,7.588505910195557e-4,9.033076167970358e-6,0.0349045310836638,6.08412870199799e-8,0.17159779355869892,8.256280323878527e-4,9.326651647794853e-6,1859.8904373813868,0.033622673476098944,0.004384977318930426,4.167432054030596e-5,6.486733593524126e-7,3.85634909695686e-4,9.91479388274929e-9,0.0384356186134186,4.435193129738548e-5,6.653236170425469e-7,19151.538126295003,0.10371924339613277,0.012960265586906331,2.263626811688902e-7,6.985736369326835e-10,0.0012339689440161307,1.7752595721817095e-11,0.11791370500606264,2.406892058219802e-7,7.163262326545002e-10,37769.900692999996
12,40084.66091941426,3.7151469102407457,0.6210827409340764,0.0032183841637125187,6.881702943613432e-5,0.158422835660351,8.977083311555177e-7,0.49794058573665245,0.0037421673138812814,7.31485893531548e-5,4847.449502323032,0.09959435441367792,0.020268310126271727,3.3285234854848534e-4,9.727120883620202e-6,0.003267140100397353,2.9285889809160155e-7,0.1234726769686772,3.739949503666333e-4,1.0218929276139321e-5,50254.29979028012,0.3343765777254188,0.06457081124354602,1.9306817928379176e-6,1.1084102426454706e-8,0.011090388608145346,5.502749502152673e-10,0.4100397198932805,2.1633693403713164e-6,1.1634377376669974e-8,99187.44166499999
13,40083.891045782024,3.4662865256539552,1.3513946936988233,0.008498994289686628,0.00024528649196278247,0.4413841051864689,4.612645429355315e-6,1.267814217966326,0.010414992406001142,2.675418270489408e-4,4847.26992459294,0.23184900255310045,0.05717508848221796,0.0012336444607331932,5.05630581247346e-5,0.012739883545521394,2.224961122476081e-6,0.30305040706082026,0.0014524377572690467,5.4299520904021614e-5,50253.65222718734,0.8195172637720147,0.19267214659202075,7.559026069463673e-6,6.05860962202192e-8,0.04540577832504791,4.368979330058267e-9,1.0576028126702284,8.858127580469224e-6,6.495507555027746e-8,99187.44166499999
14,122555.52140521277,5.499177619974101,1.8757897804622983,0.016187359685288918,6.199013290295288e-4,0.8976647845170693,1.5341245313964964e-5,2.289454787213101,0.021157357070054016,6.939163460264626e-4,25391.803800645375,0.3689567115700534,0.11824949011833384,0.0032415752806139266,1.6985286560045217e-4,0.03514997446429634,9.750325774492684e-6,0.5257773546246725,0.003992563514810549,1.8622699428079117e-4,179876.5542694041,1.4116940880509643,0.4231911930930646,2.0885878602738897e-5,2.1288064264237635e-7,0.13091419606528948,1.9928611845091466e-8,1.9658205958971757,2.5542063692488255e-5,2.3280925448746778e-7,333828.660528
15,139724.27160382256,8.589666620089424,2.7792029786312744,0.026493125248619104,0.0012418193239951917,1.557222791207852,3.8842918623140126e-5,3.953866177419789,0.036725796366965234,0.001429222851986145,27723.952228397735,0.6296332408456621,0.21413695783084655,0.006829748952781909,4.359610741776597e-4,0.07763956998454412,3.112357126673792e-5,0.928706602259279,0.008798612199632846,4.882282536838096e-4,203206.86733849373,2.3728995169550164,0.7899082751784401,4.5837252490243484e-5,5.690695595450489e-7,0.30014724179548263,6.602408586067619e-8,3.4630015062750745,5.8539125398357994e-5,6.35093645405725e-7,379663.436745
16,148386.4187073562,11.76099729866726,4.231779914516465,0.04162442275348746,0.0022059643101040504,2.5513324553838053,8.258816513432034e-5,6.588022643796256,0.06024978661416783,0.0026045375848110937,29000.69692868996,1.0193340902175065,0.36748582642753325,0.012914258814651362,9.516890015024426e-4,0.1524746496179663,8.079595528197999e-5,1.5532413100344418,0.017286671833778543,0.0010873728697559746,216487.28965095326,3.8610344458127344,1.3706311990108115,8.83522420550887e-5,1.2746862536238421e-6,0.6025835983370522,1.766571569932345e-7,5.834339046746064,1.1737911026743025e-4,1.4513434106170765e-6,405888.38089
17,196974.17940644332,17.183091337391097,6.139661993526316,0.06338610534773093,0.00366526588242356,4.019741569192632,1.5728539955193612e-4,10.40970355673975,0.0949882131935856,0.004424696916411751,39771.659006643735,1.5496347567895439,0.5974562255821556,0.022749146226290984,0.001876454434275067,0.27742387524435047,1.82897971299618e-4,2.449323356247916,0.03148662687481534,0.002183600010829095,292018.4748355883,5.991577779874527,2.2578564757496435,1.5730529468461398e-4,2.5454351120787344e-6,1.112419897190389,4.081119025550483e-7,9.36201441165626,2.163762349772896e-4,2.9535470146337825e-6,545786.53429
18,196969.97525047214,16.585262021971133,8.78723456850186,0.09409588667121987,0.005815582270483353,6.1411733628748735,2.7810564965976235e-4,14.613859527939224,0.14517720531165168,0.007159061561503395,39770.64682748979,2.048137891105146,0.8987305627281307,0.03757486233682779,0.0034298548867108757,0.4732536178428912,3.7572130071811575e-4,3.46150251020043,0.05374120481398357,0.00406080746975071,292014.5629962532,7.921883105281855,3.4317398661913154,2.622655901693626e-4,4.686415768492465e-6,1.9199629741088684,8.492205402253843e-7,13.27385374680853,3.7297831634372025e-4,5.535636308717844e-6,545786.53429
19,232532.32667058072,18.82422456797818,10.740685312687269,0.13129188822332089,0.00885496474022945,8.902057001090336,4.656846394791041e-4,19.607579419358807,0.21047019862345573,0.01110565491757544,49464.99906691706,2.5645445632993504,1.251103448036578,0.05787065904199324,0.0058588581515006165,0.7561953012302294,7.152531744185017e-4,4.636288082934074,0.08585230959075815,0.007059977123503013,350353.8353323517,10.105504239188818,4.826647615345307,4.069596857023552e-4,8.045262460725633e-6,3.0942191583476206,1.6304832366004984e-6,18.02678764831316,6.004745996488788e-4,9.675745697326117e-6,651393.431725
