"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"1",1,175832.45,0,1,0,0,0,0,0,0,0,"Malawi","Lilongwe","TA Chadza","110",175833.45
"2",2,175831.712532852,0.607737700629976,0.794514497718045,0.00964982826866159,0.000117873300581276,0.325445742186335,1.50541977346262e-06,0.737467147523373,0.0102901338558446,0.000120422522781299,"Malawi","Lilongwe","TA Chadza","110",175833.45
"3",3,175831.047767011,0.96570869279718,0.799139498222609,0.0172361327430549,0.000419636824265102,0.619718091702221,1.0936419198131e-05,1.40223298870853,0.0195658782582117,0.000438156152295791,"Malawi","Lilongwe","TA Chadza","110",175833.45
"4",4,175830.333153467,1.25293115566779,0.901701143630508,0.0245960682424873,0.000871177160232007,0.936712675465656,3.43131971569675e-05,2.11684653336383,0.029537206771032,0.000929281859989694,"Malawi","Lilongwe","TA Chadza","110",175833.45
"5",5,175829.505647426,1.54346048241226,1.06253119531245,0.0325786810715213,0.00146910923158924,1.30423606575266,7.70400532840081e-05,2.94435257383376,0.0410838263695281,0.0015995660102131,"Malawi","Lilongwe","TA Chadza","110",175833.45
"6",6,175828.521851576,1.87202663910832,1.27056967445588,0.0416788121525058,0.0022248096941197,1.74150379208438,0.000144696776207142,3.92814842427141,0.0548113091941848,0.00246983386656741,"Malawi","Lilongwe","TA Chadza","110",175833.45
"7",7,175827.342020535,2.25950085138893,1.52662283583859,0.0522866242568594,0.00315875105413887,2.26616694259688,0.000243460058548524,5.10797946519395,0.0712742877607846,0.00357101731834732,"Malawi","Lilongwe","TA Chadza","110",175833.45
"8",8,175825.923108786,2.72295365192804,1.83709689109668,0.064790382509967,0.00429891095565508,2.89737097577053,0.000380402222150442,6.52689121448302,0.0910734670794768,0.00494307001795686,"Malawi","Lilongwe","TA Chadza","110",175833.45
"9",9,175824.215133203,3.27983968597794,2.21179689623386,0.0796241458832842,0.00568088333513778,3.65736141887492,0.000563767062649601,8.23486679736779,0.1149063908455,0.00663554564068386,"Malawi","Lilongwe","TA Chadza","110",175833.45
"10",10,175822.158620806,3.94998150651236,2.66333454487538,0.0972958201882747,0.00734880204459708,4.57261525494097,0.000803265817810742,10.2913791943794,0.143603070346055,0.00870902268961583,"Malawi","Lilongwe","TA Chadza","110",175833.45
"11",11,175819.682231001,4.75678918263235,3.20720472638025,0.118409695433523,0.00935676991895814,5.67489820749934,0.00111041766698746,12.7677689995314,0.178159186210442,0.0112371101522155,"Malawi","Lilongwe","TA Chadza","110",175833.45
"12",12,175816.700168667,5.72827149422727,3.86218422828884,0.143689135492381,0.0117707083904015,7.00241681709373,0.00149895029784247,15.7498313337905,0.219772219423738,0.0143089754195391,"Malawi","Lilongwe","TA Chadza","110",175833.45
"13",13,175813.109168642,6.8980834902499,4.65092733797833,0.174002246936951,0.014670644563421,8.60116236173922,0.00198527722658798,19.3408313586944,0.269883578634004,0.0180324396377469,"Malawi","Lilongwe","TA Chadza","110",175833.45
"14",14,175808.784918287,8.3067149881544,5.60072626266864,0.210391994052318,0.0181534859456835,10.5265059154614,0.00258906667408821,23.6650817129565,0.330228590940608,0.0225377157527267,"Malawi","Lilongwe","TA Chadza","110",175833.45
"15",15,175803.577742551,10.0029037382982,6.74444805972329,0.254112385595273,0.0223363971318863,12.8451229409608,0.00333392725543078,28.8722574489649,0.402896816880594,0.0279819463153275,"Malawi","Lilongwe","TA Chadza","110",175833.45
"16",16,175797.30743417,12.0453178064715,8.12166706030516,0.306671755242476,0.0273608666308406,15.6373001131555,0.00424822840862871,35.142565830214,0.490404341879935,0.034554659592081,"Malawi","Lilongwe","TA Chadza","110",175833.45
"17",17,175789.757059389,14.5045704502279,9.78002133320917,0.369884612163273,0.0333975905287713,18.9997005434209,0.00536608201056519,42.6929406115606,0.595780432387115,0.0424843154606596,"Malawi","Lilongwe","TA Chadza","110",175833.45
"18",18,175780.665457835,17.465654929534,11.7768581466273,0.445934403790279,0.0406524003953317,23.0487137541915,0.00672853045031397,51.7845421649887,0.722672515525256,0.052046245155337,"Malawi","Lilongwe","TA Chadza","110",175833.45
"19",19,175769.718300335,21.0308430642783,14.1811975968387,0.537448346506832,0.0493733456322516,27.924452348931,0.00838496330626819,62.7316996654933,0.875471423336081,0.0635721325643228,"Malawi","Lilongwe","TA Chadza","110",175833.45
"20",20,175756.537208823,25.3232147823135,17.0761149843529,0.647588540101349,0.0598593205138893,33.7956187082267,0.0103948413213653,75.9127911768296,1.05946390103661,0.0774615605862366,"Malawi","Lilongwe","TA Chadza","110",175833.45
"21",21,175740.666817485,30.4908433359876,20.5615807644062,0.78016033108168,0.0724703483137892,40.8652979858186,0.0128297497209156,91.7831825153288,1.28101414048503,0.0941957722691811,"Malawi","Lilongwe","TA Chadza","110",175833.45
"22",22,175721.559201897,36.7118256359734,24.7578762582948,0.939742810718432,0.0876399806744407,49.3779375445904,0.0157758731070913,110.890798103359,1.54778249128309,0.11435426107535,"Malawi","Lilongwe","TA Chadza","110",175833.45
"23",23,175698.555116798,44.2003467630879,29.8096947155849,1.13184626366279,0.105890258031147,59.6277682193274,0.0193369827412046,133.894883202435,1.86898935346019,0.138634789858287,"Malawi","Lilongwe","TA Chadza","110",175833.45
"24",24,175670.861553215,53.2139018630085,35.8910620263277,1.36310060074273,0.127849665559983,71.9688946078591,0.0236380217846568,161.588446785283,2.2557313659583,0.167877417925351,"Malawi","Lilongwe","TA Chadza","110",175833.45
"25",25,175637.524829701,64.0619280994229,43.2112389685787,1.64148154572995,0.154274729373392,86.8274175368493,0.0288294196961407,194.92517029965,2.72136127009431,0.203093403074057,"Malawi","Lilongwe","TA Chadza","110",175833.45
"26",26,175597.398322132,77.116175711566,52.0217446016381,1.97658259756335,0.186075959137095,104.71600671516,0.0350922832672842,235.051677868332,3.28194455223443,0.245499934516877,"Malawi","Lilongwe","TA Chadza","110",175833.45
"27",27,175549.103904193,92.8230084440187,62.6247880870055,2.3799403549899,0.224349017121388,126.251365267242,0.0426446373088271,283.346095807687,3.95680668958992,0.29656186967983,"Malawi","Lilongwe","TA Chadza","110",175833.45
"28",28,175490.985919909,111.717970206312,75.3833738003271,2.86542346740806,0.270412154016589,152.175151536095,0.0517489275598824,341.464080091718,4.76918870849476,0.358041875167149,"Malawi","Lilongwe","TA Chadza","110",175833.45
"29",29,175421.05612724,134.443295189123,90.7331932537057,3.44970023144916,0.325851091864802,183.379111947441,0.0627210466941497,411.393872760278,5.74703469969624,0.432060593998339,"Malawi","Lilongwe","TA Chadza","110",175833.45
"30",30,175336.928429484,161.768374026897,109.196855128072,4.1527939487132,0.392572758810231,220.935033501008,0.0759411530841768,495.521570516584,6.92393030309483,0.521168700454003,"Malawi","Lilongwe","TA Chadza","110",175833.45
"31",31,175235.741281353,194.613825116395,131.400827684736,4.99874566406126,0.472869787188596,266.13058370565,0.0918666898243478,596.708718647855,8.34022561427885,0.628433444097564,"Malawi","Lilongwe","TA Chadza","110",175833.45
"32",32,175114.065692794,234.080078490985,158.095147610845,6.01640579835941,0.569497496022439,320.512129809176,0.111048001290374,718.384307206678,10.0443767549744,0.757542076775188,"Malawi","Lilongwe","TA Chadza","110",175833.45
"33",33,174967.797245587,281.480082241608,190.176904910775,7.24036687551342,0.685765823709024,385.935487534684,0.134147027348344,864.652754413638,12.0945357411066,0.9129254413863,"Malawi","Lilongwe","TA Chadza","110",175833.45
"34",34,174792.028598792,338.377607455555,228.717547209451,8.7120754069714,0.825649364319002,464.626561951782,0.161959819862512,1040.42140120794,14.5604501836043,1.09990613680426,"Malawi","Lilongwe","TA Chadza","110",175833.45
"35",35,174580.901630097,406.63077956273,274.994409017708,10.4811334531113,0.993917502454842,559.252687038218,0.195443329081128,1251.5483699033,17.525697978773,1.32487401181048,"Malawi","Lilongwe","TA Chadza","110",175833.45
"36",36,174327.435644667,488.441182421596,330.527255864451,12.6068287775691,1.19628950031137,673.007051206052,0.235747563456258,1505.01435533344,21.0903316481597,1.5954957104051,"Malawi","Lilongwe","TA Chadza","110",175833.45
"37",37,174023.330485947,586.408423611982,397.119629334085,15.1599162142738,1.43961756212057,809.707673423601,0.284253907686069,1809.11951405375,25.3739780991893,1.92096262260831,"Malawi","Lilongwe","TA Chadza","110",175833.45
"38",38,173658.743068324,703.589218182481,476.905265944568,18.2246790250206,1.73210278134185,973.913044907245,0.342620835684913,2173.70693167634,30.5194598021268,2.31228424030442,"Malawi","Lilongwe","TA Chadza","110",175833.45
"39",39,173222.037937793,843.55920571702,572.399093198131,21.901288039474,2.08354824528968,1171.05608877673,0.412838230983258,2610.41206220763,36.6969888216947,2.78263324602695,"Malawi","Lilongwe","TA Chadza","110",175833.45
"40",40,172699.514104057,1010.47460210187,686.551709613695,26.308472420773,2.50565421650342,1407.59816575743,0.497291832775798,3132.93589594304,44.1089873730906,3.34774982488424,"Malawi","Lilongwe","TA Chadza","110",175833.45
"41",41,172075.114394773,1209.12842144316,822.805465151414,31.5864913244966,3.01235984600586,1691.20402803384,0.59883942831839,3757.33560522723,52.9955624514746,4.02641239920665,"Malawi","Lilongwe","TA Chadza","110",175833.45
"42",42,171330.128097061,1444.99405462796,985.148608749944,37.900372295667,3.62023482587729,2030.93773192975,0.720900510275165,4502.32190293947,63.6406339715095,4.84098110355827,"Malawi","Lilongwe","TA Chadza","110",175833.45
"43",43,170442.905234247,1724.24451553623,1178.16235218637,45.4433358858566,4.34892390172176,2437.47807676851,0.86756147505004,5389.54476575375,76.3786701205477,5.81802043616937,"Malawi","Lilongwe","TA Chadza","110",175833.45
"44",44,169388.609693502,2053.73254371136,1407.05282995151,54.4402640744886,5.22164286426803,2923.3493278491,1.04369804760361,6443.84030649832,91.6018953438969,6.98900256019708,"Malawi","Lilongwe","TA Chadza","110",175833.45
"45",45,168139.052435811,2440.90938100368,1677.65662255593,65.1509755834652,6.26572236196461,3503.15974558627,1.2551170975858,7693.39756418889,109.767734092256,8.3910912625176,"Malawi","Lilongwe","TA Chadza","110",175833.45
"46",46,166662.657659441,2893.65701894925,1996.40508759062,77.8729665195467,7.51318738393374,4193.83536118041,1.50871893555466,9169.79234055932,131.406093962053,10.0679962630982,"Malawi","Lilongwe","TA Chadza","110",175833.45
"47",47,164924.638192268,3419.99847294172,2370.22644278148,92.9430939985945,9.00135374567178,5014.82976255978,1.81268170512522,10907.8118077324,157.125881173019,12.0708819435467,"Malawi","Lilongwe","TA Chadza","110",175833.45
"48",48,162887.469718929,4027.65034223583,2806.36038090093,110.737506607746,10.7734077252765,5988.28197608259,2.17666751861869,12944.980281071,187.619869068223,14.4592960458281,"Malawi","Lilongwe","TA Chadza","110",175833.45
"49",49,160511.768487428,4723.37950608491,3312.05758256178,131.668901207268,12.8789201656671,7139.08455372198,2.61204883040047,15320.681512572,223.666726716811,17.3020671067273,"Malawi","Lilongwe","TA Chadza","110",175833.45
"50",50,157757.681378928,5512.13566894008,3894.13251790416,156.179995808012,15.3742269160092,8494.81405992983,3.1321515743575,18074.7686210724,266.128703839056,20.678096619292,"Malawi","Lilongwe","TA Chadza","110",175833.45
"51",51,154586.903451463,6395.94166249709,4558.33929846136,184.731751665051,18.3225768922946,10085.4587504175,3.75250860406201,21245.5465485374,315.942922106047,24.6769362596171,"Malawi","Lilongwe","TA Chadza","110",175833.45
"52",52,150965.363769331,7372.57871376942,5308.55779720903,217.785052616549,21.7939328915873,11942.879621844,4.49111233830917,24867.0862306689,374.104270166253,29.3990165217063,"Malawi","Lilongwe","TA Chadza","110",175833.45
"53",53,146866.573981035,8434.14446559041,6145.79392432492,255.774426115201,25.8642772205127,14099.9302740972,5.36865161731446,28965.8760189655,441.637565218408,34.9553534294906,"Malawi","Lilongwe","TA Chadza","110",175833.45
"54",54,142275.49656869,9565.64420776198,7067.03995191484,299.072903697495,30.6142625856332,16589.1733938739,6.40871147630701,33556.9534313101,519.55703878891,41.4665377164234,"Malawi","Lilongwe","TA Chadza","110",175833.45
"55",55,137192.62035235,10743.8802072104,8064.08767381435,347.947866735986,36.1270244938435,19441.1489682238,7.63790717166918,38639.8296476501,608.811757426371,49.0607741807859,"Malawi","Lilongwe","TA Chadza","110",175833.45
"56",56,131637.739566028,11936.9390315137,9122.4696039298,402.509573781583,42.4850528055804,22682.2212499765,9.0859219651091,44194.7104339723,710.217855801957,57.8708172212182,"Malawi","Lilongwe","TA Chadza","110",175833.45
"57",57,125652.78094638,13104.670954565,10220.7151385902,462.655602241925,49.7660113041077,26332.0759375143,10.7854094046344,50179.6690536201,824.37987052663,68.0296249322177,"Malawi","Lilongwe","TA Chadza","110",175833.45
"58",58,119302.947452598,14200.4184278066,11330.2237235057,528.01662312193,58.0375465894383,30401.0345048701,12.7717215085569,56529.5025474024,951.606465561884,79.6647077149005,"Malawi","Lilongwe","TA Chadza","110",175833.45
"59",59,112675.55261811,15174.1342596278,12415.950001688,597.911709452923,67.3512743623454,34887.4677057547,15.0824310044258,63156.8973818903,1091.82946306766,92.8913055380832,"Malawi","Lilongwe","TA Chadza","110",175833.45
"60",60,105876.205396182,15976.7027213861,13438.0880280097,671.321948677105,77.7363008886209,39775.6389839753,17.7566208816497,69956.2446038185,1244.53661160613,107.80470635721,"Malawi","Lilongwe","TA Chadza","110",175833.45
"61",61,99022.4817998538,16564.9524716201,14354.73430371,746.891586486836,89.1928374352365,45034.3630670027,20.8339338915831,76809.9682001465,1408.73021874264,124.472251009093,"Malawi","Lilongwe","TA Chadza","110",175833.45
"62",62,92235.7875052222,16906.5476582831,15125.3026112039,822.963143889777,101.686608786083,50616.8090728913,24.3533997238657,83596.6624947781,1582.92197734304,142.925755711418,"Malawi","Lilongwe","TA Chadza","110",175833.45
"63",63,85632.5538242244,16983.8200195323,15714.2659582488,897.648783231954,115.144827761956,56461.6645075208,28.3520794800455,90199.8961757759,1765.17072248788,163.155191184462,"Malawi","Lilongwe","TA Chadza","110",175833.45
"64",64,79316.1506706204,16795.8009506267,16094.5876675836,968.93356882678,129.454394002019,62495.6591417918,32.8636065490216,96516.2993293799,1953.16297695697,185.104410604973,"Malawi","Lilongwe","TA Chadza","110",175833.45
"65",65,73370.6621892271,16357.9616967045,16250.4046766282,1034.80019684733,144.462884383393,68637.2416489752,37.9167072347514,102461.787810773,2144.32962725011,208.669634911388,"Malawi","Lilongwe","TA Chadza","110",175833.45
"66",66,67857.2483464299,15699.9297257083,16178.3293926095,1093.36294666684,159.982388539283,74801.0633897051,43.5338103412761,107975.20165357,2335.98774985569,233.700933844651,"Malawi","Lilongwe","TA Chadza","110",175833.45
"67",67,62813.35410252,14861.5460199304,15887.3733012788,1142.99086773887,175.796132736761,80902.659723237,49.7298525585055,113019.09589748,2525.48826217416,260.006826910424,"Malawi","Lilongwe","TA Chadza","110",175833.45
"68",68,58254.3000296237,13888.2244176174,15397.4703607932,1182.40837474643,191.667233424796,86862.8682142886,56.5113695062188,117578.149970377,2710.35487753586,287.361497734637,"Malawi","Lilongwe","TA Chadza","110",175833.45
"69",69,54176.5849538089,12826.4006965753,14736.9748215124,1210.76139194304,207.348855435873,92611.5033435222,63.8759372026507,121655.865046191,2888.39923335643,315.514006468651,"Malawi","Lilongwe","TA Chadza","110",175833.45
"70",70,50562.067839019,11719.7222265604,13939.6269485446,1227.64431604383,222.594803382035,98089.9818654824,71.8120009680891,125270.382160981,3057.80262962344,344.198591456976,"Malawi","Lilongwe","TA Chadza","110",175833.45
"71",71,47382.2937438729,10606.3506850732,13041.4569831862,1233.0893256752,237.169641434219,103252.790531427,80.2990893321008,128450.156256127,3217.16107280696,373.145151239197,"Malawi","Lilongwe","TA Chadza","110",175833.45
"72",72,44602.4463331765,9517.44318187583,12078.0074791675,1227.52448966675,250.857605507558,108067.862534052,89.3083765545185,131230.003666824,3365.49583652036,402.089109287526,"Malawi","Lilongwe","TA Chadza","110",175833.45
"73",73,42184.6139208065,8476.70901386765,11082.149590476,1211.7085761565,263.469706085946,112515.995643026,98.8035495814064,133647.836079194,3502.23384343275,430.77998490255,"Malawi","Lilongwe","TA Chadza","110",175833.45
"74",74,40090.2883260247,7500.7225318586,10082.6103626876,1186.65341425896,274.848757499696,116589.584711986,108.741895685185,135742.161673976,3627.16656138143,458.988264260475,"Malawi","Lilongwe","TA Chadza","110",175833.45
"75",75,38282.1185487494,6599.77035320248,9103.13582084893,1153.54313324719,284.872295438308,120290.934313363,119.075535151503,137550.331451251,3740.39585439365,486.510405312281,"Malawi","Lilongwe","TA Chadza","110",175833.45
"76",76,36725.0365387189,5778.93532673337,8162.26443360286,1113.65666476834,293.453493088904,123630.350817032,129.752726056402,139107.413461281,3842.27310421077,513.171963383582,"Malawi","Lilongwe","TA Chadza","110",175833.45
