"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,653
"2",2,18841348.9770848,0.556338159656341,0.628206171575951,0.0122380907463345,0.00016674204098532,0.489267281467376,2.27830048835724e-06,0.686218723787476,0.0133013939446075,0.000170623230527519,"Malawi","All","All",1,18841350.6633035,653
"3",3,18841348.4737409,0.784577316318075,0.53533091947657,0.0194785279428569,0.000547854389231537,0.849612381007513,1.55726434750284e-05,1.18956257177772,0.0230580135047943,0.000574383102765394,"Malawi","All","All",1,18841350.6633035,653
"4",4,18841348.0044857,0.911401581937966,0.534703112530413,0.0250772142503652,0.00105684350508767,1.18653280941298,4.62061524391221e-05,1.65881776778925,0.0321538722513968,0.00113555780838017,"Malawi","All","All",1,18841350.6633035,653
"5",5,18841347.5191893,1.01023502430411,0.566380079914319,0.0301593383738606,0.0016618789542201,1.53557948054652,9.84056257739942e-05,2.1441142077188,0.0415606684193753,0.00182951745827142,"Malawi","All","All",1,18841350.6633035,653
"6",6,18841346.9993188,1.10515078776336,0.611272671882798,0.0351284065002966,0.00235002382826475,1.90990714724607,0.000175594714193004,2.66398463193498,0.0516376334297063,0.00264915749034053,"Malawi","All","All",1,18841350.6633035,653
"7",7,18841346.4363146,1.20435489550637,0.663476856046998,0.0401531946178982,0.00311556667292793,2.31560751766322,0.000280857158902331,3.22698888766632,0.0625506880764667,0.00359401974509907,"Malawi","All","All",1,18841350.6633035,653
"8",8,18841345.8246022,1.31098036816876,0.721358699319351,0.0453253248277314,0.00395614423453489,2.75666360495948,0.00041712764126672,3.83870126915113,0.0744078823825348,0.00466674033339012,"Malawi","All","All",1,18841350.6633035,653
"9",9,18841345.1593216,1.42656851728247,0.784683907989357,0.0507106165999717,0.0048713975188498,3.23656014141819,0.000587290786998372,4.50398187159584,0.0873034226353245,0.0058718743533922,"Malawi","All","All",1,18841350.6633035,653
"10",10,18841344.4355734,1.55219401080887,0.853695384725709,0.0563661533551434,0.00586246416473731,3.75881777307352,0.000794247226456526,5.22773003335444,0.101332275817845,0.00721550080103568,"Malawi","All","All",1,18841350.6633035,653
"11",11,18841343.6481503,1.68883313911284,0.928817265883719,0.0623462926710954,0.00693175909244197,4.32718376878228,0.00104096711465637,6.01515319265704,0.116595381026444,0.00870509439207613,"Malawi","All","All",1,18841350.6633035,653
"12",12,18841342.7914292,1.83748486202512,1.01056275460273,0.068705031221856,0.00808285101907389,4.945708242909,0.00133053593012411,6.8718742777079,0.133201731083169,0.0103494800980333,"Malawi","All","All",1,18841350.6633035,653
"13",13,18841341.8593025,1.99921628786895,1.09950727196059,0.0754972106799981,0.00932040816055688,5.61879360504889,0.00166619924637698,7.80400098296536,0.151269715366341,0.0121588551184125,"Malawi","All","All",1,18841350.6633035,653
"14",14,18841340.8451345,2.1751811665089,1.19628158877189,0.0827792936323645,0.0106501427764186,6.35122540364273,0.00205140112406629,8.81816899645636,0.170927957718319,0.0141447988282736,"Malawi","All","All",1,18841350.6633035,653
