Shape_Leng,Shape_Area,ADM2_FR,ADM2_PCODE,ADM2_REF,ADM2ALT1FR,ADM2ALT2FR,ADM1_FR,ADM1_PCODE,ADM0_FR,ADM0_PCODE,date,validOn,validTo,total_sum,f_60_sum,f_65_sum,f_70_sum,f_75_sum,f_80_sum,m_60_sum,m_65_sum,m_70_sum,m_75_sum,m_80_sum,kmsquare,PopDens,PopDenTot,PopDenRank,ElderlyPop,EldPopTot,EldPopRank,FinalRank
0.28346854996,0.00611525050,Aba,CD5306,,,,Haut-Uele,CD53,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,49170.822853296995163,527.087804199662060,342.622841724660248,259.157098413445055,152.775070171104744,78.989624520181678,464.661151154432446,302.043632871704176,228.463326586177573,134.680859455489554,69.634337669005617,75.106991421865260,654.677040345172372,111952.949459601761191,0.005847787338389,2560.115746765862696,5208909.422537193633616,0.000491487860336,0.006339275198725
9.83164604666,2.22130999110,Aketi,CD5204,,,,Bas-Uele,CD52,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,250227.463878057198599,2682.319245773429429,1743.587757805757064,1318.835434414200790,777.463465829513552,401.973614819531576,2364.633631496766611,1537.082519100529680,1162.636610907809882,685.383077955746558,354.365103178148274,27305.621363048452622,9.163954211153001,111952.949459601761191,0.000081855406717,13028.280461281434327,5208909.422537193633616,0.002501153198194,0.002583008604911
11.66070383720,2.79594318468,Ango,CD5207,,,,Bas-Uele,CD52,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,117785.780803272966295,1262.607476522058278,820.732633694431570,620.795411518402034,365.963591528502548,189.214946074569525,1113.068143353357300,723.527553116115087,547.270307100647187,322.619986382071147,166.804913105102059,34312.564657547787647,3.432730312607614,111952.949459601761191,0.000030662258825,6132.604962395256734,5208909.422537193633616,0.001177329929344,0.001207992188169
0.07793772832,0.00045915205,Ariwara,CD5410,,,,Ituri,CD54,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,19200.474234580993652,205.819939732551575,133.789118707180023,101.196988463401794,59.656390309333801,30.844272283837199,181.443261504173279,117.943541578948498,89.211527392268181,52.590870473533869,27.191172152757645,5.643493680166346,3402.231901500959339,111952.949459601761191,0.030389837140724,999.687082597985864,5208909.422537193633616,0.000191918691900,0.030581755832624
5.36334164538,0.56155060145,Aru,CD5409,,,,Ituri,CD54,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,1021375.929176695644855,10948.663547362259123,7116.958860965678468,5383.209127142094076,3173.442505286860978,1640.771832192112925,9651.937621335557196,6274.047867440851405,4745.638349720044062,2797.589710155036300,1446.443891128787072,6902.447181809282483,147.973016275797221,111952.949459601761191,0.001321742901728,53178.703312729281606,5208909.422537193633616,0.010209181807355,0.011530924709083
14.20237894810,3.96540312915,Bafwasende,CD5111,,,,Tshopo,CD51,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,275498.306615264154971,2953.210645066566940,1919.675271847609110,1452.026581094374706,855.980654503557162,442.569526430907899,2603.441489440345322,1692.314762632362545,1280.053006735070085,754.600931597622548,390.152960565259491,48803.593370466813212,5.645041432174136,111952.949459601761191,0.000050423338192,14344.025829913674897,5208909.422537193633616,0.002753748369640,0.002804171707832
7.93735803526,1.40367204647,Bagata,CD3202,,,,Kwilu,CD32,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,172483.174428170081228,1456.480058495049889,1324.302002836917382,922.575631060173691,485.514838112212601,370.193034815210922,1163.522123617291072,1057.930533730132083,737.007783193752402,387.857896072920994,295.732043668044753,17238.658201397731318,10.005603244351404,111952.949459601761191,0.000089373288445,8201.115945601704880,5208909.422537193633616,0.001574440114109,0.001663813402554
6.83801182416,0.80309707960,Bambesa,CD5209,,,,Bas-Uele,CD52,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,142300.115611857268959,1525.389471056827460,991.548791967339639,749.999348205499700,442.130289612101478,228.595578487179409,1344.727049211214762,874.112764333734958,661.171725755786611,389.765734449863885,201.521425233047921,9871.164475164669057,14.415737471488484,111952.949459601761191,0.000128766035563,7408.962178312595825,5208909.422537193633616,0.001422363411861,0.001551129447424
8.09705014350,1.91898338529,Banalia,CD5110,,,,Tshopo,CD51,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,330664.919874309562147,3544.570466815755935,2304.076847909076605,1742.784770730784658,1027.384806791049414,531.190985442702186,3124.762478724773246,2031.188983227701101,1536.374688251429689,905.704501980628265,468.278368169944770,23611.603197230702790,14.004340031984434,111952.949459601761191,0.000125091300404,17216.316898043845868,5208909.422537193633616,0.003305167262758,0.003430258563162
0.80652418643,0.02946045525,Bandundu,CD3201,,,,Kwilu,CD32,République démocratique du Congo (la),CD,2019-09-06,2019-09-11,,243457.670618198812008,2055.801926259795437,1869.234386604657630,1302.203039289423032,685.297635039707529,522.522467660797702,1642.295759606815409,1493.254657116223825,1040.276529723952990,547.456180915360164,417.421784770631348,362.039649927388155,672.461346891224366,111952.949459601761191,0.006006642523821,11575.764366987365065,5208909.422537193633616,0.002222300951693,0.008228943475514
