"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,209
"2",2,18841348.9434614,0.596550451512939,0.800468163525204,0.0091745747696389,0.000140066217344665,0.313506688647947,2.162907524525e-06,0.719842107580598,0.00999373692467876,0.000143799452039681,"Malawi","All","All",1,18841350.6633035,209
"3",3,18841348.2937021,0.952873485403295,0.802510555271026,0.0160697767179387,0.000490141026332902,0.597641912334759,1.55204647625384e-05,1.36960139121811,0.0190144978841668,0.000516929752562426,"Malawi","All","All",1,18841350.6633035,209
"4",4,18841347.5985404,1.23802552212669,0.900765004876274,0.0224978281340346,0.00099973726151179,0.902426958236233,4.80758043955543e-05,2.06476312643914,0.028665592102189,0.0010827173514718,"Malawi","All","All",1,18841350.6633035,209
"5",5,18841346.7974939,1.52386024564643,1.05673594410751,0.0292983718294631,0.00165723321901047,1.25415120505388,0.000106566889606676,2.8658095667459,0.0397867090792549,0.00184117044476261,"Malawi","All","All",1,18841350.6633035,209
"6",6,18841345.8489321,1.84466940223195,1.25909244123606,0.0369446862095679,0.00246948308250574,1.67099774201206,0.00019767016861261,3.81437142494075,0.052955818064651,0.00281066693954386,"Malawi","All","All",1,18841350.6633035,209
"7",7,18841344.7151524,2.2210191371363,1.50806257275782,0.045788633895829,0.00345411457015218,2.16949805055915,0.000328622132766775,4.94815113105201,0.0686963511793824,0.0040213249264361,"Malawi","All","All",1,18841350.6633035,209
"8",8,18841343.3557529,2.66943287398444,1.80940598558012,0.056163218445015,0.00463697030542851,2.76740390967527,0.000507629531969809,6.30755058752224,0.087569218157953,0.00551315209289558,"Malawi","All","All",1,18841350.6633035,209
"9",9,18841341.7241478,3.20651362524466,2.17221341004226,0.0684297202918047,0.00605171899790322,3.48520297448963,0.000744220786157932,7.93915566985242,0.110221182580947,0.00733626344935721,"Malawi","All","All",1,18841350.6633035,209
"10",10,18841339.7651596,3.85091452611304,2.60826404286731,0.0830040302652625,0.007740480751681,4.34717122101086,0.00104960509263986,9.89814390610079,0.13741828838902,0.00955212646629326,"Malawi","All","All",1,18841350.6633035,209
"11",11,18841337.4128339,4.62452534576924,3.13204421935695,0.100376199591408,0.00975503028153695,5.38233176218689,0.00143707242846661,12.2504696296145,0.17007619706534,0.0122354547048513,"Malawi","All","All",1,18841350.6633035,209
"12",12,18841334.5880886,5.55343087000827,3.76108563089828,0.121129111611584,0.0121584464317442,6.62548836890985,0.00192245835779924,15.0752148862175,0.209292826113059,0.0154766596052988,"Malawi","All","All",1,18841350.6633035,209
"13",13,18841331.1960066,6.66887480645017,4.51649466548058,0.14595889363727,0.0150271842964226,8.11841665026263,0.00252469047435749,18.4672968906014,0.256385937713606,0.0193848657812642,"Malawi","All","All",1,18841350.6633035,209
"14",14,18841327.1226205,8.00834576077019,5.42363959035081,0.175698653133892,0.0184536214518826,9.91127894492223,0.00326643870008544,22.5406830093291,0.312937773678172,0.024091579684507,"Malawi","All","All",1,18841350.6633035,209
"15",15,18841322.2311111,9.61683934641122,6.5129851445806,0.211346317786473,0.022549112607129,12.0642975779287,0.00417488199071807,27.4321923813049,0.380847835075804,0.0297550676091894,"Malawi","All","All",1,18841350.6633035,209
"16",16,18841316.357116,11.5484049338202,7.82113322346692,0.254098857359746,0.0274477889751956,14.6498200707326,0.00528265157470714,33.3061875259294,0.462398021751,0.0365657831181524,"Malawi","All","All",1,18841350.6633035,209
