"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","runNum"
"1",1,18841349.6633035,0,1,0,0,0,0,0,0,0,"Malawi","All","All",1,18841350.6633035,580
"2",2,18841348.7501975,0.730543716647686,0.886577906438646,0.00893621592334018,6.07175908035595e-05,0.286986705508133,7.44934015835262e-07,0.913106007042624,0.00944385459662807,6.19845522922343e-05,"Malawi","All","All",1,18841350.6633035,580
"3",3,18841347.8072894,1.22577536104671,1.02860958434599,0.017261182497577,0.000226730546615125,0.584135663762347,5.59184184662628e-06,1.85601411404109,0.019195939710943,0.000236240983942237,"Malawi","All","All",1,18841350.6633035,580
"4",4,18841346.6442801,1.72142308815826,1.31898026309884,0.0268932722095413,0.000497841063484206,0.951210679954078,1.82328588736752e-05,3.01902337734307,0.031224435249493,0.000528850964402058,"Malawi","All","All",1,18841350.6633035,580
"5",5,18841345.1256453,2.3257669544908,1.74100390353226,0.0390234230909866,0.000892879466885937,1.43092836006191,4.27254989691885e-05,4.53765824614181,0.0469310118180382,0.000965545717356027,"Malawi","All","All",1,18841350.6633035,580
"6",6,18841343.1113276,3.11230293811331,2.315841977417,0.0547669441866845,0.00144407116109799,2.06753593985492,8.40467560311333e-05,6.55197591748905,0.067764220876163,0.00158701536941165,"Malawi","All","All",1,18841350.6633035,580
"7",7,18841340.4285307,4.15464773361726,3.08666198481725,0.0754463099468808,0.00219732168629407,2.9156709157514,0.000148566863678727,9.23477283268276,0.0955112226309363,0.0024499997635102,"Malawi","All","All",1,18841350.6633035,580
"8",8,18841336.8516017,5.54259194381868,4.11618039464621,0.102766585723435,0.00321528604066734,4.04670304070913,0.000244587840592748,12.8117018387787,0.132505849892414,0.00363127372285376,"Malawi","All","All",1,18841350.6633035,580
"9",9,18841332.0812277,7.39300588462713,5.48981691916686,0.138979895888953,0.00458239509931722,5.55530772583234,0.000383027781248961,17.5820758483959,0.181843772780113,0.00523383729100027,"Malawi","All","All",1,18841350.6633035,580
"10",10,18841325.7187635,9.86077353298433,7.32211097793761,0.187080850412147,0.00641188479249206,7.56758443553575,0.000578320055783925,23.9445400017181,0.247648017454269,0.0073954742423374,"Malawi","All","All",1,18841350.6633035,580
"11",11,18841317.2327043,13.152131700874,9.76604193633872,0.25105894530238,0.00885528901957516,10.2516617610822,0.000849606574992799,32.4305992391919,0.335415732127345,0.0103002744654791,"Malawi","All","All",1,18841350.6633035,580
"12",12,18841305.9141956,17.542041524572,13.0257255773123,0.336232482392365,0.0121151502401181,13.8317708391361,0.00122232649435237,43.7491079001472,0.452478332450814,0.0141940465745738,"Malawi","All","All",1,18841350.6633035,580
"13",13,18841290.8178301,23.3971897572034,17.3734250187939,0.449692560758863,0.0164619777615803,18.606973718548,0.00173033106357733,58.8454733641293,0.608613834789885,0.019404873069901,"Malawi","All","All",1,18841350.6633035,580
"14",14,18841270.6826452,31.2066423658216,23.1722898225965,0.600895410214981,0.0222568959305685,24.9761551345193,0.00241870493345197,78.9806583340163,0.816863970693212,0.0263705569233685,"Malawi","All","All",1,18841350.6633035,580
"15",15,18841243.826833,41.6226850653671,30.9066737758191,0.802451769766877,0.0299818378883333,33.4713305407869,0.00334752507204168,105.8364705147,1.09462320256325,0.0356752083862487,"Malawi","All","All",1,18841350.6633035,580
"16",16,18841208.0072384,55.5153033461949,41.222603893866,1.07118039433334,0.0402798504037241,44.8021007666211,0.00459687645225005,141.656065127871,1.46509218034127,0.0480980803534821,"Malawi","All","All",1,18841350.6633035,580
"17",17,18841167.7598103,67.9003261423958,53.7363785105418,1.42523182566361,0.0539943694244709,59.7812889384312,0.00627342767225548,181.903493214129,1.95481476096958,0.0646640275334812,"Malawi","All","All",1,18841350.6633035,580
"18",18,18841115.9844558,85.0854253923652,68.5816612701566,1.87569235719168,0.0721007832572126,79.0554511570315,0.00851676013046997,233.678847720133,2.58480965049098,0.0865858340995847,"Malawi","All","All",1,18841350.6633035,580
"19",19,18841050.1486022,107.384344402753,87.0114539189396,2.4418775317165,0.0957032038574803,103.569818937815,0.0115033643161319,299.514701359398,3.38589312329986,0.115267781751528,"Malawi","All","All",1,18841350.6633035,580
"20",20,18840966.708509,135.807131726036,110.207944070177,3.15275285179149,0.126155715626167,134.645356762021,0.0154534134956716,382.954794539147,4.40118708120901,0.152438418995041,"Malawi","All","All",1,18841350.6633035,580
"21",21,18840861.0560872,171.854500271635,139.521058675874,4.04656744461662,0.165167577312502,173.999280723963,0.0206416369277213,488.607216330329,5.68676574872252,0.200274255883633,"Malawi","All","All",1,18841350.6633035,580
"22",22,18840727.314604,217.50641884552,176.60622814593,5.17226115515842,0.214910249001246,223.821469237273,0.0274119055709379,622.348699538454,7.31414245448359,0.261531597941295,"Malawi","All","All",1,18841350.6633035,580
"23",23,18840558.0302412,275.297891406961,223.539374004505,6.59192435458186,0.278143633308843,286.889532930944,0.0361959632738134,791.633062293574,9.3740242298216,0.339704644805933,"Malawi","All","All",1,18841350.6633035,580
"24",24,18840343.7622682,348.448203163441,282.941121591336,8.38416904829177,0.358373098879747,366.721631101954,0.0475372686756265,1005.90103527258,11.9813009931797,0.439223063317568,"Malawi","All","All",1,18841350.6633035,580
"25",25,18840072.5606058,441.035240501508,358.125556576104,10.648460643233,0.460046199209972,467.771272744378,0.0621210073905943,1277.10269767182,15.2814064343082,0.565699750166852,"Malawi","All","All",1,18841350.6633035,580
"26",26,18839729.3004125,558.221156680566,453.286012185132,13.5106485797917,0.588802041065572,595.675459393214,0.08081215162772,1620.3628910314,19.4584210425944,0.726244930976388,"Malawi","All","All",1,18841350.6633035,580
"27",27,18839294.8398261,706.538988275199,573.729187343998,17.1299711595727,0.751786772713585,757.568840320307,0.104703570504891,2054.8234774423,24.7453308318553,0.929863473114628,"Malawi","All","All",1,18841350.6633035,580
"28",28,18838744.9546497,894.255934509427,726.17040002194,21.7079199127003,0.958052574354254,962.481169949937,0.135176839774008,2604.70865380813,31.437006356566,1.1879572994894,"Malawi","All","All",1,18841350.6633035,580
"29",29,18838048.9895209,1131.83275918638,919.107799456883,27.4994642074553,1.21906334430143,1221.84071715596,0.173979257972991,3300.67378260896,39.9066415208177,1.51496206149565,"Malawi","All","All",1,18841350.6633035,580
"30",30,18837168.1556089,1432.5040286176,1163.29391990844,34.8272242730838,1.54933311453605,1550.10986764175,0.223321061566827,4181.50769461698,50.6265091720116,1.92915089517249,"Malawi","All","All",1,18841350.6633035,580
"31",31,18836053.3699657,1813.01346490464,1472.33485903729,44.0994652800783,1.96723733758152,1965.59231235115,0.285998928277834,5296.29333783902,64.1943196924223,2.45365575884799,"Malawi","All","All",1,18841350.6633035,580
"32",32,18834642.5365702,2294.53951147141,1863.4433672666,55.8327561767027,2.49603452933344,2491.44951237179,0.365551525316723,6707.12673334115,81.3664134622488,3.11775362774689,"Malawi","All","All",1,18841350.6633035,580
"33",33,18832857.1031677,2903.86529266866,2358.39350442629,70.6806795951932,3.16516206826186,3156.98904026187,0.466456802121999,8492.56013582239,103.099831122638,3.95849784278187,"Malawi","All","All",1,18841350.6633035,580
"34",34,18830597.7139077,3674.85538618889,2984.72456780012,89.4701175982144,4.01187436226164,3999.29306832136,0.59438151203588,10751.9493957829,130.605491079862,5.02278065640553,"Malawi","All","All",1,18841350.6633035,580
"35",35,18827738.7253735,4650.31465843411,3777.26085132907,113.247070554022,5.0833138678975,5065.27553903795,0.756496768673934,13610.9379299917,165.415364886585,6.3699409406888,"Malawi","All","All",1,18841350.6633035,580
"36",36,18824121.2904854,5884.32885794127,4780.02720467733,143.334525866469,6.43912914012157,6414.28122325798,0.961877204082649,17228.3728180872,209.467347007835,8.07506111329164,"Malawi","All","All",1,18841350.6633035,580
"37",37,18819544.6446638,7445.20726615498,6048.66121687351,181.405503061039,8.15478348630958,8121.36786433181,1.22200583101978,21805.0186397387,265.212429169581,10.2331344461622,"Malawi","All","All",1,18841350.6633035,580
"38",38,18813755.1438076,9419.17037875587,7653.44965170823,229.575145549664,10.3257349665549,10281.4471725026,1.55141243835338,27594.5194959213,335.749917473308,12.9643308296272,"Malawi","All","All",1,18841350.6633035,580
"39",39,18806432.4956049,11914.9688966525,9683.13558619582,290.516747623272,13.0727111072728,13014.5052767017,1.96848035129107,34917.1676986319,424.997895315752,16.4206435996592,"Malawi","All","All",1,18841350.6633035,580
"40",40,18797172.5023445,15069.6363248369,12249.6952169621,367.607695274093,16.5483656549047,16472.1768902042,2.49646608225224,44177.1609590144,537.907884049211,20.7942804832804,"Malawi","All","All",1,18841350.6633035,580
"41",41,18785465.4798137,19055.6466021429,15494.2971744768,465.112882870757,20.9456677718736,20846.0163752641,3.16478732286922,55884.1834898493,680.734905479671,26.3282433727819,"Malawi","All","All",1,18841350.6633035,580
"42",42,18770669.3831031,24089.738128524,19594.7310229868,588.414465828989,26.5084645650459,26377.8774698816,4.010648630018,70680.2802004164,861.376383141066,33.3296557723525,"Malawi","All","All",1,18841350.6633035,580
"43",43,18751976.4611339,30443.7600453363,24774.5960846445,744.299251091971,33.5447576626657,33372.920938607,5.08109227708104,89373.2021696195,1089.79683087198,42.1865274014879,"Malawi","All","All",1,18841350.6633035,580
"44",44,18728372.1545079,38457.829578609,31314.6285655545,941.316494126775,42.4433611693943,42215.8552139254,6.435582231645,112977.508795617,1378.55806645233,53.388806901996,"Malawi","All","All",1,18841350.6633035,580
"45",45,18698584.7355127,48556.1533237863,39566.537707236,1190.22218295841,53.6947712056914,53391.1705458114,8.14925980615013,142764.927790804,1743.47975981295,67.554788490606,"Malawi","All","All",1,18841350.6633035,580
"46",46,18661024.312945,61265.6814697382,49969.7202597456,1504.52655604002,67.9171953259329,67508.1878445649,10.317033082011,180325.350358497,2204.4570868031,85.4640965472919,"Malawi","All","All",1,18841350.6633035,580
"47",47,18613709.8452185,77237.609747088,63071.1854366972,1901.16449434988,85.8889221942029,85331.9107760297,13.0587086749844,227639.818085034,2786.46770104796,108.098783244081,"Malawi","All","All",1,18841350.6633035,580
"48",48,18554183.3049975,97271.3433994062,79548.8372768853,2401.30896489221,108.588401944843,107820.75484189,16.5254210063317,287166.358306025,3520.80297870504,136.694343617655,"Malawi","All","All",1,18841350.6633035,580
"49",49,18479411.3360688,122339.768513015,100237.92064591,3031.34373219687,137.243487744506,136172.14320549,20.9076503373649,361938.327234694,4446.55568899815,172.802593964697,"Malawi","All","All",1,18841350.6633035,580
"50",50,18385676.4825319,153613.608512701,126159.86759336,3824.00647625906,173.391410093807,171876.861599314,26.4451798574764,455673.180771585,5612.39297864759,218.368580860983,"Malawi","All","All",1,18841350.6633035,580
"51",51,18268462.9361166,192480.729633516,158551.892561522,4819.70593886111,218.951486824906,216783.008083557,33.4394826047572,572886.727186885,7078.64153188586,275.824358462985,"Malawi","All","All",1,18841350.6633035,580
"52",52,18122347.8146439,240554.216354944,198893.41409158,6067.97592955485,276.311024166027,273168.662408773,42.2688506457356,719001.848659664,8919.65581847514,348.200620828687,"Malawi","All","All",1,18841350.6633035,580
"53",53,17940915.3054712,299657.709966178,248924.705680747,7629.00469463293,348.425982491676,343822.104568745,53.4069395551235,900434.35783235,11226.4301953363,439.258907564179,"Malawi","All","All",1,18841350.6633035,580
"54",54,17716721.5151653,371774.722443426,310647.437433509,9575.109269824,438.935206524636,432125.498646045,67.4451388862431,1124628.14813821,14109.3203733648,553.643881052514,"Malawi","All","All",1,18841350.6633035,580
"55",55,17441350.9509436,458941.604064132,386294.206500215,11991.9260669486,552.285336970258,542134.571147906,85.1192437352459,1399998.71235991,17700.6285060937,697.053600286518,"Malawi","All","All",1,18841350.6633035,580
"56",56,17105621.1291723,563057.542407079,478250.554129652,14978.937749843,693.860250181973,678641.298899694,107.340694757665,1735728.53413121,22156.6252846369,876.422092619883,"Malawi","All","All",1,18841350.6633035,580
"57",57,16699998.112578,685594.452961793,588901.766426621,18648.8675921358,870.102319541197,847202.129048857,135.232376547273,2141351.5507255,27658.4360292559,1100.10149995888,"Malawi","All","All",1,18841350.6633035,580
"58",58,16215297.1109738,827179.308746927,720387.540410299,23125.1466795078,1088.60765471365,1054102.78050199,170.168336326959,2626052.55232977,34410.8411160714,1378.02487037989,"Malawi","All","All",1,18841350.6633035,580
"59",59,15643710.6426597,987066.666608645,874236.914965645,28536.6741786674,1358.16568412082,1306227.78317754,213.816029231625,3197639.02064385,42637.9488473697,1721.81759011424,"Malawi","All","All",1,18841350.6633035,580
"60",60,14980155.2181035,1162550.81704016,1050881.52623385,35008.9854266073,1688.70584288732,1610797.2321889,268.178467579737,3861194.44519999,52574.5140209008,2144.81575771565,"Malawi","All","All",1,18841350.6633035,580
"61",61,14223837.1801673,1348417.15844901,1249087.31131041,42650.9802341498,2091.10481138511,1974931.29628151,335.632049750525,4617512.48313621,64451.6144778286,2661.93776082707,"Malawi","All","All",1,18841350.6633035,580
"62",62,13379773.2894846,1536645.58173251,1465365.99244309,51537.3904435747,2576.80444061796,2405032.65046074,418.95429836609,5461576.3738189,78476.3759229291,3289.34937783557,"Malawi","All","All",1,18841350.6633035,580
"63",63,12459888.123032,1716571.39966172,1693525.59167269,61687.826253511,3157.20202988706,2905999.18676109,521.333892685469,6381461.54027157,94806.1645094639,4043.8711183335,"Malawi","All","All",1,18841350.6633035,580
"64",64,11483230.6035067,1875711.57008582,1924536.78046038,73044.9941495371,3842.79569024662,3480337.56489708,646.354513720874,7358119.05979678,113519.580480911,4942.09611083119,"Malawi","All","All",1,18841350.6633035,580
"65",65,10474949.7997297,2001295.07320676,2146903.28008525,85456.2083170547,4642.11321691606,4127306.24471583,797.944032070696,8366399.86357387,134588.489547192,5999.23255535558,"Malawi","All","All",1,18841350.6633035,580
"66",66,9463962.02569818,2082275.66275185,2347641.38243417,98663.4485727714,5560.51364754495,4842267.34767722,980.282521793003,9377387.63760534,157856.984599078,7227.74883446302,"Malawi","All","All",1,18841350.6633035,580
"67",67,8479681.32686686,2111349.93176356,2513778.09081857,112306.918348838,6599.02055387029,5616437.70723559,1197.66771624749,10361668.3364367,183033.514577553,8635.97797621763,"Malawi","All","All",1,18841350.6633035,580
"68",68,7548549.95063108,2086369.27869923,2634122.41355169,125944.415578644,7753.36705975757,6437156.89622125,1454.34156187283,11292799.7126724,209700.018370339,10226.8676800856,"Malawi","All","All",1,18841350.6633035,580
"69",69,6691218.45057688,2010692.55207778,2700882.37469002,139085.708038807,9013.45218870846,7288703.83615217,1754.28957916544,12150131.2127266,237339.053088886,11997.0954235982,"Malawi","All","All",1,18841350.6633035,580
"70",70,5920998.09580754,1892374.36273138,2710730.45890227,151236.703529742,10363.3463349764,8153546.66571591,2101.03028171464,12920351.567496,265375.075894732,13936.7157836614,"Malawi","All","All",1,18841350.6633035,580
"71",71,5243743.19034743,1742500.8376167,2665072.20277251,161945.628593703,11781.8883963335,9013809.50025179,2497.41532506181,13597606.4729561,293222.729385558,16029.4176684821,"Malawi","All","All",1,18841350.6633035,580
"72",72,4658901.09888454,1573212.91977817,2569505.77028986,170842.92252204,13243.8167640269,9852698.67401469,2945.46105020667,14182448.564419,320333.651726198,18253.3688017589,"Malawi","All","All",1,18841350.6633035,580
"73",73,4161194.45640878,1395958.09885514,2432699.47961415,177668.545673979,14721.2707344338,10655662.5843236,3446.22769340969,14680155.2068947,346234.39869548,20582.5116979827,"Malawi","All","All",1,18841350.6633035,580
"74",74,3742425.92288887,1220296.02683153,2265007.75971739,182283.895480916,16185.4575911114,11411151.8448538,3999.75593989656,15098923.7404147,370551.12895705,22988.1228369253,"Malawi","All","All",1,18841350.6633035,580
"75",75,3393039.97036605,1053344.7485362,2077138.13384015,184668.928635906,17608.276640621,12110945.5421689,4605.06311564637,15448309.6929375,393019.973670025,25440.4302225712,"Malawi","All","All",1,18841350.6633035,580
"76",76,3103279.46350286,899755.496718888,1879086.82455036,184907.763067356,18963.7298314458,12750097.1915964,5260.19403625112,15738070.1998007,413484.899363294,27910.1104842535,"Malawi","All","All",1,18841350.6633035,580
"77",77,2863925.53079031,762031.426136481,1679434.72237378,183167.106724695,20229.0112735191,13326600.5491495,5962.31685527301,15977424.1325132,431886.394688046,30369.5414122018,"Malawi","All","All",1,18841350.6633035,580
"78",78,2666693.06815303,641003.126977968,1485000.56776523,179671.831482088,21385.2291303701,13840888.9883238,6707.85147104493,16174656.5951505,448244.745011244,32793.7422401323,"Malawi","All","All",1,18841350.6633035,580
"79",79,2504382.58163959,536323.401493536,1300781.33783122,174681.204277184,22417.7698054763,14295271.7510587,7492.61719780451,16336967.0816639,462641.303050129,35160.9889862473,"Malawi","All","All",1,18841350.6633035,580
"80",80,2370879.82104076,446902.219617071,1130090.59260658,168468.003409211,23316.3521300849,14693381.6866972,8311.98780260017,16470469.8422628,475200.208449287,37453.1323231883,"Malawi","All","All",1,18841350.6633035,580
"81",81,2261069.9545521,371247.134573375,974810.329323863,161301.85597845,24074.8298598859,15039685.5152269,9161.04378891998,16580279.7087514,486072.228858599,39655.6590741497,"Malawi","All","All",1,18841350.6633035,580
"82",82,2170716.96341815,307708.965135876,835683.04985921,153436.972358631,24690.8228489341,15339079.1753891,10034.7142936238,16670632.6998854,495421.450276444,41757.5647208575,"Malawi","All","All",1,18841350.6633035,580
"83",83,2096334.1912741,254642.535762855,712602.44279943,145104.039031381,25165.2373827343,15596574.3134302,10927.9036228807,16745015.4720294,503415.00403322,43751.0889451917,"Malawi","All","All",1,18841350.6633035,580
"84",84,2035061.7299978,210503.535047679,604870.793613926,136505.679472622,25501.7339879939,15817071.591788,11835.5993955574,16806287.9333057,510215.675485284,45631.3673659787,"Malawi","All","All",1,18841350.6633035,580
"85",85,1984557.65653518,173898.645241487,511414.034120366,127814.6480801,25706.1871072814,16005206.5306156,12752.9616034778,16856792.0067684,515976.913318543,47396.0426846749,"Malawi","All","All",1,18841350.6633035,580
"86",86,1942904.99507693,143604.60788941,430948.992785371,119174.12216394,25786.1672512622,16165256.3856797,13675.3924569708,16898444.6682266,520839.853361232,49044.8656288205,"Malawi","All","All",1,18841350.6633035,580
"87",87,1908533.99264239,118568.098052106,362108.046192652,110699.362320674,25750.467152823,16301092.1083614,14598.5885814565,16932815.6706611,524931.825314514,50579.3098805567,"Malawi","All","All",1,18841350.6633035,580
"88",88,1880158.21110907,97894.6397941545,303526.086362865,102480.250769574,25608.6839257339,16416164.2143127,15518.5770294827,16961191.4521945,528365.970676155,52002.2154834816,"Malawi","All","All",1,18841350.6633035,580
"89",89,1856722.29767194,80832.2135839463,253898.474533409,94584.2469250383,25370.8618533155,16513510.8311782,16431.7375577288,16984627.3656316,531241.583131626,53317.4695193792,"Malawi","All","All",1,18841350.6633035,580
"90",90,1837359.51503534,66753.104994809,212015.811550582,87059.494585017,25047.1958246278,16595780.7281752,17334.8131380064,17003990.1482682,533644.93336245,54529.7274212042,"Malawi","All","All",1,18841350.6633035,580
"91",91,1821357.29489991,55135.9609642285,176782.152528592,79937.8558318767,24647.7924602301,16665264.695739,18224.9108797323,17019992.3684036,535650.359473152,55644.1756677558,"Malawi","All","All",1,18841350.6633035,580
"92",92,1808129.13594766,45549.2874515595,147221.52101801,73237.7535606087,24182.482601079,16723930.9872658,19099.4954587881,17033220.5273559,537321.482319581,56666.3330965766,"Malawi","All","All",1,18841350.6633035,580
"93",93,1797191.92981267,37636.7775023081,122476.383180455,66966.7348302715,23660.6812002025,16773461.7802692,19956.3765084011,17044157.7334909,538712.445775475,57601.8893504149,"Malawi","All","All",1,18841350.6633035,580
"94",94,1788147.42408574,31104.5833856593,101801.513492402,61123.7272312191,23091.2860665953,16815288.4372098,20793.691832165,17053202.2392178,539869.110012217,58456.575070327,"Malawi","All","All",1,18841350.6633035,580
"95",95,1780667.0647839,25710.605258332,84554.7990676037,55700.9925003242,22482.6096394036,16850624.70447,21609.8875839688,17060682.5985196,540830.170289128,59236.0599604781,"Malawi","All","All",1,18841350.6633035,580
"96",96,1774479.66874155,21255.4219001181,70186.9239422804,50685.772830174,21842.3385646838,16880496.8408396,22403.6964851054,17066869.994562,541628.168794255,59945.8753172117,"Malawi","All","All",1,18841350.6633035,580
"97",97,1769361.2980211,17574.7560586299,58230.6840841102,46061.6675043064,21177.5147750449,16905770.6278148,23174.1150455896,17071988.3652824,542290.399044393,60591.3563673905,"Malawi","All","All",1,18841350.6633035,580
"98",98,1765126.94470835,14533.2900885206,48290.5341793541,41809.7635259044,20494.5340786143,16927175.2163417,23920.3803811072,17076222.7185952,542839.702043338,61177.6014283226,"Malawi","All","All",1,18841350.6633035,580
"99",99,1761623.71971134,12019.5114455167,40032.9298745488,37909.5484774308,19799.1579782389,16945323.8485575,24641.9472589521,17079725.9435922,543295.156213091,61709.4446873797,"Malawi","All","All",1,18841350.6633035,580
"100",100,1758725.24169622,9941.48977210943,33177.5120044585,34339.6391524452,19096.5353874291,16960731.7795514,25338.4657394689,17082624.4216073,543672.672443945,62191.4398911748,"Malawi","All","All",1,18841350.6633035,580
"101",101,1756327.02221093,8223.41409646532,27489.2509515141,31078.3523362588,18391.2314692833,16973831.6324995,26009.7597395726,17085022.6410926,543985.502472444,62627.8527259635,"Malawi","All","All",1,18841350.6633035,580
"102",102,1754342.65805391,6802.73750155873,22771.5579103193,28104.1449501705,17687.2612401607,16984986.4969294,26655.8067180291,17087007.0052496,544244.671269946,63022.659870648,"Malawi","All","All",1,18841350.6633035,580
"103",103,1752700.68926163,5627.8376744104,18860.2923902283,25395.9459172446,16988.126159645,16994501.0532812,27276.7186191193,17088648.9740419,544459.343137667,63379.5531762963,"Malawi","All","All",1,18841350.6633035,580
"104",104,1751342.00610161,4656.09227524468,15618.6118016474,22933.3990294201,16296.8522823115,17002630.9776625,27872.7241507574,17090007.6572019,544637.13018131,63701.947677062,"Malawi","All","All",1,18841350.6633035,580
"105",105,1750217.71481015,3852.30304809881,12932.5808127473,20697.0330674602,15616.028801739,17009590.8502987,28444.1524646533,17091131.9484934,544784.350779867,63992.992377905,"Malawi","All","All",1,18841350.6633035,580
"106",106,1749287.36693892,3187.38943746681,10707.4363715068,18668.3759056158,14947.8461106297,17015560.8303491,28991.4181903256,17092062.2963646,544906.246933832,64255.5828610091,"Malawi","All","All",1,18841350.6633035,580
