"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",1,929402,0,1,0,0,0,0,0,0,"Centre","248",929403
"2",2,929401.262528002,0.607741781592222,0.794515178476291,0.00781734289419562,0.000061886398137594,0.327335028575262,0.000000780586243166696,0.00833605550503677,0.0000632248027693352,"Centre","248",929403
"3",3,929400.597754517,0.965717914366435,0.799142091405375,0.0139630335510087,0.000220319803685394,0.623196452895244,0.00000567072426555152,0.0158503650035169,0.000230042910758805,"Centre","248",929403
"4",4,929399.883128394,1.25294804261834,0.901707066264083,0.0199253641189071,0.000457390074478037,0.941815951588541,0.0000177919990585179,0.0239281929902705,0.000487896497254913,"Centre","248",929403
"5",5,929399.055601766,1.54348933172413,1.06254250858249,0.0263921611306888,0.000771320352264195,1.31116296553125,0.0000399466525962992,0.0332822077289313,0.000839813469232987,"Centre","248",929403
"6",6,929398.071772874,1.87207411281061,1.27058953392941,0.0337643151056034,0.00116808426087715,1.750556051833,0.0000750279387150369,0.0444030087030607,0.00129672826602747,"Centre","248",929403
"7",7,929396.891889768,2.25957700671581,1.52665605927878,0.0423579266966632,0.001658431286167,2.27773456972256,0.000126238643482547,0.0577399421691729,0.00187488191749807,"Centre","248",929403
"8",8,929395.472897187,2.72307352413395,1.83715076377316,0.0524875742564286,0.00225705177674956,2.91193665346519,0.000197245993714591,0.0737796972930541,0.00259525265319473,"Centre","248",929403
"9",9,929393.764797581,3.28002563317749,2.21188234710087,0.0645049558712577,0.0029826355452471,3.67551452265133,0.000292324708883814,0.0930874412951952,0.00348385978250151,"Centre","248",929403
"10",10,929391.70809668,3.95026664177712,2.66346786970391,0.0788216254382452,0.00385835714635154,4.59507231593212,0.000416510497973754,0.116335696136283,0.00457251216065902,"Centre","248",929403
"11",11,929389.231422537,4.75722239196455,3.20741011010576,0.0959272653941403,0.00491262669317559,5.702529292219,0.000575776662792882,0.144331255441213,0.00589986181175038,"Centre","248",929403
"12",12,929386.248933986,5.72892474808698,3.86249743111742,0.116408089701344,0.00618006170861673,7.03627844135684,0.000777241869511163,0.178044483556311,0.00751273202819196,"Centre","248",929403
"13",13,929382.657298275,6.89906253039559,4.65140109256456,0.140967671074386,0.00770268904270142,8.64253832414593,0.00102941775928768,0.218643486789899,0.00946774384489464,"Centre","248",929403
"14",14,929378.332103526,8.30817494982749,5.60143820068921,0.170451386041634,0.00953140341754522,10.5769580303453,0.00134250409809184,0.267534676667895,0.0118332806524404,"Centre","248",929403
"15",15,929373.123531641,10.0050711730385,6.74551171201468,0.205875783872939,0.0117277417412638,12.9065532044752,0.00172874436580991,0.326411697913374,0.0146918722092952,"Centre","248",929403
"16",16,929366.851163284,12.0485243541791,8.1232490847617,0.248463777604993,0.0143660235770653,15.7120306236843,0.00220285186014029,0.39731417449703,0.0181430657148961,"Centre","248",929403
"17",17,929359.297757953,14.5092998542405,9.78236535482974,0.299686761927299,0.017535918400752,19.0905716388827,0.00278251879552505,0.48269805153352,0.0223068659756538,"Centre","248",929403
"18",18,929350.201707917,17.4726126530857,11.7803197257411,0.36131568314242,0.0213455658980456,23.1592094219436,0.00348903319494985,0.585520942871188,0.027327913434015,"Centre","248",929403
"19",19,929339.24802938,21.0410576381243,14.1862962763717,0.435481984123702,0.0259253066291562,28.0588613998284,0.00434801479290728,0.709344035436654,0.0333804766230551,"Centre","248",929403
"20",20,929326.05740069,25.3381817327232,17.0836066962465,0.524751787648073,0.0314322220973468,33.9592365620356,0.00539030949988555,0.858456103021354,0.0406745258969862,"Centre","248",929403
"21",21,929310.173073909,30.5127402917494,20.5725668738712,0.632214433998283,0.0380555630835836,41.0646958710178,0.00665305754058027,1.03802160499475,0.0494629932112655,"Centre","248",929403
"22",22,929291.04512044,36.7438181002395,24.7739602425943,0.761589052233438,0.0460232884356045,49.6213078971157,0.00818097911635569,1.25425898908513,0.0600505153273943,"Centre","248",929403
"23",23,929268.011385066,44.2470344195329,29.8332084389958,0.917353483503111,0.0556099672820876,59.9253806965388,0.0100279280236438,1.51465630146975,0.0728039998840006,"Centre","248",929403
"24",24,929240.274629879,53.2819687922534,35.9253936070928,1.10489893655548,0.0671462762763647,72.3337037509249,0.0122587576706667,1.8282300096448,0.0881653221402184,"Centre","248",929403
"25",25,929206.87503883,64.1610770366518,43.2613126130333,1.3307160134933,0.0810304382050194,87.2758735012926,0.0149515677345541,2.20583647752452,0.106666615735562,"Centre","248",929403
"26",26,929166.657086656,77.2604872145426,52.0947129677206,1.60261919376605,0.0977419874061519,105.269151570894,0.0182004100470232,2.66054744855711,0.128948677659498,"Centre","248",929403
"27",27,929118.229729808,93.0329205744953,62.7310285172103,1.93001645944533,0.117858343488898,126.936327751923,0.0221185451678819,3.20810145675638,0.155783125739704,"Centre","248",929403
"28",28,929059.918594757,112.023118883022,75.5379480345842,2.32423289203845,0.142074772964714,153.027188298139,0.0268423623506596,3.86744633660561,0.188099081503967,"Centre","248",929403
"29",29,928989.708308513,134.886640776089,90.9579541253123,2.79890213944988,0.171228396109543,184.444429946716,0.0325361031919945,4.66139409676163,0.227015276280935,"Centre","248",929403
"30",30,928905.173455076,162.412189750351,109.523480912089,3.37043468508444,0.206327037979382,222.274715004057,0.0393975347290292,5.61740569460571,0.273878629391761,"Centre","248",929403
"31",31,928803.395558736,195.548315252652,131.87524123085,4.05858081635788,0.24858402489541,267.826055148192,0.047664790894816,6.76853572382728,0.330310775095103,"Centre","248",929403
"32",32,928680.863222912,235.435868032191,158.783874199316,4.88711022981921,0.299459936315541,322.672840089185,0.0576246014802076,8.15457032065641,0.398263923957537,"Centre","248",929403
"33",33,928533.352871132,283.446181788626,191.17628432625,5.88462223433822,0.36071281858192,388.709705524092,0.0696221768324766,9.82338838306012,0.480088025050421,"Centre","248",929403
"34",34,928355.784791142,341.227443714472,230.167017997305,7.08552690619877,0.434458780344254,468.216688296859,0.0840731628236469,11.8326080385717,0.578611859537423,"Centre","248",929403
"35",35,928142.051991464,410.759507408277,277.095692931752,8.53121266688827,0.52324434367043,563.936873261158,0.101477924490819,14.2515487392695,0.697239882724528,"Centre","248",929403
"36",36,927884.814518569,494.41952159501,333.571945147456,10.2714522721644,0.630133753450051,679.169989856412,0.122438806530729,17.1635963655619,0.84006912856094,"Centre","248",929403
"37",37,927575.25398921,595.059908119454,401.529006073468,12.3660847699892,0.758813692610026,817.884517265935,0.147680868471908,20.6690359793986,1.01202947768525,"Centre","248",929403
"38",38,927202.781885061,716.100603735757,483.287221086701,14.8870202509433,0.913718415667728,984.851474736617,0.178076713701833,24.8884324761154,1.21905136319304,"Centre","248",929403
"39",39,926754.690556669,861.638742398814,581.629844014016,17.9206472791376,1.1001805253262,1185.80535263074,0.21467648280807,29.9666969460528,1.46826797425513,"Centre","248",929403
"40",40,926215.740690446,1036.57677388288,699.892919373766,21.5706884944878,1.32461100481374,1427.63557304922,0.258743749263233,36.0779242583259,1.76825683572554,"Centre","248",929403
"41",41,925567.672139045,1246.77380229708,842.070635135511,25.9616088709049,1.59471452356655,1718.61530149108,0.311798636910543,43.4311742822204,2.12932904369788,"Centre","248",929403
"42",42,924788.627924442,1499.22072442428,1012.93978118126,31.2426511091059,1.91974670483184,2068.67350261122,0.375669527428524,52.2773453460933,2.56387519148647,"Centre","248",929403
"43",43,923852.478497899,1802.24236271628,1218.2052190833,37.5926072838643,2.31082087811373,2489.71793711053,0.4525550290858,62.9173342841673,3.08677837460895,"Centre","248",929403
"44",44,922728.032662075,2165.73012142495,1464.66749780166,45.2254518914751,2.78127277263121,2996.01789586639,0.545098167988818,75.7117051821045,3.71590609364673,"Centre","248",929403
"45",45,921378.125947193,2601.40186887529,1760.41709643404,54.3969212603265,3.347093306429,3604.6545979065,0.656475024270668,91.0920663590447,4.47269502026639,"Centre","248",929403
"46",46,919758.573620129,3123.09147461171,2115.05430919596,65.4121926813736,4.02744048717498,4336.05046229617,0.790500599238587,109.57443851259,5.38284441938242,"Centre","248",929403
