"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,26231.61879,0,1,0,0,0,0,0,0,0,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"2",2,26230.8813569716,0.607708997527804,0.794509709638066,0.00976994275191178,0.000113705178464068,0.325329224438142,1.44886934985924e-06,0.737433028403738,0.010418219079333,0.000116164258462062,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"3",3,26230.2166448856,0.965643834974966,0.799121259447756,0.0174505706563075,0.00040479684003304,0.619514126922329,1.05255795836633e-05,1.40214511442098,0.0198093108331713,0.000422661281864176,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"4",4,26229.5021198107,1.25281238827316,0.901659488418343,0.0249018201301047,0.00084036472921458,0.93642310368395,3.30240851421925e-05,2.11667018931991,0.0299044288493093,0.000896414549878602,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"5",5,26228.6747585514,1.54325758949577,1.06245162850185,0.0329831948695124,0.00141713841851554,1.30384775191403,7.41454281465491e-05,2.94403144862782,0.0415940886593361,0.00154298105526921,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"6",6,26227.6911950605,1.87169277753058,1.27043000616808,0.0421955281209966,0.00214608454415042,1.74099128378131,0.000139259315482959,3.9275949394606,0.0554911854901846,0.00238244111920787,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"7",7,26226.5117301417,2.25896531212495,1.52638919033411,0.0529335833760055,0.00304693987782116,2.26549052304505,0.000234309580997263,5.10705985833893,0.0721569261894794,0.00344461962998421,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"8",8,26225.0933867555,2.72211074019708,1.83671804750264,0.0655900712027819,0.00414667474062208,2.8964716093948,0.000366101502488465,6.52540324454042,0.0921989922518509,0.00476803710299954,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"9",9,26223.3862831489,3.27853225409994,2.21119602529386,0.0806038723008332,0.0054795971011882,3.6561525353068,0.000542567001401424,8.23250685110402,0.116322855722625,0.00640046388662147,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
"10",10,26221.3310959406,3.94797685334272,2.66239710681728,0.0984883491934526,0.00708823897463681,4.57097046196002,0.00077304907260166,10.2876940593607,0.145367731658047,0.00840028930690937,"Malawi","Blantyre","TA Machinjiri","173",26232.61879,39
