"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",0,233188,0,1,0,0,0,0,0,0,"Boucle du Mouhoun","305",233189
"2",1,233187.26253135,0.607739047810797,0.794514611780548,0.00898512978324285,0.0000988404305329723,0.326129760207645,0.00000125980543135046,0.00958132938825764,0.000100978029001553,"Boucle du Mouhoun","305",233189
"3",2,233186.597763245,0.965711519866843,0.799140242184538,0.0160488779828044,0.000351878768983997,0.620975084044952,0.00000915212264548132,0.0182181457940173,0.000367407804551238,"Boucle du Mouhoun","305",233189
"4",3,233185.883145912,1.2529362761836,0.901702914429146,0.0229018579764587,0.000730509863113895,0.938553814640413,0.0000287149499128149,0.0275026420158757,0.00077923249236404,"Boucle du Mouhoun","305",233189
"5",4,233185.055633646,1.5434692162226,1.06253460622163,0.0303346361946472,0.00123189541437992,1.30673152912919,0.0000644708768616162,0.0382539344306425,0.00134128758258142,"Boucle du Mouhoun","305",233189
"6",5,233184.07182779,1.87204101393481,1.27057567695815,0.0388079744774787,0.00186557540084811,1.74476087995969,0.000121089359715667,0.0510358906052418,0.00207103604060116,"Boucle du Mouhoun","305",233189
"7",6,233182.891980975,2.25952391819003,1.52663288989653,0.048685170495862,0.00264871711183214,2.27032458997455,0.000203739386298131,0.0663649518772138,0.00299441573266887,"Boucle du Mouhoun","305",233189
"8",7,233181.473044728,2.72298997217733,1.83711320449564,0.0603277602762021,0.00360478136332714,2.90260121393429,0.000318339470842404,0.0848004653659072,0.00414492982469081,"Boucle du Mouhoun","305",233189
"9",8,233179.765031551,3.279896040693,2.21182278274837,0.0741399269901015,0.00476361582417449,3.66387429432337,0.000471788504702906,0.10699195647987,0.00556413180866734,"Boucle du Mouhoun","305",233189
"10",9,233177.708462003,3.95006793868346,2.66337494710699,0.0905946252386654,0.00616222967563661,4.58066604282661,0.000672213453180095,0.133712308449021,0.00730282044649625,"Boucle du Mouhoun","305",233189
"11",10,233175.231985983,4.75692051889598,3.20726697905931,0.110254571232848,0.00784599217722491,5.68479670083243,0.000929254324801412,0.165888684002662,0.00942272186276713,"Boucle du Mouhoun","305",233189
"12",11,233172.249794412,5.72846956092286,3.86227917534275,0.133793377227832,0.00987018399450305,7.0145388914882,0.00125439941968274,0.204636177799971,0.0119986097115029,"Boucle du Mouhoun","305",233189
"13",12,233168.65860153,6.89838038637334,4.65107099287951,0.16201946451208,0.0123019156100085,8.61596432550384,0.00166138484325996,0.251297058585928,0.0151209014694907,"Boucle du Mouhoun","305",233189
