"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP","start"
"1",1,36241.98279,0,1,0,0,0,0,0,0,0,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"2",2,36241.6228944747,0.295857715914653,0.736849406967357,0.00881902160451676,0.000107494196849032,0.318260506639975,1.37994552493514e-06,0.359895525268876,0.00941164081390389,0.000109830578540843,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"3",3,36241.3387625343,0.436002387317772,0.622524207060111,0.0147553034088639,0.000370105153072081,0.570365638489146,9.8242905963368e-06,0.644027465719561,0.0168420514208203,0.000386738630459084,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"4",4,36241.0868026141,0.505442903984084,0.575977950714748,0.0192104756307977,0.000731582161433214,0.794594562089817,2.99112841526109e-05,0.895987385865033,0.0234311716260016,0.000782224868271931,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"5",5,36240.8471490895,0.542837892624018,0.560357527814075,0.0228429733505968,0.00116105114672921,1.00837679730948,6.46682927975497e-05,1.1356409105377,0.0296985041091496,0.00127054084222999,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"6",6,36240.6107240354,0.565769820945173,0.558905419352118,0.0259708305548706,0.00163994271211722,1.21966371456234,0.00011623646125526,1.37206596458787,0.0358814474045355,0.0018367423212977,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"7",7,36240.3733547137,0.58223619751785,0.564003241090129,0.0287551074042088,0.00215595044657325,1.43209859052635,0.000186199311273333,1.60943528629638,0.0420891255875139,0.00247120395044408,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"8",8,36240.1330978932,0.595876369172346,0.572188147843735,0.0312835780230744,0.0027001967297672,1.64736805987603,0.000275755206301406,1.84969210685125,0.0483723589920095,0.00316707705495555,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"9",9,36239.8890237195,0.608347142805647,0.581887740533404,0.0336089924818484,0.00326586902762809,1.86627071990396,0.000385815767457582,2.09376628051995,0.0547554670567821,0.00391909256378322,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"10",10,36239.6406620539,0.620404294923171,0.59238887298677,0.0357666940457023,0.00384753293995405,2.08920348314829,0.000517068070659484,2.34212794611455,0.0612507471500156,0.00472297936293164,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"11",11,36239.387750945,0.632393870963391,0.603369209738778,0.0377827980075959,0.00444076194209113,2.31638239627159,0.0006700180765214,2.59503905499997,0.067865052333699,0.0055751675681683,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"12",12,36239.1301225525,0.644474975804703,0.614684801283494,0.039678054229158,0.00504191900557301,2.54794267387364,0.000845023364137774,2.85266744756071,0.0746027746231989,0.00647262556713535,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"13",13,36238.8676503466,0.656722852507953,0.626271802682961,0.0414697651136944,0.00564801270323466,2.78398490108653,0.00104231932121773,3.11513965341559,0.0814672257993674,0.00741276046690274,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"14",14,36238.6002254256,0.669174111671144,0.638103645628733,0.0431727553393932,0.00625659012746757,3.02459542836703,0.00126204325016152,3.38256457438393,0.0884612495766466,0.00839335182615021,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"15",15,36238.1296781457,0.846941755307528,0.679218786578343,0.0449093593796184,0.00686630630575337,3.273671396202,0.00150425060390276,3.85311185437714,0.0957004298749278,0.00941314855955749,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"16",16,36237.6140249963,1.00613820914839,0.759886243350539,0.0470984748453143,0.00748251220702496,3.54639051042016,0.00176905374295013,4.36876500371438,0.103633563312044,0.0104776918733028,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"17",17,36237.0307007586,1.17116897045973,0.866192898605383,0.0500119088581265,0.00811840477663111,3.8545401394223,0.00205691930895705,4.95208924143112,0.112607927555765,0.0116009687823399,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"18",18,36236.3631166969,1.35386466918773,0.994022509842913,0.0538040736064947,0.00879092958854038,4.20682224180678,0.00236887909881732,5.61967330313127,0.122878795032338,0.0128016717929101,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"19",19,36235.5959459554,1.56131055736687,1.14341634113318,0.0585934621621906,0.00951897129011931,4.61129808350355,0.00270662916736286,6.38684404462327,0.134682050178015,0.0141015571378057,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"20",20,36234.7130601721,1.79903110226975,1.31634814465345,0.064496471798735,0.0103228678597831,5.07645865144897,0.00307258992090882,7.26972982795159,0.14826594079645,0.0155250607782239,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"21",21,36233.6964984795,2.07232827480661,1.51586509044117,0.0716424777829706,0.0112244676153836,5.61176125004868,0.00346995983018724,8.28629152052501,0.163906950150475,0.0170994463533646,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"22",22,36232.5258265406,2.38687929467185,1.74578767361401,0.0801815659440407,0.0122474238725735,6.22796472533739,0.00390277595908205,9.45696345939894,0.181919672399056,0.0188552023198166,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"23",23,36231.1776138748,2.74904960818277,2.01063918983614,0.0902896652673298,0.0134176120029812,6.93740406176232,0.00437598814347993,10.805176125195,0.202664873200148,0.0208265846017258,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"24",24,36229.624923228,3.16609703664846,2.31567821341093,0.102172921111523,0.0147636256368348,7.75425942523433,0.00489554997204106,12.3578667720141,0.226557371475607,0.0230522668326936,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"25",25,36227.8367561137,3.64634828062901,2.66697880576332,0.116072198573578,0.0163173417709049,8.69484872997437,0.00546852958169038,14.1460338862929,0.25407460413862,0.0255760930512382,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"26",26,36225.7774379097,4.19937398152959,3.07153990928173,0.132267994983956,0.0181145498031694,9.77795241388101,0.00610324088062778,16.2053520903601,0.285766131500975,0.0284479289087511,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"27",27,36223.4058966201,4.83618578866028,3.5374216253026,0.151086200609204,0.0201956806764504,11.0251946809636,0.00680940367223332,18.5768933798844,0.322264795076783,0.0317246619184442,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"28",28,36220.6748602952,5.56945052900226,4.07390158606637,0.172904529321125,0.022606606852682,12.4614681259208,0.00759832761329852,21.3079297047765,0.364299145277199,0.0354713128887557,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"29",29,36217.5299241108,6.41373958050165,4.69165579861687,0.198160038490888,0.0253995604239276,14.1154277814879,0.00848312966685337,24.4528658891881,0.412707901758664,0.0397623222031066,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"30",30,36213.9084757664,7.38581499587259,5.40296741691761,0.227357828637385,0.0286341801953409,16.0200608232872,0.00947898870245055,28.0743142336126,0.468456628788916,0.0446830279658509,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"31",31,36209.7384712748,8.50495087609103,6.22196824566928,0.261080966847023,0.0323786998253322,18.2133364969003,0.010603439845541,32.2443187251785,0.532656758624444,0.0503313525044997,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"32",32,36204.9370273148,9.79330726024655,7.16491093219343,0.300001967483096,0.0367113025248444,20.7389545071538,0.0118767155909517,37.0457626851927,0.606587498105564,0.0568197346072193,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"33",33,36199.4088013989,11.2763571429619,8.25048381045184,0.344896027572277,0.0417216772268093,23.6472078004809,0.0133221423747984,42.5739886010686,0.691721083655763,0.0642773571270212,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"34",34,36193.0441470718,12.9833664622964,9.50017372137551,0.396656104571167,0.0475127938176313,26.9959672495183,0.0149665966026326,48.9386429281817,0.789751603831681,0.072852694313154,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"35",35,36185.7169941984,14.9479506744736,10.9386751071681,0.456310328374099,0.0542029360640563,30.8518157238469,0.0168410317210765,56.2657958016477,0.90262819559699,0.0827164371214014,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"36",36,36177.2824247208,17.2087094693111,12.5943560304987,0.525041965156606,0.0619280290409946,35.291348699555,0.0189810856150256,64.7003652791774,1.03259311530536,0.0940648490243129,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"37",37,36167.5739121101,19.8099336628209,14.499799739743,0.604212122242331,0.0708443083975516,40.40266027688,0.0214277798573851,74.4088778899412,1.18222523430574,0.107123619174899,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"38",38,36156.4001659144,22.8024175003424,16.692413000611,0.69538582241206,0.0811313737846688,46.2870480639682,0.0242283245303361,85.5826240856486,1.35448994128586,0.122152278474781,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"39",39,36143.541530442,26.2443899949153,19.2151075889692,0.800361908552564,0.0929956801630355,53.0609673415178,0.0274370438748359,98.4412595579927,1.5527963414829,0.139449258096534,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"40",40,36128.7459064833,30.2025369211139,22.1170929657529,0.921206848704235,0.106674539633282,60.858255801734,0.0311164397443786,113.236883516683,1.78106236986414,0.159357691844305,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"41",41,36111.7241212017,34.7531538178145,25.454768237136,1.06029326516765,0.12244069443537,69.8326743707536,0.0353384130261625,130.258668798333,2.04378915337499,0.182272057137772,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"42",42,36092.1446667737,39.9834744703402,29.2926976310675,1.22034409102613,0.140607526238096,80.1608138422117,0.0401856653812959,149.838123226265,2.3461460811826,0.208645757583844,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"43",43,36069.6277851164,45.9931056104903,33.7047381060163,1.40448217900739,0.161535014335788,92.0453906664541,0.0457533073434414,172.355004883647,2.69406725337652,0.238999803840434,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"44",44,36043.7388184039,52.8955969992547,38.7753128095092,1.61628623875822,0.185636535254389,105.718988310337,0.0521507030231977,198.243971596137,3.09436095964533,0.273932736486066,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"45",45,36013.9807285781,60.820251441688,44.6007539535292,1.85985463005261,0.213386544329407,121.448311275751,0.0595035765120652,228.002061421862,3.55483416356082,0.314131873944173,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"46",46,35979.7857880205,69.9140044813086,51.2908577689335,2.13987618816523,0.24532934688399,139.538977766648,0.0679564275697441,262.197001979509,4.08443272371673,0.360386173654187,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"47",47,35940.5063849476,80.3434314913413,58.9705907636171,2.46170917270492,0.282089020876044,160.340909315896,0.0776752879322202,301.476405052367,4.69339906313117,0.413600821415742,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"48",48,35895.4047844591,92.2970243292449,67.781836115215,2.83147082197626,0.324380612931203,184.254442783732,0.0888508778114524,346.578005540911,5.39345097102586,0.474813771681939,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"49",49,35843.6420956246,105.987351690699,77.8853996181977,3.25613392589847,0.373022773282972,211.737084174204,0.101702193146064,398.340694375427,6.19797912230121,0.545214456063036,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
"50",50,35784.2664376488,121.653307572995,89.463026358589,3.74363242007752,0.428951713929203,243.310953751131,0.116480534503479,457.716352351225,7.12226479264471,0.626164562805232,"Malawi","Nkhotakota","TA Mphonde","84",36242.98279,54
