"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,18421.567,3.35852204653364,3.30541344477638,0.0531086017572571,0.094477843232142,0.0310282641244435,0.350410234276406,0.0891970859733201
"2","Balaka",138,106003.7062,3.3761508629595,3.30605111228101,0.070099750678486,0.104654500179163,0.0408898944726451,0.388666962192676,0.117642966458045
"3","Balaka",220,123650.1551,3.37654651438468,3.3060693500175,0.070477164367179,0.104941320191605,0.0411148471587684,0.389746118952354,0.118292809964314
"4","Blantyre",114,30727.19773,3.33527354135337,3.26713907972827,0.0681344616251011,0.10407826507645,0.0402316175174942,0.381883281171118,0.114375347224038
"5","Blantyre",149,54299.06619,3.33063325631717,3.26731898198502,0.0633142743321515,0.101093407776416,0.0373827248490327,0.371008618448539,0.106289140137329
"6","Blantyre",163,45325.89409,3.33232984392403,3.2672717865559,0.0650580573681293,0.102163088408263,0.0384136558624186,0.374922773700559,0.10921841127714
"7","Blantyre",164,27192.98808,3.33452401337647,3.2670847037925,0.0674393095839675,0.103546054507188,0.0398177193601253,0.379882159176086,0.113190276205689
"8","Blantyre",169,20067.90063,3.33344515516306,3.26691540736984,0.066529747793221,0.10307741468766,0.0392930042057684,0.378110506500208,0.111689656046302
"9","Blantyre",173,13807.74633,3.3330861337378,3.26662277065792,0.0664633630798786,0.102980195228603,0.0392534740879492,0.377634648000059,0.111556741705286
"10","Blantyre",176,11034.11391,3.33374923151776,3.26638538690358,0.0673638446141819,0.103516084393044,0.039790685686675,0.379532379580037,0.113071835775658
"11","Blantyre",230,44336.54164,3.33366519529328,3.26726545358298,0.0663997417102954,0.102890175588662,0.039196495845565,0.377587100195488,0.111443518242003
"12","Blantyre City",3,432258.0512,3.31843259490708,3.26752735272258,0.050905242184499,0.0936918903376235,0.0300841783744239,0.343930320131109,0.0855496402018657
"13","Chikwawa",6,2223.110487,3.32083210769675,3.26172905268076,0.0591030550159925,0.0983411868382453,0.0350278799310863,0.358265310396749,0.0991701917209092
"14","Chikwawa",16,1199.632089,3.32479670769673,3.25679179358883,0.0680049141079024,0.103896456842019,0.0404118221767125,0.376649246087249,0.114090521812892
"15","Chikwawa",22,21164.97471,3.33261989531176,3.26694869865374,0.0656711966580211,0.102313503921573,0.0387605516758559,0.375314351997215,0.110177215492291
"16","Chikwawa",113,76785.00197,3.33483769661321,3.26739187234818,0.0674458242650291,0.103262194233608,0.0397842119270662,0.378992940321944,0.113121526308631
"17","Chikwawa",157,22481.9591,3.33452056687712,3.26698552679579,0.0675350400813305,0.103463446701879,0.0398652623574356,0.379509335514417,0.113313294357561
"18","Chikwawa",177,41479.2525,3.33723615118137,3.26724872963683,0.0699874215445373,0.10490543655679,0.0412945365788961,0.384967615628326,0.117406005193631
"19","Chikwawa",185,22934.63482,3.33197403821594,3.26699689702284,0.0649771411931034,0.101982638263649,0.0383607801568175,0.374097946491216,0.109040385254304
"20","Chiradzulu",8,970.9949365,3.34756978438155,3.29172866658983,0.0558411177917234,0.0960338393073067,0.0329402242792224,0.350060721696867,0.0936908379066429
"21","Chiradzulu",125,12670.93839,3.37506588079323,3.30506552841002,0.0700003523832107,0.104566628678011,0.0408536771449532,0.387942382687907,0.117463665823174
"22","Chiradzulu",137,56859.57751,3.37690229429302,3.30593307486795,0.0709692194250718,0.105146475591015,0.0413977787122806,0.390463002444302,0.119098281954416
"23","Chiradzulu",168,38775.07943,3.37288983003484,3.30581812461107,0.0670717054237733,0.1028379941125,0.0391360782254171,0.381832942452885,0.112580987132699
"24","Chiradzulu",194,37743.28114,3.37357342870174,3.30580728223952,0.0677661464622209,0.103133936093523,0.0395287025033197,0.382931117476327,0.113710312405346
"25","Chiradzulu",210,24571.1098,3.3755039249467,3.30560566050329,0.069898264443406,0.104625373923544,0.0407900549761201,0.388398103586774,0.11732549735264
"26","Chiradzulu",218,30066.75353,3.37682957111261,3.30571083990428,0.0711187312083252,0.10524190571441,0.0414851528099035,0.390731959113946,0.119333404652424
"27","Chitipa",9,10928.19068,3.35962690823287,3.30488810516847,0.0547388030643981,0.0953342959737726,0.0319771336819039,0.353320784678627,0.0918818728004633
"28","Chitipa",144,15872.86026,3.36961666530569,3.30529297504397,0.0643236902617155,0.10094174413755,0.0375279739553326,0.37451495267346,0.107905254530986
"29","Chitipa",200,63693.50018,3.37075717385578,3.30596026168503,0.0647969121707502,0.10124143731951,0.0377807464780111,0.375950499564083,0.108690358307857
"30","Chitipa",205,18199.49155,3.37228736165695,3.30540231034442,0.0668850513125334,0.102399683123366,0.0389991473025032,0.380060914635144,0.112160521437323
"31","Chitipa",206,17505.3775,3.37305663851255,3.30537510340944,0.0676815351031133,0.102793672711406,0.0394658765265165,0.381408207602119,0.113481474453876
