"","lvl3","ID","Population","Incidence","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"1","Balaka",2,34847.12886,18606.8869332738,18573.455397093,33.4315361807864,63.4530929687099,13.3655963495901,465.421185250834,57.7561991288759
"2","Balaka",138,179251.2618,95364.4646878442,95026.1363455156,338.328342328574,407.984973682379,138.456599187994,2983.13941067837,594.184576602448
"3","Balaka",220,217589.8511,115672.727823998,115257.40191557,415.325908427665,505.520490781787,171.173842031555,3694.01937298295,733.399005918633
"4","Blantyre",114,54548.75617,29135.796118474,29031.9841397178,103.811978756193,124.636504129891,40.6562033167258,914.263637404811,175.78209135587
"5","Blantyre",149,105171.5563,56171.8923227926,56011.7344527133,160.157870079255,224.912985804439,63.0048413388307,1650.02406140974,272.481339109883
"6","Blantyre",163,85350.42568,45586.028245369,45437.6173869835,148.410858385471,192.097959362547,58.2322233743808,1409.29188320903,251.811486662969
"7","Blantyre",164,47367.23431,25300.3587485541,25216.627772053,83.7309765010532,103.231469290972,32.7983737933163,757.270129951334,141.794276332342
"8","Blantyre",169,35948.44414,19201.9267941627,19135.5823019185,66.3444922441821,81.5374657769638,26.004094472625,597.994732225624,112.4071000305
"9","Blantyre",173,26232.61879,14012.9954242338,13967.0158954608,45.9795287729553,59.3863842482471,18.0574695262,435.513818685672,78.0394484338437
"10","Blantyre",176,19610.98127,10476.5775480152,10435.9789859453,40.5985620698532,47.061284257976,15.8926036337266,344.989682576292,68.6670996502835
"11","Blantyre",230,82992.84979,44326.919003055,44180.4159019177,146.503101137311,185.989777543201,57.4545563813092,1364.43234383194,248.443696976849
"12","Blantyre City",3,884444.9143,472823.89064088,471987.896129118,835.994511761742,1651.04278271149,333.913543661779,12067.8757838621,1439.31500211682
"13","Chikwawa",6,4472.555945,2592.51300811403,2586.08498024398,6.42802787004615,13.4310090261027,3.14015176121773,73.3896437747395,10.9650936155895
"14","Chikwawa",16,2116.493098,1133.27981777568,1129.12346889937,4.15634887630759,4.93110268424984,1.64058924860561,35.8154187541892,7.03271540632124
"15","Chikwawa",22,38585.86983,20610.4962968347,20543.5889736428,66.9073231918554,85.5166824856754,26.2393113394279,627.2297657584,113.426519885069
"16","Chikwawa",113,133729.5536,71423.8347077805,71196.1030727907,227.731634989793,286.534555883327,89.2278369101939,2102.27403921068,385.882172431983
"17","Chikwawa",157,40760.76933,21772.0446810202,21707.4981134883,64.5465675318862,85.7374760165662,25.3568101450964,628.893529233254,109.615669349377
"18","Chikwawa",177,73293.12488,39146.5924514304,39005.1561906292,141.436260801209,166.640710803357,55.3585592429713,1222.46340446478,239.379458133367
"19","Chikwawa",185,41452.35073,22141.3973991608,22074.7126346001,66.6847645606797,88.8973446839414,26.1910810308854,652.075854353139,113.221163274715
"20","Chiradzulu",8,1934.802158,1034.69356925671,1032.18340955905,2.51015969765502,4.02356219689622,0.994717865553748,29.3671112826196,4.28201141060739
"21","Chiradzulu",125,23022.41322,12289.7050878194,12241.8704690489,47.8346187705268,55.8033731730305,18.9123519195501,409.088857990765,81.6726815456411
"22","Chiradzulu",137,104595.7659,55729.8291235016,55506.7343177015,223.094805800071,258.681427212114,89.9870760312707,1893.95870593608,387.358613284755
"23","Chiradzulu",168,74443.66329,39691.3580847059,39559.322483523,132.03560118288,170.164487666658,53.0683961331293,1246.85122146139,228.690683323891
"24","Chiradzulu",194,71774.06211,38269.9669370997,38136.6353786985,133.331558401205,167.736455026873,53.4900772054795,1228.8146160068,230.567177091315
"25","Chiradzulu",210,45771.22505,24419.2355410178,24323.8705156078,95.3650254099677,111.696607582197,37.9646176284691,818.625111842478,163.82400794197
"26","Chiradzulu",218,55927.28261,29830.3842128858,29709.8366812984,120.547531587419,139.236567416502,48.1063094934991,1020.42912018947,207.468473151354
"27","Chitipa",9,20844.85995,11116.7489020097,11094.931994304,21.8169077056931,39.3141646930011,8.8358687311916,287.988905658432,38.0732081908418
"28","Chitipa",144,27441.10852,14571.5454855985,14525.8640166326,45.6814689659247,60.3314776865663,19.0309965399985,440.183413256568,81.3152700884308
"29","Chitipa",200,113635.5806,59397.2201935865,59229.6009409958,167.619252590687,249.157414559153,77.1313668184865,1791.43103969195,319.666975947325
"30","Chitipa",205,34627.53652,18360.563616012,18296.4833596363,64.0802563756966,81.6871249321197,26.9594451174577,595.294122130501,114.871115472129
"31","Chitipa",206,29903.8643,15871.389488317,15820.3619315492,51.0275567677792,65.9715762295408,21.3185426269404,481.174358955106,90.9977894684381
"32","Chitipa",222,47631.87715,25194.6732010351,25118.3580653982,76.3151356369171,103.378451273667,32.7086283404532,751.792221410431,138.684867966783
"33","Dedza",10,25081.89177,13396.8731567444,13371.9423151106,24.9308416338201,46.6439085806303,9.90705041456811,342.121447075331,42.8382387188519
"34","Dedza",45,28367.41561,15151.55304251,15089.613317465,61.9397250449962,69.4931433686068,24.2069424652999,509.812444033993,104.658705646794
"35","Dedza",47,87244.82939,46595.9605919312,46423.2540739773,172.706517953879,201.506765304648,67.5844631701071,1478.73377481556,292.260345597616
"36","Dedza",63,44044.33732,23524.0875470537,23446.0480987921,78.0394482615775,98.2402180495117,30.5916678865606,720.892884290492,132.277209266005
"37","Dedza",136,137041.4072,73190.4289340258,72964.0611171657,226.36781686012,290.72198815707,88.7869812038508,2133.5189635781,383.960050109589
"38","Dedza",150,184662.9236,98623.0918700733,98271.5260941718,351.565775901459,426.215672233688,137.688484868967,3128.03900888715,595.441395125617
"39","Dedza",154,100114.5045,53469.1907357313,53304.8224282685,164.368307462845,209.788726118494,64.4550253664474,1539.50519069231,278.735079437167
"40","Dedza",227,189549.6335,101232.898637607,100903.65648266,329.242154947263,377.640074059765,128.665513229038,2770.91481482599,556.471538702287
"41","Dedza",232,81038.06228,43281.1434450645,43107.9548303008,173.188614763702,192.046287999021,67.7018895783203,1409.27113110759,292.766371751817
"42","Dowa",11,4154.731128,2220.31271486163,2215.7516627285,4.56105213313498,8.35266834523398,1.81157199956598,61.1364625576352,7.81915617228188
"43","Dowa",41,174873.4604,93394.9788068945,93094.9934067459,299.985400148609,389.269793359568,117.608895388402,2856.30443826019,508.633887088463
"44","Dowa",65,129615.9415,69224.7770094573,68998.7707807104,226.006228746858,285.204987510788,88.5540503552925,2092.66209277282,382.976639511702
"45","Dowa",81,118457.0334,63265.2472375817,63078.7269976298,186.520239951948,251.880894308951,73.2435638807839,1848.35095919852,316.741752104966
"46","Dowa",86,78561.85357,41958.7054098698,41840.766236555,117.939173314843,164.701480257686,46.3659766506515,1208.42864991037,200.522480840423
"47","Dowa",128,117028.1731,62502.1302518016,62284.1370657056,217.993186096016,268.477987270743,85.4056225727721,1970.36042014854,369.335188808583
"48","Dowa",131,116322.2876,62125.1457326251,61913.3650420661,211.780690558969,264.540775033802,82.989906839538,1941.31017180637,358.893316896399
"49","Dowa",198,98252.5124,52474.7632233653,52299.3070264306,175.456196934724,222.53018944352,68.7727546453011,1632.7469884386,297.438018730127
