"","X1","Susceptible","Exposed","Infected","Recovered","Hospitalized","Critical","Deaths"
"1",1,21478369,0,70,0,0,0,0
"2",2,21478297.3629069,59.1381007695023,58.619813025169,23.0620814889053,0.806012399008913,0.0108745256824873,0.000210897492045171
"3",3,21478226.8130265,99.0471722993473,65.7437509587587,45.8473052518464,1.50752957059713,0.0396605975684831,0.00155482461883364
"4",4,21478141.8469893,138.486243895254,82.9482809420169,73.3377339409222,2.29047104111125,0.0852943419463416,0.00498658681334998
"5",5,21478032.2328293,186.047687844958,108.462189013691,108.835150176187,3.26037724088378,0.150254974174953,0.0115114822577445
"6",6,21477888.0172652,247.430429206733,143.221806132642,155.561273358131,4.50761062957748,0.239275328469941,0.0223401007627474
"7",7,21477697.2719041,328.197294326707,189.616103495844,217.382100109881,6.13438023895809,0.359209661403835,0.0390080586887898
"8",8,21477444.6312803,435.024145413777,251.212045179928,299.279815743381,8.26979824898154,0.519410854429885,0.0635042227083488
"9",9,21477109.8893781,576.513390029124,332.876461771714,407.807351530557,11.0825642913752,0.732424810242973,0.0984294474374546
"10",10,21476666.326954,763.977654130761,441.107023840593,551.63095687414,14.7952291984537,1.0149794293661,0.147202527243104
"11",11,21476078.5613125,1012.37467137033,584.530006998478,742.22815814377,19.7021996485029,1.38932012335135,0.214331172162041
"12",12,21475299.7205879,1341.50958638346,774.580344502694,994.805437745002,26.193283869819,1.88498944425829,0.305770166822655
"13",13,21474267.7140563,1777.61198911262,1026.40849809743,1329.51013802118,34.7847368782763,2.54118677246804,0.429394849042962
"14",14,21472900.295223,2355.41904964456,1360.08411087425,1773.03573049232,46.160359172283,3.40989840022642,0.595628384895983
"15",15,21471088.5344657,3120.92677285113,1802.18845297525,2360.74612634204,61.2258674640957,4.56004260996992,0.818272032754229
"16",16,21468688.1901615,4135.02303126195,2387.92015684328,3139.48725244232,81.1808343367504,6.08295905755822,1.11560455027515
"17",17,21465508.297862,5478.28573819527,3163.8800097422,4171.31092751952,107.613939482554,8.09968360259088,1.51183949514009
"18",18,21461296.1289485,7257.29697353342,4191.7418942669,5538.393830042,142.628736527644,10.7705646532638,2.0390525047663
"19",19,21455717.3596334,9612.94880627777,5553.09320659322,7349.54079631344,189.009835685223,14.3079881290507,2.73973357584027
"20",20,21448329.9657936,12731.3441201523,7355.80691661648,9748.77747465709,250.442317950831,18.9932099788895,3.6701670055408
"21",21,21438549.9831218,16858.0367617658,9742.39999591746,12926.6759849786,331.800659542952,25.1985759898602,4.90489995550739
"22",22,21425606.7004859,22316.563693199,12900.9738654938,17135.2736265435,439.528826333266,33.416849764222,6.54265279859585
"23",23,21408484.2638172,29532.4219808206,17079.472249413,22707.6887488041,582.139196028841,44.2998750640643,8.71413269289098
"24",24,21385846.0764203,39063.7930833162,22604.1465897085,30083.8175232549,770.864633837418,58.7094054555356,11.5923440855446
"25",25,21355937.6077656,51640.4964530693,29903.2962427828,39843.9018378943,1020.50769940479,77.7838130373605,15.4061882478306
"26",26,21316462.8078699,68212.5554706492,39537.463521362,52752.1498770514,1350.53957325676,103.025322407786,20.4583653586043
"27",27,21264429.1774285,90009.3685547467,52237.2924761059,69813.0873623343,1786.51159540209,136.413673831792,27.1489090662697
"28",28,21195957.6295058,118609.366123485,68949.9661008967,92343.6324039756,2361.8467232026,180.553150689128,36.005991926755
"29",29,21106055.7824358,156017.683651625,90894.5781632313,122064.286802047,3120.08120068974,238.861583282603,47.7261633363847
"30",30,20988359.3104034,204745.364565305,119625.082042339,161212.594979964,4117.61085981721,315.810546833659,63.2266023648912
"31",31,20834857.021088,267876.11172719,157096.890908258,212681.083447263,5426.95386320254,417.226417912694,83.7125481637793
"32",32,20635633.4584419,349096.029617283,205727.966540954,280179.661798655,7140.45961103819,550.660399636447,110.763590549046
"33",33,20378690.5792178,452646.101824794,268438.164029655,368417.650951921,9374.23025102242,725.830950467507,146.442774345441
"34",34,20049947.712114,583138.594575117,348639.546274629,483292.812679175,12271.7690386803,955.132750686305,193.432567701173
"35",35,19633561.4326069,745162.196841682,450137.437086114,632062.06302723,16006.4810572082,1254.18858563916,255.20079524839
"36",36,19112742.01721,942596.10544699,576889.4931177,823451.15138826,20781.641994539,1642.39311238861,336.197730100973
"37",37,18471241.590721,1177581.3564413,732565.093031777,1067639.6337641,26825.8868273442,2143.35769010808,442.081524395277
"38",38,17695614.321911,1449178.87601274,919861.239815744,1376037.65571063,34381.8280521691,2785.1157948924,579.962702786019
"39",39,16778164.2074537,1751891.53529247,1139578.00551529,1760761.30524898,43685.4013112841,3599.89611519327,758.649063072413
"40",40,15720185.9593891,2074428.93676321,1389546.04694254,2233731.43914866,54934.5193185341,4623.23800630384,988.860431646175
"41",41,14534757.339303,2399264.7041352,1663619.99983624,2805373.61823567,68247.7394910202,5892.22916781396,1283.36983107831
"42",42,13248082.2338077,2703564.08042413,1951072.26520715,3483003.31687364,83617.3514092498,7442.73478141034,1657.01749676221
"43",43,11898475.2252383,2961793.4399568,2236759.8784522,4269112.82182189,100865.429490399,9305.66394505305,2126.54109535898
"44",44,10532616.4325585,3149760.51793903,2502330.6391265,5159903.94597936,119614.702937242,11502.5859148981,2710.17554445614
"45",45,9199621.97645606,3249151.66902935,2728449.8237292,6144461.05629723,139286.183710339,14041.2894934379,3427.00128438893
"46",46,7944363.19778767,3251195.97856811,2897656.21682126,7204884.35844786,159131.10848729,16912.080345013,4296.0595427884
"47",47,6801833.66555204,3158244.47429377,2997144.87749135,8317498.67259683,178296.381309759,20085.6293122929,5335.29944395814
"48",48,5793957.21460773,2982792.66887762,3020731.57494951,9454971.20683669,195912.912476274,23512.9599128172,6560.4623393555
