"","X1","Susceptible","Exposed","Infected","Recovered","Hospitalized","Critical","Deaths"
"1",1,24124696,0,273,0,0,0,0
"2",2,24124506.4769819,156.183508830762,215.080793539765,88.828182131972,2.40230463172861,0.0278734329618514,0.000355512923988866
"3",3,24124335.6416746,248.175655074723,212.789532145777,168.000442859171,4.29088157331626,0.0992310863846643,0.00258269087242895
"4",4,24124152.0016505,321.982287643045,236.77659285962,251.90228782844,6.12307224571825,0.206005663597885,0.00810321970379566
"5",5,24123939.3582192,396.63343806528,276.491831235581,348.040696009282,8.11022633734532,0.347395862247873,0.0181933127097717
"6",6,24123686.5638017,481.051766761404,328.850206931969,461.598457960024,10.3755054241567,0.526090635717125,0.0341705874418458
"7",7,24123383.4120034,580.596958583,393.892584669786,597.278033796219,13.0159968070816,0.7469291542004,0.0574935648413312
"8",8,24123018.8522346,699.649955739048,473.150469336887,760.112690514561,16.1282932944761,1.01652429902226,0.0898321839034747
"9",9,24122580.056751,842.6875097708,569.06311555651,955.895846828374,19.8203555069153,1.34328843139685,0.133132897160966
"10",10,24122051.7674331,1014.79067000034,684.813252005761,1191.48282496801,24.2184804367162,1.73765104635756,0.189688495362968
"11",11,24121415.6886508,1221.956267721,824.338002229101,1475.06957538465,29.4728898137096,2.21239559355794,0.262218413816295
"12",12,24120649.8281455,1471.35396505795,992.424635753434,1816.49284892095,35.7633463199578,2.78309524516766,0.353963176666766
"13",13,24119727.7303423,1771.5913743056,1194.85796868818,2227.57736958903,43.3054967920956,3.46865138024689,0.468796898018481
"14",14,24118617.5690091,2133.01356410938,1438.6103084125,2722.54551000203,52.358300750609,4.29194628716778,0.611361294949746
"15",15,24117281.0563586,2568.05742973974,1732.07609730264,3318.50931599184,63.2329350615573,5.28063625766682,0.787227059499048
"16",16,24115672.1311683,3091.67324463787,2085.35769731499,4036.06318056131,76.3035073127634,6.46811351612947,1.00308841960136
"17",17,24114036.6331398,3469.50797794042,2467.44899477169,4894.39515595317,91.8540668346028,7.89368345414423,1.26698124152786
"18",18,24112122.535775,3958.33984776355,2867.80285305259,5899.38371365503,109.754063538918,9.59534603362188,1.5884009319825
"19",19,24109906.4992647,4542.59739935139,3312.73669796034,7063.49854659832,130.082352863909,11.6075779575923,1.97816053962767
"20",20,24107350.5979464,5223.60006751338,3818.4208110931,8406.83915464309,153.1266393072,13.9670111431181,2.44836989949454
"21",21,24104406.7983364,6010.5757740583,4397.76766404286,9954.83694220753,179.293027338853,16.7156743944578,3.01258159281933
"22",22,24101018.1480451,6917.20251512499,5063.3215614209,11737.6639328514,209.075093096968,19.9028262361215,3.68602614032725
"23",23,24097118.5574434,7960.39352555178,5828.55406229017,13790.3751400858,243.047611154168,23.5863135987822,4.48590395583178
"24",24,24092631.9211358,9160.00543500929,6708.5368233397,16153.4000343896,281.870999810766,27.8338462178852,5.43172540490077
"25",25,24087470.8684171,10538.9436300283,7720.38126263784,18873.2356299034,326.301008162961,32.7243530901132,6.5456990551448
"26",26,24081535.2452087,12123.452373776,8883.60722792754,22003.2909553018,377.201552059229,38.3495080592918,7.85317418462069
"27",27,24074710.380092,13943.5014187784,10220.5018258246,25604.8582947939,435.559779574981,44.8154506462573,9.38313834664001
