"","x"
"1",-0.0321875
"2",-0.084375
"3",-0.0028125
"4",-0.0059375
"5",-0.005
"6",0.00875
"7",0.021875
"8",0.0375
"9",0.024375
"10",0.0034375
"11",0.00125
"12",0.0490625
"13",0.0925
"14",0.140625
"15",0.118125
"16",0.16875
"17",0.1171875
"18",0.178125
"19",0.1571875
"20",0.1571875
"21",0.170625
"22",0.1678125
"23",0.18625
"24",0.1734375
"25",0.173125
"26",0.2003125
"27",0.225
"28",0.223125
"29",0.189375
"30",0.191875
"31",0.2025
"32",0.2078125
"33",0.24125
"34",0.2334375
"35",0.3059375
"36",0.2334375
"37",0.22375
"38",0.208125
"39",0.2190625
"40",0.2275
"41",0.2375
"42",0.223125
"43",0.2096875
"44",0.2196875
"45",0.2096875
"46",0.215
"47",0.2221875
"48",0.2259375
"49",0.229375
"50",0.1940625
"51",0.20875
"52",0.1871875
"53",0.1715625
"54",0.1740625
"55",0.1978125
"56",0.3109375
"57",0.189375
"58",0.1965625
"59",0.1796875
"60",0.159375
"61",0.1609375
"62",0.1421875
"63",0.139375
"64",0.1284375
"65",0.126875
"66",0.1221875
"67",0.1221875
"68",0.13625
"69",0.1346875
"70",0.10625
"71",0.10375
"72",0.109375
"73",0.11375
"74",0.1265625
"75",0.304375
"76",0.2109375
"77",0.1415625
"78",0.119375
"79",0.115
"80",0.1915625
"81",0.1915625
"82",0.1915625
"83",0.1915625
"84",0.1915625
"85",0.1915625
"86",0.1915625
"87",0.1915625
"88",0.1915625
"89",0.1915625
"90",0.1915625
"91",0.1915625
"92",0.1915625
"93",0.1915625
"94",0.1915625
"95",0.1915625
"96",0.1915625
"97",0.1915625
"98",0.1915625
"99",0.1915625
"100",0.1915625
"101",0.1915625
"102",0.1915625
"103",0.1915625
"104",0.1915625
"105",0.1915625
"106",0.1915625
"107",0.1915625
"108",0.1915625
"109",0.1915625
"110",0.1915625
"111",0.1915625
"112",0.1915625
"113",0.1915625
"114",0.1915625
"115",0.1915625
"116",0.1915625
"117",0.1915625
"118",0.1915625
"119",0.1915625
"120",0.1915625
"121",0.1915625
"122",0.1915625
"123",0.1915625
"124",0.1915625
"125",0.1915625
"126",0.1915625
"127",0.1915625
"128",0.1915625
"129",0.1915625
"130",0.1915625
"131",0.1915625
"132",0.1915625
"133",0.1915625
"134",0.1915625
"135",0.1915625
"136",0.1915625
"137",0.1915625
"138",0.1915625
"139",0.1915625
"140",0.1915625
"141",0.1915625
"142",0.1915625
"143",0.1915625
"144",0.1915625
"145",0.1915625
"146",0.1915625
"147",0.1915625
"148",0.1915625
"149",0.1915625
"150",0.1915625
"151",0.1915625
"152",0.1915625
"153",0.1915625
"154",0.1915625
