"","x"
"1",0.079375
"2",0.12875
"3",0.1434375
"4",0.170625
"5",0.1384375
"6",0.140625
"7",0.25
"8",0.2590625
"9",0.2159375
"10",0.1884375
"11",0.13125
"12",0.1196875
"13",0.2715625
"14",0.5096875
"15",0.56125
"16",0.5753125
"17",0.530625
"18",0.5571875
"19",0.5521875
"20",0.586875
"21",0.5375
"22",0.5703125
"23",0.5865625
"24",0.594375
"25",0.6153125
"26",0.566875
"27",0.7471875
"28",0.551875
"29",0.5878125
"30",0.7446875
"31",0.570625
"32",0.5925
"33",0.5503125
"34",0.5509375
"35",0.5703125
"36",0.5809375
"37",0.5478125
"38",0.54375
"39",0.57125
"40",0.5415625
"41",0.5296875
"42",0.46875
"43",0.510625
"44",0.5125
"45",0.4953125
"46",0.5165625
"47",0.3940625
"48",0.6415625
"49",0.405625
"50",0.4740625
"51",0.6590625
"52",0.269375
"53",0.28875
"54",0.248125
"55",0.2675
"56",0.2734375
"57",0.2734375
"58",0.2734375
"59",0.2734375
"60",0.2734375
"61",0.2734375
"62",0.2734375
"63",0.2734375
"64",0.2734375
"65",0.2734375
"66",0.2734375
"67",0.2734375
"68",0.2734375
"69",0.2734375
"70",0.2734375
"71",0.2734375
"72",0.2734375
"73",0.2734375
"74",0.2734375
"75",0.2734375
"76",0.2734375
"77",0.2734375
"78",0.2734375
"79",0.2734375
"80",0.2734375
"81",0.2734375
"82",0.2734375
"83",0.2734375
"84",0.2734375
"85",0.2734375
"86",0.2734375
"87",0.2734375
"88",0.2734375
"89",0.2734375
"90",0.2734375
"91",0.2734375
"92",0.2734375
"93",0.2734375
"94",0.2734375
"95",0.2734375
"96",0.2734375
"97",0.2734375
"98",0.2734375
"99",0.2734375
"100",0.2734375
"101",0.2734375
"102",0.2734375
"103",0.2734375
"104",0.2734375
"105",0.2734375
"106",0.2734375
"107",0.2734375
"108",0.2734375
"109",0.2734375
"110",0.2734375
"111",0.2734375
"112",0.2734375
"113",0.2734375
"114",0.2734375
"115",0.2734375
"116",0.2734375
"117",0.2734375
"118",0.2734375
"119",0.2734375
"120",0.2734375
"121",0.2734375
"122",0.2734375
"123",0.2734375
"124",0.2734375
"125",0.2734375
"126",0.2734375
"127",0.2734375
"128",0.2734375
"129",0.2734375
"130",0.2734375
"131",0.2734375
"132",0.2734375
"133",0.2734375
"134",0.2734375
"135",0.2734375
"136",0.2734375
"137",0.2734375
"138",0.2734375
"139",0.2734375
"140",0.2734375
"141",0.2734375
"142",0.2734375
"143",0.2734375
"144",0.2734375
"145",0.2734375
"146",0.2734375
"147",0.2734375
"148",0.2734375
"149",0.2734375
"150",0.2734375
"151",0.2734375
"152",0.2734375
"153",0.2734375
"154",0.2734375
"155",0.2734375
"156",0.2734375
"157",0.2734375
"158",0.2734375
"159",0.2734375
"160",0.2734375
"161",0.2734375
"162",0.2734375
"163",0.2734375
"164",0.2734375
"165",0.2734375
"166",0.2734375
"167",0.2734375
"168",0.2734375
"169",0.2734375
"170",0.2734375
"171",0.2734375
"172",0.2734375
"173",0.2734375
"174",0.2734375
"175",0.2734375
"176",0.2734375
"177",0.2734375
"178",0.2734375
"179",0.2734375
"180",0.2734375
"181",0.2734375
"182",0.2734375
"183",0.2734375
"184",0.2734375
"185",0.2734375
"186",0.2734375
"187",0.2734375
"188",0.2734375
"189",0.2734375
"190",0.2734375
"191",0.2734375
"192",0.2734375
"193",0.2734375
"194",0.2734375
"195",0.2734375
"196",0.2734375
"197",0.2734375
"198",0.2734375
"199",0.2734375
"200",0.2734375
"201",0.2734375
"202",0.2734375
"203",0.2734375
"204",0.2734375
"205",0.2734375
"206",0.2734375
"207",0.2734375
"208",0.2734375
"209",0.2734375
"210",0.2734375
"211",0.2734375
"212",0.2734375
"213",0.2734375
"214",0.2734375
"215",0.2734375
"216",0.2734375
"217",0.2734375
"218",0.2734375
"219",0.2734375
"220",0.2734375
"221",0.2734375
"222",0.2734375
"223",0.2734375
"224",0.2734375
"225",0.2734375
"226",0.2734375
"227",0.2734375
"228",0.2734375
"229",0.2734375
"230",0.2734375
"231",0.2734375
"232",0.2734375
"233",0.2734375
"234",0.2734375
"235",0.2734375
"236",0.2734375
"237",0.2734375
"238",0.2734375
"239",0.2734375
"240",0.2734375
"241",0.2734375
"242",0.2734375
"243",0.2734375
"244",0.2734375
"245",0.2734375
"246",0.2734375
"247",0.2734375
"248",0.2734375
"249",0.2734375
"250",0.2734375
"251",0.2734375
"252",0.2734375
"253",0.2734375
"254",0.2734375
"255",0.2734375
"256",0.2734375
"257",0.2734375
"258",0.2734375
"259",0.2734375
"260",0.2734375
"261",0.2734375
"262",0.2734375
"263",0.2734375
"264",0.2734375
"265",0.2734375
"266",0.2734375
"267",0.2734375
"268",0.2734375
"269",0.2734375
"270",0.2734375
"271",0.2734375
"272",0.2734375
"273",0.2734375
"274",0.2734375
"275",0.2734375
"276",0.2734375
"277",0.2734375
"278",0.2734375
"279",0.2734375
"280",0.2734375
"281",0.2734375
"282",0.2734375
"283",0.2734375
"284",0.2734375
"285",0.2734375
"286",0.2734375
"287",0.2734375
"288",0.2734375
"289",0.2734375
"290",0.2734375
"291",0.2734375
"292",0.2734375
"293",0.2734375
"294",0.2734375
"295",0.2734375
"296",0.2734375
"297",0.2734375
"298",0.2734375
"299",0.2734375
"300",0.2734375
"301",0.2734375
"302",0.2734375
"303",0.2734375
"304",0.2734375
"305",0.2734375
"306",0.2734375
"307",0.2734375
"308",0.2734375
"309",0.2734375
"310",0.2734375
"311",0.2734375
"312",0.2734375
"313",0.2734375
"314",0.2734375
"315",0.2734375
"316",0.2734375
"317",0.2734375
"318",0.2734375
"319",0.2734375
"320",0.2734375
"321",0.2734375
"322",0.2734375
"323",0.2734375
"324",0.2734375
"325",0.2734375
"326",0.2734375
"327",0.2734375
"328",0.2734375
"329",0.2734375
"330",0.2734375
"331",0.2734375
"332",0.2734375
"333",0.2734375
"334",0.2734375
"335",0.2734375
"336",0.2734375
"337",0.2734375
"338",0.2734375
"339",0.2734375
"340",0.2734375
"341",0.2734375
"342",0.2734375
"343",0.2734375
"344",0.2734375
"345",0.2734375
"346",0.2734375
"347",0.2734375
"348",0.2734375
"349",0.2734375
"350",0.2734375
"351",0.2734375
"352",0.2734375
"353",0.2734375
"354",0.2734375
"355",0.2734375
"356",0.2734375
"357",0.2734375
"358",0.2734375
"359",0.2734375
"360",0.2734375
"361",0.2734375
"362",0.2734375
"363",0.2734375
"364",0.2734375
"365",0.2734375
