"","x"
"1",0.066875
"2",0.1009375
"3",0.1075
"4",0.135
"5",0.1525
"6",0.12625
"7",0.1946875
"8",0.143125
"9",0.1571875
"10",0.2159375
"11",0.241875
"12",0.2503125
"13",0.22875
"14",0.2403125
"15",0.19875
"16",0.4846875
"17",0.2653125
"18",0.2446875
"19",0.4521875
"20",0.2115625
"21",0.2753125
"22",0.2334375
"23",0.2678125
"24",0.2753125
"25",0.2675
"26",0.24625
"27",0.1978125
"28",0.256875
"29",0.22875
"30",0.2453125
"31",0.2321875
"32",0.203125
"33",0.185
"34",0.109375
"35",0.2046875
"36",0.17
"37",0.17875
"38",0.1725
"39",0.123125
"40",0.44
"41",0.119375
"42",0.175
"43",0.1509375
"44",0.190625
"45",0.151875
"46",0.155625
"47",0.1453125
"48",0.09625
"49",0.1615625
"50",0.1403125
"51",0.1678125
"52",0.18625
"53",0.1696875
"54",0.1578125
"55",0.111875
"56",0.18875
"57",0.1621875
"58",0.1840625
"59",0.1565625
"60",0.1453125
"61",0.125625
"62",0.0684375
"63",0.1534375
"64",0.1065625
"65",0.1065625
"66",0.1065625
"67",0.1065625
"68",0.1065625
"69",0.1065625
"70",0.1065625
"71",0.1065625
"72",0.1065625
"73",0.1065625
"74",0.1065625
"75",0.1065625
"76",0.1065625
"77",0.1065625
"78",0.1065625
"79",0.1065625
"80",0.1065625
"81",0.1065625
"82",0.1065625
"83",0.1065625
"84",0.1065625
"85",0.1065625
"86",0.1065625
"87",0.1065625
"88",0.1065625
"89",0.1065625
"90",0.1065625
"91",0.1065625
"92",0.1065625
"93",0.1065625
"94",0.1065625
"95",0.1065625
"96",0.1065625
"97",0.1065625
"98",0.1065625
"99",0.1065625
"100",0.1065625
"101",0.1065625
"102",0.1065625
"103",0.1065625
"104",0.1065625
"105",0.1065625
"106",0.1065625
"107",0.1065625
"108",0.1065625
"109",0.1065625
"110",0.1065625
"111",0.1065625
"112",0.1065625
"113",0.1065625
"114",0.1065625
"115",0.1065625
"116",0.1065625
"117",0.1065625
"118",0.1065625
"119",0.1065625
"120",0.1065625
"121",0.1065625
"122",0.1065625
"123",0.1065625
"124",0.1065625
"125",0.1065625
"126",0.1065625
"127",0.1065625
"128",0.1065625
"129",0.1065625
"130",0.1065625
"131",0.1065625
"132",0.1065625
"133",0.1065625
"134",0.1065625
"135",0.1065625
"136",0.1065625
"137",0.1065625
"138",0.1065625
"139",0.1065625
"140",0.1065625
"141",0.1065625
"142",0.1065625
"143",0.1065625
"144",0.1065625
"145",0.1065625
"146",0.1065625
"147",0.1065625
"148",0.1065625
"149",0.1065625
"150",0.1065625
"151",0.1065625
"152",0.1065625
"153",0.1065625
"154",0.1065625
"155",0.1065625
"156",0.1065625
"157",0.1065625
"158",0.1065625
"159",0.1065625
"160",0.1065625
"161",0.1065625
"162",0.1065625
"163",0.1065625
"164",0.1065625
"165",0.1065625
"166",0.1065625
"167",0.1065625
"168",0.1065625
"169",0.1065625
"170",0.1065625
"171",0.1065625
"172",0.1065625
"173",0.1065625
"174",0.1065625
"175",0.1065625
"176",0.1065625
"177",0.1065625
"178",0.1065625
"179",0.1065625
"180",0.1065625
"181",0.1065625
"182",0.1065625
"183",0.1065625
"184",0.1065625
"185",0.1065625
"186",0.1065625
"187",0.1065625
"188",0.1065625
"189",0.1065625
"190",0.1065625
"191",0.1065625
"192",0.1065625
"193",0.1065625
"194",0.1065625
"195",0.1065625
"196",0.1065625
"197",0.1065625
"198",0.1065625
"199",0.1065625
"200",0.1065625
"201",0.1065625
"202",0.1065625
"203",0.1065625
"204",0.1065625
"205",0.1065625
"206",0.1065625
"207",0.1065625
"208",0.1065625
"209",0.1065625
"210",0.1065625
"211",0.1065625
"212",0.1065625
"213",0.1065625
"214",0.1065625
"215",0.1065625
"216",0.1065625
"217",0.1065625
"218",0.1065625
"219",0.1065625
"220",0.1065625
"221",0.1065625
"222",0.1065625
"223",0.1065625
"224",0.1065625
"225",0.1065625
"226",0.1065625
"227",0.1065625
"228",0.1065625
"229",0.1065625
"230",0.1065625
"231",0.1065625
"232",0.1065625
"233",0.1065625
"234",0.1065625
"235",0.1065625
"236",0.1065625
"237",0.1065625
"238",0.1065625
"239",0.1065625
"240",0.1065625
"241",0.1065625
"242",0.1065625
"243",0.1065625
"244",0.1065625
"245",0.1065625
"246",0.1065625
"247",0.1065625
"248",0.1065625
"249",0.1065625
"250",0.1065625
"251",0.1065625
"252",0.1065625
"253",0.1065625
"254",0.1065625
"255",0.1065625
"256",0.1065625
"257",0.1065625
"258",0.1065625
"259",0.1065625
"260",0.1065625
"261",0.1065625
"262",0.1065625
"263",0.1065625
"264",0.1065625
"265",0.1065625
"266",0.1065625
"267",0.1065625
"268",0.1065625
"269",0.1065625
"270",0.1065625
"271",0.1065625
"272",0.1065625
"273",0.1065625
"274",0.1065625
"275",0.1065625
"276",0.1065625
"277",0.1065625
"278",0.1065625
"279",0.1065625
"280",0.1065625
"281",0.1065625
"282",0.1065625
"283",0.1065625
"284",0.1065625
"285",0.1065625
"286",0.1065625
"287",0.1065625
"288",0.1065625
"289",0.1065625
"290",0.1065625
"291",0.1065625
"292",0.1065625
"293",0.1065625
"294",0.1065625
"295",0.1065625
"296",0.1065625
"297",0.1065625
"298",0.1065625
"299",0.1065625
"300",0.1065625
"301",0.1065625
"302",0.1065625
"303",0.1065625
"304",0.1065625
"305",0.1065625
"306",0.1065625
"307",0.1065625
"308",0.1065625
"309",0.1065625
"310",0.1065625
"311",0.1065625
"312",0.1065625
"313",0.1065625
"314",0.1065625
"315",0.1065625
"316",0.1065625
"317",0.1065625
"318",0.1065625
"319",0.1065625
