"","x"
"1",0.0915625
"2",0.1446875
"3",0.1709375
"4",0.74875
"5",0.69875
"6",0.6771875
"7",0.7075
"8",0.730625
"9",0.740625
"10",0.7265625
"11",0.7975
"12",0.7059375
"13",0.666875
"14",0.795625
"15",0.6903125
"16",0.6996875
"17",0.668125
"18",0.6659375
"19",0.6621875
"20",0.6559375
"21",0.690625
"22",0.6828125
"23",0.684375
"24",0.67125
"25",0.64375
"26",0.6259375
"27",0.6309375
"28",0.6596875
"29",0.65875
"30",0.62625
"31",0.60875
"32",0.60875
"33",0.60875
"34",0.60875
"35",0.60875
"36",0.60875
"37",0.60875
"38",0.60875
"39",0.60875
"40",0.60875
"41",0.60875
"42",0.60875
"43",0.60875
"44",0.60875
"45",0.60875
"46",0.60875
"47",0.60875
"48",0.60875
"49",0.60875
"50",0.60875
"51",0.60875
"52",0.60875
"53",0.60875
"54",0.60875
"55",0.60875
"56",0.60875
"57",0.60875
"58",0.60875
"59",0.60875
"60",0.60875
"61",0.60875
"62",0.60875
"63",0.60875
"64",0.60875
"65",0.60875
"66",0.60875
"67",0.60875
"68",0.60875
"69",0.60875
"70",0.60875
"71",0.60875
"72",0.60875
"73",0.60875
"74",0.60875
"75",0.60875
"76",0.60875
"77",0.60875
"78",0.60875
"79",0.60875
"80",0.60875
"81",0.60875
"82",0.60875
"83",0.60875
"84",0.60875
"85",0.60875
"86",0.60875
"87",0.60875
"88",0.60875
"89",0.60875
"90",0.60875
"91",0.60875
"92",0.60875
"93",0.60875
"94",0.60875
"95",0.60875
"96",0.60875
"97",0.60875
"98",0.60875
"99",0.60875
"100",0.60875
"101",0.60875
"102",0.60875
"103",0.60875
"104",0.60875
"105",0.60875
"106",0.60875
"107",0.60875
"108",0.60875
"109",0.60875
"110",0.60875
"111",0.60875
"112",0.60875
"113",0.60875
"114",0.60875
"115",0.60875
"116",0.60875
"117",0.60875
"118",0.60875
"119",0.60875
"120",0.60875
"121",0.60875
"122",0.60875
"123",0.60875
"124",0.60875
"125",0.60875
"126",0.60875
"127",0.60875
"128",0.60875
"129",0.60875
"130",0.60875
"131",0.60875
"132",0.60875
"133",0.60875
"134",0.60875
"135",0.60875
"136",0.60875
"137",0.60875
"138",0.60875
"139",0.60875
"140",0.60875
"141",0.60875
"142",0.60875
"143",0.60875
"144",0.60875
"145",0.60875
"146",0.60875
"147",0.60875
"148",0.60875
"149",0.60875
"150",0.60875
"151",0.60875
"152",0.60875
"153",0.60875
"154",0.60875
"155",0.60875
"156",0.60875
"157",0.60875
"158",0.60875
"159",0.60875
"160",0.60875
"161",0.60875
"162",0.60875
"163",0.60875
"164",0.60875
"165",0.60875
"166",0.60875
"167",0.60875
"168",0.60875
"169",0.60875
"170",0.60875
"171",0.60875
"172",0.60875
"173",0.60875
"174",0.60875
"175",0.60875
"176",0.60875
"177",0.60875
"178",0.60875
"179",0.60875
"180",0.60875
"181",0.60875
"182",0.60875
"183",0.60875
"184",0.60875
"185",0.60875
"186",0.60875
"187",0.60875
"188",0.60875
"189",0.60875
"190",0.60875
"191",0.60875
"192",0.60875
"193",0.60875
"194",0.60875
"195",0.60875
"196",0.60875
"197",0.60875
"198",0.60875
"199",0.60875
"200",0.60875
"201",0.60875
"202",0.60875
"203",0.60875
"204",0.60875
"205",0.60875
"206",0.60875
"207",0.60875
"208",0.60875
"209",0.60875
"210",0.60875
"211",0.60875
"212",0.60875
"213",0.60875
"214",0.60875
"215",0.60875
"216",0.60875
"217",0.60875
"218",0.60875
"219",0.60875
"220",0.60875
"221",0.60875
"222",0.60875
"223",0.60875
"224",0.60875
"225",0.60875
"226",0.60875
"227",0.60875
"228",0.60875
"229",0.60875
"230",0.60875
"231",0.60875
"232",0.60875
"233",0.60875
"234",0.60875
"235",0.60875
"236",0.60875
"237",0.60875
"238",0.60875
"239",0.60875
"240",0.60875
"241",0.60875
"242",0.60875
"243",0.60875
"244",0.60875
"245",0.60875
"246",0.60875
"247",0.60875
"248",0.60875
"249",0.60875
"250",0.60875
"251",0.60875
"252",0.60875
"253",0.60875
"254",0.60875
"255",0.60875
"256",0.60875
"257",0.60875
"258",0.60875
"259",0.60875
"260",0.60875
"261",0.60875
"262",0.60875
"263",0.60875
"264",0.60875
"265",0.60875
"266",0.60875
"267",0.60875
"268",0.60875
"269",0.60875
"270",0.60875
"271",0.60875
"272",0.60875
"273",0.60875
"274",0.60875
"275",0.60875
"276",0.60875
"277",0.60875
"278",0.60875
"279",0.60875
"280",0.60875
"281",0.60875
"282",0.60875
"283",0.60875
"284",0.60875
"285",0.60875
"286",0.60875
"287",0.60875
"288",0.60875
"289",0.60875
"290",0.60875
"291",0.60875
"292",0.60875
"293",0.60875
"294",0.60875
"295",0.60875
"296",0.60875
"297",0.60875
"298",0.60875
"299",0.60875
"300",0.60875
"301",0.60875
"302",0.60875
"303",0.60875
"304",0.60875
"305",0.60875
"306",0.60875
"307",0.60875
"308",0.60875
"309",0.60875
"310",0.60875
"311",0.60875
"312",0.60875
"313",0.60875
"314",0.60875
"315",0.60875
"316",0.60875
"317",0.60875
"318",0.60875
"319",0.60875
"320",0.60875
"321",0.60875
"322",0.60875
"323",0.60875
"324",0.60875
"325",0.60875
"326",0.60875
"327",0.60875
"328",0.60875
"329",0.60875
"330",0.60875
"331",0.60875
"332",0.60875
"333",0.60875
"334",0.60875
"335",0.60875
"336",0.60875
"337",0.60875
"338",0.60875
"339",0.60875
"340",0.60875
"341",0.60875
"342",0.60875
"343",0.60875
"344",0.60875
"345",0.60875
"346",0.60875
"347",0.60875
"348",0.60875
"349",0.60875
"350",0.60875
"351",0.60875
"352",0.60875
"353",0.60875
"354",0.60875
"355",0.60875
"356",0.60875
"357",0.60875
"358",0.60875
"359",0.60875
"360",0.60875
"361",0.60875
"362",0.60875
"363",0.60875
"364",0.60875
"365",0.60875
