"","x"
"1",-0.065
"2",-0.03125
"3",-0.023125
"4",-0.00875
"5",0.0259375
"6",0.055
"7",0.0796875
"8",0.1009375
"9",0.1190625
"10",0.1675
"11",0.2009375
"12",0.2359375
"13",0.2634375
"14",0.306875
"15",0.3584375
"16",0.3421875
"17",0.3528125
"18",0.34875
"19",0.3425
"20",0.3525
"21",0.3409375
"22",0.3390625
"23",0.301875
"24",0.3296875
"25",0.33
"26",0.3571875
"27",0.368125
"28",0.3665625
"29",0.4725
"30",0.380625
"31",0.3928125
"32",0.4875
"33",0.3815625
"34",0.3878125
"35",0.3925
"36",0.3890625
"37",0.3784375
"38",0.3984375
"39",0.40125
"40",0.4003125
"41",0.414375
"42",0.414375
"43",0.4040625
"44",0.3753125
"45",0.4009375
"46",0.4009375
"47",0.4009375
"48",0.4009375
"49",0.4009375
"50",0.4009375
"51",0.4009375
"52",0.4009375
"53",0.4009375
"54",0.4009375
"55",0.4009375
"56",0.4009375
"57",0.4009375
"58",0.4009375
"59",0.4009375
"60",0.4009375
"61",0.4009375
"62",0.4009375
"63",0.4009375
"64",0.4009375
"65",0.4009375
"66",0.4009375
"67",0.4009375
"68",0.4009375
"69",0.4009375
"70",0.4009375
"71",0.4009375
"72",0.4009375
"73",0.4009375
"74",0.4009375
"75",0.4009375
"76",0.4009375
"77",0.4009375
"78",0.4009375
"79",0.4009375
"80",0.4009375
"81",0.4009375
"82",0.4009375
"83",0.4009375
"84",0.4009375
"85",0.4009375
"86",0.4009375
"87",0.4009375
"88",0.4009375
"89",0.4009375
"90",0.4009375
"91",0.4009375
"92",0.4009375
"93",0.4009375
"94",0.4009375
"95",0.4009375
"96",0.4009375
"97",0.4009375
"98",0.4009375
"99",0.4009375
"100",0.4009375
"101",0.4009375
"102",0.4009375
"103",0.4009375
"104",0.4009375
"105",0.4009375
"106",0.4009375
"107",0.4009375
"108",0.4009375
"109",0.4009375
"110",0.4009375
"111",0.4009375
"112",0.4009375
"113",0.4009375
"114",0.4009375
"115",0.4009375
"116",0.4009375
"117",0.4009375
"118",0.4009375
"119",0.4009375
"120",0.4009375
"121",0.4009375
"122",0.4009375
"123",0.4009375
"124",0.4009375
"125",0.4009375
"126",0.4009375
"127",0.4009375
"128",0.4009375
"129",0.4009375
"130",0.4009375
"131",0.4009375
"132",0.4009375
"133",0.4009375
"134",0.4009375
"135",0.4009375
"136",0.4009375
"137",0.4009375
"138",0.4009375
"139",0.4009375
"140",0.4009375
"141",0.4009375
"142",0.4009375
"143",0.4009375
"144",0.4009375
"145",0.4009375
"146",0.4009375
"147",0.4009375
"148",0.4009375
"149",0.4009375
"150",0.4009375
"151",0.4009375
"152",0.4009375
"153",0.4009375
"154",0.4009375
"155",0.4009375
"156",0.4009375
"157",0.4009375
"158",0.4009375
